Timestep,C7,CLAV,LACR,LAJC,LASH,LASI,LCAL,LEJC,LFAradius,LFAsuperior,LFAulna,LHJC,LKJC,LLEL,LLFC,LLMAL,LMEL,LMFC,LMMAL,LMT5,LPSH,LPSI,LSJC,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RAJC,RASH,RASI,RCAL,REJC,RFAradius,RFAsuperior,RFAulna,RHJC,RKJC,RLEL,RLFC,RLMAL,RMEL,RMFC,RMMAL,RMT5,RPSH,RPSI,RSJC,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
33,0.00832094,0.00660437,0.0107146,0.00253724,0.015609,0.00787389,0.0171142,0.0012725,0.00476361,0.00109858,0.00481907,0.000243014,0.00164256,0.00618761,0.00660519,0.0101904,0.00300855,0.00580614,0.0122942,0.00182978,0.0145461,0.00528501,0.000887176,0.0022694,0.00284936,0.00331965,0.00107335,0.00153352,0.00196989,0.00330159,0.000814293,0.000957054,0.000647597,0.0110485,0.00172247,0.0159321,0.00890866,0.0174101,0.00149676,0.007286,0.00137644,0.00237461,0.000501571,0.00159162,0.00587851,0.00511164,0.00995296,0.00411836,0.00497393,0.0109512,0.00163063,0.0146598,0.00498845,0.00130141,0.00153293,0.00178884,0.00163916,0.000723077,0.00126072,0.0010457,0.00296266,0.00116411,0.00118809,0.00119429
34,0.00833289,0.00658706,0.0107133,0.00252256,0.015601,0.00785562,0.0171893,0.00125517,0.00476898,0.00108676,0.00480396,0.000210971,0.00168282,0.00618672,0.0066036,0.0102009,0.00300281,0.00584049,0.0122459,0.00182848,0.014553,0.00530337,0.000896953,0.00225369,0.00292263,0.00338678,0.00109537,0.00156007,0.00198033,0.00348965,0.000820758,0.000956721,0.000653252,0.0110426,0.00167872,0.0159232,0.00887121,0.0173925,0.00143026,0.00725947,0.00132106,0.00238593,0.000487171,0.00156557,0.00585023,0.00510073,0.0100006,0.0040783,0.00500457,0.0109072,0.00156516,0.0146615,0.00502063,0.00126594,0.00148054,0.00172026,0.00156773,0.00069538,0.00122341,0.00100598,0.00293605,0.00112511,0.00113318,0.00113866
35,0.00835146,0.00656271,0.0107108,0.00252031,0.0155893,0.00783255,0.0172502,0.00123665,0.00477542,0.00107292,0.00478955,0.00019165,0.00172433,0.00618614,0.00659771,0.0102127,0.00299427,0.00586629,0.0121959,0.00185494,0.0145611,0.00531864,0.000911494,0.00223047,0.00298483,0.00344197,0.00110913,0.00158054,0.00198586,0.00366675,0.000831066,0.000958327,0.000665725,0.0110353,0.00162995,0.0159113,0.00882981,0.0173688,0.00136213,0.00723153,0.00126386,0.00239822,0.000482366,0.0015275,0.00581959,0.00508627,0.0100506,0.0040418,0.00503921,0.0108637,0.0014966,0.0146659,0.0050615,0.00122525,0.00142109,0.00164125,0.00149032,0.000669672,0.00117836,0.000963588,0.00289585,0.00108279,0.00107601,0.00108094
36,0.00837557,0.00653433,0.0107074,0.00250709,0.0155752,0.0078064,0.0172896,0.00121218,0.00478396,0.00105369,0.00477389,0.000183316,0.00177023,0.00618168,0.00659612,0.0102349,0.00298485,0.00589255,0.0121474,0.00186757,0.0145697,0.00533028,0.000928675,0.00220154,0.00301873,0.00346499,0.00112706,0.00160529,0.0019995,0.0037943,0.000843072,0.000957334,0.000679004,0.0110285,0.00157668,0.0158981,0.00878826,0.0173425,0.00129208,0.00720246,0.00120534,0.00241042,0.000483299,0.00148142,0.00578882,0.00506742,0.0101005,0.00400872,0.00507503,0.0108194,0.00142676,0.0146733,0.00510426,0.0011801,0.00135666,0.00155449,0.00140845,0.000644704,0.00112683,0.000918529,0.00284469,0.00103783,0.00101712,0.00102187
37,0.00840403,0.00650352,0.0107028,0.00246787,0.0155593,0.00777843,0.0172951,0.00118046,0.0047962,0.00102792,0.00475454,0.000192352,0.00181898,0.00617211,0.00659991,0.0102668,0.00297554,0.00592123,0.012097,0.00184536,0.014578,0.00534,0.000947289,0.00216774,0.00302124,0.00345041,0.00115341,0.00163701,0.00202294,0.00385013,0.000855654,0.000952125,0.000690418,0.011023,0.00151925,0.0158843,0.00874867,0.017316,0.00121919,0.00717216,0.00114523,0.0024226,0.000486914,0.00143127,0.00575947,0.0050445,0.0101494,0.00397757,0.00511029,0.0107744,0.00135719,0.0146834,0.00514526,0.00113048,0.00128937,0.00146275,0.00132361,0.000620194,0.00107095,0.000871713,0.00278532,0.000989929,0.000955903,0.000960861
38,0.00843596,0.00647088,0.0106968,0.0023996,0.0155418,0.00774876,0.0172724,0.00114258,0.00481345,0.000996268,0.00472977,0.000224439,0.00186603,0.00615822,0.0066051,0.0103031,0.00296668,0.00594856,0.0120407,0.00178601,0.0145859,0.00534955,0.000967003,0.00212765,0.00299394,0.00339928,0.00118686,0.00167295,0.00205137,0.00383742,0.000868627,0.000943214,0.00069993,0.0110193,0.00145801,0.0158706,0.00871168,0.0172896,0.00114318,0.00714022,0.00108357,0.00243586,0.000491958,0.00137996,0.00573209,0.00501859,0.0101974,0.00394722,0.00514432,0.010729,0.00128955,0.0146964,0.0051838,0.00107649,0.00122097,0.00136837,0.00123715,0.00059688,0.00101323,0.000824587,0.00272046,0.000939085,0.000892248,0.000897614
39,0.00847096,0.00643634,0.0106893,0.0023045,0.0155225,0.007718,0.017241,0.00110047,0.00483644,0.000960188,0.00469875,0.000277826,0.00190707,0.00614152,0.00660645,0.0103381,0.00295845,0.00597012,0.0119758,0.0016984,0.0145931,0.00535975,0.000988155,0.00207897,0.00293832,0.00331415,0.00122423,0.00170886,0.00207885,0.003776,0.000882447,0.000931965,0.000708688,0.0110173,0.00139281,0.0158568,0.00867689,0.017263,0.00106406,0.00710634,0.00102072,0.00245141,0.00049796,0.00132921,0.00570697,0.00499056,0.0102448,0.00391679,0.00517694,0.0106839,0.00122508,0.0147118,0.00522008,0.00101853,0.00115236,0.00127273,0.00114978,0.000575193,0.000955327,0.000778017,0.00265189,0.000885666,0.000826367,0.000832152
40,0.00850884,0.00639968,0.0106801,0.0021896,0.0155014,0.00768759,0.017214,0.0010562,0.00486518,0.000921397,0.00466163,0.000345745,0.00194008,0.00612363,0.0066004,0.0103686,0.00295088,0.00598354,0.0119019,0.0015959,0.0146,0.00537057,0.00101133,0.00202159,0.00285858,0.00320139,0.00126241,0.00174141,0.0021011,0.00368468,0.000897833,0.000919921,0.000718116,0.0110169,0.00132357,0.015843,0.00864343,0.0172358,0.000981842,0.00707029,0.000957044,0.00247024,0.000504612,0.00127988,0.00568433,0.00496111,0.0102923,0.0038855,0.0052084,0.0106397,0.00116468,0.0147295,0.00525443,0.000957251,0.00108402,0.00117655,0.00106204,0.000555071,0.000897762,0.000732208,0.00258053,0.000830292,0.000758578,0.000764653
41,0.00854944,0.00636063,0.0106692,0.00206377,0.0154783,0.00765885,0.0171971,0.00101148,0.00489931,0.000881318,0.00461906,0.000421654,0.0019646,0.00610595,0.00658502,0.0103934,0.00294363,0.00598779,0.0118198,0.00149176,0.0146066,0.00538182,0.001037,0.00195688,0.00276076,0.0030692,0.00129876,0.00176839,0.00211537,0.003577,0.000915396,0.000908337,0.000729322,0.0110177,0.00125051,0.0158291,0.00861059,0.0172075,0.000896588,0.00703196,0.000892809,0.002493,0.000511629,0.00123222,0.00566424,0.00493095,0.0103399,0.00385292,0.00523919,0.0105974,0.00110905,0.0147492,0.00528734,0.000893468,0.00101626,0.00108027,0.000974543,0.0005365,0.000840457,0.000687201,0.0025068,0.000773737,0.000689251,0.000695413
42,0.00859257,0.00631904,0.0106566,0.00193418,0.0154534,0.00763244,0.0171935,0.000967496,0.00493827,0.000840909,0.00457197,0.000500745,0.00198069,0.00608947,0.00655931,0.0104117,0.00293623,0.0059823,0.0117305,0.00139663,0.014613,0.00539331,0.00106535,0.00188619,0.00265015,0.00292439,0.00133113,0.00178826,0.00211989,0.00346406,0.00093545,0.000897965,0.000742871,0.0110195,0.00117409,0.0158148,0.00857802,0.0171774,0.000808531,0.00699131,0.00082834,0.00252004,0.000518759,0.00118612,0.00564671,0.00490082,0.010388,0.00381902,0.0052699,0.0105581,0.00105896,0.0147707,0.00531951,0.000828219,0.000949349,0.000984263,0.000888032,0.000519683,0.00078325,0.000643109,0.00243107,0.000717067,0.000619029,0.000625081
43,0.00863802,0.00627487,0.0106424,0.00180525,0.0154266,0.00760856,0.0172047,0.000924803,0.0049815,0.000800585,0.00452127,0.000579802,0.00198889,0.00607463,0.00652325,0.0104231,0.00292823,0.00596698,0.0116352,0.00131747,0.0146192,0.0054049,0.00109627,0.00181086,0.00253067,0.00277168,0.00135807,0.00180024,0.00211383,0.00335364,0.000957986,0.000889016,0.000758763,0.0110222,0.00109488,0.0158003,0.00854549,0.0171452,0.000717947,0.00694838,0.000763984,0.00255139,0.000525834,0.00114137,0.00563182,0.00487123,0.0104364,0.00378398,0.00530092,0.0105227,0.00101529,0.0147939,0.00535159,0.000762895,0.000883509,0.00088908,0.000803356,0.000504971,0.000726237,0.000600165,0.00235375,0.000661731,0.000548892,0.000554714
44,0.00868554,0.0062283,0.0106268,0.00167931,0.0153982,0.00758725,0.0172285,0.000883559,0.00502846,0.000760426,0.00446778,0.000656868,0.00199023,0.00606147,0.00647799,0.0104285,0.00291943,0.00594251,0.0115356,0.00125813,0.0146253,0.00541631,0.00112945,0.00173286,0.00240555,0.00261446,0.00137901,0.00180464,0.00209767,0.00324857,0.000982719,0.000881306,0.000776557,0.0110256,0.00101352,0.0157855,0.00851306,0.0171107,0.000625186,0.00690322,0.000700124,0.0025868,0.000532849,0.00109758,0.00561966,0.00484245,0.010485,0.00374818,0.00533242,0.0104918,0.000979056,0.0148185,0.00538392,0.000699365,0.000818915,0.000795469,0.000721558,0.000492774,0.000669747,0.000558652,0.0022754,0.000609693,0.000480419,0.000486062
45,0.00873488,0.00617963,0.0106098,0.00155699,0.0153682,0.00756846,0.017261,0.000843723,0.00507872,0.000720365,0.00441213,0.000731147,0.00198582,0.00604977,0.0064253,0.0104294,0.00290985,0.00590992,0.0114335,0.00122038,0.0146313,0.00542727,0.00116437,0.00165446,0.00227716,0.0024548,0.00139418,0.0018025,0.00207262,0.0031483,0.00100916,0.000874439,0.000795587,0.0110298,0.000930673,0.0157705,0.008481,0.017074,0.00053068,0.00685604,0.000637133,0.00262583,0.000539896,0.00105441,0.00561033,0.00481456,0.0105337,0.00371209,0.00536441,0.0104659,0.000951273,0.0148446,0.00541652,0.000640046,0.000755713,0.000704486,0.000643911,0.000483476,0.000614367,0.000518876,0.00219663,0.000563453,0.000416083,0.000421862
46,0.00878583,0.00612917,0.0105918,0.00143777,0.015337,0.00755207,0.0172982,0.000805308,0.0051319,0.000680405,0.00435477,0.000802383,0.00197664,0.00603925,0.00636699,0.0104279,0.00289969,0.00587036,0.0113304,0.00120452,0.0146371,0.00543755,0.00120051,0.00157799,0.00214713,0.00229389,0.00140415,0.00179512,0.00204013,0.00305099,0.00103677,0.000868032,0.000815214,0.0110348,0.00084706,0.0157556,0.00844964,0.017035,0.000434919,0.00680712,0.000575386,0.00266784,0.000546876,0.00101171,0.00560392,0.00478754,0.0105821,0.00367624,0.00539675,0.0104452,0.000932848,0.0148719,0.00544919,0.00058799,0.000694112,0.00061777,0.000572092,0.00047723,0.000560984,0.00048115,0.00211819,0.000526014,0.000359744,0.000366354
47,0.00883824,0.00607721,0.0105729,0.00132087,0.0153048,0.00753796,0.0173367,0.000768462,0.00518766,0.000640711,0.0042961,0.00087055,0.00196349,0.00602966,0.00630461,0.0104257,0.0028893,0.00582482,0.0112279,0.00120987,0.0146429,0.00544709,0.00123737,0.00150563,0.00201664,0.00213261,0.0014095,0.00178366,0.00200146,0.00295471,0.0010651,0.000861798,0.00083496,0.0110406,0.000763687,0.0157407,0.00841921,0.0169938,0.000338381,0.00675682,0.000515189,0.00271214,0.000553505,0.000969817,0.00560047,0.00476149,0.0106303,0.00364109,0.00542918,0.0104298,0.000924523,0.0149004,0.00548167,0.000546853,0.000634542,0.000537889,0.00050839,0.000473956,0.000510844,0.00044588,0.00204106,0.000500582,0.000317083,0.000325634
48,0.00889199,0.00602396,0.0105533,0.00120578,0.0152716,0.00752602,0.0173744,0.000733542,0.00524562,0.000601688,0.00423646,0.000935768,0.00194695,0.00602087,0.00623923,0.0104239,0.00287909,0.00577407,0.0111271,0.00123476,0.0146487,0.00545592,0.00127455,0.00143921,0.00188663,0.00197191,0.0014108,0.00176899,0.00195755,0.00285823,0.00109379,0.000855623,0.00085459,0.0110472,0.000681865,0.0157258,0.00838986,0.0169506,0.000241641,0.00670554,0.000456831,0.00275798,0.000559492,0.000929026,0.00559997,0.00473645,0.010678,0.00360712,0.00546151,0.0104197,0.000926667,0.0149299,0.00551371,0.000520532,0.000577448,0.000468491,0.000455745,0.000473376,0.000465291,0.000413384,0.00196622,0.000490006,0.000295158,0.000306873
49,0.00894695,0.00596958,0.0105331,0.00109249,0.0152378,0.00751616,0.0174106,0.000700992,0.00530543,0.000563833,0.00417618,0.000998303,0.00192753,0.00601283,0.00617142,0.0104232,0.00286945,0.0057186,0.0110291,0.00127691,0.0146546,0.00546415,0.00131168,0.00138013,0.00175798,0.00181292,0.00140851,0.00175168,0.00190902,0.00276115,0.00112258,0.000849483,0.00087403,0.0110544,0.000603458,0.015711,0.00836162,0.0169054,0.000145594,0.00665365,0.000400686,0.00280468,0.000564686,0.000889587,0.00560236,0.00471242,0.0107252,0.00357482,0.00549352,0.0104148,0.000939359,0.0149602,0.00554519,0.000512233,0.000523331,0.0004147,0.000417696,0.000475135,0.000425889,0.000383916,0.00189473,0.000495909,0.000299271,0.000314748
50,0.00900301,0.00591416,0.0105127,0.00098169,0.0152034,0.0075082,0.0174453,0.000671303,0.00536673,0.000527648,0.00411553,0.00105832,0.00190579,0.00600558,0.00610145,0.0104234,0.00286072,0.00565872,0.0109344,0.00133366,0.0146609,0.00547205,0.00134847,0.00132942,0.00163164,0.00165712,0.00140293,0.00173202,0.00185615,0.00266382,0.00115133,0.000843426,0.000893322,0.0110622,0.000531133,0.0156962,0.00833438,0.0168587,5.52534e-05,0.00660143,0.000347488,0.00285158,0.000568927,0.000851627,0.00560757,0.00468928,0.0107717,0.00354474,0.00552494,0.0104148,0.000962429,0.0149911,0.00557615,0.000523284,0.000472751,0.000382708,0.000397721,0.000478701,0.000394296,0.000357576,0.00182765,0.000518156,0.000328961,0.000347822
51,0.00906001,0.00585778,0.0104923,0.000874704,0.0151687,0.00750189,0.0174789,0.000644903,0.00542924,0.0004935,0.00405474,0.00111577,0.00188235,0.00599921,0.00602958,0.0104243,0.0028531,0.00559463,0.0108436,0.00140262,0.0146676,0.00547996,0.00138466,0.00128801,0.00150884,0.00150641,0.00139416,0.00171017,0.0017991,0.00256658,0.0011799,0.000837497,0.000912544,0.0110703,0.000468858,0.0156813,0.00830788,0.0168109,6.30952e-05,0.00654913,0.0002989,0.00289813,0.000571983,0.000815319,0.00561551,0.00466696,0.0108176,0.00351741,0.00555545,0.0104198,0.000995402,0.0150225,0.00560681,0.000552563,0.000426462,0.000377404,0.000397853,0.000483398,0.000372041,0.000334356,0.00176607,0.000554999,0.000378725,0.000400082
52,0.00911787,0.00580049,0.0104719,0.000773318,0.0151337,0.00749696,0.0175112,0.000622208,0.0054927,0.000461662,0.00399397,0.00117057,0.00185794,0.00599381,0.0059563,0.0104257,0.00284676,0.00552668,0.0107574,0.00148174,0.0146749,0.00548808,0.00141999,0.00125693,0.00139118,0.00136316,0.00138234,0.00168643,0.00173826,0.00246909,0.00120822,0.000831762,0.00093177,0.0110786,0.00042217,0.0156662,0.00828196,0.0167621,0.000154798,0.00649695,0.000258451,0.00294391,0.00057367,0.00078069,0.00562606,0.00464537,0.0108625,0.00349339,0.00558477,0.0104295,0.00103737,0.0150541,0.00563733,0.0005971,0.00038536,0.000398919,0.000417393,0.000488563,0.000360024,0.000314086,0.00171094,0.000603824,0.000442229,0.000465192
53,0.00917651,0.00574239,0.0104519,0.000679576,0.0150985,0.00749334,0.0175413,0.000603684,0.0055569,0.000432375,0.00393328,0.00122271,0.00183334,0.00598952,0.00588232,0.0104283,0.00284167,0.00545557,0.0106763,0.00156949,0.014683,0.00549643,0.0014543,0.00123726,0.00128052,0.00123028,0.00136779,0.00166139,0.00167429,0.00237019,0.00123618,0.000826319,0.000950984,0.011087,0.000397584,0.0156508,0.00825655,0.0167128,0.000250748,0.00644495,0.000232019,0.00298884,0.000573896,0.000747741,0.00563905,0.00462438,0.0109065,0.00347298,0.00561266,0.010444,0.001087,0.0150857,0.00566773,0.000653314,0.000350564,0.000442444,0.000453249,0.000493706,0.00035838,0.000296559,0.00166288,0.00066181,0.000514513,0.000538418
54,0.00923584,0.00568357,0.0104324,0.000595979,0.0150635,0.00749118,0.0175681,0.000589887,0.00562162,0.000406029,0.00387276,0.00127244,0.0018095,0.00598649,0.00580842,0.010433,0.00283765,0.00538252,0.0106006,0.00166417,0.014692,0.00550505,0.00148751,0.00122974,0.00117873,0.00111115,0.0013511,0.00163583,0.00160805,0.00226877,0.00126367,0.00082132,0.000970105,0.0110954,0.000400003,0.0156351,0.00823153,0.0166632,0.000347061,0.00639316,0.00022584,0.00303304,0.000572541,0.000716623,0.00565428,0.00460377,0.0109492,0.00345625,0.00563895,0.0104633,0.00114276,0.0151172,0.00569778,0.000717997,0.000323493,0.000501657,0.000501512,0.000498568,0.000366748,0.000281725,0.00162223,0.00072646,0.00059219,0.000616631
55,0.00929584,0.00562414,0.0104136,0.00052659,0.0150287,0.00749084,0.0175912,0.00058136,0.00568672,0.000383176,0.0038124,0.00132015,0.00178733,0.00598485,0.00573514,0.0104413,0.00283446,0.00530889,0.01053,0.00176398,0.0147019,0.00551399,0.00151952,0.00123435,0.00108772,0.0010098,0.00133284,0.00161043,0.00154029,0.00216458,0.00129056,0.000816926,0.000989014,0.0111036,0.000429737,0.015619,0.00820675,0.0166138,0.000443065,0.0063416,0.000241889,0.00307672,0.000569546,0.000687571,0.00567153,0.00458321,0.0109904,0.0034431,0.00566361,0.0104872,0.00120296,0.0151484,0.00572716,0.00078865,0.00030571,0.000571415,0.000558726,0.000503194,0.000384543,0.000269821,0.00158898,0.000795777,0.000673042,0.000697829
56,0.00935644,0.00556415,0.0103955,0.000478447,0.0149941,0.00749254,0.0176111,0.000578497,0.00575209,0.000364484,0.00375218,0.00136573,0.00176751,0.00598465,0.00566291,0.0104529,0.00283185,0.00523541,0.0104643,0.00186722,0.0147128,0.00552321,0.00155022,0.0012502,0.00101006,0.000931225,0.00131313,0.00158537,0.00147132,0.00205918,0.00131663,0.000813231,0.00100752,0.0111116,0.000482562,0.0156026,0.00818198,0.0165644,0.000538537,0.00629029,0.000275961,0.00312006,0.000565077,0.000660489,0.00569069,0.00456252,0.0110301,0.00343327,0.00568674,0.0105157,0.00126621,0.0151794,0.00575582,0.000863482,0.000298339,0.000648228,0.000622303,0.000507694,0.000410665,0.000261017,0.00156308,0.000868291,0.000755662,0.000780765
57,0.00941759,0.00550363,0.010378,0.000459291,0.0149597,0.0074964,0.0176287,0.000581431,0.00581767,0.000350653,0.00369205,0.00140855,0.00175036,0.00598586,0.0055922,0.0104668,0.00282961,0.00516219,0.0104042,0.00197248,0.0147246,0.00553253,0.00157942,0.00127586,0.000948905,0.000880455,0.00129164,0.00156052,0.0014013,0.00195511,0.0013416,0.000810216,0.00102538,0.0111197,0.000552757,0.0155858,0.00815704,0.016515,0.000633418,0.00623922,0.000321662,0.00316324,0.000559488,0.000634931,0.00571171,0.00454173,0.0110685,0.00342643,0.0057085,0.0105491,0.00133144,0.0152101,0.005784,0.000941239,0.000301592,0.000729808,0.000690386,0.000512095,0.000443429,0.000255159,0.00154447,0.000942963,0.000839188,0.000864675
58,0.00947919,0.00544269,0.0103608,0.000472232,0.0149253,0.00750238,0.0176449,0.00059004,0.00588343,0.000342418,0.00363197,0.00144822,0.00173613,0.0059883,0.00552339,0.0104814,0.0028277,0.00508904,0.01035,0.00207841,0.014737,0.00554181,0.00160683,0.00130972,0.000906851,0.000860427,0.0012681,0.0015357,0.00133032,0.00185454,0.0013651,0.000807782,0.00104231,0.011128,0.000635393,0.0155691,0.00813194,0.0164649,0.000727666,0.00618842,0.000374067,0.00320631,0.000552964,0.000610575,0.00573463,0.00452107,0.0111057,0.00342227,0.005729,0.0105875,0.00139793,0.0152408,0.00581186,0.00102105,0.000314661,0.000814588,0.000761541,0.000516319,0.000481066,0.000251913,0.00153307,0.00101908,0.000923092,0.00094908
59,0.00954111,0.0053815,0.0103438,0.000513337,0.0148909,0.00751042,0.0176599,0.000604029,0.00594939,0.000340459,0.00357182,0.00148482,0.00172504,0.00599172,0.00545678,0.0104962,0.00282623,0.00501612,0.010302,0.00218412,0.0147497,0.00555103,0.00163215,0.00135046,0.000885161,0.000870698,0.00124259,0.001511,0.00125872,0.00175788,0.00138676,0.000805798,0.00105801,0.0111368,0.000726789,0.0155525,0.0081068,0.0164139,0.000821296,0.00613779,0.000430256,0.00324936,0.000545461,0.000587605,0.00575952,0.00450079,0.0111415,0.00342055,0.00574821,0.0106312,0.00146525,0.0152716,0.0058393,0.00110229,0.000335968,0.000901365,0.00083458,0.000520302,0.000522198,0.000251033,0.00152893,0.00109615,0.00100709,0.00103369
60,0.00960316,0.00532031,0.0103269,0.000575537,0.0148564,0.00752038,0.0176731,0.000623008,0.00601559,0.000345246,0.00351154,0.00151861,0.00171711,0.00599592,0.00539255,0.0105117,0.0028253,0.00494397,0.0102601,0.00228959,0.0147627,0.00556021,0.00165501,0.00139704,0.000883622,0.000907937,0.00121544,0.00148662,0.00118698,0.00166396,0.00140622,0.000804149,0.00107223,0.0111463,0.000824271,0.0155364,0.00808173,0.0163621,0.000914334,0.00608718,0.000488623,0.00329246,0.000536858,0.000566467,0.00578641,0.00448112,0.0111759,0.00342121,0.00576585,0.0106801,0.00153324,0.0153026,0.00586616,0.00118443,0.000363565,0.000989086,0.000908556,0.000523913,0.000565685,0.000252194,0.00153206,0.00117379,0.00109102,0.0011183
61,0.00966515,0.00525935,0.01031,0.000652561,0.014822,0.00753213,0.0176835,0.000646562,0.00608211,0.000356933,0.00345105,0.00154962,0.00171211,0.00600077,0.00533097,0.0105288,0.00282495,0.0048734,0.0102246,0.00239514,0.0147757,0.00556934,0.00167506,0.00144852,0.000900851,0.00096732,0.00118691,0.00146277,0.00111575,0.00157127,0.00142309,0.000802781,0.00108474,0.0111565,0.000925849,0.0155207,0.00805679,0.0163098,0.00100685,0.00603638,0.000548361,0.00333578,0.000527151,0.000547489,0.00581532,0.00446215,0.0112086,0.00342428,0.0057816,0.0107341,0.00160167,0.0153339,0.00589241,0.00126707,0.000395584,0.00107684,0.000982737,0.000526972,0.000610522,0.000254907,0.00154231,0.00125171,0.0011748,0.00120279
62,0.00972689,0.00519885,0.0102932,0.000739809,0.0147876,0.0075455,0.0176901,0.000674271,0.00614891,0.000375316,0.00339039,0.00157767,0.00170965,0.00600624,0.00527229,0.0105485,0.00282506,0.00480517,0.0101953,0.00250085,0.0147886,0.00557837,0.00169199,0.00150373,0.000934343,0.00104343,0.00115706,0.00143951,0.00104556,0.00147919,0.00143711,0.000801738,0.00109536,0.0111676,0.00103008,0.0155057,0.00803206,0.0162574,0.00109887,0.00598525,0.000609136,0.00337938,0.000516322,0.000530731,0.00584619,0.00444391,0.0112392,0.0034299,0.00579514,0.010793,0.00167005,0.0153653,0.00591808,0.00134983,0.00043049,0.00116392,0.00105653,0.000529256,0.000655912,0.000258586,0.00155911,0.00132965,0.00125839,0.00128704
63,0.0097882,0.00513897,0.0102764,0.000833846,0.0147534,0.00756039,0.0176929,0.000705716,0.00621588,0.00039989,0.00332965,0.00160247,0.00170932,0.00601242,0.00521681,0.0105714,0.0028255,0.00473987,0.0101719,0.00260631,0.0148013,0.00558723,0.0017056,0.0015614,0.000980844,0.00113102,0.00112578,0.00141685,0.000976848,0.00138829,0.00144807,0.000801154,0.00110405,0.0111794,0.00113592,0.0154914,0.00800763,0.0162052,0.00119048,0.00593368,0.000670862,0.00342335,0.000504273,0.000516138,0.00587893,0.00442643,0.0112674,0.00343817,0.00580627,0.0108566,0.00173767,0.015397,0.00594318,0.00143243,0.000467172,0.00124982,0.00112945,0.000530521,0.000701304,0.000262723,0.00158161,0.00140741,0.00134174,0.00137095
64,0.00984893,0.00507988,0.0102597,0.000932035,0.0147195,0.00757685,0.0176922,0.000740475,0.00628286,0.000429932,0.00326894,0.00162398,0.00171079,0.0060194,0.00516476,0.0105977,0.00282615,0.00467786,0.010154,0.00271081,0.0148138,0.00559584,0.00171571,0.00162024,0.00103685,0.00122555,0.00109295,0.0013949,0.000910005,0.0012999,0.00145587,0.000801221,0.00111084,0.011192,0.0012426,0.0154778,0.00798369,0.0161537,0.0012817,0.00588172,0.000733529,0.00346769,0.000490988,0.000503638,0.00591336,0.00440968,0.0112926,0.00344925,0.00581486,0.0109248,0.00180375,0.0154289,0.00596758,0.00151458,0.000504918,0.00133418,0.00120115,0.000530567,0.000746329,0.000266939,0.00160867,0.0014848,0.00142481,0.00145444
65,0.00990894,0.0050218,0.010243,0.00103241,0.0146858,0.00759524,0.0176884,0.000778176,0.00634954,0.000464615,0.0032084,0.00164236,0.00171373,0.00602734,0.00511636,0.0106271,0.00282699,0.00461946,0.0101408,0.0028135,0.0148258,0.00560391,0.00172222,0.00167909,0.00109906,0.00132339,0.00105861,0.0013738,0.000845599,0.00121546,0.00146047,0.000802238,0.00111588,0.0112055,0.0013496,0.0154652,0.00796052,0.0161031,0.00137247,0.0058295,0.000797201,0.00351231,0.000476772,0.000493239,0.00594915,0.00439364,0.0113146,0.00346327,0.00582084,0.0109974,0.00186759,0.0154609,0.00599094,0.00159602,0.000543406,0.00141682,0.0012715,0.00052933,0.000790713,0.000271038,0.0016389,0.0015616,0.00150747,0.00153733
66,0.00996809,0.00496494,0.0102264,0.00113345,0.0146527,0.00761627,0.0176821,0.000818376,0.00641565,0.000502917,0.00314805,0.00165758,0.0017178,0.00603632,0.00507185,0.0106596,0.00282811,0.0045653,0.0101321,0.00291327,0.0148375,0.00561103,0.00172501,0.00173687,0.00116457,0.00142166,0.00102281,0.00135346,0.000784326,0.00113601,0.0014619,0.000804479,0.00111944,0.0112197,0.00145655,0.0154534,0.0079382,0.0160539,0.0014626,0.0057773,0.000861876,0.00355701,0.000462213,0.000485251,0.00598592,0.00437824,0.0113334,0.00348035,0.005824,0.0110739,0.00192878,0.0154928,0.00601291,0.00167646,0.000582611,0.00149754,0.00134057,0.000526772,0.000834005,0.000275027,0.00167086,0.00163759,0.00158956,0.00161945
67,0.0100263,0.0049095,0.01021,0.0012341,0.0146201,0.00764077,0.0176737,0.000860503,0.00648087,0.000543545,0.00308791,0.00166921,0.00172264,0.00604644,0.00503139,0.0106949,0.0028298,0.00451626,0.0101274,0.00300886,0.0148488,0.00561674,0.00172402,0.00179259,0.00123096,0.00151811,0.000985488,0.00133334,0.000726881,0.00106209,0.00146032,0.000808163,0.00112193,0.0112346,0.0015632,0.0154424,0.00791662,0.0160062,0.00155186,0.00572549,0.000927427,0.00360145,0.000447953,0.000480276,0.00602321,0.00436342,0.0113491,0.00350054,0.00582401,0.0111539,0.00198725,0.0155247,0.00603322,0.00175564,0.000622632,0.00157613,0.00140857,0.000522891,0.000875661,0.000279129,0.00170327,0.00171254,0.00167083,0.00170055
