Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RMEL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
40,0.0238322,0.0188279,0.0110848,0.00988277,0.00150481,0.00583127,0.00364346,0.00289856,0.0080362,0.00835303,0.0301915,0.0188121,0.00951898,0.0112736,0.00631377,0.0121047,0.00874215,0.0121516,0.0178727,0.0141011,0.00397833,0.00424803,0.0165067,0.0243951,0.0074297,0.00943509,0.00563051,0.00495636,0.00739477,0.00986903,0.0093453,0.0115467,0.00917081,0.0076462,0.00876564,0.00716429,0.00461975,0.00597712,0.0113234,0.00960908,0.00722919,0.00569803
41,0.0241257,0.0184953,0.0112477,0.0107759,0.000590144,0.00643756,0.00421553,0.00314472,0.00841035,0.00881109,0.0297386,0.0179108,0.0116887,0.013048,0.00726682,0.0116844,0.0091093,0.0125024,0.0148716,0.0148329,0.00439629,0.00481741,0.0170395,0.0247389,0.00678601,0.00959267,0.00502436,0.00490547,0.00773206,0.00902275,0.0106844,0.0111908,0.0104442,0.0078747,0.00825194,0.0070145,0.00469897,0.00720522,0.00875044,0.00870612,0.00682304,0.0051866
42,0.0245133,0.0180256,0.0114769,0.0119246,0.00199502,0.00677862,0.00465318,0.00316468,0.00883664,0.00905561,0.0289058,0.0168022,0.0150277,0.0149312,0.00812177,0.0107714,0.0102704,0.0144624,0.0105789,0.0154996,0.0049185,0.00523756,0.0176385,0.0248648,0.00585454,0.00938467,0.00446978,0.00497431,0.00821015,0.00808379,0.0137573,0.010681,0.0121124,0.00824716,0.00794815,0.00672361,0.00517877,0.00897946,0.00795974,0.00757514,0.00630426,0.00463582
43,0.0251374,0.0174696,0.011892,0.0131964,0.00462798,0.00683008,0.00506596,0.00293998,0.00936279,0.00928186,0.0267101,0.0159357,0.0173471,0.0157991,0.00766906,0.00987352,0.012233,0.0176381,0.00807779,0.0161004,0.0056014,0.00561732,0.0184648,0.0246514,0.00463521,0.00877489,0.00384563,0.00498238,0.00889491,0.00734631,0.0177151,0.00996218,0.0140919,0.0090067,0.00791111,0.00629345,0.00628513,0.0112764,0.00862322,0.00608792,0.00566373,0.00407986
44,0.0259592,0.0169575,0.0126557,0.014467,0.00688154,0.00679137,0.00568648,0.00257946,0.0101521,0.00976107,0.0233159,0.0156249,0.0168366,0.0145336,0.00568945,0.0101543,0.0142965,0.0204845,0.0071711,0.0167402,0.00654305,0.00620266,0.0196584,0.0240279,0.00321855,0.00793158,0.00298388,0.00476514,0.00994034,0.00719777,0.021925,0.00903816,0.0160626,0.0103002,0.00807309,0.00577594,0.00774835,0.0136486,0.00948869,0.00430817,0.00527366,0.0040772
45,0.0266579,0.0166498,0.0138118,0.0156832,0.00781593,0.00697345,0.00675536,0.00223543,0.0113263,0.0105724,0.0204639,0.0158121,0.0138207,0.0114727,0.00306279,0.0123409,0.0156477,0.0216594,0.00676206,0.0176834,0.00791859,0.0072652,0.021089,0.0229777,0.00190362,0.00727332,0.00220412,0.00428705,0.0114479,0.00782073,0.0257739,0.00804997,0.0175527,0.0121053,0.00830518,0.00580774,0.00899857,0.0155753,0.00999163,0.0032084,0.00589825,0.0054347
46,0.0268482,0.0166219,0.0152134,0.0168305,0.00743217,0.00751795,0.00836978,0.00210605,0.0128376,0.0115427,0.0192869,0.016325,0.0106915,0.00883385,0.00108001,0.0158066,0.0159526,0.0212884,0.00755334,0.0191789,0.00978812,0.00888815,0.0222925,0.0216835,0.00126505,0.00719612,0.00270773,0.00366712,0.0132881,0.00896921,0.0285514,0.00735385,0.0181394,0.0141206,0.00837898,0.00687809,0.00939859,0.0167312,0.0101918,0.00400118,0.00738753,0.00766854
47,0.0265042,0.0168215,0.016661,0.0178401,0.00640535,0.00830401,0.0104682,0.00240871,0.0145341,0.0126022,0.019402,0.0170335,0.00928577,0.00804888,0.000619023,0.0188208,0.0154264,0.0205781,0.00787273,0.0210521,0.0119347,0.0109523,0.0228559,0.0206008,0.00149152,0.00773651,0.00417988,0.00312926,0.0151056,0.0102334,0.029764,0.00725159,0.0177858,0.015848,0.00811623,0.00798823,0.00861727,0.0170542,0.0102382,0.00532931,0.00876935,0.0097441
48,0.0258995,0.017035,0.0180935,0.0185234,0.00550323,0.00911087,0.0127543,0.00312319,0.0162395,0.013913,0.0199625,0.0176605,0.00928321,0.00853142,0.0013305,0.0199635,0.0147079,0.0204838,0.00675643,0.0224536,0.0139414,0.0132103,0.0228139,0.0201975,0.00198159,0.00862223,0.00544838,0.00275798,0.016541,0.0113701,0.0294858,0.00758459,0.0168366,0.0168222,0.00749825,0.00830856,0.0068936,0.0167032,0.0101295,0.00624152,0.00954396,0.0110747
49,0.0252777,0.0170592,0.0194542,0.0187144,0.00520798,0.00986151,0.0146344,0.00420416,0.0176915,0.0154693,0.020185,0.0178705,0.0100268,0.0101325,0.00331577,0.0191832,0.0144303,0.0211307,0.00532171,0.022256,0.0153567,0.015323,0.0225712,0.020515,0.00263391,0.00972263,0.00607621,0.00238296,0.017368,0.012292,0.0282862,0.0079785,0.0156915,0.0168664,0.0066402,0.00791332,0.00487246,0.0159786,0.00978688,0.00678206,0.00981116,0.0116306
50,0.0246559,0.0168479,0.0206263,0.0183874,0.00546586,0.010713,0.0155164,0.00573579,0.0186137,0.0168763,0.0200246,0.0176721,0.0106873,0.0117884,0.0050668,0.0174975,0.0145782,0.021896,0.00474983,0.0199439,0.0158904,0.0169676,0.0224863,0.0210793,0.00352503,0.0111024,0.00620211,0.00195841,0.0176201,0.0129456,0.0267656,0.00830397,0.0145213,0.0161442,0.00570371,0.00722132,0.00316282,0.0151748,0.00915539,0.00717515,0.00988015,0.0117055
51,0.0239111,0.0164754,0.0215137,0.0176345,0.00598396,0.0117565,0.0152596,0.00753679,0.0188543,0.0176044,0.0199409,0.0174101,0.0106787,0.0122169,0.00575405,0.0159873,0.0147157,0.022073,0.00491733,0.0162373,0.0155455,0.0179024,0.0226145,0.0213017,0.00466743,0.0126789,0.0063025,0.00174272,0.0175908,0.0132968,0.0252299,0.00860083,0.013278,0.0149907,0.00487231,0.00683218,0.00203254,0.0144694,0.00827165,0.007548,0.00994083,0.0116048
