Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSH,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RLMAL,RMEL,RMMAL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
100,0.0316236,0.0241809,0.0194752,0.0209619,0.00719557,0.011642,0.00554468,0.00626352,0.00177211,0.00862211,0.0236345,0.0247458,0.00940987,0.00377078,0.00940695,0.0049391,0.0113055,0.0131139,0.00328745,0.0112787,0.0129476,0.00653115,0.00691001,0.0189616,0.00491115,0.0162166,0.00856342,0.0103199,0.00759426,0.00782029,0.0225128,0.00364177,0.0175655,0.0238133,0.00975465,0.00677595,0.00942864,0.0129315,0.0165287,0.017559,0.0115087,0.0285656,0.0121043,0.0100417,0.00968934
101,0.0315195,0.0242946,0.0189231,0.0220553,0.00856171,0.0116293,0.00525951,0.00613557,0.00203312,0.00804816,0.0277042,0.0244179,0.0098197,0.00578018,0.0105668,0.00645351,0.0104905,0.0105907,0.00357874,0.0159282,0.0124861,0.00714638,0.00722472,0.0186679,0.00311962,0.0143253,0.00790599,0.00997263,0.00729089,0.00675655,0.0175336,0.00353995,0.017244,0.0152926,0.00929594,0.0112754,0.00835532,0.011416,0.018774,0.0247069,0.0114701,0.0207096,0.0113868,0.00935194,0.00905146
102,0.0313374,0.0243705,0.0180873,0.0229223,0.0127676,0.0115807,0.00487831,0.00586932,0.00227795,0.00742816,0.0308352,0.0236143,0.0102528,0.00779425,0.010063,0.00724865,0.0103913,0.00751114,0.00819817,0.0190736,0.0115048,0.00736093,0.00730833,0.0182719,0.00164493,0.0131123,0.00759044,0.00958563,0.00695499,0.00575355,0.0121741,0.00358271,0.0175988,0.00749154,0.00881545,0.0166261,0.00921402,0.0099985,0.0214199,0.0309766,0.0139944,0.0138341,0.0106104,0.00851299,0.00830667
103,0.0310883,0.0244392,0.0171562,0.0236241,0.0170569,0.011461,0.0043914,0.00556377,0.00253672,0.00681952,0.0328284,0.0224652,0.0107141,0.00924733,0.00849143,0.00748864,0.0105877,0.00425153,0.011072,0.0208331,0.0101305,0.00705041,0.00697312,0.0177913,0.000768595,0.0132251,0.00762561,0.00922413,0.00665251,0.00492649,0.00692254,0.00369668,0.0187711,0.00750282,0.00839962,0.0224632,0.0119638,0.00892094,0.0234673,0.0358071,0.0184253,0.0130729,0.00991233,0.00770348,0.00757849
104,0.0307809,0.0245324,0.0162817,0.0241646,0.019405,0.0112863,0.00386686,0.00535819,0.00287835,0.0063127,0.0338267,0.021057,0.0111992,0.00979874,0.00698672,0.00760605,0.0103892,0.00403557,0.011995,0.0215055,0.00860077,0.00627445,0.00614862,0.0171702,0.000719469,0.0147643,0.00785699,0.00886121,0.00644727,0.00441272,0.00304688,0.00378058,0.020734,0.014864,0.00806239,0.0282019,0.0154346,0.00820095,0.0244604,0.0395365,0.0238869,0.0196021,0.00936503,0.00708894,0.00698813
105,0.0303981,0.0246322,0.0155576,0.0244792,0.018915,0.0111133,0.00343012,0.0053929,0.00334339,0.00599016,0.0341265,0.0194298,0.0116939,0.00927887,0.00661491,0.0077739,0.00948842,0.00713462,0.0113455,0.0214453,0.0071227,0.00519319,0.00495538,0.0163879,0.00102211,0.0172117,0.00808566,0.00838424,0.00634042,0.00432497,0.00457462,0.00380554,0.0233966,0.0227371,0.00778167,0.0332288,0.0188436,0.00778719,0.0248467,0.0427465,0.0296631,0.0282757,0.00898634,0.00675443,0.00662235
106,0.0298899,0.0246675,0.015025,0.0244953,0.01583,0.0109685,0.00318957,0.00570889,0.00387635,0.00587142,0.0338223,0.01765,0.0121125,0.00801862,0.00770027,0.00764162,0.00787152,0.00927596,0.00977296,0.0212582,0.00583242,0.00400015,0.00367753,0.0155328,0.00122348,0.0199255,0.0081575,0.00771984,0.00626612,0.0046164,0.00803256,0.00383816,0.0264928,0.0300089,0.0075678,0.0371184,0.021854,0.00766908,0.025382,0.0456134,0.0352194,0.0367706,0.00875682,0.00666769,0.00648616
107,0.0292526,0.0245903,0.0146295,0.0242152,0.0115023,0.0108137,0.0031465,0.0061773,0.0043561,0.00590988,0.0322545,0.0158163,0.0122534,0.00668013,0.00980471,0.00682141,0.00591345,0.00872733,0.00817647,0.0211903,0.00481008,0.00289538,0.00260538,0.0147508,0.00106896,0.0224893,0.007981,0.00691565,0.00609102,0.00508112,0.0110707,0.00396422,0.0296209,0.0364252,0.00743368,0.0397145,0.0243272,0.00789677,0.0262633,0.0477839,0.0401029,0.0444389,0.00861799,0.00669588,0.00648217
108,0.0286123,0.0244483,0.0141992,0.0237943,0.00870759,0.0106096,0.00319485,0.00657147,0.00467694,0.00606512,0.0285948,0.0139492,0.0119304,0.00653259,0.0122216,0.00627274,0.00492845,0.0054295,0.00774187,0.0203031,0.00407616,0.00211282,0.00184464,0.0141616,0.0013538,0.0247445,0.00749434,0.00606874,0.0057663,0.00552408,0.0135778,0.00418833,0.0325156,0.0420066,0.00735302,0.0410338,0.0261276,0.00853444,0.0270392,0.0487401,0.04392,0.0512677,0.00847584,0.00669659,0.00646406
109,0.0281929,0.0244026,0.013584,0.0235502,0.00992909,0.0104318,0.00329941,0.00671671,0.00481674,0.00629066,0.023688,0.0119739,0.0111489,0.00892569,0.0144701,0.00841349,0.00596733,0.00354814,0.00924057,0.0176907,0.00364049,0.00191379,0.00128399,0.0138505,0.00240177,0.0265976,0.00670778,0.00513819,0.0054426,0.00580238,0.0156461,0.00443864,0.0351109,0.0468335,0.00720899,0.0412202,0.0271644,0.00955409,0.0273497,0.0482862,0.046547,0.0573806,0.00807823,0.00647112,0.00618591
110,0.0281972,0.0246555,0.0127561,0.0237404,0.0123102,0.010495,0.00365132,0.00654362,0.00482297,0.00649418,0.020103,0.00986408,0.0101346,0.0122389,0.0161981,0.0120441,0.00740049,0.00731015,0.011938,0.0141001,0.00361078,0.00212741,0.000876947,0.0139188,0.00297684,0.0279964,0.00577691,0.00389693,0.00521505,0.00592896,0.0173849,0.0046518,0.0374689,0.0509792,0.00679165,0.0405394,0.0274488,0.0108046,0.0273104,0.0467207,0.0481929,0.0628599,0.00697653,0.00571324,0.00530339
111,0.0286057,0.0253055,0.0118169,0.024261,0.0130132,0.0109984,0.00451727,0.00607348,0.00489427,0.00658216,0.0188346,0.00794052,0.0093301,0.0142396,0.0169238,0.0144213,0.00769184,0.0103652,0.01441,0.0108843,0.00440236,0.00250176,0.00139658,0.0144546,0.00293584,0.0290155,0.00502118,0.00219398,0.00493364,0.00644242,0.0189265,0.004865,0.0396295,0.054507,0.00602204,0.0394294,0.0271062,0.0121227,0.0271887,0.044617,0.0491841,0.0677343,0.00479029,0.00414977,0.00353566
112,0.029068,0.0262376,0.0109415,0.0246902,0.0119812,0.0119156,0.00587252,0.00546842,0.00544635,0.00660054,0.018339,0.0069715,0.00921894,0.0142481,0.0164785,0.014567,0.00704873,0.0118843,0.0157942,0.00858881,0.00626013,0.00341839,0.00308837,0.0153102,0.0035283,0.0298299,0.00489622,0.00141967,0.0044381,0.00814893,0.0203449,0.00527702,0.04151,0.0574221,0.00524385,0.038414,0.0263255,0.0133436,0.0269674,0.0423923,0.0496441,0.071915,0.00197365,0.00205992,0.000980155
113,0.0291621,0.0271299,0.0102068,0.0246268,0.0107489,0.0130784,0.0073184,0.00510693,0.00658404,0.00678832,0.0175474,0.00735442,0.00974452,0.0132272,0.0157938,0.0133595,0.00717869,0.0128193,0.0164207,0.00792474,0.0085722,0.00512166,0.0054798,0.0160521,0.00508288,0.0306456,0.00566705,0.00351099,0.00372946,0.0107729,0.0216029,0.00605813,0.0430309,0.0596738,0.00494664,0.0377755,0.0252582,0.0143468,0.0263603,0.040044,0.0493538,0.0752059,0.00300733,0.00241155,0.00228228
114,0.0287834,0.0276537,0.00951235,0.0240378,0.0109712,0.0143968,0.00838999,0.00549249,0.0079238,0.00742642,0.0164434,0.00851916,0.0102543,0.0125827,0.0164857,0.0125578,0.00872407,0.0138514,0.0172348,0.00895916,0.0104511,0.00731476,0.00816214,0.0162906,0.00671791,0.031585,0.00723884,0.00568845,0.00309369,0.0132173,0.0225989,0.0069963,0.0442102,0.0612718,0.00514049,0.0372523,0.0239742,0.0150701,0.0252021,0.0373812,0.0480097,0.0774043,0.00569562,0.00482454,0.00499035
115,0.0281422,0.0277038,0.00878271,0.0233046,0.0127397,0.0158252,0.00894823,0.00674408,0.00926867,0.00848597,0.0152816,0.00988196,0.0101265,0.0129841,0.0188667,0.0132535,0.0106207,0.0150695,0.0186286,0.0104797,0.011483,0.00956852,0.0106524,0.0159793,0.00800084,0.032646,0.00950534,0.00731719,0.00331669,0.0147955,0.0233098,0.00760245,0.0451075,0.0623532,0.00555498,0.03627,0.0225819,0.0156129,0.0236343,0.0345126,0.0456847,0.078492,0.00711435,0.00680798,0.00677187
116,0.0274819,0.0274235,0.008074,0.0228433,0.0146186,0.0170598,0.00913998,0.00819292,0.0106028,0.00938062,0.0144448,0.0112064,0.00937111,0.0140527,0.0215342,0.0147387,0.0116663,0.016109,0.0200298,0.0117278,0.0118461,0.0112968,0.0124746,0.015359,0.00877936,0.0336894,0.0120693,0.00844718,0.00466486,0.0155345,0.0238292,0.00753153,0.045666,0.0630955,0.00604868,0.03448,0.0212221,0.0160832,0.021956,0.0319038,0.0428938,0.0786883,0.00727682,0.00827431,0.00752436
117,0.0269593,0.0270567,0.0074887,0.0227264,0.0156363,0.017542,0.0090194,0.00891382,0.0115266,0.00939305,0.0141969,0.0123646,0.00870343,0.0147818,0.0231064,0.0155836,0.0112228,0.0165446,0.0205645,0.0124065,0.0117158,0.0118284,0.0132709,0.014751,0.00903356,0.0345892,0.0140485,0.00925167,0.00612726,0.0157381,0.0243431,0.00689632,0.0458493,0.0636414,0.00652162,0.032108,0.0199407,0.0164639,0.0204575,0.0299676,0.0402391,0.0784095,0.00692977,0.00945049,0.00765709
118,0.0266283,0.0268027,0.0071171,0.0227021,0.0158678,0.0168667,0.00839841,0.00838429,0.0114663,0.0083308,0.0145007,0.0132589,0.00876052,0.0144638,0.0231877,0.0151691,0.00987759,0.0162126,0.0199463,0.0123382,0.0112454,0.010879,0.0129353,0.0143961,0.00892128,0.0353412,0.0145712,0.00971192,0.00682146,0.0155792,0.0249971,0.00620285,0.0458462,0.0640651,0.00686719,0.0298363,0.0187575,0.0166331,0.0193577,0.0287757,0.0381322,0.0780431,0.00680296,0.0101434,0.00753634
119,0.0264599,0.0267397,0.00705048,0.0225017,0.0158064,0.0151823,0.0071494,0.00678715,0.0103933,0.00680562,0.0151499,0.0138598,0.00967012,0.0131519,0.0222166,0.0138006,0.00878676,0.0153142,0.0186775,0.0114499,0.0113971,0.0091384,0.0117353,0.0143783,0.00871729,0.0360794,0.013328,0.00962443,0.00654755,0.015153,0.0258265,0.00599161,0.0460484,0.0644171,0.00699312,0.0282707,0.0177557,0.0165779,0.0186984,0.0281522,0.0367072,0.0777584,0.00707553,0.0100052,0.00717665
120,0.0264291,0.0268127,0.00736171,0.0220624,0.0156903,0.0131129,0.00551239,0.0048819,0.0089247,0.00594428,0.0159532,0.0140732,0.0111363,0.0113275,0.0208514,0.0120199,0.00839978,0.0142681,0.0174067,0.009842,0.0127428,0.0083526,0.0102523,0.0146533,0.00860447,0.0369857,0.0107438,0.0088404,0.00593108,0.0145712,0.026784,0.00638883,0.0467314,0.064742,0.00676395,0.027526,0.0170308,0.0165295,0.0183695,0.027963,0.0358824,0.07749,0.00739688,0.00907883,0.00656766
121,0.0265277,0.0268932,0.00815189,0.0215074,0.0153528,0.0112522,0.00402556,0.00357502,0.00776203,0.00625198,0.0168585,0.0136704,0.0126063,0.009446,0.0194883,0.010148,0.00843549,0.0132875,0.0163409,0.0078319,0.013905,0.00932632,0.00905394,0.0150977,0.0085523,0.0381653,0.00770389,0.00747628,0.00595865,0.0138838,0.0278061,0.00698861,0.0477975,0.0650809,0.00611294,0.0273343,0.0165965,0.0168214,0.0182258,0.0282233,0.0354677,0.0770732,0.007312,0.00775952,0.0058313
122,0.0267325,0.02687,0.00948215,0.0210026,0.0145538,0.00983357,0.00311492,0.00325822,0.00714979,0.0070945,0.0179588,0.0126056,0.013872,0.00778763,0.0182336,0.00835008,0.0084173,0.0121825,0.0152806,0.00594275,0.0135666,0.0107221,0.00833241,0.0155968,0.0084516,0.0395846,0.0050862,0.00596625,0.00670678,0.0131512,0.0288317,0.00738362,0.0488723,0.0654364,0.00527894,0.0274057,0.0163767,0.0175802,0.0181561,0.0289629,0.0352491,0.0763674,0.00664583,0.00649514,0.00511305
123,0.0269851,0.0266992,0.0111957,0.020673,0.0133137,0.00881534,0.0027595,0.00342647,0.00688911,0.00786323,0.0193725,0.0111897,0.0151075,0.00656595,0.0171011,0.00681727,0.00799258,0.0106799,0.0139962,0.00493077,0.0117862,0.0114525,0.00778767,0.0160769,0.00822635,0.0411098,0.00337231,0.00477473,0.0074383,0.0124871,0.0298127,0.00746772,0.0496489,0.0657272,0.00470518,0.0275506,0.0162344,0.0185645,0.0180852,0.0299863,0.0350108,0.0752994,0.0055524,0.00558281,0.00451064
124,0.0272361,0.026416,0.0129012,0.0205991,0.0119843,0.00811702,0.0026745,0.00356205,0.00670305,0.00835596,0.021062,0.00987192,0.0163325,0.00613637,0.0161629,0.00580402,0.00713732,0.00883777,0.0126087,0.00555381,0.00946423,0.0112376,0.00697202,0.0164934,0.00785385,0.042557,0.00257904,0.00407297,0.00775696,0.0119738,0.0306802,0.00724008,0.0500539,0.0657078,0.00447392,0.0276429,0.0160036,0.0193134,0.0179877,0.0309037,0.0345821,0.0737834,0.00434667,0.0051799,0.00407155
125,0.0274594,0.0260714,0.0142309,0.020805,0.0110341,0.00768523,0.00264157,0.00351483,0.00644394,0.00856772,0.0227531,0.00889245,0.0172131,0.00678779,0.0155186,0.00545702,0.00610469,0.00708793,0.0116613,0.00744442,0.00745706,0.0101099,0.00567145,0.0168147,0.00742614,0.0436594,0.00245305,0.00375078,0.0076992,0.0116025,0.0312526,0.00666062,0.0500671,0.0649345,0.00412672,0.027552,0.0155353,0.0194763,0.0178878,0.0314295,0.0338464,0.0715659,0.00329633,0.0053601,0.00378518
126,0.0276307,0.0256657,0.01507,0.0212437,0.0107354,0.00745111,0.00262006,0.00332914,0.00612585,0.00859206,0.0241613,0.00821304,0.0174959,0.00830806,0.0151766,0.00578544,0.0052562,0.00594623,0.0116733,0.00960874,0.00614143,0.0083922,0.00402355,0.0170277,0.00703699,0.0440555,0.00269159,0.00361098,0.00745022,0.0113036,0.0312281,0.00578304,0.0495198,0.0629295,0.00335054,0.0270333,0.0147326,0.0190405,0.0178256,0.0315619,0.0326528,0.0682295,0.00251053,0.00606166,0.00365328
127,0.0277244,0.0251781,0.0155024,0.0218037,0.0110065,0.00730653,0.00265676,0.00311603,0.00585386,0.00857438,0.0253253,0.0076977,0.0174497,0.0102564,0.0150463,0.00692328,0.00495926,0.00569827,0.0125181,0.0114214,0.00555428,0.0067429,0.00255059,0.0171482,0.00662091,0.0433604,0.00302137,0.00349067,0.00718512,0.0110211,0.0302681,0.00484774,0.0481095,0.0593463,0.00233887,0.0257658,0.0135964,0.0182129,0.017761,0.0314248,0.0307833,0.0633517,0.00197177,0.00703736,0.00371747
128,0.0277205,0.0246173,0.0156539,0.0223487,0.0114101,0.00712288,0.00279593,0.0029798,0.00573107,0.00864038,0.0266486,0.00726271,0.0175781,0.0122563,0.0150808,0.00890319,0.00533876,0.00618206,0.0135314,0.0126997,0.00562852,0.00584619,0.00227645,0.0172319,0.00608741,0.0413018,0.00324161,0.00331984,0.00702236,0.0107629,0.0281059,0.00412644,0.0455765,0.0539772,0.0014882,0.0235397,0.0121965,0.0171045,0.0175237,0.0309386,0.0280916,0.0566354,0.00164881,0.00793083,0.00391506
129,0.027626,0.0240094,0.0156546,0.0227187,0.0114136,0.00681835,0.00304545,0.00296085,0.00577518,0.00885028,0.0282588,0.00694627,0.0180309,0.0139369,0.0154513,0.0113234,0.00611865,0.00690257,0.0141994,0.0132554,0.00618407,0.00586342,0.00321235,0.0174082,0.00544522,0.0378193,0.00327859,0.00316025,0.0070206,0.0106211,0.0245993,0.00373841,0.0418711,0.0466809,0.00127356,0.0204569,0.010563,0.0155938,0.0169614,0.0296973,0.0247168,0.0479342,0.00160455,0.00844282,0.0041054
130,0.0274789,0.0233784,0.0156761,0.0227769,0.0106733,0.00637212,0.00343,0.00306721,0.00598015,0.00921772,0.0296238,0.00682787,0.0185844,0.0148986,0.0164791,0.0135681,0.00695269,0.00741434,0.01435,0.0126229,0.00697578,0.00635945,0.00435466,0.0178101,0.0047179,0.0331069,0.00316767,0.00312635,0.00720219,0.0106787,0.0197905,0.00348971,0.0372478,0.0375139,0.00163062,0.0168493,0.00866398,0.0135382,0.0160681,0.0271712,0.0210228,0.0372913,0.00194104,0.00842911,0.00422936
131,0.0273408,0.0227332,0.015873,0.0224745,0.00923669,0.00582332,0.00397255,0.00328894,0.00634578,0.00970678,0.0301366,0.00694582,0.0189037,0.0149743,0.018275,0.015129,0.00772195,0.00752039,0.0139417,0.0106863,0.00780472,0.00692227,0.00543623,0.0185107,0.00392267,0.0275703,0.00306144,0.00330994,0.00753244,0.0109643,0.0139899,0.00316317,0.0322166,0.0269991,0.00198536,0.0129779,0.00673642,0.0110199,0.0148005,0.0231156,0.0172165,0.025053,0.00265844,0.00794014,0.00433791
132,0.0272475,0.0220745,0.0162988,0.0218694,0.00759944,0.00521392,0.00467736,0.00361366,0.00687065,0.0102635,0.0295013,0.00726076,0.018805,0.0144616,0.0204355,0.015807,0.00854742,0.00751483,0.0130149,0.00839047,0.00857396,0.00739583,0.00651277,0.0194937,0.00321708,0.0216781,0.0031904,0.00373099,0.00796036,0.0114498,0.00805906,0.00313796,0.0273582,0.0166216,0.00220089,0.0089004,0.00591744,0.00830892,0.0130027,0.0178814,0.0130289,0.0121116,0.00366521,0.00718312,0.00450914
133,0.0271835,0.0214099,0.0168644,0.0211054,0.00659063,0.00460517,0.00551194,0.0040169,0.00753103,0.010844,0.0275771,0.0076916,0.0183562,0.013885,0.0221837,0.015708,0.00966994,0.0088657,0.011983,0.006562,0.00927798,0.00776044,0.00764574,0.0206721,0.00310713,0.0158173,0.00367638,0.00433816,0.00846906,0.0120807,0.00550818,0.00340361,0.0231483,0.0115617,0.0022667,0.0047965,0.00723162,0.0056373,0.0107247,0.0124069,0.00784099,0.00485351,0.00482861,0.00643744,0.00479092
134,0.0270855,0.0207504,0.0173786,0.0203471,0.00698447,0.00409042,0.00641388,0.00445341,0.0082816,0.0114502,0.0246459,0.00816196,0.0177603,0.0135135,0.0227815,0.0150496,0.0114175,0.0131544,0.0118125,0.0051262,0.0099738,0.00806638,0.00881875,0.0219256,0.00387938,0.0102116,0.00441631,0.00504263,0.00908337,0.0127877,0.00973004,0.00335223,0.0198732,0.0175489,0.00210484,0.00301272,0.00966136,0.00324458,0.00834092,0.00821104,0.0015548,0.0150525,0.00599906,0.00595198,0.00518946
135,0.026881,0.0201098,0.0176957,0.0196963,0.00905522,0.00375047,0.00730423,0.00486202,0.00905859,0.0121065,0.0220156,0.00861407,0.0171689,0.0133643,0.0218943,0.0140181,0.0139812,0.0194774,0.0132136,0.00740937,0.0106977,0.00838235,0.00994904,0.0231146,0.00499936,0.00493613,0.0052707,0.00574901,0.00980898,0.0134858,0.0153957,0.00333278,0.0176534,0.0267774,0.00165976,0.00610499,0.0122566,0.00262037,0.00630092,0.00751648,0.0062384,0.0251941,0.00703233,0.00582617,0.00567496
136,0.02654,0.0195153,0.0177731,0.0191714,0.012535,0.00362197,0.00809667,0.0051672,0.00978608,0.0127782,0.0218438,0.00902556,0.016607,0.013696,0.0197628,0.0128113,0.016947,0.0259077,0.0157323,0.0139281,0.0113933,0.00871148,0.0109251,0.0241115,0.00591744,0.00182418,0.00614796,0.00637164,0.0105709,0.0140979,0.0206519,0.00396661,0.0165603,0.0347973,0.00130175,0.009606,0.0148008,0.00475954,0.00549746,0.0101963,0.0130962,0.0333185,0.00781937,0.00592782,0.00616882
137,0.0260765,0.0190062,0.0176709,0.0187016,0.0166591,0.00368002,0.00874018,0.00535237,0.0104145,0.0133928,0.0250819,0.00937834,0.0159731,0.015098,0.0170852,0.0116546,0.0194468,0.0310863,0.0185939,0.0216026,0.0119718,0.00902547,0.0116868,0.0248128,0.00643055,0.00659281,0.00694656,0.00684009,0.0112391,0.0145708,0.0251338,0.00716353,0.0168229,0.0405897,0.002191,0.0125633,0.0172195,0.00740345,0.00710795,0.0138131,0.0184487,0.0393894,0.00828857,0.00600139,0.00654027
138,0.0255266,0.0186098,0.0174877,0.0181499,0.0203714,0.00387971,0.00922911,0.00554583,0.0109291,0.0139215,0.0303703,0.0096568,0.0151715,0.0178083,0.0146714,0.0107357,0.0208544,0.0346215,0.0215679,0.0291157,0.0123976,0.00933156,0.0122476,0.0251651,0.00662699,0.012205,0.00757509,0.00714012,0.011736,0.0149014,0.0286958,0.0117145,0.0187049,0.0443488,0.00373539,0.0150182,0.0191816,0.00962028,0.0102449,0.0170509,0.0220387,0.0435314,0.00840633,0.00586099,0.00667262
139,0.0249379,0.0183514,0.0173033,0.0173978,0.022903,0.00418539,0.00958013,0.00587797,0.0113346,0.0143677,0.0359264,0.00983031,0.0142546,0.0212627,0.0130049,0.0101351,0.021188,0.0368722,0.0247997,0.0360895,0.0127144,0.00967438,0.0126547,0.0251348,0.00672167,0.0172357,0.00799038,0.0073118,0.0120843,0.0150974,0.0312074,0.0134721,0.0216967,0.0467392,0.00501018,0.016886,0.0202161,0.0110879,0.0136732,0.0192731,0.0242566,0.0457758,0.00816694,0.00543724,0.00652824
140,0.0243445,0.0182338,0.017225,0.0164308,0.0241793,0.00450633,0.00981057,0.00621333,0.011645,0.0147202,0.0407292,0.00986076,0.0133862,0.0246032,0.0121388,0.00986526,0.0209662,0.0383909,0.0282879,0.0424641,0.0129931,0.0100942,0.0129576,0.0247392,0.00691734,0.0204349,0.00819262,0.00741252,0.0123326,0.0151514,0.0324515,0.0106749,0.0241373,0.048238,0.00566479,0.0178097,0.0200987,0.0117556,0.016636,0.0202173,0.0253534,0.0462348,0.00760985,0.00475156,0.00618489
141,0.0237742,0.0182493,0.0173822,0.0153778,0.0246615,0.00466939,0.00991957,0.00633094,0.0118757,0.0149662,0.0444736,0.00972759,0.0126945,0.0272369,0.0119548,0.00988277,0.0207854,0.0394956,0.0316933,0.0481643,0.0132585,0.010584,0.0131893,0.0240406,0.00731554,0.0207236,0.00818329,0.00746296,0.0124806,0.0150483,0.0320728,0.0057934,0.0242818,0.0487336,0.00573596,0.0175528,0.0191219,0.01152,0.0180884,0.0199919,0.0251147,0.0452575,0.00678454,0.00385832,0.0057732
142,0.023247,0.01837,0.0178564,0.0144571,0.0249181,0.00449039,0.00990964,0.00626022,0.0120513,0.0151604,0.0472563,0.00945384,0.0121855,0.0289061,0.0122443,0.0100789,0.0209165,0.0401734,0.0345314,0.0530105,0.013494,0.0111019,0.0133829,0.0231407,0.00786581,0.0179447,0.00795677,0.00743441,0.0124881,0.0147971,0.0298345,0.003039,0.0218046,0.0474773,0.00545473,0.0163375,0.0179579,0.0100201,0.0170472,0.018805,0.0234394,0.0433035,0.00575161,0.00287739,0.00540884
143,0.0227642,0.0185286,0.018584,0.0138522,0.0253025,0.00392292,0.00981167,0.00618857,0.0121976,0.0153991,0.0492849,0.00908313,0.0117802,0.0295192,0.0126602,0.0103391,0.0211717,0.0402252,0.0364241,0.0568064,0.0136989,0.0116087,0.0135671,0.0221785,0.00841319,0.0131746,0.00752129,0.00727776,0.0123217,0.0144278,0.02614,0.00227649,0.0182903,0.0434369,0.00515229,0.0146529,0.0171707,0.00713696,0.0137033,0.0161174,0.0208045,0.04078,0.00465954,0.00217459,0.00516428
144,0.0223504,0.0186714,0.0193486,0.0135759,0.0258731,0.00317215,0.00964958,0.00622406,0.0122753,0.0156806,0.0506966,0.00863072,0.0113984,0.0290447,0.0128691,0.0106146,0.0212149,0.0394577,0.0372447,0.0594684,0.0138686,0.0120504,0.0137078,0.0213003,0.00879865,0.00820463,0.00692393,0.00699919,0.0120065,0.0139814,0.0221107,0.00178734,0.0160428,0.0363358,0.00523508,0.0128583,0.0167375,0.00391048,0.00954898,0.0109626,0.0179017,0.0376962,0.00377085,0.0022772,0.00506248
145,0.02211,0.0188354,0.0199204,0.013468,0.0264996,0.0026004,0.00931829,0.00631805,0.0120753,0.0158063,0.0515168,0.0080169,0.0110556,0.0276148,0.0127384,0.0109464,0.021019,0.0378456,0.0371803,0.0610904,0.0138496,0.0122638,0.0136138,0.020582,0.00902065,0.00485574,0.00625546,0.00671132,0.0116002,0.0135379,0.0187676,0.0018812,0.0158575,0.0278446,0.00585046,0.0110372,0.0159884,0.00366503,0.00626576,0.00387249,0.0154565,0.0334062,0.00330277,0.00281579,0.00505083
146,0.0222127,0.0191649,0.0201853,0.0133383,0.0270328,0.00258297,0.00856863,0.00634941,0.0112511,0.0154566,0.0517515,0.00710374,0.0108722,0.0256659,0.012317,0.0113977,0.0209211,0.0356215,0.0366489,0.0619323,0.0132576,0.01193,0.012931,0.0199916,0.0094057,0.00427042,0.00565628,0.00662269,0.0111091,0.0132893,0.0164433,0.0016507,0.0166374,0.0212444,0.0066628,0.00950218,0.014425,0.00672849,0.00493196,0.00314413,0.0143512,0.027686,0.0033251,0.00310093,0.00506159
147,0.0226901,0.0197598,0.0201048,0.0131744,0.0274225,0.0034088,0.0072265,0.00622893,0.009556,0.0143815,0.0515021,0.00590226,0.0109339,0.0238563,0.0117056,0.0119377,0.0211872,0.0332524,0.0360307,0.0623021,0.0116716,0.0106979,0.0113002,0.0194985,0.0103823,0.0050319,0.00532352,0.00697603,0.0103756,0.0135546,0.0149912,0.00210749,0.016992,0.0182176,0.0071937,0.00953107,0.0125311,0.00977875,0.00527314,0.00769843,0.0144051,0.0217109,0.00422429,0.00316127,0.00522234
148,0.0232313,0.0205655,0.0195727,0.0132592,0.0276781,0.00493183,0.00554343,0.00595128,0.00718111,0.0125837,0.0509692,0.00481563,0.0112571,0.0227182,0.0110701,0.0123913,0.0216494,0.0312478,0.0353776,0.062345,0.00905267,0.0084647,0.00865204,0.0191592,0.0120611,0.0066336,0.00563119,0.00790845,0.00922371,0.0145679,0.0138362,0.00413247,0.0164061,0.0167874,0.00707768,0.011022,0.0108025,0.0109625,0.00586677,0.00949269,0.0142453,0.0171451,0.00652875,0.00405922,0.00612734
149,0.0233507,0.021336,0.0183805,0.0138093,0.027879,0.00669758,0.00420043,0.00550109,0.00491987,0.0103769,0.0504039,0.00444745,0.0118585,0.0222388,0.0106469,0.012612,0.0217831,0.0297596,0.0343592,0.0620409,0.00597308,0.00560301,0.00543032,0.0191197,0.0142474,0.0096397,0.00705291,0.00929578,0.00789583,0.0162259,0.0126205,0.00686844,0.0157483,0.015164,0.00632672,0.0122115,0.00911003,0.010006,0.00627952,0.00939327,0.0135878,0.0149997,0.00976216,0.00624257,0.00820388
150,0.0228884,0.0217728,0.016464,0.0142939,0.0281541,0.00830646,0.00354947,0.00484243,0.00394522,0.00826658,0.0500058,0.0048764,0.0125162,0.0219488,0.0106632,0.0126253,0.021236,0.028512,0.0327298,0.0613656,0.00351926,0.00296099,0.00255988,0.0194487,0.0164235,0.0133481,0.00947066,0.0108107,0.00732324,0.0180932,0.012009,0.00949367,0.0161931,0.0136439,0.00572409,0.0127443,0.0080263,0.00880081,0.00678991,0.00931902,0.0134847,0.0151555,0.0127682,0.00881696,0.010898
