Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSH,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RLMAL,RMEL,RMMAL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
100,0.0242963,0.0257717,0.00402508,0.018467,0.013611,0.0119792,0.00722711,0.00224699,0.00905516,0.00668351,0.0154424,0.0129539,0.0106073,0.00995,0.0180619,0.00868796,0.0134963,0.0144388,0.0200466,0.0115032,0.0181162,0.0087405,0.0112701,0.0176874,0.00416211,0.0382237,0.0144507,0.0102762,0.00512382,0.0169799,0.0274797,0.0106514,0.0510913,0.0740289,0.0116604,0.028885,0.0182074,0.0188439,0.0183781,0.0253396,0.0362757,0.0940739,0.0115233,0.00870757,0.00895154
101,0.0240586,0.0255452,0.00417873,0.0183163,0.016733,0.0119909,0.00697673,0.00233518,0.0101656,0.00730206,0.0153645,0.0144392,0.0112139,0.00927815,0.0212265,0.00974461,0.0140472,0.0167323,0.0202863,0.0114216,0.0194326,0.0111649,0.0136253,0.0175951,0.00701975,0.0405477,0.0154827,0.011165,0.00634576,0.0177087,0.0289409,0.0108228,0.0518424,0.0742224,0.0112331,0.0281034,0.0181596,0.0184104,0.0178816,0.0253974,0.0356135,0.0929439,0.0118352,0.00895483,0.00946956
102,0.0239281,0.0252163,0.00495679,0.0172926,0.0198293,0.0108686,0.00609127,0.00122827,0.0106485,0.00739556,0.0164543,0.0145574,0.0117624,0.00883527,0.0239509,0.0109147,0.0132563,0.016008,0.0190948,0.00951025,0.0191658,0.0135838,0.0150814,0.0174567,0.00771982,0.043061,0.0151889,0.0111074,0.00615776,0.0176978,0.0307082,0.0110253,0.0529462,0.0748701,0.0109326,0.0279233,0.0180963,0.0182151,0.0181246,0.0273696,0.0358552,0.0918965,0.0117055,0.00853853,0.00922566
103,0.0238918,0.0248555,0.00638212,0.0157637,0.0214971,0.00919497,0.00477097,0.00148291,0.0102979,0.00688811,0.0183611,0.0138145,0.0123296,0.007824,0.0247942,0.0109074,0.0113093,0.013325,0.0168833,0.00625047,0.0174158,0.0152841,0.0152743,0.017435,0.00651887,0.0453076,0.0137478,0.010309,0.00476909,0.0171435,0.0324187,0.0112946,0.0540232,0.0754459,0.010314,0.0281727,0.0178417,0.0182646,0.0185056,0.0297765,0.036491,0.0906885,0.011508,0.0080299,0.00866161
104,0.0237623,0.0244407,0.00828665,0.0143604,0.0220637,0.00760603,0.00337408,0.00351395,0.00948861,0.00610362,0.0203139,0.0127951,0.0130726,0.00644688,0.0243132,0.0100128,0.00938858,0.0101839,0.0144972,0.00229842,0.0149267,0.0156396,0.0141475,0.0174325,0.00473639,0.0470906,0.011831,0.00902877,0.00328119,0.016273,0.0338848,0.0115235,0.0546805,0.0755267,0.00906784,0.0284395,0.0174238,0.0186104,0.0186624,0.0313147,0.0370266,0.0890947,0.0112176,0.00765443,0.00809725
105,0.0234849,0.0238986,0.010298,0.0136112,0.0223962,0.00634294,0.00264094,0.00518637,0.00869963,0.0056484,0.0212618,0.0117895,0.013848,0.00589585,0.0236372,0.00885556,0.00846048,0.00749764,0.0127069,0.00447956,0.0125246,0.0144627,0.011944,0.0172554,0.00344747,0.0483866,0.0100982,0.0074041,0.00305483,0.0151652,0.0350338,0.011378,0.0546643,0.0748947,0.00730098,0.0284442,0.0168236,0.0191748,0.0188432,0.0319292,0.0371618,0.0868363,0.0105756,0.00728334,0.00752271
106,0.0232072,0.0231592,0.0120556,0.0136863,0.0225824,0.00528466,0.00306034,0.00619852,0.00813837,0.00608535,0.0205096,0.0108131,0.0144818,0.0062606,0.0228449,0.00776949,0.00808863,0.00534412,0.0118313,0.0111033,0.0104677,0.0120383,0.00902635,0.0168565,0.00254358,0.0492294,0.00880401,0.00561052,0.00386048,0.0138114,0.0357826,0.0106061,0.0540522,0.0734452,0.00545938,0.0282229,0.0159482,0.0196248,0.0193864,0.0322474,0.0368288,0.0835497,0.00943375,0.00662012,0.00672255
107,0.0231226,0.022249,0.0133533,0.0144418,0.0218542,0.00429731,0.00384976,0.00662953,0.0077596,0.00753578,0.0192224,0.00986392,0.0150192,0.00690004,0.0211915,0.00703881,0.00815324,0.00412351,0.0118451,0.0178275,0.00862857,0.00902425,0.0057333,0.016414,0.00191743,0.0496924,0.00786873,0.00392059,0.00472486,0.0122661,0.0360125,0.00933987,0.0531777,0.0711205,0.0040203,0.0278833,0.0147684,0.0195962,0.0203047,0.0327357,0.0361369,0.07894,0.00789814,0.00551975,0.00554174
108,0.0233743,0.0213529,0.0142131,0.0157339,0.0192979,0.00335484,0.00452694,0.00670537,0.00751686,0.00948071,0.0205846,0.0090288,0.0155645,0.00761297,0.0186547,0.00679935,0.00927369,0.00527662,0.0121818,0.0225967,0.00719055,0.00656743,0.00259168,0.0162031,0.00223692,0.0497883,0.00717107,0.00255036,0.0053417,0.0106783,0.0355767,0.00800048,0.052162,0.0679505,0.00369643,0.027339,0.0134243,0.0189884,0.0214127,0.0333169,0.0352344,0.0729738,0.00625411,0.00421203,0.00401276
109,0.024039,0.0207236,0.0148733,0.0173708,0.0147013,0.00255295,0.0051619,0.00666551,0.00752291,0.0110098,0.0248091,0.00838552,0.0162086,0.00790422,0.0161708,0.00751147,0.0110442,0.00708142,0.0122411,0.0236019,0.00692627,0.00618058,0.0026978,0.0164239,0.00336006,0.0492328,0.00664889,0.00158911,0.00569702,0.00922233,0.0342788,0.00695545,0.0506738,0.0640133,0.00492642,0.026345,0.0121867,0.0179872,0.0224209,0.0335031,0.034168,0.065903,0.00481993,0.00334316,0.00230595
110,0.0250944,0.0205053,0.015664,0.0188694,0.00929371,0.00210915,0.00586368,0.00667936,0.00791701,0.0115962,0.0284862,0.00791241,0.0170276,0.00697553,0.0148047,0.00935379,0.012332,0.00792091,0.0120114,0.0206415,0.00802244,0.00750983,0.00547541,0.0171035,0.00461816,0.0473846,0.00625773,0.00120619,0.00589508,0.00803104,0.0318865,0.00627507,0.0482258,0.0591858,0.00618964,0.0246239,0.0112513,0.0168019,0.022892,0.0327825,0.0328557,0.0580508,0.00384615,0.00360099,0.000610701
111,0.0263527,0.0206013,0.0168373,0.0195614,0.00533285,0.00212256,0.00668151,0.00684317,0.00861586,0.0115744,0.0297501,0.00755312,0.0179023,0.00512508,0.0152956,0.0112513,0.0129684,0.00816194,0.0113061,0.0162732,0.00947583,0.00890724,0.00774376,0.0180686,0.00563434,0.0435334,0.00598983,0.00157935,0.00606,0.0071683,0.028181,0.00586906,0.0445003,0.0528655,0.00630586,0.0219729,0.0104682,0.0153673,0.0223695,0.0309345,0.0310911,0.0494857,0.00344373,0.00469665,0.000984858
112,0.0274828,0.0207187,0.0183598,0.019101,0.00387594,0.00241155,0.00771157,0.00718554,0.00936519,0.0115425,0.0291144,0.00739152,0.0185382,0.00530154,0.0172255,0.0121772,0.013657,0.00884053,0.010022,0.0139744,0.010506,0.0096984,0.0090231,0.0190552,0.00631206,0.0373613,0.00586557,0.00227887,0.00626119,0.00666277,0.0230891,0.00569835,0.0394007,0.0441452,0.00550804,0.0184526,0.00945405,0.0133273,0.020656,0.0280395,0.0284492,0.0398768,0.00349101,0.00596852,0.00240969
113,0.0281354,0.0205842,0.0199574,0.0178054,0.00646846,0.00281937,0.00908896,0.00770989,0.010035,0.0116127,0.0276056,0.00751185,0.0187024,0.00828243,0.019236,0.0119358,0.0144557,0.0112121,0.00982457,0.0136723,0.0110331,0.00988503,0.00949603,0.0198793,0.00686292,0.0292876,0.00586318,0.00291262,0.00651121,0.00649851,0.0170469,0.00568006,0.0330848,0.0326447,0.0046281,0.0145571,0.00824716,0.0103195,0.0180392,0.0242416,0.0243527,0.0287035,0.00374968,0.00700079,0.00366379
114,0.0281473,0.0201366,0.0213666,0.0164013,0.0124698,0.00340636,0.010801,0.00838574,0.0107309,0.0116679,0.0253059,0.00782259,0.018386,0.0113507,0.0204551,0.0108539,0.0152067,0.0156877,0.0120954,0.0134123,0.0113867,0.00970119,0.00969613,0.0205799,0.00751835,0.0205135,0.00590538,0.00332612,0.00682103,0.00662942,0.0119502,0.00560236,0.0261812,0.0197485,0.00390488,0.0109573,0.00768474,0.00643228,0.0150947,0.0195842,0.0184657,0.0158819,0.00410165,0.00751598,0.0047293
115,0.0276857,0.0195226,0.0224991,0.0154385,0.0186808,0.00427607,0.0125755,0.00913399,0.0116257,0.0118359,0.0215112,0.0081804,0.0177215,0.0136811,0.0206601,0.00939917,0.0167578,0.0211032,0.0151777,0.0117292,0.0119789,0.00945997,0.0101309,0.0214019,0.00816294,0.0125866,0.0059433,0.00351545,0.0072141,0.00703384,0.0118491,0.00531978,0.0199312,0.0124944,0.00308742,0.00788726,0.00864631,0.00342917,0.0121566,0.0143389,0.0110651,0.00613104,0.00456493,0.00740567,0.00556482
116,0.027112,0.0189413,0.0234177,0.0149694,0.0234976,0.00545708,0.0141241,0.00994133,0.0128248,0.012453,0.0165815,0.00854809,0.0167671,0.015584,0.0197456,0.00831088,0.0193045,0.0262582,0.0179326,0.0100249,0.0130991,0.00957708,0.0110879,0.022583,0.00852485,0.00657724,0.00600715,0.00359469,0.00771496,0.00768349,0.0164298,0.00492911,0.015875,0.020378,0.00235654,0.00511153,0.0109107,0.00560641,0.00963704,0.0102585,0.00305964,0.0172916,0.00520952,0.00680273,0.00614282
117,0.026717,0.0185191,0.0241505,0.0147075,0.0269993,0.0068939,0.0153423,0.010826,0.0142995,0.0137043,0.0160395,0.00905213,0.0154999,0.0176762,0.0176968,0.00869391,0.0214618,0.0307241,0.0208552,0.0173697,0.0147072,0.0103998,0.0125893,0.0241277,0.00849502,0.00354693,0.00614696,0.00369033,0.00828664,0.00849535,0.0216953,0.0046843,0.0148397,0.031708,0.00267384,0.00315318,0.0137426,0.00924239,0.00885725,0.0107843,0.00488084,0.0310625,0.00606262,0.00606488,0.00648506
118,0.0265671,0.0182936,0.0246445,0.014332,0.0299246,0.00833454,0.0162438,0.0116839,0.0158686,0.0154313,0.024903,0.00987427,0.0140415,0.0203852,0.0149173,0.0105292,0.0222385,0.034581,0.0246618,0.0316067,0.0164846,0.011898,0.0144163,0.0257581,0.008213,0.00611128,0.00632624,0.00385654,0.00885677,0.0093003,0.0260745,0.00469137,0.0161015,0.040518,0.00383326,0.0049429,0.0165576,0.0121577,0.010737,0.0145186,0.0117133,0.0414402,0.00703789,0.00563612,0.00669056
119,0.0265253,0.0182555,0.0248855,0.0136881,0.0326554,0.00938407,0.0167919,0.012259,0.0172285,0.0172394,0.0375102,0.0110473,0.0126889,0.023753,0.0122886,0.0125215,0.0219818,0.0379559,0.0292968,0.046657,0.0180678,0.0136854,0.0162067,0.0271087,0.00801366,0.0114493,0.00642621,0.00406001,0.00941111,0.00989677,0.0293145,0.00477324,0.0185134,0.0455796,0.00477624,0.00864134,0.0188673,0.0142343,0.0143194,0.0179795,0.0173007,0.0467202,0.00791892,0.00572042,0.00689021
120,0.0263769,0.0183848,0.0249891,0.0128482,0.0352074,0.00974859,0.0168709,0.0122948,0.0180888,0.018724,0.0495877,0.0123209,0.0116626,0.0273687,0.0105543,0.0138889,0.0216864,0.0407462,0.0341441,0.0597653,0.0192128,0.0153401,0.0176164,0.0278639,0.00823796,0.0170473,0.00633701,0.00421457,0.00996463,0.0101361,0.031349,0.00466774,0.0210277,0.0471986,0.00518011,0.0118283,0.0202314,0.0154504,0.0179555,0.0200759,0.0211763,0.0471263,0.0083998,0.00603075,0.00710801
121,0.026004,0.0186383,0.0252014,0.0120148,0.0374457,0.00940734,0.0164179,0.0117563,0.0182879,0.0196414,0.0596307,0.0133721,0.010958,0.0305555,0.00961823,0.0147261,0.0219784,0.0426869,0.038583,0.0702082,0.0198148,0.0165861,0.0184097,0.0278819,0.00892719,0.020465,0.00599917,0.0042863,0.0105275,0.0100039,0.0317711,0.00431529,0.0220436,0.0462774,0.00532686,0.0138565,0.0206366,0.01547,0.0198305,0.0205946,0.022839,0.0442441,0.00822402,0.0061492,0.00725601
122,0.0254456,0.0189368,0.0257188,0.0113611,0.0392914,0.00860863,0.0155174,0.0108843,0.0178202,0.0199744,0.0673857,0.0139911,0.0104558,0.0325872,0.00888479,0.0155234,0.0226129,0.0435078,0.0420921,0.0784407,0.0198945,0.0173241,0.018497,0.027195,0.00972243,0.0198092,0.00539713,0.00432617,0.011067,0.00957278,0.0300844,0.0039552,0.0202121,0.0433257,0.005692,0.0149591,0.0205869,0.0139479,0.0189282,0.0194723,0.0223725,0.0397963,0.00729671,0.00586695,0.00719221
123,0.0248019,0.0192131,0.0264739,0.0109449,0.0407425,0.00770808,0.0143451,0.0100623,0.0167503,0.0198413,0.0730237,0.0140957,0.0101318,0.032966,0.00821972,0.016702,0.0229701,0.0431014,0.0442593,0.0851162,0.0195131,0.0175514,0.0179043,0.0259932,0.0101962,0.0152158,0.00461566,0.00444135,0.0114956,0.00895242,0.0266199,0.00387315,0.0162681,0.0378557,0.00644301,0.015572,0.0207191,0.0113559,0.0160187,0.0166652,0.0207613,0.0348257,0.00573648,0.00523335,0.00681009
124,0.0241314,0.0194933,0.0271537,0.0107329,0.0417165,0.0069535,0.0130519,0.00963476,0.0151304,0.0193096,0.0767037,0.0136607,0.0101859,0.0316703,0.00804068,0.0183783,0.0228032,0.0415932,0.0448843,0.0904448,0.0186452,0.0172179,0.0166938,0.0245803,0.0104596,0.00861438,0.00396314,0.00477047,0.0116786,0.00835828,0.0222548,0.00405938,0.013797,0.0293407,0.00740004,0.0157379,0.020985,0.00889475,0.0130526,0.0119869,0.0191825,0.0294781,0.00406321,0.00446626,0.00609318
125,0.0235032,0.0199126,0.0273985,0.010584,0.0419059,0.00639174,0.0116491,0.00969485,0.0129603,0.018187,0.0784831,0.0126756,0.0107547,0.0292747,0.00850549,0.0202809,0.0224747,0.0393542,0.0440781,0.0941387,0.0170899,0.0160649,0.0148133,0.0231964,0.0113094,0.00319457,0.00385572,0.00538621,0.0114044,0.00816202,0.0172445,0.00429881,0.0157122,0.0201303,0.00835992,0.0149621,0.0202739,0.0071777,0.011277,0.00592728,0.0180709,0.0233482,0.00396305,0.00381774,0.00507339
126,0.023078,0.0206025,0.0270023,0.0102447,0.0410504,0.00598395,0.0100337,0.0099704,0.010289,0.0160994,0.0784309,0.0112399,0.0114288,0.0267158,0.00908992,0.0218895,0.0225169,0.0369068,0.042161,0.095776,0.0146765,0.0137321,0.0121192,0.0218838,0.013081,0.00543185,0.00433559,0.00619994,0.0104024,0.00860659,0.0120347,0.00442712,0.0192001,0.0161186,0.00901166,0.0129739,0.0175525,0.00645949,0.0108357,0.00177299,0.0169265,0.0169437,0.00665325,0.00384725,0.00399044
127,0.0229631,0.0215167,0.0259234,0.00966749,0.0394583,0.00582749,0.0081753,0.00997857,0.0074649,0.013021,0.0767796,0.00965025,0.0114435,0.0247411,0.00927916,0.0227644,0.0229477,0.0347072,0.0394726,0.0951752,0.0117175,0.0102643,0.00874122,0.020579,0.0147681,0.00843364,0.00540305,0.006997,0.00855704,0.00964074,0.00845941,0.0047321,0.0207223,0.0167259,0.00872434,0.0106018,0.0130931,0.00621353,0.0115462,0.00375716,0.0150607,0.0121256,0.0106554,0.00523899,0.00405487
128,0.0229449,0.022365,0.024145,0.00916393,0.0380114,0.00613991,0.00623704,0.00933144,0.00536828,0.00972225,0.0739925,0.00818013,0.0105983,0.0234763,0.00903165,0.0227865,0.0231906,0.0328924,0.0363256,0.0925105,0.00904845,0.00672537,0.00554538,0.0193048,0.0149848,0.00973774,0.00732183,0.00749662,0.00629674,0.0111767,0.0075805,0.00572984,0.0196539,0.0158423,0.00720659,0.00934185,0.00832119,0.00505189,0.0124342,0.00411219,0.0128883,0.0105177,0.0146577,0.00737178,0.0060718
129,0.022578,0.0227275,0.0217547,0.00879125,0.037524,0.0067769,0.00447436,0.00792172,0.00503557,0.00733644,0.0707255,0.00696181,0.00967076,0.022581,0.008627,0.0221878,0.0226719,0.0312218,0.0330896,0.0883004,0.00719521,0.00515639,0.00401953,0.0181286,0.0135281,0.0105544,0.00978493,0.00752314,0.00481472,0.0128669,0.0078919,0.0068646,0.0178205,0.0132134,0.00571939,0.00952728,0.00500963,0.00356235,0.0126664,0.0049888,0.0122149,0.0121727,0.0174792,0.00901984,0.00845067
130,0.0217604,0.0224078,0.0192333,0.0082477,0.0381364,0.00730798,0.00317065,0.00595521,0.00599482,0.00622799,0.0676939,0.00646927,0.00937207,0.0218177,0.00829815,0.0213279,0.0214438,0.0295279,0.0303045,0.0833961,0.00581293,0.00542325,0.00397073,0.0170294,0.0120312,0.0118179,0.0118642,0.00727878,0.00493664,0.0139677,0.0088925,0.00718239,0.0169408,0.0114758,0.006072,0.00992411,0.00428963,0.00382283,0.0125899,0.00757732,0.0139777,0.0151551,0.0182964,0.00942794,0.0098507
131,0.0209104,0.0216367,0.0173781,0.00760931,0.0393498,0.00745703,0.00277917,0.00402186,0.00708126,0.006091,0.0654468,0.00691482,0.00940994,0.0212956,0.00798684,0.0204288,0.0201524,0.0281959,0.028522,0.0788837,0.00462268,0.00530868,0.00369245,0.0159516,0.01183,0.0130825,0.0126594,0.00700044,0.00537023,0.0138808,0.010644,0.00648073,0.0167394,0.0119196,0.00679513,0.00986795,0.0056896,0.00544642,0.0129212,0.0100573,0.0170046,0.0173653,0.0171403,0.00864328,0.0098323
132,0.020492,0.0208339,0.0167355,0.00720802,0.0405234,0.00714662,0.00317184,0.00306691,0.00774981,0.00658831,0.0641936,0.00737664,0.00928821,0.0212392,0.00751358,0.019575,0.019458,0.0279183,0.0279415,0.075726,0.00383878,0.00445855,0.00282755,0.0149408,0.0120643,0.0136709,0.0117747,0.00642243,0.00502274,0.012604,0.0123541,0.00535803,0.0159991,0.0138094,0.0065169,0.00938679,0.00781699,0.00698713,0.0135759,0.0119608,0.0194661,0.0180056,0.0148637,0.00729275,0.00867059
133,0.0205566,0.020292,0.0172468,0.00709154,0.0413687,0.00650269,0.00345897,0.00350037,0.00784069,0.00703317,0.063889,0.00730304,0.00874308,0.0216694,0.0068975,0.0189065,0.0194254,0.0288604,0.028357,0.0743699,0.00358963,0.00342295,0.00163829,0.0141516,0.0118603,0.013444,0.0095326,0.00537022,0.00432471,0.0106517,0.0133716,0.00478288,0.0144854,0.0162919,0.00629972,0.00827178,0.0091091,0.00743894,0.0141139,0.0130775,0.020043,0.0174955,0.0125382,0.00616632,0.00707914
134,0.0207569,0.0200913,0.0184372,0.00711666,0.042008,0.00592875,0.00313436,0.00468908,0.00741974,0.00692081,0.0644151,0.00723352,0.00755334,0.0223465,0.00639426,0.018596,0.0195566,0.0304413,0.0293938,0.0747042,0.0039759,0.00270351,0.000612442,0.0137624,0.0112756,0.0122836,0.00682677,0.00454341,0.00459935,0.00870108,0.0135495,0.0051484,0.0136229,0.0186278,0.00750533,0.0067779,0.00902732,0.00647715,0.0144882,0.0130147,0.0189809,0.0165563,0.0107854,0.00617886,0.00589464
135,0.0208356,0.0201651,0.0197272,0.00729292,0.0425981,0.00588132,0.00225718,0.00616659,0.00666199,0.00641353,0.0655761,0.0078186,0.00581662,0.0230732,0.0062939,0.0186135,0.0195154,0.0320728,0.0306903,0.0762837,0.00509897,0.00273279,0.0011346,0.0138656,0.0107231,0.00991316,0.00463189,0.00479962,0.00576236,0.00727176,0.0129611,0.00587241,0.0149559,0.0198871,0.00946875,0.00624865,0.00848134,0.004634,0.0147614,0.0119733,0.0177414,0.0154867,0.00959793,0.00746334,0.00553152
136,0.0209335,0.020391,0.0207553,0.00782489,0.0430503,0.00637352,0.00153948,0.0075697,0.00573064,0.00600203,0.0669946,0.0090052,0.0040798,0.0239238,0.00675112,0.0186633,0.0194457,0.0336512,0.0320175,0.0784645,0.00669437,0.00330107,0.00196607,0.0143492,0.0107315,0.00677588,0.00345,0.00569607,0.00669002,0.00657192,0.012061,0.00640278,0.0178549,0.0195137,0.0111918,0.00727809,0.00881375,0.00319285,0.014843,0.0107863,0.0174409,0.0153065,0.00868947,0.00873985,0.00560145
137,0.021297,0.0206295,0.0214511,0.00886072,0.0431476,0.0070275,0.00197401,0.00860888,0.00476349,0.00593058,0.0681295,0.0105038,0.00300262,0.0250866,0.00771672,0.0184484,0.0196682,0.0353452,0.0332682,0.0804014,0.00840681,0.00399129,0.0028852,0.0149549,0.0116703,0.00422397,0.00324683,0.00658702,0.0069868,0.00651622,0.0117587,0.00656876,0.0201069,0.0181162,0.0123453,0.00907779,0.0102562,0.00325466,0.0147283,0.0101499,0.0182642,0.0180622,0.00780471,0.00887169,0.00554585
138,0.0219627,0.0208055,0.0218571,0.0102521,0.0427986,0.00754743,0.0027318,0.00919776,0.00389468,0.00604393,0.0684284,0.0122434,0.0027639,0.026511,0.00886623,0.0179086,0.020479,0.0372129,0.0343034,0.0811255,0.00999477,0.00463512,0.00396462,0.0154387,0.0134438,0.00318892,0.00390191,0.0073967,0.00683609,0.00687324,0.0130402,0.00643668,0.019658,0.0178812,0.0129408,0.0115572,0.0124356,0.00369791,0.0147021,0.0100615,0.0200151,0.0230018,0.00693684,0.00772954,0.00531512
139,0.0227795,0.0209142,0.0219856,0.0115952,0.0421585,0.00786135,0.00315765,0.0094228,0.00320325,0.00615008,0.0675265,0.0142893,0.002955,0.0277724,0.00967848,0.0171041,0.0221244,0.039096,0.0349437,0.0798128,0.011266,0.0049136,0.00489994,0.0157523,0.0156474,0.00532165,0.00514007,0.00818834,0.00659215,0.00744181,0.0166695,0.00619674,0.0163374,0.0208608,0.0131334,0.0148753,0.0152825,0.00456032,0.0150742,0.0101054,0.0221932,0.0269177,0.00640884,0.00630949,0.00545025
140,0.0236573,0.0210119,0.0217973,0.0124375,0.0415805,0.00801498,0.00330392,0.00941553,0.00280527,0.00627473,0.065292,0.0166124,0.00349796,0.0284029,0.00970913,0.0160419,0.0245871,0.0406947,0.0351115,0.0760516,0.0120361,0.00448002,0.00545694,0.0160329,0.0178378,0.0102766,0.00656908,0.00890827,0.00652847,0.0081133,0.0218596,0.00601998,0.0129492,0.0258045,0.0131664,0.0181731,0.0181634,0.00659924,0.015607,0.0101242,0.0240647,0.0278587,0.00679587,0.0062513,0.00646545
141,0.0246305,0.021181,0.0213155,0.0124515,0.0413622,0.00807874,0.00339367,0.00929906,0.00291804,0.00653866,0.0617615,0.0190179,0.0044419,0.0282388,0.00886795,0.0147447,0.0272021,0.0416152,0.0349134,0.0699457,0.0122379,0.00345186,0.00573042,0.0164334,0.0195806,0.0150887,0.00782095,0.00944313,0.00672667,0.00876394,0.0262743,0.00589581,0.0124117,0.0300238,0.0132887,0.0197431,0.0196632,0.00858474,0.0157024,0.0104354,0.025015,0.0268221,0.00823215,0.00763291,0.00800826
142,0.0257308,0.0215115,0.0206452,0.0116629,0.0413846,0.00811945,0.00357177,0.00916222,0.00338349,0.00689249,0.0570247,0.0211937,0.00546119,0.0273428,0.00760797,0.0133987,0.0285542,0.0413637,0.0345154,0.0620271,0.0119746,0.00279946,0.00602825,0.0170007,0.0204938,0.0174977,0.00860003,0.00973088,0.00706845,0.00916367,0.0280945,0.00559515,0.0129678,0.0319904,0.0136352,0.0183096,0.0188745,0.00937447,0.0154093,0.0112769,0.0245853,0.0263122,0.0100292,0.00907565,0.00931033
143,0.0268698,0.0220062,0.0198555,0.0105678,0.0410217,0.00819164,0.00388704,0.00902938,0.00381933,0.00711137,0.051124,0.0228323,0.00618836,0.0256972,0.00669592,0.0122706,0.0272949,0.0394967,0.033907,0.0530338,0.0114273,0.00344729,0.00653141,0.0176947,0.0203612,0.0172476,0.00879321,0.00977646,0.00734217,0.00904218,0.0272656,0.00487426,0.0132202,0.0315595,0.0141021,0.0140013,0.0162306,0.00917549,0.0153754,0.011959,0.0224358,0.0266917,0.0112979,0.0097697,0.00982379
144,0.0278222,0.0225254,0.0189529,0.0100085,0.0395115,0.0083115,0.00434652,0.00885909,0.00421936,0.00703123,0.0440769,0.0237845,0.00639853,0.0231472,0.00638378,0.011317,0.0235524,0.0360064,0.0326502,0.043588,0.0107903,0.00461241,0.00717477,0.0183905,0.0192343,0.0162862,0.00846962,0.00962157,0.00736532,0.00827627,0.0249185,0.00384928,0.0144187,0.0291973,0.0143634,0.00816535,0.0128027,0.00898182,0.0153491,0.0116827,0.0186327,0.0267716,0.0114683,0.00950447,0.0094146
145,0.0282993,0.0228988,0.0179979,0.0108072,0.0364346,0.00839337,0.00490335,0.00859797,0.00485748,0.00669872,0.0360988,0.0240977,0.00603773,0.0197249,0.00668473,0.00996476,0.0193316,0.0315862,0.0298836,0.0338968,0.0101908,0.00575633,0.00783949,0.0188882,0.0174523,0.0162886,0.00778702,0.0093243,0.00703265,0.00700813,0.02191,0.00327902,0.0164065,0.025126,0.0141148,0.00317792,0.00922193,0.0092401,0.0145955,0.0123884,0.0139325,0.0258188,0.0104835,0.00840772,0.00835566
146,0.0281814,0.0230701,0.0171651,0.0127945,0.0319458,0.00826943,0.00542472,0.008247,0.00581443,0.0063121,0.0279701,0.0239605,0.00526355,0.0159092,0.0084014,0.00767255,0.0164089,0.0272472,0.0249223,0.0238043,0.00958198,0.00676335,0.0084372,0.0189754,0.0155394,0.0164023,0.00702392,0.00895816,0.00635575,0.00559889,0.0182303,0.0037948,0.0175394,0.0190564,0.0133378,0.00612411,0.00628303,0.00950668,0.0141264,0.0174338,0.0101488,0.022518,0.00877549,0.00684477,0.00713307
147,0.0276419,0.0230989,0.0166764,0.0148678,0.0265645,0.0078555,0.00576793,0.00794367,0.00684184,0.00610496,0.0215233,0.023674,0.00441213,0.012451,0.0111753,0.00492174,0.0145725,0.0235886,0.0180501,0.0132094,0.00889631,0.00738152,0.00886181,0.0184994,0.0139453,0.015469,0.00655548,0.00863889,0.00557778,0.00445252,0.013679,0.00472278,0.0173941,0.0106851,0.0122697,0.0122494,0.00688252,0.00942471,0.0157495,0.024947,0.0107007,0.0166047,0.00713573,0.00534598,0.00619675
148,0.0269654,0.0230605,0.0166234,0.0162501,0.0208421,0.00724238,0.00586575,0.00791189,0.0076539,0.00623115,0.0197607,0.0235038,0.00399591,0.0097926,0.0130416,0.00400889,0.0141875,0.0204475,0.0105151,0.00431286,0.00825391,0.00749065,0.008997,0.0174941,0.0127677,0.0137823,0.00658419,0.00845449,0.00507895,0.00370605,0.00863346,0.00542304,0.0170107,0.00305793,0.0111237,0.0190035,0.0113645,0.00916989,0.0184495,0.0317881,0.0159298,0.0144266,0.00637104,0.00438616,0.00575725
149,0.026295,0.0229969,0.0168999,0.0170032,0.0155361,0.00660871,0.00577635,0.00830018,0.00814654,0.00667383,0.0235737,0.0235396,0.00472839,0.00760555,0.0128435,0.00550394,0.0160627,0.0171542,0.00387305,0.0112411,0.00787518,0.00734138,0.00882365,0.0162205,0.0117722,0.0124947,0.00703856,0.00842382,0.00495451,0.00317901,0.00426217,0.00592486,0.0176544,0.0127176,0.0100556,0.0261757,0.0171063,0.00912287,0.0203003,0.0369201,0.0231322,0.0233395,0.00671774,0.00427707,0.00587798
150,0.0256541,0.022912,0.0172792,0.017589,0.0125496,0.00608531,0.00564056,0.00905358,0.00835882,0.00723254,0.0298541,0.0236593,0.00649022,0.00537861,0.0111413,0.00716721,0.0185064,0.0133942,0.002357,0.0209357,0.00781407,0.00719545,0.00841618,0.0150459,0.0107315,0.0124896,0.00769277,0.00850668,0.00495833,0.00285544,0.00322167,0.00656044,0.019671,0.0241479,0.00934972,0.0333249,0.0229002,0.00946596,0.0211597,0.0407761,0.0310719,0.0363904,0.00782173,0.00516626,0.00661448
