Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSH,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RLMAL,RMEL,RMMAL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
109,0.0253646,0.0257431,0.0128094,0.0180748,0.0172166,0.00573866,0.00425099,0.00421792,0.010071,0.00977561,0.011383,0.0108265,0.0137508,0.00843164,0.0185561,0.00871041,0.00797268,0.0115798,0.0148001,0.0119026,0.0139849,0.00994742,0.00907674,0.0169622,0.00360415,0.0472432,0.0107956,0.00604202,0.00435321,0.0117007,0.033135,0.01222,0.0548436,0.0737384,0.0120162,0.0306053,0.0184567,0.0200044,0.0186634,0.0325384,0.0389996,0.0879763,0.00968752,0.00578866,0.00265502
110,0.0254093,0.0255363,0.013837,0.0173259,0.0160231,0.00398681,0.00536431,0.00592122,0.0100673,0.0111281,0.0131056,0.0102643,0.0148877,0.00676935,0.0176332,0.00697182,0.00682231,0.0101377,0.0135933,0.0107398,0.0140663,0.0114546,0.00867102,0.0174004,0.0038656,0.0486121,0.00900521,0.00487655,0.00452843,0.0111857,0.0345098,0.0132769,0.0559234,0.0741306,0.0110706,0.0306282,0.0178504,0.0202444,0.0197969,0.03381,0.0389488,0.0872842,0.00955107,0.00482036,0.00221092
111,0.0255606,0.0251027,0.0150251,0.0166849,0.014961,0.00282308,0.0063039,0.00701972,0.0102166,0.012055,0.0154306,0.00921411,0.0156037,0.00534631,0.0170848,0.00541352,0.00589956,0.00857451,0.0122525,0.0119367,0.0127316,0.0116662,0.008172,0.017552,0.00414921,0.0500608,0.00782663,0.00369901,0.00606379,0.0104083,0.0358376,0.0136742,0.0568757,0.0745039,0.0094675,0.0315829,0.0175697,0.0206828,0.0208313,0.035092,0.0391535,0.086514,0.00863059,0.00406932,0.00202592
112,0.025807,0.0244378,0.0162623,0.0164567,0.0141362,0.00218907,0.00681142,0.00738877,0.0103453,0.012563,0.0177503,0.00816643,0.0161559,0.00499757,0.0165096,0.00432623,0.00492836,0.00642735,0.0108808,0.0154244,0.0106934,0.0105302,0.00746541,0.017498,0.00422993,0.0513804,0.00723922,0.00293736,0.00766855,0.00935757,0.036931,0.0130999,0.0572158,0.0744865,0.00781224,0.0327895,0.0173808,0.020898,0.0216766,0.0363789,0.0393948,0.0852234,0.00706366,0.00361733,0.00175868
113,0.026108,0.0236408,0.0172324,0.0167824,0.0133744,0.00203877,0.00694152,0.00723103,0.0103042,0.0127274,0.019967,0.0075923,0.0166379,0.00556858,0.0153269,0.00374287,0.00420557,0.0039268,0.0101118,0.0200745,0.00892762,0.00858506,0.00653069,0.017378,0.00399969,0.0523176,0.00684844,0.00268052,0.00871508,0.00815276,0.0375353,0.0118269,0.0567217,0.0735681,0.00660882,0.0334737,0.0170778,0.0205746,0.0225736,0.0375715,0.0393786,0.0827917,0.00519977,0.00364349,0.00147956
114,0.0264444,0.0228627,0.0176098,0.0175434,0.0123262,0.00236143,0.00687062,0.00682511,0.0100495,0.0126305,0.0231884,0.00757554,0.0170612,0.00614042,0.0134371,0.00361338,0.00470961,0.00317352,0.0102384,0.0250617,0.00795954,0.00682313,0.00572506,0.0173462,0.00374269,0.0525715,0.00643751,0.0027257,0.00916261,0.0069704,0.0373552,0.0104758,0.0554219,0.071202,0.00594895,0.0332967,0.016505,0.0196817,0.02369,0.0384468,0.0387849,0.078688,0.00345409,0.00428533,0.00168852
115,0.0268526,0.0222611,0.017364,0.0183839,0.0107105,0.00292251,0.00673238,0.00640838,0.00964701,0.0123627,0.0282009,0.00796057,0.0174842,0.00628397,0.0114441,0.00461086,0.00636642,0.00490044,0.0105362,0.0293917,0.00771038,0.00621418,0.00565871,0.0175679,0.00395188,0.0517772,0.00598495,0.00286176,0.00921871,0.00598934,0.0361142,0.00948011,0.0533237,0.0669612,0.00568912,0.0323555,0.0155607,0.0183326,0.0249276,0.0387207,0.0374181,0.0726751,0.00225073,0.00526154,0.00236964
116,0.0274052,0.0219463,0.0167849,0.018893,0.00899302,0.00348836,0.00656693,0.00611143,0.00917948,0.0119769,0.0336292,0.00855997,0.0180651,0.00593495,0.0103226,0.00714744,0.00806829,0.00656691,0.0103821,0.0316262,0.0077925,0.00656387,0.00631023,0.0181592,0.00467031,0.0496275,0.00551292,0.00294373,0.00915487,0.00535527,0.0336363,0.00882932,0.0502707,0.0606981,0.00595208,0.0307919,0.014218,0.0165581,0.0258403,0.0380731,0.0353593,0.0647327,0.00186793,0.00616601,0.00306496
117,0.0281286,0.0219058,0.0162748,0.018792,0.0084651,0.00394128,0.00636189,0.00594504,0.00862764,0.0114571,0.037323,0.00917115,0.0188967,0.0054247,0.0109399,0.0103053,0.0092105,0.00768631,0.00972998,0.0308841,0.00781015,0.00692857,0.00694378,0.0190917,0.00545532,0.0460204,0.00504384,0.00287347,0.00915314,0.00515169,0.0298854,0.00832566,0.0460883,0.0525355,0.0067867,0.0285995,0.0125456,0.0142706,0.0256523,0.0361482,0.0329242,0.0548529,0.00190008,0.00674803,0.00344859
118,0.0289598,0.0220041,0.0161102,0.0180388,0.00898243,0.00421416,0.00612713,0.0058701,0.00792291,0.0107647,0.0382413,0.00965807,0.0198272,0.00604042,0.013137,0.012884,0.00986685,0.00873223,0.00860674,0.0279155,0.00752003,0.00686339,0.00706236,0.0201723,0.0060568,0.041121,0.00463034,0.00263389,0.00925012,0.00539524,0.0250337,0.00786328,0.0408785,0.0427586,0.00783951,0.0257115,0.0106428,0.0114948,0.0237174,0.032636,0.0302923,0.0430998,0.00184961,0.00698197,0.003404
119,0.0297388,0.0220517,0.0163041,0.0168357,0.00863651,0.00430789,0.0059114,0.0058686,0.00708268,0.00995625,0.0366038,0.010053,0.0205808,0.00837501,0.0156899,0.0140736,0.0104481,0.0106548,0.00762687,0.0242587,0.00689084,0.00638947,0.0066941,0.0211768,0.00665727,0.0352834,0.00435556,0.00227685,0.00941236,0.00607219,0.0195778,0.00742252,0.0351074,0.0318801,0.00892879,0.0221156,0.00862541,0.00851787,0.0203387,0.027524,0.0271096,0.0299067,0.00168644,0.00703269,0.00307997
120,0.0302655,0.0219253,0.0167011,0.0155434,0.00681921,0.00430044,0.00582688,0.0059707,0.00628019,0.00925888,0.0331631,0.0104427,0.0209372,0.0111318,0.0175591,0.0137103,0.0113945,0.0144405,0.00867276,0.0205363,0.00612068,0.00568258,0.0062112,0.0219553,0.00756623,0.0288843,0.00427538,0.00192139,0.00961718,0.00708565,0.0145703,0.00701784,0.0293319,0.0213744,0.0100177,0.0178986,0.00682264,0.00566245,0.0168097,0.0213552,0.0225551,0.016482,0.00168443,0.00711619,0.00298674
121,0.0304557,0.021616,0.0170986,0.0145248,0.00700863,0.00435926,0.00592522,0.00609182,0.00567423,0.00878536,0.0287706,0.0108858,0.0208101,0.0132961,0.0184636,0.0122503,0.0132487,0.01982,0.011903,0.0169214,0.00547069,0.00486869,0.00591096,0.0225026,0.0086889,0.0223381,0.00437746,0.00177593,0.00980553,0.00829563,0.0122143,0.00678821,0.0239585,0.0161955,0.0108753,0.0132491,0.00592332,0.0031877,0.0138021,0.015167,0.0159717,0.00867674,0.00194275,0.00727003,0.00352813
122,0.030375,0.0212022,0.0173774,0.0139376,0.0119096,0.00463317,0.00623331,0.00613924,0.00536791,0.00851314,0.0241518,0.0113353,0.0203058,0.0147252,0.0185293,0.0103702,0.0161823,0.0254276,0.0155247,0.013573,0.00518352,0.00414768,0.0058966,0.0228712,0.00965564,0.0160405,0.00455984,0.00205144,0.00994778,0.00949985,0.0142138,0.00681164,0.0192573,0.0212323,0.011172,0.00857665,0.00672538,0.00256005,0.0108263,0.0104327,0.00789421,0.0167883,0.00228583,0.00731663,0.00447915
123,0.0301317,0.0207514,0.0175053,0.013701,0.017836,0.00516026,0.00672156,0.00616853,0.0053991,0.00850518,0.0198651,0.0116847,0.0195489,0.0157883,0.0177741,0.00869358,0.0192884,0.0299977,0.0184949,0.0100838,0.00529041,0.00379103,0.00614969,0.0231296,0.0101553,0.0103137,0.00471681,0.00264702,0.0100647,0.0105,0.0185742,0.00676123,0.0158229,0.0300143,0.0106462,0.00475925,0.00897124,0.00492391,0.0087261,0.00864785,0.00366369,0.0276705,0.00255081,0.00706522,0.00540944
124,0.0297807,0.0202861,0.0174644,0.0136122,0.0226763,0.0058432,0.00729862,0.00641588,0.00573631,0.00887157,0.0166391,0.0118826,0.0186456,0.0169994,0.0161386,0.0078093,0.021385,0.0330789,0.0207966,0.00818695,0.00564186,0.00395877,0.00663232,0.0233425,0.0101023,0.00590725,0.00480344,0.00331549,0.0102125,0.0111672,0.0230376,0.00633254,0.0147693,0.0377106,0.00949816,0.00411663,0.0119046,0.00797316,0.0100392,0.00944148,0.00984502,0.0366716,0.00272332,0.0064993,0.00607776
125,0.0293392,0.0198183,0.0172361,0.0134186,0.0259365,0.00649825,0.00786101,0.00703093,0.00627893,0.00957561,0.0159986,0.0119981,0.0177513,0.0187493,0.0138927,0.00789031,0.0219839,0.0349962,0.0230406,0.0126389,0.00615158,0.00461483,0.00730358,0.0235508,0.00973067,0.00649284,0.00482764,0.00388514,0.0104389,0.0114862,0.0268127,0.00567522,0.0163432,0.0433778,0.00850565,0.00666135,0.0149201,0.0108611,0.0135802,0.0111874,0.0154094,0.043051,0.0028658,0.00577234,0.00640507
126,0.0288568,0.0193831,0.016864,0.012891,0.0278006,0.00692578,0.00831351,0.00773409,0.00686833,0.0104258,0.0190778,0.0121494,0.0169567,0.0212283,0.0118317,0.00829888,0.0214154,0.0364053,0.025915,0.0208795,0.00679326,0.00558492,0.00806888,0.0237579,0.0096166,0.0114335,0.00479856,0.00428317,0.0107448,0.0115684,0.0298808,0.00555809,0.0189194,0.0472962,0.00841464,0.00963448,0.0173976,0.0132331,0.0169871,0.0131444,0.0194189,0.046849,0.00298721,0.0050925,0.00639713
127,0.028422,0.0190542,0.016484,0.0119575,0.0286837,0.00699353,0.00858477,0.00800884,0.00736883,0.011214,0.0248454,0.0123127,0.0163032,0.0243758,0.0108429,0.00835776,0.0205204,0.0378334,0.0296185,0.0299121,0.00747154,0.00665091,0.00879326,0.0238835,0.0102863,0.0161671,0.00468023,0.00451168,0.0110866,0.0115476,0.032152,0.00648389,0.0207073,0.0496495,0.00910909,0.0121361,0.0187947,0.0147383,0.0193131,0.0146268,0.0220969,0.0483673,0.00298122,0.00456733,0.006093
128,0.0280779,0.0188715,0.0162873,0.0107749,0.0290215,0.00674022,0.00862421,0.0077054,0.00769273,0.011834,0.0317925,0.0123029,0.0158145,0.0278534,0.0110513,0.00798215,0.0202076,0.0394671,0.0337985,0.0388443,0.00800363,0.00760999,0.0093485,0.0238104,0.0115277,0.0183911,0.00443561,0.00462229,0.0113844,0.0114871,0.0329018,0.00704056,0.0206425,0.0501124,0.00982654,0.0137653,0.0190932,0.0148578,0.0200118,0.014691,0.0233547,0.0477896,0.00272084,0.00416194,0.00558186
129,0.0277732,0.0187862,0.0164061,0.00962906,0.0292327,0.00638589,0.00843978,0.00728487,0.00781491,0.0123082,0.0389791,0.0119309,0.0154532,0.0310546,0.0118707,0.00757153,0.020787,0.0411186,0.0378282,0.047517,0.00825274,0.00834303,0.00968877,0.023485,0.0125112,0.0170144,0.00411547,0.00467515,0.0115495,0.0113655,0.0311438,0.0063352,0.0185791,0.047948,0.0100989,0.0143205,0.0187608,0.0130855,0.0188361,0.0126728,0.022994,0.0452405,0.00226786,0.00382795,0.00501683
130,0.0274312,0.0187174,0.0167984,0.0088014,0.0296575,0.00616962,0.00809896,0.00732742,0.00774801,0.0127168,0.0458034,0.0111341,0.0152042,0.033291,0.0128103,0.00767208,0.021803,0.0423687,0.041106,0.05591,0.00821283,0.00883162,0.00985141,0.0229635,0.0128469,0.0122905,0.00388486,0.00472219,0.0115356,0.0111509,0.0267339,0.00533878,0.0159468,0.0422871,0.010048,0.0139036,0.0182361,0.0094725,0.0162809,0.00867999,0.0212079,0.04103,0.00209342,0.00363661,0.00452698
131,0.0271186,0.0186969,0.0171803,0.00849709,0.03037,0.0062145,0.007558,0.00775991,0.00736263,0.0129899,0.0517896,0.00997929,0.0150537,0.0341984,0.0137886,0.00865461,0.022886,0.0428833,0.0433606,0.0637761,0.00781596,0.00897253,0.00974593,0.0223715,0.0132422,0.00555303,0.00395747,0.00484945,0.0113338,0.0109638,0.0208109,0.00517115,0.0153712,0.0332798,0.0100457,0.0131021,0.0175331,0.00521771,0.0134191,0.00410653,0.0187059,0.0354065,0.00270349,0.00355323,0.00405897
132,0.0269677,0.0188566,0.0173352,0.00877764,0.0311447,0.00644908,0.00668565,0.00794434,0.00644369,0.0129288,0.0565474,0.00868181,0.0149039,0.0339366,0.0147601,0.010349,0.0240715,0.042569,0.0446399,0.0706178,0.00689245,0.00858775,0.00917113,0.0218166,0.0146398,0.00310256,0.00440481,0.00522356,0.0108959,0.0110875,0.0150939,0.00584744,0.0171984,0.0237511,0.0102151,0.0126959,0.0161167,0.00440049,0.0112312,0.00412861,0.016437,0.0285838,0.00407134,0.00342903,0.0034634
133,0.0270412,0.0193068,0.017209,0.00957221,0.0315587,0.0067191,0.00535512,0.00741515,0.0048349,0.0122014,0.0597601,0.00767599,0.0144568,0.0331511,0.015543,0.0121436,0.0254576,0.0417242,0.0451555,0.0757803,0.00517908,0.00740321,0.00786885,0.0213033,0.0167642,0.00868506,0.00502729,0.00596481,0.0100246,0.0117995,0.0112775,0.00704553,0.0190681,0.0181436,0.0101466,0.0129744,0.0134986,0.00694465,0.0102934,0.00731252,0.0148968,0.0214861,0.00617865,0.00337266,0.0028662
134,0.0271587,0.0199696,0.0168146,0.0106125,0.0313977,0.00702785,0.00376714,0.00632621,0.00293855,0.0106351,0.0612497,0.00752001,0.0134755,0.0324691,0.0159391,0.0134427,0.0267537,0.0408571,0.0449382,0.0786735,0.00268438,0.00535553,0.00589907,0.0208085,0.0180721,0.0129707,0.00566873,0.00705574,0.00852321,0.0131237,0.0100229,0.0084937,0.0195651,0.0165218,0.00935528,0.0136095,0.00999511,0.00792211,0.010461,0.00897198,0.0136121,0.0159207,0.0090233,0.00416098,0.00348243
135,0.0269687,0.020584,0.0160019,0.0113154,0.0309393,0.00748979,0.00258206,0.00502942,0.00265503,0.00857206,0.0610678,0.00809171,0.0120667,0.0319537,0.0159297,0.0139651,0.0273328,0.0401664,0.0437406,0.0789933,0.000954513,0.00315465,0.0041257,0.0203273,0.0173707,0.0166328,0.00649023,0.0082482,0.00656974,0.0146975,0.0100593,0.00987184,0.0191257,0.0154213,0.00793758,0.0142519,0.00675979,0.00693994,0.0107874,0.00910546,0.0124445,0.0138879,0.0120703,0.00590779,0.00568507
136,0.0263107,0.020861,0.0145236,0.0111921,0.0307153,0.00806236,0.00218718,0.00368924,0.00419355,0.0067368,0.0595912,0.0086397,0.0106443,0.0310778,0.01568,0.0138442,0.0267412,0.039174,0.0414059,0.0769222,0.00313315,0.002885,0.00372131,0.0198489,0.0154181,0.0208706,0.00776803,0.00912025,0.00499611,0.0159649,0.011284,0.0109497,0.0195461,0.0149417,0.00666663,0.0148284,0.00506671,0.00631596,0.0105991,0.00902376,0.012356,0.0157993,0.0143098,0.00766015,0.0080644
137,0.0253949,0.0206972,0.0124387,0.0103855,0.0309702,0.00861463,0.00208881,0.00243468,0.00570974,0.00546209,0.0574655,0.00892485,0.00978183,0.0293432,0.0153407,0.013478,0.0251752,0.0371978,0.0383118,0.0731934,0.00501895,0.00435692,0.00393355,0.0193258,0.0140034,0.0253836,0.00939807,0.00938425,0.00485656,0.0164941,0.0140923,0.0116517,0.0213731,0.0164062,0.00615796,0.0153553,0.00547991,0.00799563,0.0101317,0.00950963,0.0138464,0.019266,0.0149555,0.00867965,0.00958764
138,0.024552,0.020251,0.0102746,0.00942271,0.0315161,0.00904615,0.00216731,0.00149924,0.00696199,0.0044485,0.0553338,0.00922889,0.00983079,0.026925,0.0148376,0.0132246,0.0233443,0.0343021,0.0352076,0.0689468,0.00634075,0.00573106,0.0037943,0.0187375,0.0134357,0.028769,0.0107356,0.00898263,0.0055185,0.0160991,0.0170638,0.0117844,0.0229019,0.018942,0.00627702,0.0157729,0.00755914,0.0104998,0.0100388,0.00994134,0.0161725,0.0220767,0.0139993,0.00875028,0.00987275
139,0.023963,0.0197836,0.00871518,0.00867267,0.0320123,0.00917002,0.00269268,0.00111562,0.00796315,0.0038092,0.0535596,0.00949681,0.0104395,0.0246567,0.0140046,0.0131713,0.0219089,0.0315709,0.0326845,0.0653203,0.00728265,0.00669238,0.00379239,0.0181528,0.0129944,0.0298735,0.0110459,0.00788522,0.00562659,0.01482,0.0187538,0.0111973,0.0227035,0.0211266,0.00714884,0.0155909,0.00973132,0.0120991,0.0105815,0.0098634,0.0177998,0.0233791,0.0121645,0.00801101,0.00904561
140,0.0236204,0.0194821,0.00811502,0.0083462,0.032292,0.00873389,0.0034142,0.00108497,0.00856931,0.00400897,0.0522455,0.00929844,0.0107732,0.0233735,0.0128688,0.0131924,0.0210774,0.0301234,0.0309947,0.0629657,0.00787663,0.00704781,0.00431815,0.017655,0.0126042,0.0286521,0.0100866,0.00607815,0.00494572,0.0129151,0.0187291,0.0101527,0.0207949,0.022338,0.00874991,0.0142626,0.0106026,0.0120887,0.0114795,0.00932912,0.0175718,0.023106,0.0103518,0.00677836,0.00748458
141,0.0234245,0.0194031,0.00831181,0.00860755,0.0325019,0.00770067,0.00376491,0.00156528,0.00871969,0.00461531,0.0514675,0.00849214,0.0102875,0.0232869,0.0116913,0.0131651,0.0206481,0.0300007,0.0301744,0.0619093,0.00807937,0.00666249,0.0049862,0.0172866,0.0125338,0.0259575,0.0083431,0.00385489,0.00436503,0.0108352,0.0172938,0.00908159,0.0181435,0.0225754,0.0102686,0.0120282,0.00998039,0.0106903,0.0123119,0.00840565,0.0159463,0.0215106,0.00899447,0.00575484,0.00571074
142,0.0233869,0.0195122,0.00883197,0.00941867,0.0328966,0.00643416,0.00344595,0.0028377,0.00850601,0.00519333,0.0513282,0.00734648,0.00911802,0.0239607,0.0108067,0.0130624,0.0203711,0.0305252,0.0301244,0.0618547,0.00791707,0.00590252,0.0056667,0.0170724,0.0127879,0.0226798,0.00673508,0.00202288,0.00481726,0.00901698,0.0151662,0.00817781,0.0159584,0.0222786,0.0111922,0.00969655,0.00856408,0.00858453,0.0128656,0.00748226,0.0143822,0.0191879,0.00788014,0.00598597,0.00432317
143,0.0236407,0.0197266,0.00933754,0.0105287,0.0335087,0.00554053,0.00269428,0.00435366,0.00803139,0.00584674,0.0517835,0.00616049,0.00777808,0.0248574,0.0104456,0.012881,0.0201706,0.0313007,0.0306877,0.0624902,0.00747213,0.00545356,0.00630973,0.0170795,0.0131155,0.0192562,0.00586135,0.00206295,0.00576406,0.00765695,0.0132899,0.00751789,0.0151047,0.0221828,0.0116866,0.00778791,0.00716691,0.00636477,0.0132336,0.00711338,0.0136618,0.0173235,0.00660417,0.00726516,0.00373507
144,0.0242484,0.0199857,0.00982346,0.0116717,0.0341047,0.00537887,0.00222437,0.0055848,0.007351,0.00665207,0.0525445,0.00503814,0.00668663,0.0258672,0.0106813,0.0125964,0.0201114,0.0324047,0.0316793,0.0634988,0.00688904,0.00548315,0.00658416,0.0173967,0.0132829,0.0157564,0.00540698,0.00321242,0.00640824,0.00673249,0.0125798,0.00717949,0.0155436,0.0228799,0.0121743,0.0063318,0.00642793,0.00453187,0.0136113,0.0074248,0.0135452,0.0172912,0.0050746,0.00830207,0.00372632
145,0.0251364,0.0203027,0.0103773,0.0126295,0.0344087,0.00577952,0.00253009,0.00630573,0.00650297,0.00744862,0.0531589,0.00399467,0.00600511,0.0271996,0.0113911,0.0122035,0.0202978,0.0339365,0.0328141,0.0644148,0.00637697,0.00556433,0.0062068,0.0179369,0.0133293,0.0120689,0.00477013,0.00430259,0.00657736,0.00615567,0.0134802,0.00709959,0.0163054,0.0243797,0.0129503,0.00546627,0.00671352,0.00386335,0.0140598,0.00833609,0.0138148,0.019434,0.00362278,0.00826357,0.00362168
146,0.0261614,0.0207175,0.0108686,0.0131545,0.034257,0.00640742,0.00318447,0.00658452,0.00556078,0.0080568,0.0531491,0.00335418,0.00576221,0.0288459,0.0122193,0.0116795,0.0207158,0.035696,0.0337711,0.0645529,0.0061393,0.00550395,0.00522732,0.018387,0.0135875,0.00844256,0.00394033,0.00523281,0.00643627,0.00585011,0.0157807,0.00706409,0.016209,0.0264163,0.0140206,0.00574171,0.00779803,0.00449793,0.0145461,0.00973861,0.0148352,0.0230967,0.00273272,0.00700878,0.0030304
147,0.0272006,0.0212275,0.0110693,0.0130379,0.0336254,0.00705356,0.00373873,0.00662772,0.00460592,0.00841654,0.0521134,0.00388492,0.00596521,0.0303346,0.0127245,0.0109564,0.0212023,0.0372764,0.0343357,0.0631866,0.006278,0.00548858,0.00395036,0.0184063,0.0142996,0.00674844,0.0034566,0.00603786,0.00618173,0.0057854,0.0190723,0.00691524,0.0147484,0.0290989,0.0151337,0.00742845,0.00931251,0.00551193,0.0151167,0.0112249,0.0167165,0.0275495,0.00273035,0.0050408,0.00237296
148,0.0282065,0.0217849,0.0109641,0.0123281,0.0326055,0.00760151,0.00407047,0.00662668,0.0036568,0.00855492,0.049764,0.00570163,0.00660133,0.0310583,0.0126017,0.00999181,0.0217645,0.0383391,0.0344774,0.0598385,0.00668652,0.00561446,0.00275568,0.0178744,0.0152841,0.00879932,0.0035636,0.00671484,0.00595259,0.00594479,0.02294,0.00668928,0.0127725,0.0325676,0.0160042,0.00989518,0.011056,0.00670414,0.0158213,0.0121939,0.0186699,0.0318211,0.0035264,0.003645,0.00295291
149,0.0291707,0.0223337,0.0108001,0.0114132,0.0313412,0.00799649,0.00424178,0.00668795,0.00267598,0.00851956,0.0459501,0.00823048,0.00755534,0.0307257,0.0117811,0.00888194,0.0226508,0.038677,0.0343232,0.0544282,0.00704445,0.00564713,0.00205957,0.016988,0.016107,0.0119587,0.00391148,0.00723426,0.00586104,0.00621239,0.0266501,0.00652818,0.0119295,0.0360617,0.0165434,0.0117932,0.0123924,0.00822652,0.0164141,0.0123619,0.0198942,0.0346798,0.00480192,0.00413909,0.00449203
150,0.0300611,0.0228435,0.0108772,0.0108408,0.0298991,0.00824182,0.00433853,0.00683469,0.0017689,0.00834417,0.0406953,0.0109884,0.00859716,0.0294364,0.01038,0.00785674,0.02373,0.0380449,0.0340015,0.0472306,0.00709348,0.00538565,0.00214001,0.0161182,0.016421,0.0139183,0.00428618,0.00757764,0.00598559,0.00635672,0.0291573,0.00649135,0.012315,0.0382832,0.0168702,0.0116654,0.0123926,0.00983862,0.0164705,0.0121214,0.020022,0.0357111,0.00619149,0.00545446,0.00593699
151,0.0308348,0.0233309,0.0113003,0.0109974,0.0281579,0.00837214,0.00436755,0.00703372,0.00148118,0.00803518,0.0341778,0.0135946,0.00949058,0.0274009,0.00854116,0.00700134,0.024054,0.0361283,0.0334006,0.0387297,0.00687383,0.0049761,0.0025972,0.0155244,0.0160671,0.0138219,0.00456585,0.00777147,0.00632411,0.00615263,0.0296193,0.00653705,0.0126878,0.0383237,0.0171293,0.00906273,0.0109103,0.0111593,0.0158779,0.0121465,0.018719,0.0355957,0.00727207,0.00650308,0.00687327
152,0.0314217,0.0238039,0.0118995,0.0119939,0.025778,0.00840012,0.0042937,0.00729057,0.00200884,0.00762458,0.0267244,0.0157742,0.0101464,0.0247199,0.0062465,0.0059643,0.0227711,0.0329315,0.0320563,0.0293917,0.00658737,0.00473225,0.00304094,0.0152295,0.0150417,0.0118145,0.00460512,0.00798258,0.00685829,0.00552136,0.027813,0.00669227,0.0128745,0.0357425,0.0173779,0.00573107,0.00887775,0.0118658,0.014868,0.0128495,0.0157154,0.0344321,0.00778352,0.00712244,0.00728805
153,0.0317548,0.0241976,0.0123923,0.013654,0.0225347,0.00838335,0.00411744,0.00754235,0.00264853,0.00713972,0.0192049,0.0173177,0.0104487,0.0214274,0.00332792,0.00447734,0.0202115,0.0289966,0.0291989,0.0197528,0.00637824,0.00484572,0.00340426,0.0151771,0.0135043,0.00916663,0.00491832,0.00833579,0.00746453,0.00453962,0.024116,0.00704457,0.0134167,0.0303953,0.017488,0.00647343,0.00714568,0.0117217,0.0137184,0.0151892,0.0112957,0.0312322,0.00764752,0.00726364,0.00726421
154,0.0317829,0.0244592,0.0126351,0.0156,0.018512,0.00832648,0.00387081,0.00778148,0.00310274,0.00665359,0.0144969,0.0182096,0.0103388,0.0177795,0.0017624,0.00336516,0.0176721,0.025154,0.0243541,0.0110551,0.00613433,0.00524237,0.0038049,0.0151806,0.011854,0.00827859,0.00600489,0.00884953,0.00806725,0.00344957,0.0190722,0.00762769,0.0145573,0.0224067,0.0173196,0.0109816,0.00598744,0.0107885,0.0134335,0.0206518,0.0074796,0.0253494,0.00705129,0.00693979,0.00701656
155,0.0315477,0.0245969,0.0126655,0.0173748,0.0143234,0.00816656,0.0035853,0.00803689,0.00340854,0.00625914,0.0169722,0.0186036,0.00986716,0.0142771,0.00502234,0.00502961,0.0158011,0.0217753,0.0178766,0.00880463,0.00562842,0.00574935,0.00431987,0.015029,0.0106102,0.0102678,0.00681849,0.0093433,0.00868102,0.0026235,0.0131589,0.00831848,0.0162437,0.0124244,0.016841,0.01644,0.00667377,0.00951997,0.0152031,0.0284907,0.00932219,0.0174275,0.00634836,0.00629334,0.00681076
156,0.0311666,0.0246562,0.0126083,0.0186802,0.0112052,0.00783087,0.00328828,0.00836328,0.00372037,0.00606227,0.0241817,0.0187345,0.00935449,0.0113037,0.00781686,0.0081251,0.0148188,0.018586,0.0109573,0.0155298,0.00471802,0.00619891,0.00489614,0.0146314,0.0100358,0.0135827,0.00662489,0.00964295,0.00936747,0.00236318,0.00713334,0.00892051,0.0187196,0.0055634,0.0161829,0.0225861,0.00990849,0.00850595,0.0183586,0.0363904,0.0156578,0.0127594,0.00599045,0.00563936,0.00681815
157,0.0307321,0.0246731,0.0125667,0.0194874,0.010766,0.00732184,0.00301496,0.00880632,0.00415302,0.00616001,0.0317907,0.0187978,0.0092838,0.00877656,0.00895524,0.0106813,0.0151985,0.0150861,0.0051809,0.0236154,0.00346614,0.00653423,0.00542254,0.0140778,0.00993087,0.0173428,0.0060649,0.00975041,0.0100554,0.00249794,0.00473938,0.00930351,0.0223206,0.0153583,0.0155565,0.0292689,0.0143861,0.00811114,0.0214533,0.0426807,0.0230173,0.0209583,0.00626394,0.00534048,0.00702002
158,0.0302601,0.0246677,0.0125696,0.0199644,0.0130991,0.00671755,0.00283542,0.00936303,0.00471917,0.00656687,0.0379948,0.0188778,0.00978598,0.00646495,0.00852895,0.0121794,0.0162667,0.0112452,0.00303833,0.0302012,0.00226681,0.00685499,0.00584085,0.0135474,0.0099025,0.0214188,0.00611399,0.00974973,0.0104687,0.00263454,0.00914401,0.00946792,0.0268811,0.0278731,0.0150727,0.0358207,0.0190516,0.00832535,0.0239741,0.0470682,0.0304601,0.0348653,0.00700192,0.00554162,0.00731107
159,0.0297162,0.024645,0.0125705,0.0202885,0.0161798,0.00611167,0.0028674,0.00996559,0.00538642,0.00720682,0.0423075,0.0189176,0.0105351,0.00452697,0.00741278,0.0128777,0.0168576,0.00840664,0.00434122,0.0341356,0.00204456,0.00727794,0.00617746,0.0131938,0.00970629,0.025629,0.00694687,0.00965158,0.0103849,0.00262814,0.0141998,0.00951792,0.0318457,0.0394602,0.0146622,0.0413615,0.0232807,0.00899639,0.0260277,0.0501741,0.037657,0.048718,0.00785636,0.00606447,0.00763432
