Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSH,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RLMAL,RMEL,RMMAL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
100,0.0219321,0.0186504,0.0220004,0.0155006,0.00919364,0.00607192,0.00171028,0.00629146,0.00445153,0.00509292,0.00656607,0.0157292,0.00583592,0.00304347,0.00642919,0.00691775,0.00372958,0.00469233,0.00298727,0.0104668,0.0107211,0.00421287,0.00401631,0.01941,0.0104628,0.00629958,0.00728288,0.00964252,0.00749961,0.00870391,0.0170849,0.00709774,0.0168688,0.0166281,0.0105213,0.0135997,0.0119383,0.00096539,0.0115454,0.009442,0.0199384,0.0173197,0.0105019,0.00786419,0.00857425
101,0.0221543,0.0193021,0.0225269,0.0159997,0.00901698,0.00609368,0.00180766,0.00634962,0.00447351,0.00481074,0.00781749,0.0177088,0.00582506,0.00458609,0.00609887,0.00652826,0.00316503,0.00402066,0.00177443,0.00912119,0.0115583,0.00483733,0.00490441,0.0184925,0.0102464,0.00676076,0.00727101,0.0105897,0.00820579,0.00904388,0.0167627,0.00718293,0.0166099,0.016413,0.0107045,0.0151396,0.0129574,0.000346227,0.0123057,0.0100758,0.0209399,0.0186204,0.0116083,0.00892021,0.00958285
102,0.0222981,0.019815,0.0229956,0.0165397,0.00841622,0.00584964,0.00164909,0.00652703,0.00470056,0.00470531,0.00951368,0.0196103,0.00571095,0.00716776,0.0065864,0.00616918,0.00276621,0.00419446,0.00320973,0.0076819,0.0121324,0.00490662,0.00560995,0.0180205,0.00996545,0.00714137,0.00722199,0.0115669,0.00892983,0.00941069,0.0162119,0.0072729,0.0161698,0.0154393,0.0106222,0.0164076,0.0137897,0.000982541,0.0127445,0.0105961,0.021502,0.0195089,0.01253,0.0100116,0.010514
103,0.0223528,0.0201117,0.0234727,0.017127,0.00770918,0.0053669,0.00128044,0.00680743,0.00492501,0.00484604,0.0115134,0.0214232,0.00559779,0.0098024,0.00811543,0.00576313,0.00243219,0.00523419,0.00622153,0.00618224,0.0125663,0.00462443,0.00618444,0.0179251,0.00955892,0.00737324,0.00714284,0.0124671,0.00955198,0.00976771,0.0154546,0.00742271,0.0156944,0.013865,0.0103024,0.0172129,0.0143165,0.00180898,0.0127124,0.0108117,0.0213854,0.0199411,0.0132941,0.0109754,0.0113133
104,0.0223296,0.0201638,0.023999,0.0177039,0.00722606,0.00474281,0.000862042,0.00713088,0.00494845,0.00530867,0.013595,0.0231039,0.0056362,0.0123673,0.0102189,0.00534615,0.0022709,0.00675505,0.00967667,0.00490695,0.0130266,0.00438999,0.00666405,0.018132,0.00901503,0.0073538,0.00703275,0.0131861,0.0100033,0.0100862,0.0144667,0.00765532,0.0153764,0.011838,0.00974903,0.017266,0.014357,0.00248017,0.0120578,0.010509,0.0204846,0.020037,0.0139716,0.0117646,0.012005
105,0.0222534,0.0200173,0.02455,0.0181956,0.00727077,0.00408237,0.000738573,0.00741229,0.00485455,0.00601972,0.0154705,0.0245511,0.0059278,0.014827,0.0119437,0.00507057,0.00262365,0.00844363,0.0130828,0.00421095,0.0136142,0.00451265,0.00704054,0.0185548,0.0084032,0.00702483,0.00690654,0.013686,0.0102325,0.0103308,0.0132137,0.00795635,0.0153663,0.00948466,0.00895636,0.0162626,0.0137702,0.00288241,0.0108614,0.00953796,0.0188248,0.0199957,0.0146103,0.012403,0.0126404
106,0.0221583,0.0197687,0.0250324,0.0185666,0.00805404,0.00346313,0.000974198,0.00758971,0.00489611,0.00679045,0.0168905,0.0256231,0.00644208,0.0169653,0.0125506,0.00491813,0.00349378,0.0102225,0.0159593,0.00407107,0.014256,0.00490606,0.00724214,0.0190836,0.00782821,0.00649602,0.00678876,0.014,0.0102105,0.010476,0.0117068,0.0082961,0.0156981,0.0071202,0.00794985,0.0140776,0.0125156,0.00294981,0.0094848,0.00794307,0.0164794,0.0198494,0.015215,0.0129401,0.0132338
107,0.0220755,0.0194998,0.0253225,0.0188311,0.00936776,0.00298474,0.00120738,0.00763312,0.00529533,0.00746276,0.0177785,0.0261887,0.0070418,0.0183706,0.0119753,0.00460766,0.00446278,0.0121552,0.0178324,0.00445994,0.0147663,0.0053062,0.00717132,0.0196155,0.00738276,0.00618604,0.00670625,0.0141633,0.00996126,0.0105299,0.0100165,0.00862636,0.0163025,0.00539671,0.00684504,0.0108532,0.0106605,0.00266935,0.00839851,0.00640919,0.0134918,0.0192413,0.0157499,0.0134199,0.0137509
108,0.0219999,0.0192339,0.0253521,0.0190151,0.0105542,0.00276542,0.00138997,0.00756795,0.00604698,0.00797743,0.0182543,0.026205,0.00761223,0.0186427,0.0108266,0.00394839,0.00508432,0.0141188,0.0183434,0.00562303,0.0150247,0.00563719,0.00680679,0.0200521,0.00712991,0.00657926,0.00669121,0.0141774,0.00957979,0.0105444,0.00823308,0.00890541,0.0170953,0.00495794,0.00586263,0.00693006,0.00837662,0.00213544,0.00806005,0.00705946,0.00993445,0.0178196,0.0161579,0.0138562,0.0141633
109,0.0219295,0.0189817,0.0251088,0.0190794,0.0110275,0.0028422,0.00164069,0.00746021,0.00674502,0.00835499,0.0181953,0.0256834,0.00813161,0.0176082,0.0099664,0.00330707,0.00507253,0.0154888,0.0174353,0.00718018,0.0150359,0.00598718,0.00623235,0.0203136,0.00709395,0.00767755,0.00677368,0.0140427,0.00916748,0.0106025,0.00638028,0.00915174,0.0181148,0.0057231,0.00523838,0.00308009,0.00596181,0.00189005,0.00879026,0.0107165,0.00629724,0.0160466,0.0164152,0.0142483,0.014498
110,0.0218426,0.0187329,0.0246525,0.0188805,0.0108939,0.0031008,0.00195588,0.00739296,0.00707699,0.00861031,0.0171356,0.024671,0.00858712,0.0155269,0.0100568,0.00364019,0.0044801,0.0153295,0.0155492,0.00840351,0.0149077,0.00642976,0.00561181,0.0203917,0.00723949,0.00908173,0.0069047,0.0138228,0.00878288,0.0107521,0.00463551,0.0094204,0.0193948,0.0076792,0.00503002,0.00371391,0.00394192,0.00266497,0.0104979,0.0155574,0.00486935,0.0151585,0.0165387,0.0145773,0.0147952
111,0.0217382,0.0185018,0.0240215,0.0182497,0.0111804,0.00335175,0.00221262,0.00741976,0.00700338,0.0087236,0.0153264,0.0232111,0.00884271,0.0132124,0.0111127,0.00556389,0.00383569,0.0131862,0.0136008,0.00907261,0.0147437,0.00694762,0.00510128,0.0203593,0.00746077,0.0104979,0.0069508,0.0136357,0.00846058,0.0109456,0.00375411,0.00972537,0.0208485,0.0111963,0.0050518,0.0079423,0.00365358,0.00410315,0.0126995,0.0202235,0.00781773,0.0165919,0.0165554,0.0148093,0.0150511
112,0.0216762,0.018351,0.0231429,0.0171963,0.0123482,0.00345731,0.00229697,0.00752427,0.00649181,0.00865788,0.0139989,0.0212807,0.0086936,0.011945,0.0125697,0.00835199,0.00387218,0.00993205,0.0125536,0.00940706,0.0145711,0.00746581,0.00475206,0.0203144,0.00758503,0.011774,0.00675521,0.0135208,0.00825244,0.0109964,0.00454962,0.00999153,0.0222686,0.0160723,0.00513928,0.0122377,0.0056281,0.00566935,0.0148041,0.0240626,0.0122095,0.0207506,0.0164139,0.0148456,0.0151566
113,0.021796,0.0183771,0.0218717,0.0160519,0.0135453,0.00343123,0.00214564,0.00762628,0.00568286,0.00840644,0.0134526,0.0187142,0.00817654,0.0121276,0.0137292,0.0106294,0.00453249,0.00771004,0.0127073,0.00957365,0.0143326,0.007873,0.00445692,0.0203026,0.00741726,0.0129292,0.00621035,0.0133169,0.00817745,0.0106117,0.00623939,0.010074,0.0235218,0.0214116,0.0053688,0.0160515,0.00839073,0.00708647,0.0164428,0.0268533,0.0166422,0.0263673,0.0159245,0.0144918,0.0148904
114,0.0222602,0.0186278,0.0201799,0.0153146,0.0140381,0.00351386,0.0017637,0.0076065,0.00519103,0.00796173,0.0130677,0.0152264,0.0078012,0.0123644,0.0140443,0.0114184,0.00500126,0.00765323,0.0134547,0.00935467,0.013979,0.00802655,0.00399999,0.0203655,0.00685504,0.0141342,0.00529912,0.0127411,0.00820168,0.00954303,0.00796888,0.00984655,0.0246807,0.0263234,0.00582799,0.0191718,0.0111055,0.00819036,0.0176211,0.0286418,0.020857,0.0319922,0.014852,0.0135279,0.0140207
115,0.0230398,0.019021,0.0183285,0.0152415,0.0136825,0.00399242,0.00132046,0.00737491,0.00534292,0.00732616,0.0129652,0.0107612,0.00830244,0.0115287,0.0134376,0.0108041,0.00497057,0.00856973,0.0139709,0.00846598,0.0136018,0.00784387,0.00331413,0.0205648,0.00602182,0.0155402,0.00409688,0.0116201,0.00830968,0.00775117,0.00945676,0.00934861,0.0259254,0.0303783,0.00657984,0.0216316,0.0134775,0.00897745,0.0184668,0.0296447,0.024822,0.036941,0.0131059,0.0118396,0.0124468
116,0.0238065,0.0193667,0.0167335,0.0155173,0.0126466,0.00492589,0.00145209,0.00689755,0.0057788,0.00655627,0.0131931,0.00598761,0.00987414,0.0100556,0.0124453,0.00967966,0.00514741,0.00978319,0.0139732,0.00706488,0.0134769,0.00738789,0.00278145,0.0209721,0.00527458,0.0171181,0.00278252,0.0100389,0.00853256,0.005517,0.0106321,0.00884743,0.0272993,0.0335986,0.00752987,0.023641,0.0154555,0.00956301,0.018995,0.0301154,0.0284177,0.0409715,0.0109396,0.00956479,0.010296
117,0.024183,0.0195128,0.0156364,0.0155484,0.0113486,0.00617628,0.00247589,0.00619079,0.00642254,0.00576129,0.0131497,0.00378286,0.0114745,0.00924257,0.0118779,0.00903779,0.0061829,0.0112425,0.0139063,0.00574282,0.0137756,0.00686869,0.0031352,0.0215669,0.00490994,0.0186548,0.00176101,0.00823779,0.00885523,0.00355392,0.0114541,0.00866742,0.0285753,0.0361027,0.00798497,0.0254247,0.0170392,0.0100014,0.0192216,0.0302464,0.0314054,0.0438967,0.00892736,0.007164,0.00790412
118,0.0240632,0.019445,0.0149406,0.0151667,0.0103442,0.00760663,0.0038293,0.00534437,0.00722866,0.00505178,0.0126574,0.00632593,0.0114847,0.00981864,0.0122252,0.00953819,0.00768523,0.0128977,0.0144908,0.00512157,0.014164,0.00654681,0.0043228,0.0222011,0.00479326,0.0199117,0.00185584,0.00643719,0.00915171,0.00326985,0.0119282,0.00889978,0.0294683,0.0378868,0.0076454,0.027059,0.0182081,0.0102606,0.0192883,0.0301495,0.0335877,0.045686,0.00765933,0.00547104,0.00579355
119,0.02361,0.019224,0.0143905,0.0148107,0.00994123,0.00910607,0.00507094,0.00464213,0.00796216,0.00453185,0.012118,0.00901288,0.0094693,0.0114384,0.0135536,0.0111432,0.00897647,0.0147022,0.016097,0.00540122,0.0139771,0.00658435,0.0057861,0.0227171,0.0045638,0.0207587,0.00284716,0.00479042,0.00930269,0.0045596,0.0121513,0.00932225,0.0298968,0.0388941,0.00744419,0.0284552,0.0189934,0.0103202,0.0193764,0.0298823,0.0349494,0.0465801,0.00727881,0.00529863,0.00454056
120,0.0230622,0.0188799,0.0138502,0.0149318,0.00993646,0.0105301,0.00595491,0.00454938,0.00854543,0.00436013,0.0118877,0.0107753,0.0069018,0.0133054,0.0154807,0.0130876,0.00944263,0.0163721,0.0182998,0.00629953,0.0128661,0.00704349,0.00724835,0.023104,0.00409894,0.0211872,0.00427977,0.00354055,0.00948841,0.00584854,0.0122406,0.00955986,0.0299769,0.0391631,0.00771146,0.0294724,0.019487,0.010198,0.0195947,0.0294846,0.0356635,0.046917,0.00739525,0.0061748,0.00412803
121,0.0225989,0.0184297,0.0133938,0.0154739,0.00995506,0.0116937,0.00648815,0.00509139,0.00907144,0.00471444,0.0120004,0.0119987,0.00567268,0.014695,0.0171592,0.0145724,0.00891223,0.0173185,0.0200086,0.00735163,0.0111962,0.0079685,0.00860063,0.0234606,0.00357322,0.0212922,0.00633461,0.00333299,0.0101677,0.00664718,0.0122647,0.00929958,0.0298827,0.0388892,0.00761103,0.0300198,0.0197682,0.00998125,0.0199558,0.0290094,0.0359926,0.0469288,0.00748787,0.0069825,0.00391665
122,0.0222737,0.0179198,0.0131773,0.0160726,0.00987577,0.0124105,0.00678667,0.00563287,0.00963503,0.00548,0.012306,0.013184,0.00629232,0.0152577,0.017882,0.0152642,0.00786468,0.0170874,0.0203641,0.00816334,0.00979386,0.00918225,0.00971526,0.0238537,0.00322717,0.0212392,0.00862916,0.00436342,0.0114143,0.00710206,0.0122275,0.00852809,0.0297348,0.0383414,0.0071537,0.0300806,0.0198891,0.00978287,0.020402,0.0285301,0.0361483,0.0466969,0.00723316,0.00714616,0.0038091
123,0.0220598,0.017434,0.0133228,0.0165379,0.00983368,0.0125144,0.00685374,0.00561116,0.0101637,0.0061307,0.0126109,0.0145601,0.00822645,0.0150235,0.0175832,0.015275,0.00690083,0.0157973,0.0194193,0.00856321,0.00893449,0.0101441,0.0103924,0.0242208,0.00317844,0.021201,0.0102567,0.00572455,0.0127648,0.00745295,0.0121014,0.00765497,0.0295857,0.0377505,0.00691135,0.029676,0.0198943,0.00967657,0.0208191,0.0280936,0.0361686,0.0462399,0.00666954,0.00669191,0.0041784
124,0.0219529,0.0170575,0.0138493,0.0169568,0.00997337,0.0118843,0.00660217,0.00487468,0.0103699,0.00605819,0.0127277,0.0160975,0.0104372,0.0141913,0.0166812,0.0148807,0.00618924,0.0140395,0.0178935,0.00856393,0.00794062,0.0102381,0.0104482,0.0244477,0.00337121,0.0212831,0.010718,0.00673443,0.0138611,0.00772876,0.0118808,0.00726553,0.0294531,0.0372422,0.00696018,0.0288455,0.0198216,0.00968729,0.0210702,0.0276917,0.0359599,0.0455882,0.00615468,0.00604095,0.00477204
125,0.0219857,0.0168459,0.0146097,0.0172791,0.0102342,0.0105406,0.00593404,0.00368056,0.00995965,0.00506354,0.0125766,0.017623,0.012056,0.0129922,0.0155717,0.0142488,0.0055901,0.0123795,0.0164335,0.00823578,0.00675961,0.00924614,0.00981148,0.0245118,0.00362584,0.0215,0.0103778,0.00721012,0.014651,0.00780456,0.0116272,0.0076924,0.0293535,0.0368304,0.00698238,0.0276833,0.0197036,0.00975648,0.021066,0.0273084,0.0354737,0.0447904,0.00593032,0.00555577,0.00500847
126,0.0221751,0.0168181,0.0153445,0.0171369,0.0103196,0.00873302,0.00479502,0.0029231,0.00889406,0.0039471,0.0122821,0.0189276,0.0127613,0.0116388,0.0143678,0.0133481,0.00500896,0.0109967,0.0151977,0.00765362,0.00717526,0.00776945,0.00856176,0.0245233,0.00376483,0.021823,0.00985847,0.00729136,0.0151533,0.00757084,0.0114596,0.00880751,0.0293319,0.0364621,0.00653017,0.0264113,0.0195605,0.00980266,0.0208214,0.0269816,0.034795,0.0438838,0.00581992,0.00523645,0.0047466
127,0.0224845,0.016958,0.0158809,0.0163642,0.00995954,0.0068671,0.00335361,0.00374184,0.00746356,0.00444498,0.0120992,0.0198517,0.0127968,0.010278,0.0130489,0.0121004,0.00447791,0.00974333,0.0139962,0.00690843,0.00973765,0.00724268,0.00696491,0.0246328,0.00373285,0.0222357,0.00915613,0.00717025,0.0153637,0.00703735,0.0114749,0.0101957,0.029466,0.036073,0.00547928,0.0253824,0.0193703,0.00982835,0.0204165,0.0267941,0.0340571,0.0428719,0.00563429,0.00488742,0.00429859
128,0.0228403,0.0172129,0.0162719,0.015354,0.00920329,0.00532489,0.00224057,0.00540037,0.00616211,0.00638532,0.0122067,0.0203238,0.0127387,0.00896779,0.0116839,0.0106274,0.0040505,0.00843942,0.0126623,0.00608421,0.0124217,0.00835363,0.00552044,0.0249114,0.00362852,0.0227183,0.00798588,0.00690314,0.0153234,0.00633478,0.0116617,0.011527,0.0297901,0.0355917,0.0044589,0.02491,0.0190601,0.00987501,0.0198953,0.0268115,0.0333104,0.0417076,0.00547504,0.00442277,0.00416237
129,0.0231844,0.0174926,0.0166953,0.0146375,0.00832948,0.00436707,0.00244499,0.00694981,0.00543471,0.00851312,0.012578,0.0203786,0.0129931,0.00770607,0.0104705,0.00927577,0.00373275,0.00707355,0.0112594,0.00520253,0.0139002,0.00997798,0.00484815,0.0253154,0.00361208,0.023187,0.00655914,0.00648733,0.0151371,0.00560713,0.0118932,0.0126692,0.0301782,0.0349139,0.00389855,0.024979,0.0185542,0.00994502,0.0192556,0.0270179,0.0324655,0.0402769,0.00551581,0.00413438,0.00459779
130,0.0235012,0.0176892,0.0172275,0.0144024,0.00747905,0.00408425,0.0035325,0.00806342,0.00538087,0.0103154,0.0130265,0.0201665,0.0135298,0.00648821,0.00959143,0.00831331,0.00353171,0.00577836,0.00996475,0.00423404,0.0140524,0.0110332,0.00509423,0.0257504,0.00376949,0.0234712,0.00547189,0.00601883,0.0149119,0.00493648,0.0119841,0.0135584,0.0303204,0.0339096,0.00348182,0.0250799,0.0178347,0.0100041,0.0185604,0.027276,0.0313122,0.0384183,0.00579436,0.00445468,0.00536299
131,0.0237988,0.017746,0.0177332,0.0144727,0.00659435,0.00432887,0.00471826,0.00869828,0.00577356,0.0116266,0.0133576,0.0198952,0.014061,0.00532104,0.00909139,0.00765204,0.00349949,0.00469604,0.0088706,0.00327595,0.013467,0.0111653,0.00572471,0.0261474,0.00406255,0.0233503,0.00517441,0.00568279,0.0147042,0.00436356,0.0117407,0.0141323,0.0298986,0.0324439,0.00340915,0.0244453,0.016931,0.0100289,0.0179385,0.0273525,0.0295966,0.0360051,0.00625911,0.00525332,0.0061367
132,0.0240838,0.017697,0.0180028,0.0145623,0.00568842,0.00485567,0.00579371,0.00895115,0.00636214,0.0124356,0.0135454,0.019726,0.0143652,0.00418606,0.00893391,0.00697585,0.00369465,0.00390772,0.00795181,0.00285868,0.01283,0.0105367,0.00627914,0.026514,0.00441145,0.0226041,0.00567432,0.00557657,0.0145167,0.00392591,0.010996,0.0143778,0.028835,0.0303777,0.00390263,0.0225988,0.0158052,0.0100344,0.0173497,0.0270124,0.0271448,0.0330257,0.00685187,0.00614508,0.00681304
133,0.0243144,0.0176077,0.017984,0.0145486,0.00484653,0.00546718,0.00673745,0.00900806,0.00702658,0.0128587,0.0137132,0.0196691,0.014441,0.00308137,0.00913353,0.0060786,0.00414121,0.00348883,0.00720158,0.00356816,0.0125004,0.00961279,0.00669122,0.026885,0.00476866,0.0209843,0.00650301,0.00564126,0.0143524,0.0036546,0.00961796,0.0143518,0.027285,0.0275197,0.00452419,0.019679,0.0143028,0.0100011,0.0164934,0.0260998,0.0239883,0.0294645,0.00749059,0.00694756,0.00738672
134,0.0244734,0.0175399,0.0178484,0.0145001,0.00407889,0.00603324,0.00758048,0.00907219,0.00771897,0.0130539,0.0139647,0.0196556,0.0143886,0.00247468,0.0097296,0.00509889,0.00480973,0.00352454,0.00682438,0.00502753,0.012475,0.00890346,0.00713206,0.0272786,0.00511813,0.0183329,0.00708813,0.005767,0.0142394,0.00354435,0.00763355,0.0141069,0.0255128,0.0237376,0.00497819,0.0161525,0.0122503,0.00985448,0.0150987,0.0244898,0.0203023,0.0252183,0.00810484,0.00760816,0.00784647
135,0.0246052,0.0175273,0.0178591,0.0145234,0.00325947,0.00644836,0.00837704,0.00929428,0.00840214,0.0131508,0.014297,0.0196208,0.0142721,0.00323464,0.0106114,0.00440258,0.00564897,0.00395435,0.00713597,0.00676896,0.0125748,0.00864341,0.00771058,0.0276926,0.00547113,0.014777,0.00716883,0.00587167,0.0142101,0.00357881,0.00528038,0.013642,0.0237391,0.0190721,0.00523338,0.0123706,0.00967969,0.0094605,0.0132375,0.0220122,0.0162021,0.0201149,0.00864508,0.00809545,0.00816838
136,0.0247771,0.0175842,0.0181831,0.014648,0.00228776,0.00663951,0.00916782,0.0097272,0.00904051,0.0132391,0.0146717,0.0195386,0.0141001,0.00479809,0.0115087,0.00431489,0.00662022,0.00461938,0.00808667,0.00859739,0.0126493,0.00873768,0.00836757,0.0281124,0.00588943,0.0108556,0.0068082,0.00589431,0.0142669,0.00375176,0.00345684,0.0129792,0.0221022,0.0137699,0.00532419,0.00854602,0.00705502,0.00870497,0.0112055,0.0184783,0.011619,0.0141198,0.00908368,0.00839559,0.00834646
137,0.0250064,0.0177221,0.0188091,0.0148259,0.00135319,0.00662473,0.00995459,0.010297,0.00962537,0.0133663,0.0151028,0.0194086,0.013852,0.00632311,0.0122082,0.00487427,0.00768543,0.00541677,0.00921877,0.0103725,0.0126715,0.00900364,0.00901421,0.0285077,0.00644424,0.00742945,0.00617371,0.00580495,0.0143888,0.0040507,0.00479759,0.0123042,0.0206698,0.00856795,0.00528704,0.00543621,0.00559864,0.00759214,0.00909791,0.0138201,0.00642578,0.00767151,0.00941976,0.00853763,0.0083975
138,0.0252441,0.0179387,0.0196233,0.0149675,0.00135897,0.00651878,0.0107147,0.0108184,0.0101851,0.0135298,0.0155719,0.0192458,0.0134864,0.00750687,0.0126662,0.00581928,0.00877311,0.00625934,0.0101061,0.011995,0.0126983,0.00930768,0.00963745,0.0288707,0.00716755,0.00536766,0.00538014,0.00561494,0.0145457,0.0044624,0.00848583,0.0119911,0.0194024,0.00670562,0.00519097,0.0057034,0.00686436,0.00627018,0.00669031,0.00828243,0.00107762,0.0037862,0.00968729,0.0085996,0.00834759
139,0.0254239,0.0182016,0.0204862,0.0149805,0.00214982,0.00645238,0.0114237,0.0111172,0.0107632,0.0136822,0.0159422,0.0190616,0.0129715,0.00834707,0.0129036,0.00680643,0.00974423,0.0070255,0.0104978,0.0134481,0.0127861,0.00955402,0.0102602,0.0292251,0.00803084,0.00494435,0.00451919,0.00537569,0.0147205,0.00496993,0.0123563,0.012436,0.0181433,0.0110019,0.00515108,0.00947211,0.0102534,0.00500782,0.00382747,0.00348193,0.00578122,0.00850655,0.00992636,0.00865749,0.00823155
140,0.0255186,0.0184618,0.0212656,0.0147989,0.0027981,0.00649627,0.0120583,0.0112019,0.0113823,0.0137832,0.0160331,0.0188347,0.0123239,0.00891411,0.0128988,0.00756262,0.0104255,0.00764961,0.010268,0.0148116,0.012976,0.00969808,0.0108837,0.0295725,0.00894749,0.00551968,0.00373581,0.00515431,0.0149169,0.00554852,0.0153938,0.0137223,0.0168042,0.0171151,0.00526576,0.0144002,0.0145255,0.00417354,0.00155491,0.00671632,0.0120355,0.0145764,0.0101403,0.00874002,0.00810484
141,0.0255309,0.0186798,0.0218968,0.0144109,0.00323406,0.00664118,0.0125962,0.0112513,0.0120319,0.0138542,0.0157794,0.0184913,0.0116299,0.00920907,0.0126232,0.00796834,0.0107059,0.00824526,0.00945148,0.0162496,0.0133284,0.00977048,0.0115015,0.0298435,0.00979857,0.00654711,0.00320261,0.0049903,0.0151267,0.00616633,0.0174117,0.0154168,0.0156339,0.022973,0.00555562,0.019762,0.0188636,0.0041971,0.00415217,0.0128052,0.0180887,0.0197336,0.0102791,0.00883486,0.00801333
142,0.0254945,0.018869,0.0224341,0.0138649,0.00364832,0.00681178,0.0130088,0.0114482,0.0126463,0.0139422,0.01537,0.018,0.0109892,0.00925121,0.0121348,0.00810405,0.0106115,0.00913878,0.00837055,0.0177992,0.0138748,0.00984056,0.0121089,0.0299806,0.0104756,0.00782318,0.00298253,0.00488483,0.0153143,0.00679763,0.0188529,0.0169342,0.0150729,0.027754,0.00597919,0.0251396,0.0225856,0.00515555,0.00801714,0.0184191,0.0235446,0.0232372,0.0102874,0.00893531,0.00797779
143,0.0253825,0.019074,0.0229515,0.0132999,0.0039485,0.00694023,0.0133004,0.0117818,0.013192,0.0141023,0.0150389,0.0173304,0.0104838,0.00929445,0.0115832,0.00810165,0.0103109,0.0106944,0.00774142,0.0193099,0.0146045,0.0100079,0.0127377,0.0299105,0.0109126,0.00927034,0.00301755,0.00481544,0.0154426,0.00736098,0.0201082,0.018009,0.0154351,0.0308592,0.00644897,0.0297888,0.0251695,0.00650915,0.0119136,0.0231536,0.027758,0.024924,0.0101237,0.00902512,0.00800151
144,0.0251662,0.019323,0.0234902,0.0129014,0.00416751,0.00698546,0.0134817,0.0117964,0.013648,0.0143256,0.0149276,0.0165456,0.0101308,0.00978535,0.0111184,0.00804651,0.0100327,0.0129604,0.00821477,0.0203331,0.0153998,0.0103225,0.0133769,0.0296425,0.0110986,0.0107312,0.00321579,0.00473563,0.0155024,0.00776642,0.0207801,0.0187073,0.0167847,0.0319049,0.00686675,0.0327255,0.0263723,0.00753458,0.0151004,0.0270909,0.0299243,0.0252679,0.00980901,0.00909339,0.00809376
145,0.0248457,0.0195979,0.0240263,0.0128171,0.00483405,0.00694867,0.0135534,0.0111369,0.0140036,0.0145497,0.0149668,0.0157541,0.00991007,0.0108819,0.0107903,0.00790995,0.00995317,0.015557,0.00965726,0.0205832,0.0161053,0.0107501,0.0139392,0.0292398,0.0110327,0.0120222,0.00349334,0.00460214,0.0155172,0.00795763,0.0200628,0.0191614,0.018782,0.0309459,0.00713395,0.0331583,0.0261604,0.0077282,0.0165974,0.0302104,0.029581,0.0249624,0.00941838,0.00914288,0.00824825
146,0.0244461,0.019839,0.0244927,0.0130641,0.00592153,0.00685557,0.0135036,0.0103439,0.0142521,0.0147204,0.0150232,0.0150138,0.00980732,0.0122701,0.0105022,0.00757665,0.0100662,0.0179273,0.0114637,0.0205337,0.0166235,0.0112064,0.0143174,0.0287618,0.0106701,0.0131513,0.0037596,0.00440597,0.0155186,0.00792062,0.0180486,0.0194107,0.0207391,0.0284645,0.00718727,0.0310538,0.0246988,0.00715676,0.0158723,0.0319166,0.0271696,0.0242674,0.00903951,0.0091841,0.00840769
147,0.0240231,0.0199918,0.0248203,0.0135039,0.00654441,0.00671765,0.0133136,0.0100962,0.0143669,0.014828,0.0151007,0.0143229,0.00982662,0.0134992,0.0100297,0.00688122,0.0101804,0.0196303,0.0131663,0.0210105,0.0169197,0.0116089,0.0144665,0.0282336,0.00995147,0.014148,0.00391866,0.00415401,0.0155134,0.00765706,0.0163425,0.0194589,0.0218244,0.0250583,0.00706197,0.0273903,0.0224562,0.00666992,0.0135231,0.0311417,0.0239658,0.0230363,0.00872292,0.009209,0.00846832
148,0.0236636,0.0200433,0.0249743,0.0139183,0.00618225,0.00648302,0.0129445,0.0103278,0.0142572,0.0148483,0.015352,0.0136983,0.00995231,0.0142671,0.00920435,0.00571219,0.0101413,0.0204994,0.0145586,0.0219782,0.0169374,0.0118579,0.014365,0.0276433,0.00893032,0.0146502,0.00391473,0.00379422,0.0154738,0.0071991,0.0163439,0.019376,0.0214457,0.0210633,0.00690966,0.0236868,0.0202704,0.00699262,0.0110703,0.0273063,0.0213184,0.0211379,0.00841277,0.00913038,0.00830063
149,0.0234508,0.0200186,0.0249607,0.0141309,0.00523267,0.0060344,0.0123126,0.0107804,0.0137555,0.0146539,0.0158688,0.0132125,0.0101153,0.0145383,0.00818741,0.00413173,0.0100475,0.0206361,0.0157079,0.0228709,0.0165266,0.0117808,0.0138938,0.0269518,0.00787773,0.0141945,0.00378153,0.00319988,0.0153537,0.00670861,0.0170582,0.0192812,0.0199271,0.0166949,0.00690549,0.0207448,0.018664,0.00728681,0.00983916,0.0214346,0.0197988,0.0184422,0.00793684,0.008763,0.00778784
150,0.0233699,0.019912,0.0248587,0.0140889,0.0046156,0.00527403,0.0113077,0.0110509,0.0126869,0.0140436,0.0166143,0.0129644,0.0102089,0.0146197,0.00763731,0.00246553,0.0102846,0.0203269,0.0169504,0.0236103,0.015499,0.0111468,0.0128369,0.0261667,0.00717636,0.0127628,0.00361376,0.00232848,0.0151179,0.00661003,0.0165921,0.0192386,0.0182607,0.0128212,0.00717871,0.0178987,0.0169533,0.00640492,0.00994396,0.0158814,0.0188576,0.0148336,0.00712267,0.00791205,0.00686928
