Timestep,C7,CLAV,LACR,LAJC,LASH,LASI,LCAL,LEJC,LFAradius,LFAsuperior,LFAulna,LHJC,LKJC,LLEL,LLFC,LLMAL,LMEL,LMFC,LMMAL,LMT5,LPSH,LPSI,LSJC,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RAJC,RASH,RASI,RCAL,REJC,RFAradius,RFAsuperior,RFAulna,RHJC,RKJC,RLEL,RLFC,RLMAL,RMEL,RMFC,RMMAL,RMT5,RPSH,RPSI,RSJC,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
191,0.00940389,0.00724705,0.00592936,0.00152747,0.0120678,0.0130816,0.00493226,0.00222008,0.0105512,0.00226584,0.00636144,0.00175455,0.000927707,0.00418567,0.00389113,0.0062865,0.00405716,0.00713513,0.00443897,0.00380581,0.0082261,0.0104617,0.00231198,0.00132437,0.00128188,0.00163097,0.00207708,0.00149122,0.00196022,0.00304764,0.00218897,0.00228065,0.00227095,0.00402774,0.00178369,0.00846709,0.0130998,0.00529478,0.000703821,0.00817293,0.000547777,0.00922419,0.000883248,0.00171678,0.00156786,0.00515162,0.00476412,0.00286585,0.00764089,0.00341758,0.00459894,0.00921103,0.0103255,0.00106787,0.00160579,0.00178185,0.00165745,0.000373009,0.00114627,0.000524541,0.000907769,0.000971411,0.000825252,0.000863698
192,0.0094105,0.00723945,0.00592953,0.00151961,0.0120576,0.0131253,0.0049414,0.00221526,0.0105158,0.00225,0.006398,0.00185311,0.000917172,0.00416933,0.00382389,0.00624619,0.00407174,0.00715451,0.00443637,0.00383429,0.00824136,0.0104213,0.0023113,0.00128486,0.00127772,0.0015914,0.00211176,0.00151026,0.00195675,0.00298254,0.00217944,0.00227387,0.00226748,0.00402081,0.00174696,0.00846275,0.0131922,0.0053157,0.000709543,0.00816776,0.000539109,0.00922184,0.000939281,0.00163478,0.00158807,0.00516543,0.00483831,0.00287844,0.00762817,0.00346954,0.00466441,0.00921068,0.0103131,0.00109374,0.00153929,0.00171809,0.00160464,0.000431791,0.00116313,0.000566429,0.000854412,0.000988364,0.000828495,0.000871608
193,0.0094195,0.00722927,0.00592649,0.00150501,0.012041,0.0131764,0.00495188,0.00220142,0.0104721,0.00222473,0.00644371,0.00196719,0.00090228,0.00414303,0.00374867,0.00619602,0.00407921,0.00716995,0.00442761,0.00385822,0.00826127,0.0103782,0.00230407,0.00123839,0.00127072,0.00154511,0.00215108,0.00153151,0.00195236,0.00291417,0.00216272,0.0022583,0.00225625,0.0040146,0.00170551,0.00846083,0.0132894,0.00534461,0.000713281,0.00816504,0.000529239,0.00921614,0.00101461,0.00153848,0.00161194,0.00517662,0.00491964,0.00289154,0.00760854,0.00352859,0.00472614,0.00920896,0.0102983,0.00111805,0.00146256,0.00164449,0.00154432,0.000520208,0.00117998,0.000617609,0.000811383,0.0010031,0.000829324,0.000877357
194,0.00942973,0.00721785,0.00592129,0.00148565,0.0120199,0.0132327,0.0049618,0.00218029,0.0104224,0.00219186,0.00649607,0.00208855,0.000886455,0.00410855,0.00366839,0.00613916,0.00408094,0.00718248,0.00441427,0.00387762,0.00828505,0.0103363,0.00229201,0.00118904,0.00126335,0.00149587,0.00219203,0.00155411,0.00194822,0.00284544,0.00214056,0.00223581,0.002239,0.00400919,0.00166369,0.00846182,0.0133866,0.00537898,0.000713441,0.00816639,0.000517076,0.00920572,0.00110149,0.00143267,0.0016393,0.00518381,0.00500808,0.00290355,0.00758554,0.00359601,0.00478441,0.00920528,0.010283,0.00114009,0.00138026,0.00156668,0.00148099,0.00062295,0.00119575,0.000673376,0.000783711,0.0010148,0.000826301,0.000879762
195,0.00943944,0.00720726,0.00591558,0.00146538,0.0119967,0.0132895,0.00496865,0.00215504,0.0103703,0.0021549,0.00655111,0.00220371,0.000874336,0.00406924,0.00358797,0.00608123,0.00407918,0.00719407,0.00439978,0.00389348,0.00831137,0.0103007,0.0022779,0.0011428,0.0012593,0.00144932,0.00222942,0.00157643,0.00194542,0.00277998,0.00211591,0.00220966,0.00221875,0.0040047,0.00162736,0.00846636,0.0134767,0.0054146,0.000707902,0.00817428,0.000500315,0.00918857,0.00118782,0.00132505,0.00167013,0.00518646,0.00510318,0.00291222,0.00756367,0.00367223,0.00483984,0.00919892,0.0102703,0.00115884,0.00129946,0.00149225,0.00142101,0.000726838,0.00120871,0.000730426,0.000772908,0.00102213,0.000817223,0.000876953
196,0.00944649,0.00720008,0.00591145,0.00145023,0.0119751,0.01334,0.00496913,0.0021302,0.0103209,0.00211923,0.00660348,0.00229514,0.000870505,0.00402999,0.00351403,0.00603052,0.00407697,0.00720724,0.00438978,0.00390807,0.00833838,0.0102776,0.00226544,0.00110682,0.00126294,0.0014126,0.00225622,0.00159619,0.00194462,0.00272189,0.00209287,0.00218455,0.00219971,0.00400124,0.00160261,0.00847503,0.0135506,0.00544517,0.000694398,0.00819191,0.000475391,0.0091621,0.00125949,0.00122527,0.00170466,0.00518486,0.00520472,0.00291491,0.00754779,0.00375737,0.00489316,0.00918921,0.0102645,0.00117317,0.00122838,0.00142946,0.00137109,0.00082106,0.00121674,0.000786954,0.000776092,0.00102352,0.000799334,0.000866601
197,0.0094486,0.0071991,0.00591129,0.00144783,0.0119591,0.0133761,0.0049594,0.00211133,0.0102801,0.00209132,0.00664689,0.00234321,0.00087859,0.00399669,0.00345425,0.0059973,0.00407771,0.0072248,0.00439149,0.00392475,0.00836398,0.0102732,0.00225893,0.00108817,0.00127864,0.0013935,0.00226444,0.0016108,0.00194592,0.00267521,0.0020762,0.00216606,0.00218684,0.0039989,0.00159497,0.00848818,0.0135979,0.00546252,0.000671157,0.00822283,0.000438304,0.00912353,0.0013024,0.00114345,0.00174336,0.00517983,0.00531317,0.00290882,0.0075427,0.00385184,0.00494564,0.00917565,0.0102699,0.00118212,0.00117502,0.00138601,0.00133736,0.000896415,0.00121778,0.000842218,0.00078852,0.00101746,0.000769723,0.000846313
198,0.00944375,0.00720708,0.00591749,0.00146601,0.0119527,0.0133896,0.00493598,0.00210397,0.0102534,0.00207723,0.00667517,0.00232916,0.000901271,0.00397509,0.00341652,0.00599209,0.00408463,0.00724966,0.00441238,0.00394756,0.00838621,0.0102938,0.00226265,0.00109302,0.00131016,0.00139918,0.00224648,0.00161824,0.00194896,0.00264332,0.00207065,0.00215967,0.00218504,0.00399775,0.00160915,0.00850608,0.0136084,0.00545805,0.000637876,0.00827025,0.000386353,0.0090704,0.00130403,0.00108742,0.00178697,0.00517232,0.00543054,0.00289152,0.00755196,0.00395744,0.0049996,0.00915784,0.0102908,0.00118512,0.00114527,0.0013677,0.00132442,0.000944824,0.0012096,0.00089538,0.000806881,0.00100282,0.000725808,0.000814113
199,0.00943055,0.0072261,0.00593189,0.00151088,0.011959,0.0133746,0.0048972,0.00211248,0.010245,0.00208148,0.00668391,0.00224013,0.000940869,0.00396954,0.00340741,0.00602299,0.00410006,0.0072843,0.00445817,0.00398053,0.00840368,0.0103434,0.00227988,0.00112593,0.00136032,0.00143494,0.00219726,0.00161799,0.00195315,0.00262831,0.00207984,0.00216954,0.00219803,0.00399801,0.00164861,0.00852893,0.0135751,0.00542523,0.000597006,0.00833627,0.00031954,0.00900131,0.00125619,0.00106109,0.00183671,0.00516321,0.00555924,0.00286157,0.00757734,0.00407668,0.0050576,0.0091356,0.0103303,0.00118225,0.00114176,0.00137751,0.00133489,0.000960653,0.00119111,0.000945537,0.000832703,0.000979306,0.000665937,0.000769124
200,0.0094088,0.00725681,0.00595518,0.00158454,0.011979,0.0133297,0.00484464,0.00213843,0.0102558,0.00210543,0.00667206,0.00207525,0.000999396,0.00398153,0.00342992,0.00609259,0.00412472,0.00733004,0.00453045,0.00402673,0.00841607,0.0104228,0.00231169,0.00118902,0.0014303,0.00150273,0.00211678,0.00161168,0.00195782,0.00263027,0.00210497,0.00219696,0.00222705,0.00400004,0.00171437,0.00855685,0.0134972,0.00536242,0.000555353,0.00842088,0.000244834,0.00891659,0.00115888,0.001063,0.00189406,0.00515313,0.00570073,0.00281955,0.00761808,0.00421157,0.00512095,0.00910906,0.0103891,0.00117465,0.00116291,0.00141466,0.0013685,0.000942973,0.00116372,0.000991807,0.000874384,0.00094799,0.000590383,0.000712571
201,0.00937987,0.00729782,0.00598629,0.00168267,0.0120107,0.0132595,0.00478401,0.00217941,0.0102827,0.00214584,0.00664311,0.00185036,0.00107671,0.00400844,0.00348132,0.00619535,0.00415712,0.00738583,0.00462478,0.00408629,0.00842438,0.0105276,0.00235614,0.00127968,0.00151782,0.00159877,0.00201162,0.00160259,0.00196219,0.00264669,0.00214386,0.00223925,0.00226978,0.00400435,0.00180225,0.00858962,0.0133826,0.00527569,0.000524495,0.00852101,0.000187527,0.00881906,0.00102292,0.00108726,0.00195985,0.00514211,0.00585279,0.00276858,0.00767108,0.0043611,0.00518742,0.00907894,0.0104648,0.00116453,0.00120285,0.00147384,0.00142072,0.00089728,0.00113233,0.00103374,0.000942025,0.00091176,0.000502383,0.000648686
202,0.00934671,0.0073455,0.0060223,0.00179354,0.0120493,0.013175,0.00472435,0.00222855,0.0103177,0.00219496,0.00660544,0.00159856,0.00116759,0.00404329,0.00355194,0.0063167,0.0041931,0.00744771,0.00473025,0.00415475,0.00843087,0.010648,0.00240798,0.00138792,0.00161538,0.00171147,0.00189439,0.00159443,0.00196515,0.00267166,0.00219077,0.00228954,0.00232011,0.00401118,0.00190121,0.00862651,0.0132471,0.00517934,0.000516572,0.00863047,0.000195148,0.00871406,0.000869912,0.00112512,0.00203368,0.00512948,0.00600823,0.00271389,0.00773123,0.00451949,0.00525062,0.00904631,0.0105509,0.00115446,0.00125206,0.00154516,0.00148209,0.000835465,0.00110432,0.00107122,0.00103751,0.000874517,0.000407981,0.000584165
203,0.00931322,0.00739463,0.00605895,0.00190003,0.0120876,0.0130905,0.00467534,0.00227601,0.0103506,0.00224227,0.00657039,0.00136314,0.00126076,0.00407623,0.0036267,0.00643583,0.00422658,0.00750914,0.00483169,0.0042229,0.00843856,0.0107703,0.00245979,0.00149681,0.00171048,0.00182258,0.00178052,0.00158977,0.00196531,0.00269649,0.00223758,0.00233827,0.00236938,0.00402027,0.00199413,0.00866624,0.0131111,0.00509289,0.000535922,0.00874102,0.0002686,0.00860858,0.00072746,0.00116752,0.00211328,0.00511392,0.00615527,0.00266135,0.00779257,0.00467614,0.00530039,0.00901247,0.0106387,0.00114618,0.00129917,0.00161548,0.00153909,0.000772752,0.00108676,0.00110419,0.00115001,0.000839821,0.000315131,0.000526361
204,0.00928253,0.00744053,0.00609245,0.00198662,0.0121198,0.0130178,0.00464333,0.00231314,0.0103723,0.00227852,0.00654751,0.00117912,0.00134385,0.00409865,0.00369146,0.006534,0.00425223,0.00756368,0.00491563,0.00428077,0.00844987,0.0108819,0.00250499,0.00158974,0.00179077,0.00191475,0.001682,0.00158909,0.00196158,0.00271275,0.00227712,0.00237712,0.00240992,0.00403092,0.00206402,0.00870734,0.0129914,0.00503345,0.000575932,0.00884546,0.000364363,0.00850858,0.000617969,0.00120806,0.00219514,0.00509418,0.00628169,0.00261537,0.00785017,0.00481946,0.00532667,0.00897834,0.01072,0.00113984,0.00133479,0.00167311,0.00157902,0.000721516,0.00108336,0.00113252,0.00126226,0.000809406,0.000231687,0.000480254
205,0.00925635,0.00748019,0.00612043,0.00204304,0.0121419,0.0129636,0.00463049,0.00233461,0.0103774,0.00229824,0.00654246,0.00106056,0.00140758,0.00410539,0.00373677,0.00659894,0.0042668,0.00760653,0.00497315,0.00432071,0.00846601,0.0109744,0.00253949,0.00165521,0.00184746,0.00197622,0.0016048,0.00159118,0.0019535,0.00271468,0.00230497,0.00240105,0.00243697,0.00404228,0.00209896,0.0087486,0.0128985,0.00501157,0.00062517,0.00893905,0.000458727,0.00841801,0.000550219,0.00124308,0.00227585,0.00506927,0.00637852,0.00257788,0.00790048,0.00494071,0.00532241,0.00894443,0.0107893,0.0011343,0.00135327,0.00171049,0.00159337,0.000687458,0.00109366,0.00115545,0.00136005,0.000783002,0.000164884,0.000446942
206,0.00923489,0.00751274,0.00614217,0.0020655,0.0121533,0.0129297,0.00463585,0.00233886,0.0103644,0.00230006,0.00655686,0.000998364,0.00144768,0.0040951,0.00375876,0.00662631,0.00426936,0.00763548,0.00500088,0.00433911,0.00848702,0.0110448,0.00256213,0.0016886,0.00187681,0.00200253,0.00154882,0.00159406,0.00194099,0.00270025,0.00231995,0.00240873,0.00244919,0.00405373,0.00209617,0.00878939,0.0128352,0.00502887,0.000674737,0.00901992,0.000543885,0.00833848,0.000517757,0.00127091,0.00235332,0.00503821,0.00644335,0.00254855,0.00794144,0.00503755,0.00528676,0.00891071,0.0108447,0.00112806,0.0013536,0.00172608,0.00158057,0.000668872,0.00111415,0.00117121,0.00143812,0.000759165,0.000122981,0.000424349
207,0.0092174,0.00753899,0.00615836,0.00205595,0.012155,0.0129135,0.00465677,0.00232745,0.0103351,0.00228561,0.00658891,0.000972431,0.00146459,0.0040694,0.00375851,0.00661862,0.00426095,0.00765077,0.00500045,0.00433655,0.0085122,0.0110945,0.00257414,0.00169147,0.00187982,0.00199569,0.00151022,0.00159582,0.00192433,0.00267091,0.00232339,0.00240171,0.00244791,0.00406499,0.00206255,0.00882978,0.012799,0.0050788,0.000720733,0.00908875,0.000618741,0.00826942,0.000507665,0.00129048,0.00242709,0.00499997,0.00648078,0.00252582,0.00797155,0.00511439,0.00522531,0.00887678,0.0108868,0.00111994,0.00133869,0.00172354,0.00154576,0.000659737,0.00113996,0.0011772,0.00150025,0.000736385,0.000114733,0.000409496
208,0.00920244,0.0075608,0.00617042,0.00201949,0.0121494,0.0129108,0.00469047,0.00230358,0.0102926,0.00225835,0.00663507,0.000965207,0.0014613,0.0040315,0.00373987,0.00658225,0.00424367,0.00765394,0.00497603,0.00431625,0.00854054,0.0111276,0.00257792,0.00166881,0.00186002,0.00196135,0.00148396,0.00159474,0.00190387,0.00263009,0.0023179,0.00238309,0.00243591,0.0040761,0.00201081,0.00887042,0.0127842,0.00515041,0.000762877,0.00914797,0.000685253,0.00820864,0.00050979,0.00130089,0.00249807,0.00495366,0.00649939,0.00250797,0.00798947,0.00517915,0.00514731,0.00884182,0.0109181,0.00110906,0.00131347,0.00170885,0.00149779,0.000653758,0.00116647,0.001171,0.00155409,0.00071336,0.000136239,0.000399993
209,0.00918838,0.00758039,0.0061801,0.00196213,0.0121392,0.0129169,0.0047348,0.00227072,0.0102411,0.00222218,0.00669125,0.000966048,0.00144174,0.00398479,0.00370764,0.00652466,0.00421973,0.00764709,0.00493251,0.00428236,0.00857109,0.0111486,0.00257623,0.00162667,0.00182168,0.00190621,0.00146522,0.00158928,0.00187984,0.00258179,0.00230644,0.00235622,0.00241626,0.00408732,0.00195468,0.00891234,0.0127848,0.00523242,0.000802688,0.00920074,0.00074646,0.00815325,0.00051852,0.00130113,0.00256794,0.00489868,0.00650821,0.00249348,0.00799366,0.00523965,0.00506186,0.00880478,0.0109413,0.00109468,0.00128289,0.00168716,0.00144535,0.000646259,0.0011896,0.00115085,0.00160601,0.00068915,0.000174102,0.000394698
210,0.00917386,0.00759977,0.00618894,0.00188976,0.0121266,0.0129274,0.00478815,0.00223184,0.010184,0.00218013,0.00675375,0.000969355,0.00141032,0.00393195,0.00366668,0.0064529,0.00419095,0.00763278,0.00487506,0.00423914,0.00860306,0.011162,0.00257161,0.00157099,0.00176936,0.00183658,0.00144974,0.00157863,0.00185228,0.00252957,0.00229161,0.00232395,0.00239163,0.00409896,0.00190534,0.00895652,0.0127947,0.00531558,0.000842343,0.00925012,0.000805141,0.00810049,0.00053067,0.0012916,0.00263829,0.00483571,0.00651418,0.00248116,0.00798347,0.00530127,0.00497598,0.00876474,0.010959,0.00107651,0.00125137,0.00166194,0.00139492,0.000634702,0.00120664,0.00111675,0.00165933,0.000663552,0.000220954,0.000393957
211,0.00915815,0.00762042,0.00619812,0.00180741,0.0121135,0.0129386,0.00484931,0.00218887,0.010124,0.00213422,0.00681978,0.000972221,0.00137171,0.00387466,0.00362129,0.00637258,0.00415825,0.00761395,0.00480839,0.00419034,0.00863593,0.011171,0.00256608,0.00150703,0.00170746,0.0017576,0.00143412,0.00156302,0.00182126,0.002476,0.00227544,0.00228827,0.00236395,0.00411127,0.00186976,0.00900357,0.0128085,0.00539428,0.00088395,0.0092987,0.00086371,0.00804814,0.000544145,0.00127398,0.00271023,0.00476628,0.00652144,0.0024699,0.007959,0.00536659,0.00489404,0.00872121,0.0109732,0.0010549,0.00122229,0.00163465,0.00134997,0.000618221,0.00121575,0.00106981,0.00171466,0.000637276,0.000274628,0.000399306
212,0.00914111,0.00764303,0.0062083,0.00171867,0.0121009,0.0129487,0.00491716,0.00214266,0.0100628,0.00208541,0.00688789,0.000973256,0.00133055,0.00381369,0.00357526,0.00628742,0.00412173,0.00759352,0.00473598,0.0041388,0.00866948,0.0111779,0.00256078,0.00143922,0.00163988,0.00167309,0.00141643,0.00154385,0.0017874,0.00242242,0.0022591,0.0022502,0.00233423,0.0041243,0.00184773,0.00905351,0.0128212,0.00546952,0.000928813,0.00934846,0.000923598,0.00799474,0.000558305,0.00125186,0.00278374,0.00469337,0.00652961,0.00245902,0.00792144,0.00543384,0.00481655,0.00867419,0.0109846,0.00103079,0.00119815,0.0016046,0.00131068,0.000597559,0.00121637,0.00101257,0.00176895,0.000611944,0.000333971,0.000412477
213,0.00912329,0.00766747,0.00621963,0.00162604,0.0120893,0.0129575,0.00499012,0.0020929,0.0100008,0.00203326,0.00695789,0.000972118,0.00129073,0.00374868,0.00353167,0.00619974,0.00408053,0.00757378,0.00466025,0.0040867,0.00870379,0.0111833,0.00255603,0.00137114,0.00156989,0.00158593,0.00139625,0.00152322,0.00175196,0.00236947,0.00224289,0.00220969,0.0023025,0.00413794,0.00183259,0.00910575,0.0128294,0.0055474,0.000977118,0.00940081,0.000985048,0.00793937,0.000573977,0.00122978,0.00285781,0.00462056,0.00653466,0.0024479,0.00787224,0.00549751,0.00474069,0.00862432,0.0109932,0.00100574,0.00118118,0.00156941,0.00127546,0.00057418,0.00120847,0.000948209,0.00181855,0.000589921,0.000397583,0.000434472
214,0.00910571,0.00769305,0.00623183,0.00153159,0.0120786,0.012965,0.00506639,0.00203876,0.00993729,0.00197665,0.00703058,0.000968647,0.00125477,0.0036788,0.00349327,0.00611148,0.00403316,0.00755587,0.00458305,0.00403605,0.00873896,0.0111869,0.00255177,0.00130563,0.00149997,0.00149858,0.00137383,0.00150263,0.00171615,0.00231749,0.00222674,0.00216627,0.00226842,0.00415194,0.00181233,0.00915924,0.012832,0.00563617,0.00102787,0.00945656,0.001048,0.00788174,0.00059224,0.00121235,0.0029316,0.00455204,0.00652974,0.00243549,0.00781267,0.00554857,0.00466056,0.00857281,0.0109986,0.000981699,0.00117366,0.0015251,0.00124232,0.000549549,0.0011922,0.00088048,0.00186359,0.000573783,0.000464189,0.000465238
215,0.00908959,0.00771866,0.00624441,0.00143734,0.0120685,0.0129718,0.00514409,0.00197951,0.00987159,0.00191451,0.00710713,0.000962476,0.00122373,0.00360354,0.00346259,0.00602462,0.00397807,0.00753981,0.00450584,0.0039888,0.008775,0.0111872,0.00254765,0.00124492,0.00143201,0.0014135,0.00134978,0.00148256,0.00168104,0.00226669,0.00221047,0.00211953,0.00223165,0.00416574,0.00177321,0.00921239,0.0128299,0.0057466,0.00107932,0.00951615,0.00111222,0.00782184,0.000615231,0.0012035,0.00300379,0.00449208,0.00650738,0.00242131,0.00774331,0.00557667,0.00456712,0.0085212,0.0109999,0.00096056,0.00117893,0.00146748,0.00121151,0.000524024,0.00116709,0.000812526,0.00190548,0.000565576,0.000531884,0.000503102
216,0.00907561,0.0077431,0.00625721,0.00134449,0.0120587,0.0129797,0.00522136,0.00191531,0.00980313,0.00184668,0.00718827,0.000953445,0.00119728,0.00352368,0.00344152,0.00594045,0.00391451,0.00752447,0.00442889,0.00394609,0.00881183,0.0111816,0.0025432,0.00119038,0.00136682,0.00133272,0.00132532,0.00146271,0.00164788,0.00221761,0.002194,0.00206957,0.00219225,0.00417848,0.00170484,0.0092633,0.0128258,0.00589138,0.00112943,0.00957981,0.00117653,0.0077595,0.000648195,0.00120642,0.00307087,0.00444461,0.00646219,0.00240682,0.00766372,0.00557279,0.00444951,0.00847086,0.0109965,0.000943443,0.00120192,0.00139433,0.00118865,0.000496072,0.00113106,0.000745828,0.00194723,0.00056568,0.000596961,0.000544196
217,0.00906337,0.00776603,0.00627043,0.00125312,0.0120496,0.0129911,0.00529631,0.00184654,0.00973232,0.0017742,0.00727376,0.000942527,0.00117426,0.00344005,0.00343105,0.0058594,0.00384288,0.00750801,0.0043515,0.00390755,0.00884886,0.0111694,0.00253849,0.00114228,0.00130409,0.00125735,0.00130222,0.00144303,0.00161818,0.00217107,0.0021775,0.00201661,0.00215043,0.00418987,0.00160956,0.00931085,0.0128235,0.0060718,0.00117712,0.00964759,0.00124058,0.00769442,0.000695075,0.00122364,0.00313165,0.00441201,0.00639625,0.00239311,0.00757251,0.00553435,0.00430527,0.00842259,0.0109887,0.000930544,0.00124736,0.0013093,0.00118572,0.000463371,0.00107818,0.00067971,0.00201255,0.00057291,0.000657647,0.00058556
218,0.0090512,0.00778924,0.00628455,0.00116315,0.0120424,0.013004,0.00536747,0.00177374,0.00966177,0.0016996,0.00736128,0.0009321,0.0011534,0.00335169,0.00343065,0.00578184,0.0037656,0.00748899,0.00427379,0.00387203,0.00888476,0.0111546,0.00253505,0.00109963,0.00124285,0.00118734,0.00128193,0.00142426,0.00159281,0.00212759,0.00216159,0.00196082,0.00210669,0.00420138,0.00151304,0.00935693,0.0128272,0.0062567,0.00122493,0.00971922,0.00130785,0.00762593,0.000745614,0.00125654,0.0031959,0.00439149,0.00632589,0.00237686,0.00746714,0.00547293,0.0041547,0.00837571,0.0109805,0.000921393,0.00131252,0.0012231,0.00121068,0.000427596,0.000996772,0.000613561,0.00216119,0.000587346,0.000721265,0.000631214
219,0.00903638,0.00781625,0.00629993,0.00107622,0.0120373,0.0130117,0.0054361,0.00170135,0.00959616,0.00162962,0.00744619,0.000921225,0.001132,0.00325984,0.0034368,0.00570881,0.00368882,0.00746688,0.0041984,0.00384057,0.00891933,0.011143,0.00253448,0.00105944,0.00118202,0.00112111,0.00126192,0.0014041,0.00156824,0.00208567,0.0021472,0.00190506,0.00206323,0.00421628,0.00145725,0.00940771,0.0128403,0.00639285,0.00127918,0.00979328,0.00138391,0.00755391,0.000778977,0.00131134,0.0032788,0.00436955,0.00627899,0.00235414,0.00734195,0.0054172,0.00403304,0.00832636,0.0109769,0.00091359,0.00138717,0.00114368,0.00125156,0.000393097,0.000874136,0.000550424,0.00243796,0.000610991,0.000800223,0.000690241
220,0.0090156,0.00785079,0.00631678,0.000998272,0.0120307,0.0130046,0.00550893,0.00164603,0.00954174,0.00158171,0.00752119,0.000897929,0.00110274,0.00317871,0.00344338,0.00564348,0.0036246,0.0074406,0.00413209,0.00381848,0.00895663,0.0111336,0.00253576,0.00101585,0.00112014,0.00105573,0.00123006,0.00137029,0.00153146,0.00204235,0.00213619,0.00186097,0.00202797,0.00423842,0.00149034,0.00947353,0.0128634,0.00643783,0.00134573,0.00986586,0.00147101,0.00748135,0.00079321,0.00142399,0.00338071,0.00431868,0.00629249,0.00233043,0.00718498,0.00541707,0.00395455,0.00826582,0.0109791,0.000900821,0.00147157,0.00106264,0.00128225,0.000358722,0.000707983,0.000510997,0.00277214,0.000643948,0.000896621,0.000766509
221,0.00898552,0.00789597,0.00633676,0.000939864,0.012018,0.0129763,0.00559435,0.00163507,0.00950545,0.00158163,0.00757704,0.000843997,0.0010586,0.00313625,0.0034453,0.00559141,0.00358862,0.00741029,0.00408292,0.00381428,0.00900375,0.0111189,0.00253692,0.000965484,0.00105779,0.000991092,0.00116957,0.00130513,0.00146598,0.00199371,0.00213298,0.00184823,0.0020148,0.00427004,0.00166631,0.00956431,0.0128917,0.00639428,0.00142429,0.00993001,0.00156469,0.00741515,0.0008159,0.00168716,0.0034795,0.00422431,0.00640919,0.00232169,0.00698758,0.00553471,0.00387359,0.00818269,0.0109828,0.000876979,0.0015916,0.000958994,0.00128894,0.000324161,0.000529371,0.000580684,0.00297688,0.000683018,0.000995581,0.000852947
222,0.00894355,0.00795382,0.00636169,0.000913331,0.0119976,0.0129254,0.00569607,0.00168863,0.00949163,0.00164699,0.00760788,0.000748425,0.00100081,0.00315623,0.00344376,0.00555798,0.00359328,0.00737744,0.00405748,0.00382956,0.00906441,0.0110914,0.00253744,0.000912213,0.000999965,0.000932705,0.00106955,0.00119778,0.00136212,0.0019419,0.00214208,0.00188115,0.00203494,0.00431279,0.0020417,0.00968518,0.0129183,0.00632686,0.00151132,0.00998041,0.00165886,0.0073615,0.000879842,0.00220701,0.0035502,0.00412874,0.00666305,0.00234328,0.00677115,0.00581873,0.00375033,0.00807,0.0109826,0.000844794,0.00178392,0.00082102,0.0012834,0.000321177,0.000496206,0.000872344,0.0029544,0.000726475,0.00108102,0.000939951
