Timestep,C7,CLAV,LACR,LAJC,LASH,LASI,LCAL,LEJC,LFAradius,LFAsuperior,LFAulna,LHJC,LKJC,LLEL,LLFC,LLMAL,LMEL,LMFC,LMMAL,LMT5,LPSH,LPSI,LSJC,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RAJC,RASH,RASI,RCAL,REJC,RFAradius,RFAsuperior,RFAulna,RHJC,RKJC,RLEL,RLFC,RLMAL,RMEL,RMFC,RMMAL,RMT5,RPSH,RPSI,RSJC,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
68,0.00863122,0.00782945,0.00750379,0.00176331,0.011525,0.0106779,0.00474962,0.00179175,0.0087491,0.0015436,0.0102156,0.00360822,0.00135742,0.00857232,0.00449364,0.00267162,0.0112262,0.00613796,0.0051668,0.00385462,0.0123404,0.00757762,0.0015643,0.00106844,0.00126216,0.00127449,0.00329855,0.00222799,0.00221808,0.00147089,0.00153437,0.00164315,0.00160647,0.00738242,0.00124332,0.0141211,0.00966923,0.00348449,0.00166026,0.0108534,0.00137404,0.00801194,0.0033935,0.000654982,0.0112694,0.00344584,0.00437582,0.00846204,0.00623172,0.00345821,0.00577628,0.00854741,0.0078898,0.000456975,0.00112257,0.000907912,0.00134631,0.00168817,0.00170579,0.000645524,0.00105025,0.000598475,0.0011777,0.00107494
69,0.00861942,0.0078464,0.00747382,0.00177053,0.0114213,0.0106596,0.00476559,0.00188725,0.00864748,0.00162949,0.0103296,0.00369295,0.00140886,0.00854892,0.00434919,0.00266966,0.0112743,0.00629907,0.00511526,0.00384846,0.0124176,0.00763582,0.00171124,0.00103881,0.00124776,0.00123639,0.00336453,0.00231102,0.00221803,0.00138352,0.0016807,0.00176531,0.00173115,0.00745331,0.00131444,0.0142562,0.00965176,0.00336303,0.00185116,0.0111019,0.00156594,0.00776195,0.00360297,0.000788578,0.0113752,0.00360029,0.0044526,0.00841693,0.00626011,0.00346845,0.00589577,0.00848996,0.00799771,0.000573946,0.00130053,0.00099182,0.00150858,0.00170272,0.00178342,0.000643499,0.00116306,0.000717508,0.00134036,0.00120105
70,0.00861035,0.0078605,0.00744334,0.00175923,0.0113177,0.0106459,0.00477678,0.00198614,0.00854081,0.00171998,0.0104494,0.00376408,0.00147627,0.0085285,0.00420641,0.0026773,0.0113233,0.00646328,0.00504748,0.00384906,0.0124941,0.00768435,0.0018614,0.00101891,0.00123496,0.00119057,0.00342364,0.00239549,0.00222475,0.00128234,0.0018305,0.00189091,0.00186087,0.00752344,0.00139352,0.0143867,0.00964305,0.00325478,0.00204912,0.0113421,0.00176575,0.00752433,0.00379096,0.000916279,0.0114812,0.00374541,0.00453682,0.00838129,0.00629251,0.0034775,0.00601376,0.00843754,0.00809785,0.000704472,0.00147657,0.00108185,0.00167388,0.00170791,0.0018535,0.000660401,0.00127595,0.000852575,0.00151308,0.00134245
71,0.00860385,0.0078718,0.00741258,0.00173158,0.0112146,0.0106365,0.00478451,0.00208805,0.00842982,0.00181462,0.0105741,0.00382152,0.00155781,0.00851081,0.00406735,0.0026948,0.0113735,0.00662884,0.00496475,0.00385631,0.0125696,0.00772401,0.00201385,0.00101386,0.00122835,0.00114194,0.00347521,0.00247962,0.00223768,0.00117268,0.00198278,0.00201929,0.00199458,0.00759242,0.00147775,0.0145124,0.00964195,0.00315961,0.00224979,0.0115741,0.00196809,0.00729958,0.00395768,0.00103709,0.0115869,0.00388113,0.0046272,0.00835461,0.00632875,0.00348455,0.00613011,0.00838983,0.00818993,0.000839047,0.00164758,0.00117363,0.00183794,0.00170452,0.00191582,0.000694176,0.00138573,0.000994033,0.00169009,0.00149215
72,0.00859977,0.00788042,0.00738178,0.00168953,0.0111122,0.0106307,0.0047887,0.00219255,0.00831532,0.00191275,0.0107026,0.00386566,0.00165107,0.00849567,0.00393347,0.00272305,0.0114249,0.00679469,0.00486794,0.00387209,0.0126443,0.00775566,0.00216772,0.00102755,0.00123228,0.00109578,0.00351919,0.00256239,0.00225646,0.00106215,0.0021366,0.00214974,0.00213122,0.00765994,0.00156514,0.0146331,0.0096475,0.00307719,0.00245025,0.0117977,0.00216969,0.0070881,0.00410372,0.00115059,0.0116919,0.00400706,0.00472239,0.00833631,0.00636876,0.00348896,0.00624468,0.0083465,0.00827401,0.000973403,0.00181175,0.00126441,0.00199805,0.00169372,0.00197049,0.000741831,0.00149048,0.00113691,0.00186782,0.00164558
73,0.00859786,0.00788657,0.00735113,0.00163458,0.0110109,0.0106283,0.00478701,0.00229904,0.0081982,0.00201343,0.0108339,0.00389782,0.00175353,0.00848295,0.00380566,0.00276351,0.0114775,0.0069602,0.00475729,0.0039009,0.012718,0.00778027,0.00232213,0.0010621,0.00125079,0.00105746,0.00355636,0.00264357,0.00228107,0.000962881,0.00229099,0.0022814,0.0022697,0.00772581,0.00165438,0.0147488,0.00965889,0.00300712,0.00264855,0.012013,0.00236861,0.00689021,0.00423039,0.00125651,0.0117957,0.00412246,0.00482106,0.00832575,0.00641256,0.00349017,0.0063573,0.00830716,0.00835069,0.00110571,0.00196787,0.00135246,0.00215247,0.00167723,0.00201798,0.000799985,0.001589,0.00127876,0.00204411,0.00179989
74,0.00859783,0.00789058,0.00732085,0.00156807,0.010911,0.010629,0.00477566,0.00240685,0.00807935,0.00211586,0.010967,0.00391999,0.0018628,0.00847245,0.00368445,0.00281776,0.0115313,0.00712485,0.00463275,0.00394866,0.0127907,0.00779901,0.00247619,0.0011177,0.00128742,0.00103228,0.00358806,0.00272341,0.00231175,0.000893664,0.00244498,0.0024134,0.0024089,0.00778997,0.00174475,0.0148598,0.00967534,0.00294917,0.00284336,0.01222,0.00256354,0.0067062,0.00433959,0.00135489,0.011898,0.00422692,0.00492221,0.00832235,0.00646022,0.00348765,0.00646795,0.00827148,0.00842096,0.00123527,0.00211545,0.00143672,0.0023003,0.00165688,0.00205904,0.000865485,0.00168057,0.00141844,0.00221765,0.00195333
75,0.00859934,0.00789279,0.0072911,0.00149186,0.0108128,0.0106324,0.0047512,0.00251527,0.00795961,0.00221909,0.0111009,0.00393425,0.00197669,0.00846397,0.00357029,0.002887,0.011586,0.00728786,0.00449461,0.00402061,0.0128622,0.00781314,0.00262903,0.00119297,0.00134463,0.0010254,0.00361564,0.00280211,0.00234849,0.000877907,0.00259762,0.00254485,0.00254776,0.00785236,0.00183597,0.0149662,0.00969614,0.00290326,0.00303379,0.0124187,0.00275375,0.00653617,0.00443357,0.00144628,0.0119984,0.00432072,0.00502517,0.00832552,0.00651171,0.00348098,0.00657672,0.00823909,0.00848586,0.00136196,0.00225471,0.00151673,0.00244135,0.0016343,0.00209452,0.000935868,0.00176483,0.00155546,0.00238765,0.00210487
76,0.00860207,0.00789352,0.00726207,0.00140938,0.0107167,0.0106382,0.00471219,0.00262354,0.00783972,0.00232209,0.0112347,0.00394243,0.00209316,0.00845724,0.00346377,0.00297178,0.0116415,0.0074482,0.00434391,0.0041194,0.0129324,0.00782383,0.00277982,0.00128551,0.00142333,0.0010416,0.00364004,0.00287949,0.00239071,0.000933248,0.00274798,0.00267484,0.00268524,0.00791297,0.00192788,0.0150683,0.00972057,0.00286934,0.00321924,0.0126092,0.00293888,0.00638009,0.00451442,0.0015317,0.0120968,0.00440476,0.00512949,0.00833469,0.00656692,0.00347008,0.00668376,0.00820969,0.00854628,0.00148579,0.00238634,0.00159254,0.00257591,0.00161073,0.00212517,0.00100944,0.00184171,0.00168963,0.00255363,0.00225385
77,0.00860576,0.00789303,0.00723385,0.00132623,0.0106228,0.010646,0.00465953,0.00273102,0.00772024,0.00242414,0.0113676,0.00394591,0.00221041,0.00845188,0.00336574,0.00307191,0.0116977,0.00760474,0.00418237,0.00424492,0.0130012,0.00783205,0.00292787,0.00139253,0.00152282,0.00108445,0.00366158,0.00295484,0.00243712,0.00106031,0.00289536,0.00280268,0.00282052,0.00797181,0.00202036,0.0151661,0.009748,0.00284724,0.00339922,0.0127917,0.00311852,0.00623791,0.0045838,0.00161235,0.0121927,0.00448024,0.00523475,0.00834943,0.00662572,0.00345514,0.0067891,0.008183,0.00860282,0.00160679,0.0025112,0.00166452,0.0027044,0.00158704,0.00215155,0.00108512,0.00191134,0.00182078,0.00271522,0.00239978
78,0.00861018,0.00789149,0.00720653,0.00125049,0.0105313,0.0106555,0.00459633,0.00283708,0.00760163,0.00252467,0.0114988,0.00394579,0.00232683,0.00844744,0.00327725,0.00318671,0.0117545,0.00775643,0.00401213,0.0043947,0.0130686,0.00783858,0.00307265,0.00151123,0.00164105,0.00115562,0.00368007,0.00302702,0.00248576,0.00124548,0.0030392,0.00292775,0.0029529,0.0080289,0.00211322,0.0152598,0.00977792,0.00283658,0.00357344,0.0129662,0.00329239,0.00610954,0.00464304,0.00168956,0.0122858,0.00454849,0.0053405,0.00836941,0.00668797,0.00343662,0.0068927,0.0081588,0.00865591,0.00172494,0.00263022,0.00173322,0.00282733,0.0015639,0.00217408,0.00116227,0.00197404,0.00194879,0.00287212,0.00254227
79,0.00861515,0.00788904,0.0071801,0.00119234,0.0104423,0.0106662,0.00452682,0.00294123,0.00748422,0.00262345,0.0116278,0.00394286,0.00244094,0.00844346,0.00319946,0.00331526,0.011812,0.00790238,0.00383523,0.00456528,0.0131345,0.00784397,0.00321375,0.00163899,0.00177524,0.00125446,0.00369482,0.00309458,0.00253426,0.0014724,0.00317911,0.00304965,0.0030819,0.00808426,0.0022063,0.0153495,0.00980992,0.00283686,0.00374168,0.0131328,0.00346013,0.00599491,0.00469327,0.00176465,0.0123755,0.00461079,0.00544631,0.00839443,0.0067536,0.00341501,0.00699448,0.00813689,0.0087058,0.00184022,0.00274429,0.00179935,0.00294517,0.00154184,0.00219307,0.00124059,0.0020302,0.00207352,0.00302414,0.00268103
80,0.00862052,0.00788581,0.00715455,0.00116269,0.0103559,0.0106778,0.00445525,0.00304298,0.00736837,0.00272014,0.0117539,0.0039379,0.00255118,0.00843956,0.0031334,0.00345692,0.01187,0.00804174,0.00365335,0.0047536,0.0131987,0.00784865,0.00335083,0.00177335,0.00192227,0.00137835,0.00370501,0.00315599,0.00258026,0.0017283,0.00331477,0.00316796,0.00320706,0.00813798,0.00229957,0.0154353,0.00984367,0.00284744,0.00390383,0.0132915,0.00362161,0.00589395,0.00473546,0.00183872,0.0124616,0.00466814,0.0055518,0.00842436,0.00682268,0.00339071,0.00709443,0.00811714,0.00875274,0.00195263,0.00285418,0.00186361,0.00305841,0.00152151,0.00220886,0.00131988,0.00208035,0.0021949,0.00317115,0.00281583
81,0.00862616,0.00788189,0.00712989,0.00117126,0.0102721,0.0106901,0.00438511,0.00314189,0.00725451,0.00281428,0.0118764,0.00393167,0.00265597,0.00843546,0.00307979,0.00361151,0.0119283,0.00817373,0.00346786,0.00495779,0.0132613,0.00785296,0.00348362,0.00191209,0.00207923,0.00152372,0.00370984,0.0032098,0.00262166,0.0020048,0.00344588,0.00328232,0.003328,0.00819008,0.00239324,0.0155174,0.00987891,0.00286763,0.00405984,0.0134424,0.00377683,0.00580651,0.00477052,0.0019126,0.0125435,0.00472117,0.0056567,0.00845904,0.00689531,0.00336393,0.00719275,0.00809936,0.00879696,0.00206213,0.00296048,0.00192673,0.0031675,0.0015037,0.00222182,0.0014,0.00212509,0.00231287,0.00331308,0.00294653
82,0.00863196,0.0078774,0.00710619,0.00122346,0.0101909,0.0107029,0.00431852,0.00323756,0.00714317,0.00290551,0.0119947,0.00392472,0.00275358,0.00843086,0.00303841,0.00377933,0.0119867,0.00829747,0.00328087,0.00517732,0.0133223,0.00785722,0.00361179,0.00205288,0.00224321,0.00168614,0.00370901,0.00325529,0.00265739,0.00229647,0.00357212,0.00339235,0.00344433,0.00824055,0.00248771,0.0155958,0.00991539,0.00289697,0.00420964,0.0135856,0.00392577,0.0057324,0.00479913,0.0019866,0.0126212,0.00476988,0.00576094,0.00849825,0.00697155,0.00333473,0.00728979,0.00808339,0.00883864,0.00216873,0.00306338,0.00198935,0.00327272,0.00148934,0.0022323,0.00148057,0.00216498,0.00242736,0.00344984,0.00307298
83,0.00863783,0.00787243,0.0070836,0.00131908,0.0101126,0.0107162,0.00425664,0.00332957,0.00703502,0.00299326,0.0121081,0.00391753,0.00284268,0.00842546,0.00300817,0.00396044,0.0120451,0.00841229,0.00309569,0.00541213,0.0133816,0.00786177,0.00373499,0.00219357,0.00241159,0.00186112,0.00370293,0.00329256,0.00268738,0.00259951,0.00369309,0.00349764,0.0035556,0.00828924,0.00258357,0.0156706,0.00995282,0.00293508,0.0043531,0.013721,0.00406849,0.00567125,0.00482191,0.0020608,0.0126942,0.00481411,0.00586464,0.00854158,0.0070513,0.0033033,0.00738613,0.008069,0.00887792,0.00227241,0.00316299,0.00205212,0.00337438,0.00147927,0.00224057,0.001561,0.00220067,0.00253834,0.00358134,0.00319507
84,0.0086437,0.00786708,0.00706234,0.00145255,0.0100376,0.0107301,0.00419981,0.00341755,0.00693083,0.00307679,0.0122158,0.00391061,0.00292233,0.00841897,0.00298695,0.00415415,0.0121032,0.00851776,0.00291753,0.00566173,0.0134391,0.007867,0.00385277,0.00233202,0.00258177,0.00204393,0.00369295,0.0033228,0.00271281,0.00291038,0.0038083,0.00359768,0.00366131,0.00833594,0.00268141,0.0157415,0.00999082,0.00298161,0.0044901,0.0138487,0.00420508,0.00562248,0.00483951,0.00213506,0.0127626,0.00485358,0.00596805,0.00858841,0.00713424,0.00327007,0.00748238,0.00805592,0.00891499,0.00237318,0.00325926,0.00211571,0.00347281,0.00147419,0.0022469,0.00164051,0.00223291,0.00264579,0.00370748,0.0033127
85,0.00864951,0.00786147,0.00704258,0.00161593,0.00996626,0.0107444,0.004148,0.0035011,0.00683144,0.00315558,0.0123172,0.00390456,0.00299214,0.00841098,0.00297221,0.00435905,0.0121608,0.00861373,0.00275262,0.00592498,0.0134949,0.00787328,0.00396467,0.0024666,0.00275161,0.00223055,0.00368086,0.00334768,0.00273534,0.00322597,0.00391727,0.00369205,0.00376096,0.00838043,0.00278174,0.0158083,0.010029,0.0030361,0.00462041,0.0139685,0.00433542,0.00558527,0.00485267,0.00220927,0.0128263,0.00488822,0.00607151,0.00863797,0.00721995,0.00323581,0.00757916,0.00804393,0.00895009,0.00247106,0.00335231,0.00218083,0.00356843,0.00147446,0.00225149,0.00171833,0.00226257,0.00274966,0.00382809,0.00342576
86,0.00865516,0.0078557,0.00702442,0.00180153,0.00989889,0.0107593,0.00410092,0.00357993,0.00673761,0.00322906,0.0124115,0.00389992,0.00305174,0.00840116,0.00296118,0.00457358,0.0122177,0.00869984,0.00260773,0.00620052,0.0135486,0.00788084,0.00407025,0.00259604,0.00291934,0.00241786,0.00366847,0.00336866,0.00275658,0.0035437,0.00401952,0.00378032,0.00385411,0.00842256,0.00288493,0.015871,0.010067,0.00309783,0.00474376,0.0140805,0.00445936,0.00555865,0.0048621,0.00228328,0.0128855,0.0049181,0.00617527,0.00868937,0.00730794,0.00320137,0.00767695,0.00803288,0.00898346,0.00256603,0.0034423,0.00224816,0.00366174,0.00148016,0.00225466,0.00179391,0.00229067,0.00284987,0.00394295,0.00353406
87,0.00866053,0.0078499,0.00700784,0.00200381,0.0098357,0.0107745,0.00405874,0.00365382,0.00664996,0.00329664,0.0124984,0.00389721,0.00310096,0.0083893,0.00295144,0.00479641,0.0122738,0.00877573,0.00248937,0.00648694,0.0136001,0.00788974,0.00416915,0.00271976,0.00308389,0.00260408,0.00365699,0.00338657,0.00277751,0.00386199,0.00411466,0.00386214,0.00394036,0.0084623,0.00299105,0.0159295,0.0101048,0.00316607,0.00485982,0.0141845,0.00457672,0.00554161,0.00486838,0.00235705,0.01294,0.00494352,0.0062794,0.00874169,0.0073977,0.0031676,0.00777594,0.00802271,0.00901528,0.00265804,0.00352949,0.00231816,0.0037532,0.0014911,0.00225679,0.00186704,0.00231817,0.00294631,0.00405179,0.00363738
88,0.00866546,0.00784421,0.00699269,0.0022193,0.00977679,0.0107901,0.0040227,0.00372272,0.00656885,0.00335832,0.0125776,0.00389679,0.00313952,0.00837527,0.00294118,0.00502647,0.0123289,0.00884077,0.0024034,0.00678269,0.013649,0.00789986,0.0042611,0.00283752,0.00324447,0.00278845,0.00364685,0.00340127,0.00279816,0.00417974,0.00420247,0.00393742,0.00401957,0.00849971,0.00309979,0.0159838,0.0101423,0.00324022,0.00496824,0.0142803,0.00468711,0.00553316,0.00487194,0.00243076,0.0129898,0.0049652,0.00638374,0.00879424,0.00748886,0.00313517,0.00787591,0.00801344,0.0090457,0.00274695,0.0036143,0.00239108,0.0038432,0.00150679,0.0022583,0.00193794,0.00234579,0.00303878,0.0041543,0.00373544
89,0.00866974,0.0078388,0.00697881,0.00244562,0.00972222,0.0108059,0.00399533,0.00378672,0.00649442,0.00341433,0.012649,0.00389886,0.00316761,0.00835916,0.00292927,0.00526251,0.0123828,0.00889475,0.0023545,0.00708551,0.0136951,0.00791103,0.00434594,0.00294939,0.0034005,0.00297067,0.00363795,0.00341234,0.00281813,0.00449576,0.00428287,0.00400623,0.00409176,0.00853491,0.0032105,0.0160341,0.0101796,0.00331986,0.00506874,0.0143678,0.00479013,0.00553235,0.00487309,0.0025046,0.0130347,0.004984,0.00648791,0.00884656,0.007581,0.00310468,0.00797634,0.00800511,0.00907474,0.00283261,0.00369706,0.00246685,0.00393186,0.0015266,0.00225959,0.00200691,0.00237394,0.00312708,0.00425018,0.00382795
90,0.0086732,0.00783381,0.00696605,0.00268019,0.00967195,0.0108216,0.00397968,0.00384595,0.00642663,0.00346533,0.0127127,0.00390363,0.00318608,0.0083411,0.00291534,0.00550259,0.0124354,0.00893814,0.0023452,0.00739215,0.0137382,0.00792302,0.00442366,0.00305554,0.00355134,0.00315029,0.00363,0.00341947,0.00283691,0.00480798,0.004356,0.00406881,0.00415712,0.00856808,0.00332258,0.0160806,0.0102164,0.00340454,0.00516125,0.014447,0.00488547,0.00553825,0.00487231,0.00257849,0.0130743,0.00500054,0.00659164,0.00889851,0.00767362,0.00307677,0.0080768,0.00799772,0.00910238,0.00291492,0.00377797,0.00254525,0.00401932,0.00154992,0.00226101,0.00207406,0.00240308,0.00321105,0.00433933,0.00391477
91,0.00867578,0.00782938,0.00695428,0.00292009,0.00962582,0.0108372,0.00397836,0.00390049,0.00636545,0.00351175,0.0127688,0.00391136,0.00319663,0.00832127,0.00289975,0.00574437,0.0124864,0.00897243,0.00237497,0.00769899,0.0137781,0.00793551,0.00449444,0.0031563,0.00369665,0.00332669,0.00362297,0.00342294,0.00285428,0.00511422,0.00442212,0.00412541,0.00421593,0.00859937,0.00343568,0.0161236,0.0102529,0.00349347,0.00524595,0.0145182,0.00497312,0.00554997,0.00487018,0.0026519,0.0131085,0.0050149,0.00669489,0.00895004,0.00776611,0.00305219,0.0081772,0.00799121,0.00912863,0.00299383,0.00385701,0.00262602,0.00410573,0.00157632,0.00226289,0.00213918,0.00243398,0.00329067,0.00442181,0.00399591
92,0.00867742,0.00782559,0.0069434,0.00316216,0.00958361,0.0108524,0.00399292,0.0039503,0.00631088,0.00355377,0.0128176,0.00392244,0.00320117,0.00829987,0.00288324,0.00598539,0.0125356,0.00899947,0.00244042,0.00800258,0.013815,0.00794817,0.00455852,0.003252,0.00383612,0.00349912,0.00361697,0.00342332,0.00287025,0.00541247,0.00448152,0.00417618,0.00426842,0.00862891,0.00354942,0.0161634,0.0102888,0.00358559,0.00532315,0.0145818,0.00505337,0.0055668,0.0048673,0.00272413,0.0131375,0.00502687,0.00679752,0.00900121,0.00785786,0.00303171,0.00827749,0.00798551,0.00915345,0.00306932,0.00393398,0.00270881,0.00419118,0.00160553,0.00226554,0.00220192,0.00246749,0.00336596,0.00449784,0.00407146
93,0.0086781,0.00782257,0.00693335,0.00340341,0.00954511,0.0108674,0.00402379,0.00399537,0.0062629,0.00359165,0.0128592,0.00393734,0.00320154,0.00827712,0.00286652,0.00622348,0.0125828,0.00902112,0.00253614,0.0083001,0.0138488,0.00796072,0.00461619,0.00334297,0.00396966,0.00366681,0.00361248,0.00342152,0.0028851,0.00570132,0.00453452,0.00422132,0.00431485,0.00865685,0.00366313,0.0162003,0.010324,0.0036797,0.00539319,0.0146383,0.00512641,0.00558806,0.00486438,0.0027947,0.013161,0.00503653,0.0068992,0.00905213,0.00794827,0.00301593,0.00837731,0.00798054,0.00917694,0.00314137,0.00400874,0.00279312,0.00427557,0.00163723,0.00226929,0.00226215,0.00250413,0.00343695,0.00456764,0.00414154
94,0.0086778,0.00782042,0.00692408,0.00364128,0.00951012,0.0108823,0.00406994,0.00403569,0.00622142,0.00362551,0.0128939,0.00395647,0.00319924,0.00825332,0.00284993,0.00645679,0.0126275,0.00903883,0.00265596,0.0085894,0.0138796,0.00797299,0.0046677,0.00342941,0.0040972,0.003829,0.0036101,0.00341852,0.00289928,0.00597959,0.00458137,0.00426097,0.00435544,0.00868331,0.00377595,0.0162348,0.0103583,0.00377488,0.0054564,0.0146881,0.00519256,0.00561313,0.00486212,0.00286364,0.0131793,0.00504479,0.00699957,0.00910284,0.00803686,0.0030052,0.0084761,0.00797619,0.00919921,0.00320999,0.00408159,0.00287833,0.00435895,0.00167076,0.00227438,0.00232006,0.00254395,0.00350373,0.00463146,0.00420631
95,0.00867652,0.00781919,0.00691554,0.00387332,0.00947847,0.0108969,0.00412922,0.00407137,0.00618623,0.00365535,0.0129222,0.00397986,0.00319556,0.00822886,0.00283348,0.00668351,0.0126696,0.00905383,0.00279361,0.00886844,0.0139075,0.00798491,0.00471332,0.00351145,0.00421866,0.00398485,0.00361052,0.00341545,0.00291346,0.00624595,0.00462236,0.00429534,0.00439048,0.00870837,0.00388696,0.016267,0.0103915,0.00387052,0.00551307,0.0147316,0.00525223,0.00564135,0.004861,0.0029312,0.0131925,0.0050531,0.00709835,0.00915328,0.00812317,0.00299962,0.00857322,0.00797239,0.00922038,0.00327526,0.00415303,0.00296366,0.00444138,0.00170505,0.00228084,0.00237607,0.00258652,0.00356641,0.00468954,0.00426596
96,0.00867428,0.00781891,0.0069077,0.00409782,0.00944999,0.0109115,0.00419931,0.00410273,0.00615693,0.00368154,0.0129446,0.0040069,0.00319166,0.00820417,0.00281715,0.0069023,0.0127088,0.00906714,0.0029433,0.0091357,0.0139326,0.00799631,0.00475343,0.00358939,0.0043342,0.00413392,0.00361399,0.00341322,0.00292817,0.0064994,0.00465791,0.00432485,0.00442039,0.00873211,0.00399524,0.0162971,0.0104234,0.00396612,0.00556343,0.0147693,0.00530565,0.0056721,0.00486091,0.00299771,0.0132006,0.0050628,0.00719514,0.00920337,0.00820684,0.00299904,0.00866798,0.00796903,0.00924034,0.00333715,0.00422342,0.00304837,0.00452273,0.00173899,0.00228834,0.0024305,0.00263111,0.00362504,0.00474205,0.00432059
97,0.00867112,0.00781958,0.00690051,0.00431315,0.0094245,0.0109259,0.00427809,0.00413018,0.00613302,0.00370441,0.0129618,0.0040364,0.0031885,0.00817971,0.00280106,0.00711192,0.0127452,0.00907969,0.00309982,0.00938969,0.013955,0.00800695,0.00478844,0.00366342,0.00444392,0.00427581,0.00362037,0.00341246,0.00294374,0.00673915,0.00468849,0.00434997,0.0044457,0.00875462,0.00409993,0.0163254,0.0104541,0.00406102,0.00560762,0.0148017,0.00535306,0.00570483,0.00486122,0.00306324,0.0132038,0.00507457,0.00728932,0.00925295,0.00828761,0.0030031,0.00875965,0.00796603,0.00925886,0.00339559,0.00429269,0.0031318,0.00460253,0.00177171,0.00229643,0.00248347,0.00267687,0.00367961,0.00478912,0.00437027
98,0.00866709,0.00782115,0.00689394,0.00451847,0.00940182,0.0109405,0.00436372,0.00415414,0.00611395,0.00372413,0.0129744,0.00406686,0.00318692,0.00815593,0.00278559,0.0073117,0.0127788,0.00909234,0.00325891,0.00962965,0.0139749,0.00801653,0.00481886,0.00373397,0.00454829,0.00441064,0.00362912,0.00341348,0.00296027,0.0069651,0.00471461,0.00437121,0.00446693,0.00877597,0.00420032,0.016352,0.0104835,0.00415435,0.00564581,0.014829,0.00539481,0.00573913,0.004861,0.0031275,0.0132022,0.00508823,0.00738015,0.00930185,0.00836524,0.00301144,0.00884767,0.0079633,0.00927561,0.00345052,0.00436028,0.00321342,0.00468007,0.00180273,0.00230456,0.00253476,0.00272322,0.00373013,0.00483087,0.00441504
99,0.00866231,0.00782351,0.00688798,0.00471312,0.00938171,0.0109555,0.00445392,0.00417503,0.00609919,0.00374104,0.012983,0.00409645,0.00318737,0.00813325,0.00277084,0.0075011,0.0128094,0.00910556,0.00341734,0.00985523,0.0139926,0.00802467,0.00484523,0.00380126,0.00464764,0.00453846,0.00363956,0.00341639,0.00297775,0.00717746,0.00473686,0.00438911,0.00448466,0.00879619,0.00429611,0.0163769,0.0105119,0.00424528,0.0056782,0.0148519,0.00543121,0.00577462,0.00485907,0.00318987,0.0131961,0.00510299,0.0074671,0.00935,0.00843943,0.00302371,0.00893188,0.00796077,0.00929014,0.00350179,0.00442542,0.00329293,0.00475472,0.00183176,0.00231222,0.00258393,0.00276993,0.00377653,0.00486744,0.00445496
100,0.00865697,0.00782654,0.00688266,0.00489721,0.00936401,0.010971,0.00454626,0.00419315,0.00608825,0.00375526,0.0129881,0.0041232,0.00319012,0.008112,0.00275638,0.00768024,0.0128372,0.0091195,0.00357312,0.0100669,0.0140082,0.0080309,0.00486809,0.00386568,0.00474263,0.00465962,0.0036511,0.00342126,0.00299648,0.00737709,0.00475576,0.00440408,0.00449939,0.00881525,0.00438722,0.0164003,0.0105395,0.00433316,0.00570508,0.0148707,0.00546273,0.00581107,0.00485422,0.00324949,0.0131856,0.00511782,0.00754987,0.00939741,0.00850976,0.00303965,0.00901237,0.00795832,0.00930195,0.00354927,0.00448735,0.00337001,0.00482602,0.00185847,0.00231893,0.00263051,0.00281692,0.00381882,0.00489905,0.00449014
101,0.00865132,0.00783002,0.006878,0.00507106,0.00934858,0.0109873,0.00463843,0.00420868,0.00608074,0.00376659,0.0129901,0.00414518,0.00319516,0.00809251,0.00274137,0.00784934,0.0128619,0.00913385,0.00372495,0.0102655,0.014022,0.0080347,0.00488786,0.00392751,0.00483373,0.00477449,0.0036631,0.00342795,0.00301671,0.00756487,0.00477169,0.00441637,0.00451144,0.00883298,0.00447383,0.0164219,0.0105666,0.00441754,0.00572671,0.0148859,0.00548988,0.00584825,0.00484532,0.00330558,0.0131708,0.00513182,0.00762844,0.00944412,0.00857582,0.00305899,0.00908948,0.0079559,0.00931055,0.00359271,0.00454552,0.00344445,0.00489381,0.00188249,0.00232423,0.00267415,0.00286433,0.00385686,0.00492583,0.00452062
102,0.00864566,0.00783371,0.00687404,0.00523549,0.00933538,0.0110045,0.00472921,0.00422168,0.00607646,0.00377506,0.0129892,0.00416066,0.0032026,0.00807502,0.00272539,0.00800904,0.0128836,0.00914849,0.00387195,0.0104517,0.0140341,0.00803554,0.0049049,0.00398726,0.0049216,0.00488378,0.00367471,0.00343609,0.00303853,0.00774167,0.00478499,0.00442619,0.00452109,0.00884914,0.00455612,0.0164415,0.0105935,0.00449794,0.00574324,0.0148978,0.00551288,0.00588589,0.00483138,0.00335772,0.0131517,0.00514453,0.00770285,0.00949024,0.00863739,0.00308148,0.00916361,0.0079535,0.00931552,0.00363178,0.00459972,0.00351618,0.00495806,0.00190352,0.00232775,0.00271478,0.00291238,0.00389038,0.00494778,0.00454629
