Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RMEL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH3,RTOE,RUA1,RUA2,RUA3
110,0.00720803,0.0391645,0.0267921,0.00717869,0.013575,0.00252349,0.00400377,0.00686016,0.0110354,0.0105223,0.032264,0.0129282,0.00880641,0.0140148,0.0104267,0.00827009,0.0123313,0.0164094,0.00916413,0.00505163,0.00506982,0.00626614,0.0408389,0.00347371,0.0106133,0.00359806,0.00334299,0.00491005,0.00971636,0.00685307,0.0146457,0.0220645,0.0103972,0.00895321,0.00911916,0.0137563,0.0155546,0.0167356,0.00961317,0.00982433,0.00553362
111,0.00712975,0.0388462,0.026365,0.00761606,0.0133383,0.00156532,0.00398354,0.00676762,0.0106653,0.0108118,0.0310975,0.0136245,0.00884226,0.012094,0.00902338,0.00771014,0.0109364,0.0147053,0.00942429,0.005088,0.00447785,0.00579093,0.0402289,0.00324658,0.00912899,0.00353343,0.00377005,0.00526784,0.010254,0.00727118,0.0155334,0.0197961,0.011169,0.00902477,0.00926117,0.0129187,0.015468,0.0166223,0.00993769,0.0108427,0.00631269
112,0.00724627,0.0384084,0.0259445,0.00818727,0.0131733,0.00111872,0.00393622,0.00655316,0.0102464,0.0110293,0.0299791,0.0143056,0.00865132,0.0103211,0.00763634,0.00721241,0.00962082,0.0133879,0.00968924,0.00524328,0.00412003,0.00521515,0.0395084,0.00364081,0.00796018,0.00329113,0.00424761,0.00546675,0.0109195,0.00769845,0.0161679,0.0162977,0.0119361,0.00954061,0.00915071,0.0116428,0.0154767,0.0163506,0.010212,0.0116808,0.00725169
113,0.00746439,0.0378677,0.0255686,0.0086089,0.0130553,0.00113108,0.00379385,0.00631697,0.00975252,0.0111845,0.0290016,0.0149312,0.00804225,0.00868985,0.006497,0.00689348,0.00862101,0.0125405,0.00988972,0.00552875,0.0041361,0.00460955,0.0386738,0.00487001,0.00720519,0.0029481,0.00475187,0.00556151,0.0116459,0.0080735,0.0163187,0.0132216,0.0127526,0.0105699,0.00910814,0.0102992,0.0155912,0.0159711,0.0104205,0.0123961,0.00819232
114,0.0076821,0.037259,0.0252573,0.00878162,0.0129956,0.00131276,0.00360243,0.00610761,0.00918451,0.0112523,0.0281772,0.015472,0.00721277,0.00716835,0.00572586,0.00678636,0.00814368,0.0119338,0.0099793,0.00591636,0.00461411,0.00410978,0.0377558,0.00550963,0.00672533,0.00258938,0.00529364,0.00561989,0.0123835,0.00838984,0.0158412,0.0116517,0.0135893,0.0118767,0.00926948,0.00925679,0.0156821,0.0155982,0.0105718,0.0130493,0.00905292
115,0.0078529,0.0366173,0.0249972,0.0088806,0.0130235,0.0014277,0.00344038,0.0059326,0.0085769,0.0112092,0.0274693,0.0158773,0.00649788,0.00572292,0.00534545,0.00676414,0.00826917,0.011162,0.00998285,0.00636176,0.00547305,0.00391843,0.0368021,0.00548694,0.00641208,0.002311,0.0058821,0.00567443,0.0130975,0.00868009,0.0147994,0.0115228,0.0143034,0.0131324,0.00952159,0.00864059,0.0155429,0.015346,0.0106937,0.0136408,0.00980785
116,0.00797855,0.0359724,0.0247442,0.00902004,0.0131231,0.00141319,0.00335296,0.00577724,0.00799331,0.0110554,0.0268566,0.0160761,0.0060976,0.00437203,0.00527205,0.00654309,0.00887086,0.0100179,0.00997225,0.00681609,0.00650253,0.00416805,0.0358514,0.00534156,0.00633155,0.00219272,0.00648882,0.00570758,0.0137566,0.00897015,0.0135488,0.0120086,0.0147391,0.0141747,0.00969544,0.00836225,0.0151134,0.0152835,0.0108108,0.0141046,0.010473
117,0.00807001,0.0353575,0.0244365,0.00908201,0.013199,0.00133212,0.00332415,0.00562314,0.00750686,0.0108232,0.0263823,0.0159976,0.00599925,0.00326868,0.00533735,0.00583927,0.00962832,0.00876909,0.00999918,0.00723354,0.00745971,0.00473305,0.0349188,0.00546018,0.00650354,0.00224832,0.00706006,0.00568421,0.0143328,0.00923875,0.0126636,0.0122598,0.0148615,0.0150783,0.00968841,0.00831517,0.0146091,0.0153922,0.0109295,0.014348,0.0110996
118,0.00813702,0.034811,0.0240205,0.00895231,0.0131254,0.0012709,0.00330024,0.00546648,0.00717432,0.0105714,0.0261554,0.0156029,0.00604302,0.00266748,0.00539929,0.00470838,0.0101165,0.00799454,0.010046,0.00758094,0.0081437,0.00533562,0.0340052,0.00618303,0.0067064,0.00243375,0.00756092,0.00559332,0.014808,0.00945157,0.0125894,0.011959,0.0148022,0.016036,0.00948968,0.00848748,0.0143861,0.0155722,0.0110436,0.0143065,0.011765
119,0.00819283,0.0343676,0.0234723,0.00862455,0.0128365,0.00126543,0.0032474,0.00533157,0.00701893,0.0103665,0.0262934,0.0149104,0.00601658,0.00256259,0.00539741,0.00382194,0.00992937,0.00787134,0.0100327,0.00782622,0.00846994,0.00577092,0.0331335,0.00718632,0.00668481,0.00269766,0.00798856,0.00545776,0.0151696,0.0095941,0.0132862,0.0113327,0.014766,0.0171247,0.00915582,0.00889802,0.0146764,0.0157376,0.0111583,0.0139875,0.0125472
120,0.00824762,0.0340464,0.0228005,0.00815471,0.0123815,0.0012967,0.00319244,0.00526418,0.00702521,0.0102551,0.0268315,0.0140021,0.00570626,0.00257146,0.00530643,0.00369568,0.00884089,0.00785475,0.0098905,0.00790248,0.00850762,0.00599016,0.0323752,0.00771706,0.00646613,0.00300976,0.00834652,0.00531383,0.0154033,0.00966618,0.014384,0.0107913,0.0148712,0.0181473,0.00876631,0.00949085,0.015474,0.0158967,0.011328,0.0134898,0.0134977
121,0.0082902,0.0338393,0.0220527,0.00770304,0.0119177,0.00132891,0.00320388,0.00529435,0.0071432,0.0102394,0.0276953,0.0130223,0.00493601,0.00242714,0.0051073,0.00359334,0.00697826,0.00740206,0.00962011,0.00773407,0.00843266,0.00606245,0.0318261,0.00753972,0.00641816,0.00333913,0.00861539,0.00519011,0.0154901,0.00967646,0.0155385,0.0106031,0.0150872,0.0187326,0.00840486,0.0101362,0.0165762,0.0160908,0.0116557,0.0129733,0.0146147
122,0.0083,0.0337173,0.0213084,0.007482,0.0115989,0.00133327,0.00332706,0.0054061,0.00729942,0.0102817,0.0287364,0.0121565,0.00365042,0.00204987,0.00476239,0.00318805,0.00497567,0.00647906,0.00929024,0.00733919,0.00841082,0.00608662,0.0315513,0.00694171,0.00689229,0.00361829,0.00876069,0.00509814,0.0154179,0.00965378,0.0165029,0.0107934,0.0153066,0.0186503,0.00815876,0.0107301,0.0176931,0.0162982,0.0122128,0.0125727,0.0158242
123,0.00828041,0.033654,0.020655,0.00757676,0.0114211,0.00131002,0.00354058,0.0055439,0.00742792,0.0103374,0.0298236,0.0115763,0.00205986,0.00144301,0.00422726,0.0034956,0.00400597,0.00545759,0.00895782,0.00685766,0.00850392,0.00611762,0.0315592,0.00626374,0.00772891,0.0037599,0.00875408,0.00502201,0.0151862,0.00962711,0.0170911,0.0112458,0.0153892,0.0180235,0.00804858,0.0112917,0.0186126,0.0164804,0.0129198,0.0122904,0.0169684
124,0.00825893,0.0336384,0.0201772,0.00789973,0.011155,0.00127969,0.00378465,0.00565182,0.007477,0.0103896,0.030876,0.0113755,0.000994468,0.00109935,0.0034757,0.004765,0.0046516,0.0048374,0.00869169,0.00644318,0.00865968,0.00615831,0.0318002,0.00572365,0.00846999,0.00370647,0.00859322,0.00493566,0.0148254,0.00960317,0.0171945,0.0118702,0.0151689,0.0171958,0.00797377,0.0120042,0.0193122,0.0167155,0.0135598,0.0120255,0.0178598
125,0.00826444,0.0336854,0.019902,0.00830547,0.0104984,0.00126292,0.00401031,0.00570899,0.00743026,0.0104597,0.031841,0.0115001,0.00170003,0.00217523,0.00267207,0.00615597,0.00603205,0.00489518,0.00861711,0.00613361,0.00877587,0.00619653,0.0321846,0.00543485,0.00891991,0.00348158,0.00831306,0.0048159,0.0144054,0.00956387,0.0167871,0.0126405,0.0144933,0.0163679,0.00779597,0.0131006,0.0198952,0.0172047,0.0139128,0.0116707,0.0183593
126,0.00829908,0.0337851,0.0198206,0.00870395,0.00932719,0.00128215,0.00417197,0.00570115,0.00728901,0.0105624,0.032663,0.0118024,0.00249142,0.00396837,0.00252984,0.00740615,0.0077113,0.00542902,0.00880332,0.00586584,0.00875332,0.0062077,0.032601,0.00537131,0.00925489,0.00314763,0.00794065,0.00464783,0.0140033,0.00946882,0.0159793,0.0135146,0.0132955,0.0154446,0.0074723,0.0145656,0.0204601,0.0180503,0.0138562,0.0111721,0.0184053
127,0.00835407,0.0339289,0.0198814,0.00908743,0.00782919,0.00133884,0.00425469,0.00562731,0.00707517,0.01071,0.0332284,0.0121299,0.00293803,0.00591252,0.00359588,0.00860254,0.00968622,0.00602405,0.00917802,0.00556573,0.00854345,0.0061911,0.032948,0.00541968,0.00975271,0.00276944,0.00750254,0.00446389,0.0136865,0.00930387,0.0149826,0.0143814,0.0116994,0.0143307,0.00716827,0.0160388,0.0210343,0.0191414,0.013443,0.0105661,0.0180512
128,0.00845218,0.0340862,0.0200267,0.00945561,0.00642717,0.00143882,0.0042475,0.00548179,0.00683376,0.0108872,0.0333865,0.0123949,0.00332491,0.0076935,0.00512698,0.00978697,0.0118529,0.00637678,0.00961344,0.00519045,0.00814277,0.00614229,0.0331439,0.00552299,0.0104044,0.00237403,0.00702434,0.00428827,0.0134862,0.00906929,0.0140736,0.015049,0.0100665,0.0131285,0.00710794,0.0170318,0.0215638,0.0202041,0.0128293,0.00993252,0.01741
129,0.00861488,0.0342252,0.0202108,0.00976571,0.00557344,0.00157387,0.00415547,0.00527272,0.00661346,0.0110711,0.0330601,0.012596,0.00390657,0.00904414,0.00644143,0.0108706,0.0139529,0.00638521,0.0100335,0.00478664,0.00759046,0.00606486,0.0331317,0.00573979,0.0109873,0.00198225,0.00655664,0.00413181,0.0134107,0.00877967,0.0134889,0.0153511,0.00891507,0.0120339,0.00725985,0.0173061,0.0219414,0.0209905,0.0121973,0.00938649,0.0166227
130,0.00884908,0.0343329,0.020394,0.00993136,0.00549256,0.00173348,0.00398391,0.00503085,0.00647061,0.0112381,0.0323259,0.0127505,0.00463124,0.00979524,0.00722554,0.0117051,0.015713,0.0062329,0.010427,0.004438,0.00695108,0.00595876,0.0328999,0.00611852,0.0113232,0.00174345,0.00617702,0.00399854,0.0134553,0.00845266,0.0133451,0.0152425,0.00851343,0.0111007,0.00732765,0.017036,0.0220708,0.0213782,0.0116808,0.00902706,0.0157968
131,0.00912332,0.0344134,0.0205687,0.00992521,0.00606084,0.00191331,0.00372374,0.00479609,0.00644707,0.0113635,0.0314772,0.0128574,0.00533024,0.00993674,0.00747646,0.0122611,0.0169499,0.00637243,0.0107717,0.00420998,0.00627977,0.00580849,0.0324779,0.00654383,0.011349,0.00181422,0.00595678,0.00390027,0.013613,0.00812846,0.0135667,0.0148502,0.00858087,0.0102066,0.00713308,0.0166784,0.0219126,0.0213466,0.0113391,0.00892011,0.0149922
132,0.00940335,0.0344823,0.0207194,0.00984965,0.006888,0.00211584,0.00336353,0.00460896,0.00657192,0.0114385,0.0307842,0.0128836,0.00593886,0.00964555,0.00738322,0.012666,0.0175991,0.00704186,0.0111783,0.0041169,0.00561491,0.00558859,0.0319405,0.00668828,0.011086,0.00206844,0.0059222,0.00380989,0.0138587,0.00787026,0.0139241,0.0144098,0.00869997,0.00922852,0.00671349,0.016665,0.0214413,0.0209627,0.0111526,0.00905982,0.0142235
133,0.00965228,0.0345572,0.0208606,0.00989254,0.00767581,0.00234927,0.00290411,0.00449768,0.00683663,0.0114573,0.030345,0.0128049,0.00650299,0.00917346,0.00711226,0.0129978,0.0176352,0.00790267,0.0119302,0.00414888,0.00497415,0.00526953,0.0313742,0.00622831,0.0105792,0.00232914,0.00604602,0.00371641,0.0141525,0.0077499,0.0141921,0.0141619,0.00879682,0.00823122,0.00623317,0.0171603,0.0206506,0.0203104,0.0110738,0.00939231,0.0135194
134,0.00983354,0.0346555,0.0210391,0.010121,0.00821721,0.0026256,0.0023635,0.00447317,0.00720371,0.0114064,0.0299931,0.0126151,0.00712057,0.00883512,0.00668916,0.0130997,0.0170076,0.00851251,0.0132329,0.00426145,0.00437952,0.00482245,0.0308546,0.00512614,0.009892,0.00259021,0.00627045,0.00365517,0.0144409,0.00780348,0.0142918,0.0141893,0.0088782,0.007431,0.00581097,0.0180291,0.01959,0.0194838,0.0110547,0.00982024,0.0129363
135,0.00990227,0.034765,0.021318,0.0103208,0.00834982,0.00295044,0.00177066,0.0045112,0.00762299,0.0112633,0.0294173,0.0123484,0.00793951,0.00928421,0.00613293,0.0126876,0.0157135,0.00877066,0.0146447,0.00435707,0.00385276,0.00422045,0.0304336,0.00370654,0.00910558,0.00282939,0.0065278,0.00369806,0.0146667,0.00796985,0.0143085,0.014289,0.00879454,0.0069907,0.00546885,0.0189712,0.0183598,0.0185956,0.0110399,0.0102348,0.0125328
136,0.00983695,0.0348661,0.0217424,0.0101337,0.00821474,0.00330664,0.00117344,0.00455484,0.00804304,0.0110458,0.0285703,0.0120924,0.00908714,0.011318,0.00556008,0.011713,0.0139755,0.00900956,0.0151488,0.00432705,0.00338821,0.00347796,0.0301295,0.00252398,0.00831925,0.00296165,0.00677466,0.00392498,0.0147926,0.00805952,0.0143691,0.0140158,0.00848657,0.0068503,0.00519483,0.0197046,0.0170729,0.0177799,0.0109772,0.0105484,0.012329
137,0.0096475,0.034927,0.0223342,0.0094329,0.00855091,0.00364704,0.000604916,0.00453578,0.00842042,0.010814,0.027976,0.0120427,0.0104631,0.0145256,0.00512235,0.0106266,0.0122836,0.00986098,0.0141062,0.00411477,0.00293596,0.00265125,0.0299517,0.00253282,0.00761543,0.00294419,0.00698278,0.00436524,0.0147904,0.0078825,0.0145217,0.0130157,0.00815533,0.00677105,0.00496918,0.0200915,0.0157761,0.017145,0.0108045,0.010705,0.0122627
138,0.00940934,0.0349262,0.0231175,0.00854113,0.0100805,0.00392504,0.00014659,0.00439507,0.00873101,0.010629,0.0282251,0.012461,0.0117255,0.0172083,0.00530906,0.0101259,0.0113183,0.0117364,0.0121578,0.00376772,0.00244438,0.00181169,0.0299362,0.00391398,0.0070263,0.00278264,0.00710947,0.0049535,0.0146155,0.00741974,0.0147199,0.0114263,0.00801092,0.00661072,0.00474686,0.0202367,0.0144229,0.0167077,0.0104331,0.0106296,0.0121703
139,0.00923056,0.0348661,0.0241355,0.00809854,0.012478,0.00412713,0.000831726,0.0040841,0.00899468,0.0104952,0.0289823,0.0135082,0.0124802,0.0177512,0.00671156,0.0106047,0.0120636,0.0143167,0.0109107,0.00348742,0.00196476,0.00115515,0.0301746,0.00548875,0.00656061,0.00253733,0.00707501,0.00554187,0.0142056,0.0068398,0.0149199,0.00996593,0.00785847,0.00649121,0.00466637,0.0204891,0.0129322,0.0164134,0.00979608,0.010246,0.0118694
140,0.00917763,0.0347967,0.025475,0.00857028,0.0148773,0.00431191,0.00198891,0.00354802,0.00930452,0.010379,0.0293543,0.015125,0.0124289,0.0158519,0.008657,0.0119647,0.015047,0.016666,0.0106756,0.00371986,0.00196337,0.00170198,0.0307687,0.00637773,0.00622637,0.00232167,0.00676493,0.00596807,0.0135097,0.00629732,0.015183,0.00958411,0.00730607,0.00679783,0.00521112,0.0212762,0.011364,0.0161838,0.00894365,0.00951367,0.0112629
141,0.00916445,0.0348302,0.0271986,0.00970795,0.0167527,0.00455342,0.00354802,0.00277594,0.00979972,0.0103561,0.028998,0.0170611,0.011598,0.0130841,0.00996305,0.013617,0.0190144,0.01776,0.0102281,0.00490455,0.0031685,0.00354557,0.0317372,0.00625484,0.0060346,0.0021764,0.00611267,0.00616069,0.0125721,0.00586274,0.0155927,0.0108634,0.00641726,0.00783395,0.00638076,0.0227967,0.010137,0.0159995,0.00816865,0.00858257,0.010461
142,0.00904627,0.0350874,0.0292401,0.0107959,0.0180815,0.00488774,0.00530363,0.00186855,0.0105665,0.0106352,0.0281965,0.0189185,0.0104805,0.0115515,0.0100837,0.0148753,0.022137,0.0173295,0.00944864,0.00688085,0.00534416,0.00596626,0.0329455,0.00544244,0.00597297,0.0020391,0.0051841,0.00614,0.0115713,0.00559567,0.0161288,0.0134545,0.00609563,0.00948826,0.00753626,0.0247879,0.00995518,0.0158886,0.00785145,0.0078142,0.00972431
143,0.00881991,0.0355939,0.0313841,0.0112645,0.0190782,0.00530744,0.00689525,0.00118701,0.0115276,0.0113086,0.0272314,0.0202109,0.00973707,0.011013,0.00925618,0.0155997,0.0237026,0.016472,0.00933441,0.00909766,0.00797517,0.00841294,0.034152,0.00453424,0.00601137,0.0018563,0.00418641,0.00593844,0.0107534,0.00556474,0.0166431,0.016174,0.00715816,0.0114188,0.00832784,0.0266127,0.0110919,0.015873,0.00808158,0.00754295,0.00924193
144,0.00860518,0.0362647,0.0333378,0.0109793,0.0198644,0.00580468,0.00795911,0.00138838,0.0124556,0.0121374,0.0262014,0.0205583,0.0099391,0.010571,0.00827962,0.0161775,0.024436,0.0168765,0.0100273,0.0109573,0.0105314,0.0103085,0.0351342,0.00384178,0.00610742,0.00163659,0.00339679,0.00553879,0.0102813,0.00576075,0.0169592,0.0177807,0.00904611,0.0133466,0.00888583,0.0275376,0.013126,0.0159422,0.00862377,0.0077186,0.00899565
145,0.00837755,0.0369615,0.0348513,0.0101963,0.0204302,0.00634365,0.0083092,0.00201611,0.0131246,0.0127347,0.0252669,0.0199827,0.0114605,0.0114486,0.0080773,0.0169517,0.0254446,0.0188463,0.0108663,0.0119923,0.0124566,0.011269,0.0358162,0.00356687,0.00621394,0.00147226,0.00300641,0.00491407,0.0101063,0.00606236,0.0169936,0.0177508,0.0109537,0.0151384,0.00946046,0.026981,0.0156464,0.016067,0.00929436,0.0080977,0.00889967
146,0.00806573,0.0375812,0.0358296,0.00931548,0.0207386,0.00682408,0.00803258,0.00244037,0.0134095,0.0129245,0.0246047,0.0189111,0.0139045,0.0140716,0.0087464,0.017969,0.026977,0.0215029,0.0116193,0.0120107,0.0133518,0.0112717,0.0362315,0.0038419,0.00629032,0.00153779,0.00293544,0.00412239,0.0100273,0.00629193,0.0167976,0.0164664,0.0125215,0.0167364,0.0100465,0.0247142,0.018443,0.016225,0.0100307,0.0086058,0.00891753
147,0.00781214,0.038089,0.036319,0.00868302,0.0207652,0.00711819,0.00740846,0.00251386,0.0132848,0.0128303,0.0241931,0.017827,0.0162422,0.0168263,0.00950683,0.0191096,0.0285403,0.02418,0.0123604,0.0111453,0.0131414,0.0105842,0.0364324,0.00420057,0.00630058,0.00187171,0.00294517,0.00334321,0.00986615,0.00635381,0.016516,0.0147584,0.013618,0.0180929,0.010311,0.0210276,0.0212428,0.0164149,0.0107538,0.0092801,0.00900719
148,0.0078797,0.0385007,0.0364386,0.00848436,0.0205054,0.00715429,0.00670255,0.00236393,0.0127951,0.0127066,0.0238973,0.0170355,0.017704,0.0186115,0.00975899,0.0202151,0.0298004,0.0264321,0.0130495,0.0097775,0.0120936,0.0095388,0.0364274,0.00418371,0.00620602,0.00226398,0.00289657,0.00283175,0.00955892,0.00630822,0.0162954,0.0133105,0.0141793,0.0191397,0.00987334,0.0167805,0.0236304,0.0166372,0.0112932,0.00996749,0.00903105
149,0.00840226,0.0388516,0.0363294,0.00870939,0.020017,0.00694844,0.00601044,0.00228979,0.0120525,0.0127015,0.0236471,0.0166064,0.0181895,0.0192455,0.00941801,0.021183,0.0309373,0.0279078,0.0135643,0.0083276,0.0106499,0.0083542,0.0361915,0.00384685,0.00597262,0.00250169,0.00280791,0.00280691,0.00913843,0.00630999,0.0162283,0.0124199,0.0141836,0.0197915,0.00868721,0.0132264,0.0252191,0.0168677,0.0114367,0.010328,0.00879764
150,0.00929633,0.0391795,0.0361308,0.0092185,0.0194588,0.00657317,0.00530489,0.00245095,0.0112217,0.0127506,0.023463,0.0162529,0.0180811,0.0188896,0.00866472,0.0220411,0.0323513,0.0285406,0.0138261,0.00703116,0.00917265,0.00712337,0.0357137,0.00358903,0.00559354,0.00251647,0.00276791,0.0032779,0.00868418,0.00648758,0.0163492,0.0120647,0.0136628,0.0199756,0.00716879,0.0113771,0.0258504,0.0170391,0.0110302,0.0101008,0.00821019
151,0.0103315,0.0395198,0.0359516,0.00979157,0.0190453,0.00613205,0.00457155,0.00268416,0.0104625,0.0126789,0.023373,0.0155621,0.0178141,0.0178078,0.00768218,0.022963,0.0341662,0.0285411,0.0138282,0.00594925,0.00781469,0.00589927,0.0350318,0.0037429,0.00512651,0.00240296,0.00279966,0.0040122,0.00829168,0.00688162,0.0166129,0.0120488,0.0126962,0.019661,0.00598825,0.0110377,0.0256279,0.0170324,0.0100542,0.00926841,0.00736408
152,0.0113055,0.0398985,0.0358309,0.0101813,0.0189178,0.0057408,0.0038596,0.00279453,0.00987117,0.0124164,0.0233435,0.0144948,0.0175421,0.0162972,0.00655031,0.0241655,0.0359421,0.0281797,0.0136233,0.00517751,0.00662044,0.00475094,0.0342313,0.00419117,0.00474438,0.00232624,0.00281041,0.00471321,0.00805554,0.00743349,0.0168842,0.01218,0.0113927,0.0188628,0.00559704,0.0112049,0.024789,0.0167264,0.0086303,0.00802929,0.00649204
153,0.0121573,0.040323,0.0357381,0.0102315,0.0190299,0.00548444,0.00325993,0.00274293,0.00945318,0.0120938,0.0232954,0.0134285,0.0171439,0.0145987,0.0053257,0.025635,0.0368702,0.0276073,0.0132834,0.00484907,0.00572376,0.00374344,0.0334004,0.00456837,0.00473967,0.00231895,0.00270159,0.005164,0.00805006,0.00797593,0.0170126,0.0123865,0.0098901,0.0176221,0.00572783,0.0113251,0.0235287,0.0161119,0.00697695,0.00668046,0.00582026
154,0.0129012,0.0407648,0.0356208,0.00995348,0.0191531,0.00538087,0.00286355,0.00259881,0.00914146,0.0119295,0.0231529,0.0127767,0.0165001,0.0129097,0.00415712,0.0269046,0.0363381,0.0268247,0.0128717,0.0048844,0.00538604,0.00291065,0.0325996,0.00466555,0.00532348,0.00225354,0.00246686,0.00527539,0.00829007,0.0082962,0.0169267,0.012721,0.00842774,0.0160117,0.00574742,0.0113579,0.0219192,0.0153356,0.00531781,0.00546437,0.00542851
155,0.0135444,0.0411612,0.0354646,0.00947587,0.0189864,0.00539276,0.00269982,0.00245228,0.00885251,0.0120303,0.0228875,0.0126687,0.01568,0.011459,0.00319246,0.0272619,0.0343534,0.0257742,0.0124429,0.00501273,0.00572271,0.00224974,0.0318497,0.00454996,0.00636716,0.00202358,0.00217898,0.00507874,0.00873044,0.00822886,0.0166409,0.013258,0.00743727,0.0141552,0.00537376,0.0113009,0.0199592,0.0145787,0.00380269,0.00446368,0.00522396
156,0.0140523,0.0414329,0.0353043,0.00894779,0.0183269,0.00545748,0.00270392,0.00236384,0.00855159,0.0123172,0.0225341,0.0129317,0.0148785,0.0104676,0.00238064,0.026289,0.031471,0.0244522,0.0120757,0.00503232,0.0064994,0.00174405,0.0311572,0.00443148,0.00753337,0.00167351,0.00190274,0.00468246,0.00928321,0.0077197,0.0162086,0.0139788,0.0073588,0.0122217,0.00478888,0.0110108,0.0176972,0.01393,0.002523,0.00364063,0.00504019
157,0.0143717,0.0415184,0.0351814,0.00846991,0.0171881,0.0055185,0.0027735,0.0023483,0.00827803,0.0126019,0.0221815,0.0132717,0.0142858,0.0100522,0.00165983,0.0242064,0.0283914,0.0229434,0.0118851,0.00489594,0.00736465,0.00139115,0.0305272,0.00443047,0.0085152,0.00144655,0.00164145,0.00421482,0.00983803,0.00684709,0.0157093,0.0147388,0.00804542,0.0103741,0.00427356,0.0103771,0.0153131,0.0134005,0.00172423,0.00299753,0.00475078
158,0.0144667,0.0414022,0.0350901,0.00806012,0.0157705,0.00554478,0.0028289,0.00238479,0.00810155,0.0127163,0.0219361,0.013498,0.0140465,0.0102251,0.00163804,0.0217188,0.0256293,0.0213882,0.0119529,0.00464418,0.00807174,0.00118664,0.0299631,0.00450763,0.00913616,0.00166667,0.00137224,0.00376309,0.0102924,0.00580237,0.0152536,0.0153678,0.00881305,0.00869467,0.00384746,0.00952447,0.0130663,0.013021,0.00199002,0.00271485,0.00430697
159,0.0143536,0.0411167,0.0349718,0.00765618,0.0143492,0.00553233,0.00282861,0.00243656,0.00805692,0.0125955,0.0218627,0.0135922,0.0142465,0.0109795,0.00274531,0.019507,0.0234143,0.0199496,0.012237,0.00433936,0.00850965,0.00107846,0.0294582,0.00460912,0.0093571,0.00227112,0.00112267,0.00335914,0.0105806,0.00481288,0.0149432,0.0158097,0.00915899,0.00715748,0.00339889,0.0088377,0.0111742,0.0128957,0.00307428,0.00299312,0.00371409
160,0.0141121,0.0407167,0.0347696,0.00718437,0.0131285,0.00549496,0.00277043,0.00248183,0.00810445,0.0123072,0.0219513,0.0135915,0.0148927,0.0123351,0.00428918,0.0178561,0.02178,0.0188238,0.0125945,0.00403758,0.00868131,0.00101159,0.0289884,0.00476356,0.00925408,0.00296731,0.000999982,0.00303064,0.0106955,0.00403531,0.0148071,0.0161396,0.00900545,0.00567547,0.00298942,0.008801,0.00971088,0.0131294,0.00438799,0.00370922,0.00302223
161,0.0138416,0.0402396,0.0344681,0.00667867,0.0121513,0.00544025,0.00268157,0.0025208,0.0081628,0.0120086,0.0221913,0.0134719,0.0159067,0.0143111,0.00600073,0.0167311,0.0206703,0.0182098,0.0128968,0.00376602,0.00864741,0.00103876,0.0285338,0.00503597,0.00894847,0.00357677,0.00109352,0.00282911,0.0106813,0.00350789,0.014803,0.0164553,0.00846415,0.00421151,0.00273212,0.00959763,0.00862544,0.0136732,0.00567901,0.00459883,0.00237539
162,0.0136021,0.0397016,0.0340805,0.00630485,0.0112704,0.00535761,0.00259756,0.00259688,0.00818638,0.0118444,0.0226852,0.0131369,0.017171,0.0168861,0.00792478,0.016046,0.0199958,0.0182184,0.0130956,0.00351023,0.00847138,0.00136414,0.0280941,0.00546767,0.00852273,0.00404861,0.00136598,0.00279849,0.0106035,0.00316896,0.0148744,0.0167609,0.00756397,0.00283682,0.00250088,0.0107468,0.00788936,0.014324,0.00682998,0.00550731,0.00209462
163,0.0133962,0.039106,0.0336301,0.00620014,0.0101976,0.00524068,0.00255505,0.00280884,0.00820691,0.0118503,0.0236138,0.0125076,0.018569,0.019953,0.0101093,0.0157486,0.0196428,0.0188014,0.0132156,0.00323663,0.00820949,0.00209035,0.0276777,0.00607081,0.00798525,0.00441859,0.00175077,0.00293332,0.0105324,0.00293201,0.0149989,0.016959,0.00631868,0.00175339,0.00213105,0.011467,0.00768175,0.0148893,0.00780572,0.00639883,0.00247551
164,0.013195,0.0384597,0.0331431,0.00624373,0.00865506,0.00510642,0.00258567,0.00322732,0.00828875,0.0119456,0.0249938,0.0116119,0.0199944,0.023257,0.0123821,0.0157813,0.0194804,0.0197812,0.0134145,0.00294805,0.00792304,0.00300041,0.0272727,0.00684624,0.00731279,0.00474417,0.00221816,0.00319519,0.0105186,0.00276115,0.0151616,0.016936,0.0049166,0.00140282,0.00175074,0.011443,0.00826926,0.0153174,0.00863814,0.00729454,0.00333335
165,0.0129743,0.0377792,0.0326513,0.00610713,0.00652999,0.00497944,0.00271106,0.00379944,0.00843914,0.0120195,0.0266168,0.0105776,0.0212955,0.02628,0.0143418,0.0160681,0.0193955,0.0208998,0.0139973,0.00271644,0.00768614,0.00380136,0.0268459,0.00777332,0.0065198,0.00505278,0.00274091,0.00354409,0.0105863,0.00268621,0.0153506,0.0166658,0.00367252,0.0018363,0.00166635,0.0111299,0.00956652,0.0155907,0.00938707,0.00821581,0.00437076
