Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RMEL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH3,RTOE,RUA1,RUA2,RUA3
110,0.0186103,0.0386722,0.0345308,0.00523725,0.0217367,0.0102087,0.00581238,0.00226859,0.013054,0.0116717,0.029834,0.00915388,0.0059727,0.0079219,0.00876985,0.0159539,0.00799761,0.00938186,0.00597225,0.00588678,0.00847376,0.00982088,0.0424295,0.00859307,0.0148687,0.00537447,0.00953805,0.00496581,0.0139188,0.0138557,0.022798,0.0119913,0.0120201,0.0144388,0.0108071,0.0175466,0.0250169,0.00944458,0.0165135,0.0127662,0.0135494
111,0.0183639,0.0389056,0.0341444,0.00463787,0.0222252,0.0109419,0.00551497,0.00258024,0.012875,0.010941,0.0296725,0.00822378,0.00387582,0.00773862,0.00856601,0.0128013,0.00859292,0.0102108,0.00563066,0.00585349,0.00810364,0.00942997,0.0425414,0.00842593,0.0147689,0.00582338,0.010067,0.00478068,0.0143583,0.014909,0.0227452,0.0112387,0.012518,0.0158093,0.0115283,0.0171028,0.0252859,0.0101808,0.0159876,0.0129476,0.0136431
112,0.0180492,0.0389981,0.0335859,0.00403146,0.0226639,0.0113163,0.00518874,0.00261953,0.0123719,0.0102722,0.02941,0.00794863,0.00278129,0.00759542,0.00838208,0.0099488,0.00945212,0.0107521,0.00541271,0.00568663,0.00827414,0.00900041,0.042546,0.00809364,0.0143345,0.00602048,0.00992322,0.00443939,0.0142074,0.015225,0.0226454,0.0113199,0.0123136,0.0160491,0.0115738,0.0167603,0.0245507,0.0105632,0.0148134,0.0129323,0.0132302
113,0.0177316,0.0390054,0.0328391,0.0037752,0.0230137,0.0112801,0.00504851,0.00240845,0.0118079,0.00986895,0.0290888,0.00809917,0.0038534,0.00746845,0.00835684,0.00794599,0.0101961,0.0111531,0.0053724,0.0054116,0.00854671,0.0085613,0.0425214,0.00741202,0.0136683,0.0058618,0.00918483,0.00394791,0.013549,0.0148729,0.0224787,0.0120195,0.0115889,0.0152289,0.0113162,0.0167664,0.0233046,0.0106785,0.0134501,0.0126156,0.012383
114,0.0173861,0.038981,0.0319484,0.00386038,0.0232636,0.0108352,0.00508493,0.00222524,0.0113682,0.00984319,0.02874,0.00840316,0.00571567,0.00733119,0.00860522,0.00692726,0.0106407,0.0114554,0.00552428,0.00505639,0.00847139,0.00816699,0.0424335,0.00652399,0.0129128,0.00534273,0.00812198,0.00329737,0.0126017,0.014072,0.0222304,0.0128385,0.0106973,0.0136798,0.0111637,0.0170798,0.0219807,0.0106442,0.0122242,0.0118078,0.0111955
115,0.016965,0.0389518,0.0310298,0.00407081,0.0234497,0.0100147,0.00510721,0.00250645,0.0111009,0.0101859,0.028372,0.0087378,0.00733221,0.00720434,0.0091323,0.00661169,0.010809,0.011556,0.00582537,0.00465838,0.00792778,0.00789066,0.0422329,0.0058313,0.012216,0.00454378,0.00704662,0.00256049,0.011599,0.0130603,0.0219281,0.0133164,0.00995386,0.0118573,0.0111625,0.0174881,0.0207856,0.0105593,0.0112489,0.0105023,0.00980654
116,0.0164832,0.0389204,0.0301999,0.00429603,0.0236365,0.008861,0.00493328,0.00327897,0.0109464,0.0107988,0.0279593,0.00908359,0.00834635,0.00711285,0.00975585,0.00668004,0.0108244,0.0113029,0.0062121,0.00427738,0.00704625,0.00775328,0.0419192,0.00567773,0.0116699,0.00359954,0.00616285,0.00192387,0.0106986,0.012002,0.0216344,0.0132342,0.00949948,0.0101341,0.0112027,0.0177535,0.01974,0.0104715,0.0104665,0.00897801,0.0083833
117,0.0160355,0.0388803,0.0294974,0.00453894,0.0238831,0.00744876,0.00457732,0.00416608,0.010818,0.0115312,0.0274329,0.00944584,0.00864001,0.00705132,0.0102103,0.00691173,0.0107917,0.0106309,0.00666925,0.00399965,0.0060411,0.00768144,0.041527,0.00602829,0.0112255,0.00276496,0.00552031,0.00160592,0.00997089,0.0109891,0.0213789,0.0127235,0.00936154,0.00874021,0.0112617,0.0177119,0.0188147,0.0103767,0.00976643,0.00768337,0.00708541
118,0.0157043,0.038822,0.0288611,0.00483645,0.0241905,0.00593946,0.00427438,0.00486708,0.0106736,0.0122219,0.0267313,0.0098354,0.00827271,0.00699878,0.0103813,0.00714932,0.0107513,0.00963048,0.00719929,0.00394391,0.00509189,0.00755219,0.0410894,0.0064328,0.0107364,0.0024157,0.00507913,0.00165432,0.00944549,0.0101057,0.0211645,0.0121958,0.00955665,0.00782334,0.0112621,0.0172894,0.0180501,0.0102205,0.00908864,0.00698539,0.0060511
119,0.0155004,0.0387357,0.0281957,0.00522423,0.0244823,0.00459353,0.00426158,0.00526663,0.0105307,0.0127558,0.0258616,0.0102663,0.00745473,0.00697963,0.0103933,0.00734803,0.0107031,0.0085085,0.00777857,0.00418128,0.00427955,0.0072821,0.0406133,0.00636113,0.0100751,0.00254454,0.0047912,0.00189475,0.0091472,0.00943614,0.0209839,0.0120526,0.0100921,0.00746524,0.0109581,0.0164772,0.0175992,0.00996906,0.00845731,0.00693721,0.00539059
120,0.0153645,0.0386136,0.0274623,0.00570657,0.0246335,0.00368026,0.0045202,0.00540501,0.0104197,0.0131139,0.0249295,0.0107384,0.00647024,0.00707161,0.0104356,0.00761434,0.0106686,0.0075142,0.00835387,0.00465149,0.00360576,0.00687906,0.040089,0.00564222,0.00924001,0.00271304,0.00462533,0.00215496,0.00908887,0.00900885,0.0208391,0.0124167,0.0109386,0.00764597,0.0101901,0.0153364,0.0176329,0.00969234,0.00794456,0.00732625,0.00515493
121,0.0152114,0.03845,0.0266987,0.0061994,0.0245351,0.00332676,0.00486577,0.00540513,0.010331,0.0133637,0.0240971,0.0112242,0.00557694,0.00732544,0.0105372,0.00811211,0.0107249,0.00686883,0.00887401,0.0052504,0.00309801,0.00642129,0.0395218,0.00459288,0.00835888,0.0027251,0.00455337,0.00235173,0.0092473,0.00877421,0.0207393,0.0130719,0.012049,0.00825277,0.0091694,0.0140342,0.0181684,0.00952595,0.00761801,0.0079366,0.00529538
122,0.0149878,0.0382341,0.0259752,0.00651586,0.0241399,0.00343821,0.00516405,0.00537748,0.0102035,0.0135908,0.0234853,0.0116752,0.00493379,0.00767314,0.0105455,0.00888987,0.0109725,0.00669028,0.00932178,0.00590284,0.00291464,0.00598984,0.0389367,0.00367014,0.00760387,0.00263362,0.00454681,0.00248354,0.00956852,0.00865357,0.0206783,0.0136249,0.0133382,0.00911651,0.00835802,0.0128269,0.0189784,0.00951985,0.00751186,0.00866,0.00568664
123,0.0147111,0.0379506,0.0253347,0.00650804,0.0234684,0.00376538,0.00537341,0.00537987,0.00996864,0.0138264,0.0231083,0.0120429,0.00458606,0.00797195,0.0102872,0.00981399,0.0114752,0.00695488,0.00972243,0.00652957,0.00325635,0.00561741,0.0383602,0.00301097,0.00709214,0.00250776,0.00459268,0.00260451,0.00999271,0.00859606,0.0206279,0.0138139,0.0146237,0.0100559,0.00810568,0.0119318,0.0196851,0.00961958,0.00762178,0.00946019,0.006206
124,0.0144581,0.0375909,0.0247852,0.00626739,0.0225722,0.00407018,0.00551185,0.00542599,0.00959488,0.0140338,0.0228945,0.0123073,0.00446126,0.00813476,0.00969746,0.0106678,0.0122216,0.00757885,0.0101504,0.00703721,0.0040986,0.00529268,0.0377951,0.00248709,0.00685305,0.00238194,0.00468606,0.00277183,0.0104763,0.00857676,0.0205608,0.0136778,0.0156591,0.0109626,0.0084683,0.0113925,0.0199813,0.00982589,0.00791248,0.0103164,0.00678644
125,0.0142928,0.0371605,0.024321,0.00607869,0.0215052,0.00424734,0.00562418,0.00550087,0.00910575,0.0141483,0.0227803,0.0124904,0.00442005,0.00817944,0.00884842,0.0112884,0.0131059,0.00847526,0.0107215,0.00737059,0.0052402,0.00502251,0.0372197,0.00200798,0.00686044,0.00229042,0.00481263,0.00299325,0.0109932,0.00858278,0.0204887,0.0134369,0.0162513,0.0118305,0.00912279,0.0110762,0.0197808,0.0102299,0.00832457,0.0111959,0.00741378
126,0.0141988,0.0366827,0.0239335,0.00611884,0.0203063,0.00432066,0.0057464,0.00557714,0.00855877,0.0141339,0.0227795,0.0126222,0.00436168,0.00814655,0.0078868,0.0116155,0.0139126,0.00949439,0.0115315,0.00755993,0.00648159,0.00487247,0.0366059,0.00170001,0.00708061,0.00223493,0.00495263,0.00321469,0.0115265,0.00860084,0.0204768,0.0132666,0.0163588,0.0126972,0.00956018,0.0107966,0.0192088,0.0108767,0.00878386,0.0120486,0.00809535
127,0.0140848,0.0361916,0.023606,0.00635283,0.0189867,0.00435205,0.00587862,0.00562756,0.00801328,0.0140111,0.0229632,0.012692,0.0042792,0.00800754,0.00695121,0.0116379,0.0143365,0.0103787,0.0125552,0.0077029,0.00766167,0.00491601,0.0359386,0.0023483,0.0074674,0.00217766,0.00510322,0.00336235,0.0120577,0.00860972,0.0206163,0.0131921,0.0160835,0.013563,0.00952063,0.0104438,0.0184728,0.0116908,0.00921393,0.0128062,0.00882838
128,0.0138551,0.0357243,0.0233044,0.00664657,0.0175304,0.00436116,0.005986,0.00563129,0.00751284,0.0138406,0.0233734,0.0126452,0.00418332,0.00767473,0.00611651,0.0113141,0.0140648,0.0108388,0.0136313,0.00788813,0.00866086,0.0051321,0.0352241,0.00395753,0.00792351,0.00209737,0.00528309,0.00340388,0.0125574,0.00860076,0.02099,0.0131372,0.0155719,0.0143453,0.00911365,0.0100394,0.017721,0.0125411,0.00955445,0.0133837,0.00959138
129,0.0134817,0.035316,0.0229792,0.00685119,0.0159268,0.00431897,0.00602426,0.0055783,0.00708475,0.0136881,0.023972,0.0124285,0.00399738,0.00709079,0.00537409,0.0105448,0.0129021,0.0106782,0.0145713,0.0081248,0.00940374,0.00539456,0.0344863,0.00557628,0.00830141,0.00201927,0.00550646,0.00336454,0.0129892,0.00859493,0.0216478,0.0130348,0.0149191,0.01492,0.00859263,0.00970537,0.0169846,0.0133253,0.00978198,0.013692,0.0103606
130,0.0130181,0.0349934,0.0225864,0.00691943,0.0142211,0.00419629,0.00597005,0.00547051,0.00674536,0.0136056,0.0246843,0.0120356,0.00358828,0.00631279,0.00465149,0.009233,0.0108739,0.00987552,0.0152794,0.0083341,0.00985525,0.00556823,0.0337585,0.00655464,0.00845661,0.00199789,0.0057622,0.00328915,0.0133227,0.00861096,0.0225748,0.0128944,0.0141443,0.0152303,0.00811523,0.00958592,0.0162356,0.0140093,0.00992048,0.0136664,0.0111264
131,0.0125554,0.0347673,0.0221089,0.0069482,0.012526,0.00400214,0.00583985,0.0053202,0.00650357,0.0136299,0.025456,0.011515,0.00294227,0.00556073,0.00386413,0.00741208,0.00825296,0.0086112,0.0157916,0.00840573,0.0100245,0.00559281,0.0330806,0.00677472,0.00830321,0.00208427,0.00602409,0.00320784,0.0135462,0.00863383,0.0236583,0.0127861,0.0132232,0.0153176,0.00769722,0.00978255,0.015487,0.0146261,0.0100362,0.0133047,0.0118936
132,0.0121801,0.0346308,0.021564,0.00707139,0.0109552,0.00377792,0.00568646,0.00514586,0.00635709,0.0137764,0.0262548,0.0109445,0.00247716,0.00524789,0.00304833,0.00531336,0.00551509,0.00724835,0.0162448,0.00827949,0.00997253,0.00549797,0.0324956,0.0065331,0.00783547,0.00228339,0.00626596,0.00313628,0.0136737,0.00863135,0.0247133,0.01278,0.012137,0.0152328,0.00732279,0.0103419,0.0148117,0.0152436,0.0102175,0.0126925,0.0126704
133,0.0119436,0.0345599,0.0210035,0.00734824,0.00955154,0.00357124,0.00557401,0.00496692,0.00628582,0.0140216,0.0270831,0.0104119,0.00296824,0.00582694,0.00276044,0.00342796,0.00340394,0.00622717,0.0167882,0.00799963,0.0097986,0.00536283,0.0320383,0.00617642,0.00711668,0.00253985,0.00645925,0.00308711,0.0137315,0.0085721,0.0255931,0.0129076,0.0109074,0.0149584,0.0070397,0.0112777,0.0142561,0.015905,0.0105279,0.0119796,0.0134477
134,0.0118593,0.0345325,0.0204852,0.00773852,0.00831517,0.00340542,0.00554204,0.00480778,0.00625875,0.0143075,0.0279629,0.00999375,0.00416722,0.00733259,0.00376157,0.00334739,0.00332414,0.00585082,0.0174919,0.00768898,0.00959937,0.00525511,0.0317273,0.00584336,0.00623502,0.00278938,0.00658947,0.0030771,0.0137451,0.00844576,0.0262851,0.0131566,0.00961426,0.014431,0.00695417,0.012576,0.0137691,0.0165932,0.010969,0.0113214,0.0142006
135,0.0119097,0.0345456,0.0200391,0.00814807,0.00729922,0.00326823,0.00558298,0.00468926,0.0062516,0.0145716,0.0288638,0.00972985,0.00545006,0.00934675,0.00550708,0.00552219,0.00521298,0.00613098,0.01831,0.00744796,0.00942505,0.00519446,0.0315636,0.00551787,0.00528416,0.00300011,0.00666238,0.00310919,0.0137283,0.00827569,0.0269154,0.0134885,0.00840771,0.0136161,0.00714631,0.0141577,0.0132344,0.0172735,0.0114615,0.010794,0.0148797
136,0.0120528,0.0346106,0.0196761,0.00849435,0.00661567,0.00313877,0.00566471,0.00462751,0.00625229,0.0147676,0.0296898,0.00961719,0.00666727,0.011364,0.00721314,0.00780842,0.00776351,0.00696653,0.0190864,0.00730139,0.00927163,0.00516903,0.0315283,0.00524718,0.00437849,0.00316099,0.0066993,0.00318355,0.0136878,0.00813082,0.0276769,0.0138664,0.00749448,0.0125458,0.00761989,0.0158496,0.0125557,0.0179398,0.0118776,0.0103873,0.0154254
137,0.0122399,0.0347377,0.0193977,0.00874387,0.00626464,0.00299579,0.00574073,0.00461691,0.0062602,0.0148687,0.0303619,0.00960763,0.0079038,0.0129896,0.00849073,0.00914218,0.0105145,0.00832567,0.0196275,0.00720082,0.00911043,0.00515129,0.0315849,0.00524353,0.00375603,0.00328702,0.00673209,0.00329767,0.0136285,0.00808232,0.0287451,0.0142519,0.00709175,0.0113116,0.00832499,0.0173937,0.0117257,0.018636,0.0120904,0.0100328,0.0157667
138,0.0124474,0.03492,0.0192061,0.00891349,0.00608617,0.00282505,0.00576778,0.00463959,0.00627754,0.0148735,0.0308806,0.00963949,0.00922029,0.0140226,0.00923469,0.00960558,0.0132732,0.0101231,0.0198019,0.00708472,0.00892508,0.00511691,0.0316765,0.00576506,0.00383334,0.0034041,0.00680113,0.00345704,0.0135696,0.00818286,0.0301929,0.0146059,0.00735538,0.01005,0.00921016,0.0185182,0.0108575,0.01942,0.012033,0.00968131,0.0158482
139,0.0126847,0.0351401,0.0190955,0.00903696,0.00599452,0.00260474,0.00570856,0.00467829,0.00631915,0.0148009,0.0313091,0.00965663,0.0105312,0.0144632,0.00950487,0.00998886,0.0159215,0.0120742,0.0196019,0.00691176,0.00873138,0.00505273,0.0317442,0.00673912,0.00481316,0.00353668,0.00694357,0.00366372,0.0135421,0.00843578,0.0319429,0.0148872,0.00830443,0.00893137,0.0102516,0.0190112,0.010182,0.0202761,0.0117298,0.00932705,0.0156486
140,0.0129542,0.0353776,0.0190558,0.00911282,0.0061106,0.00232198,0.00554964,0.00473097,0.00640694,0.0146652,0.0317085,0.0096288,0.01164,0.0144441,0.00942317,0.0108951,0.0183606,0.0137741,0.0191536,0.00668451,0.00855665,0.00496136,0.0317562,0.00763463,0.00638043,0.00369589,0.00716571,0.00390563,0.0135686,0.00873981,0.0337521,0.0150728,0.00976937,0.00815888,0.0114297,0.0187796,0.0100078,0.0210627,0.0112729,0.00900875,0.0152028
141,0.0132284,0.0356351,0.0190556,0.00907341,0.00651099,0.00197322,0.00531157,0.00481402,0.00657122,0.0144689,0.0320472,0.00954133,0.0123989,0.0141718,0.00912988,0.0122944,0.02045,0.0149155,0.0186838,0.00644184,0.008423,0.00486599,0.0317292,0.00791989,0.00808281,0.00389349,0.00745217,0.00416033,0.0136527,0.00893515,0.0352454,0.0151536,0.0113966,0.00791817,0.0126542,0.0178688,0.0105522,0.0215689,0.0107825,0.00878562,0.0146039
142,0.0134534,0.0359038,0.0190858,0.00881442,0.00698613,0.0016003,0.00501409,0.00492159,0.00681607,0.0141873,0.032193,0.00938946,0.0128126,0.0138601,0.00875734,0.0138541,0.0219844,0.0154104,0.018394,0.00620564,0.00829333,0.00475977,0.0317001,0.00770702,0.00956113,0.00412024,0.007763,0.00439808,0.0137741,0.00897375,0.0360706,0.015107,0.0128238,0.0082085,0.0137574,0.016438,0.0117529,0.0216008,0.0103391,0.00870007,0.0139514
143,0.0135927,0.0361794,0.019142,0.00832426,0.00713523,0.00128472,0.00467609,0.00503856,0.00711956,0.0138507,0.0319372,0.00916025,0.0130656,0.0137419,0.008414,0.0152028,0.0227103,0.0153737,0.0182796,0.00597896,0.00811118,0.00462283,0.0316876,0.00772098,0.0105835,0.00436005,0.00806282,0.00461363,0.0139146,0.00899486,0.0360447,0.0148806,0.0138865,0.00879348,0.0145397,0.0147473,0.0133056,0.0211038,0.00998363,0.00876553,0.0133193
144,0.0136562,0.036427,0.0192413,0.00776801,0.00686131,0.00113499,0.00428975,0.0051369,0.00743255,0.0135651,0.0311111,0.00882365,0.0134061,0.0140395,0.00808989,0.0160279,0.0224287,0.0150223,0.0180171,0.00573347,0.00781269,0.00440549,0.0316662,0.00830332,0.0110723,0.00459099,0.00831303,0.00481261,0.0140613,0.00914693,0.0352377,0.0144049,0.014681,0.0093521,0.0148841,0.0131259,0.0148549,0.0201686,0.00971629,0.00895248,0.0127316
145,0.0136543,0.0365954,0.0194167,0.00741404,0.00679502,0.00120047,0.00384605,0.00519278,0.00769955,0.0134776,0.0297843,0.00836797,0.0139934,0.0149004,0.00762838,0.016171,0.0211768,0.0146209,0.0172,0.00544702,0.00736141,0.0040671,0.0315941,0.00901744,0.0110835,0.00476932,0.00846461,0.0049907,0.0141908,0.00943648,0.0339066,0.0136611,0.0153803,0.00966884,0.0147892,0.0119189,0.0161148,0.0189975,0.00951884,0.00919579,0.0121899
146,0.0135617,0.0366128,0.019712,0.00740203,0.00782373,0.00142783,0.00334505,0.00517583,0.00788269,0.0136423,0.0282986,0.00789256,0.014809,0.0162816,0.0068171,0.0157222,0.019382,0.0144982,0.0157473,0.00510921,0.0067429,0.00359259,0.0314646,0.00948708,0.0106755,0.00485469,0.0084607,0.00509565,0.0142588,0.00969837,0.0323349,0.0127483,0.0159538,0.00963299,0.0142445,0.0113664,0.016886,0.0178007,0.00934991,0.00942742,0.0117034
147,0.013305,0.0364186,0.0201955,0.00760551,0.00987537,0.00179185,0.00278138,0.00503468,0.00798626,0.0139015,0.0270423,0.0076976,0.0156324,0.0177818,0.00565823,0.0150271,0.0177628,0.0149639,0.0140047,0.00469957,0.00593609,0.00297834,0.031338,0.00959776,0.00987867,0.00484069,0.00825735,0.00505201,0.0141996,0.00966217,0.0307118,0.0118764,0.0161374,0.00922165,0.0131934,0.0115081,0.0170711,0.0166563,0.00913313,0.00956726,0.0112701
148,0.0128227,0.0360105,0.0209439,0.00776267,0.0122339,0.00238838,0.00219734,0.00471115,0.00805868,0.0139217,0.0260935,0.00824037,0.0161298,0.0186596,0.00484525,0.0145744,0.0170821,0.0161163,0.0124604,0.00420654,0.00490433,0.0022449,0.0313632,0.00932192,0.00873497,0.00472213,0.00783944,0.0048166,0.0139331,0.00918522,0.0291529,0.0112759,0.0156425,0.00849736,0.0116313,0.0122785,0.0166731,0.0154837,0.00875784,0.00953059,0.0108361
149,0.0122167,0.0354815,0.022013,0.00784208,0.014436,0.00333303,0.00186543,0.00417262,0.0081958,0.0134287,0.0252271,0.00977451,0.0160677,0.0182453,0.00544144,0.0146813,0.0178701,0.0177689,0.0113865,0.00370294,0.00360158,0.0015962,0.0317224,0.00884915,0.00737383,0.00444866,0.00724236,0.00442808,0.0134115,0.00843054,0.0277781,0.0110812,0.0144308,0.00767705,0.00977019,0.0136764,0.01577,0.0141199,0.00814814,0.00923881,0.010315
150,0.0117243,0.0350041,0.0234339,0.00824933,0.0163914,0.00447463,0.00239606,0.00344433,0.00851924,0.0124929,0.0243022,0.0120912,0.0155433,0.0164772,0.00700646,0.0152293,0.0199641,0.0194909,0.0108926,0.0035433,0.00196667,0.00192879,0.0325247,0.00860695,0.00605059,0.00393872,0.00654169,0.00400541,0.012667,0.00774817,0.0267341,0.0113955,0.0127797,0.00721822,0.0080827,0.0157741,0.0144965,0.0124531,0.00742755,0.00870018,0.0097204
151,0.0114619,0.0347727,0.0251696,0.00936813,0.0181858,0.00544333,0.00379646,0.00265395,0.00915445,0.0115948,0.0233429,0.014648,0.0150658,0.0140915,0.00845937,0.0158853,0.0224511,0.0207879,0.0110656,0.00428243,0.000165185,0.00357044,0.0337341,0.00886396,0.00506935,0.00325045,0.00583879,0.00368928,0.0118298,0.00742936,0.0261155,0.0123576,0.0110382,0.0075913,0.0071601,0.0184639,0.0130139,0.0105506,0.00700015,0.00810409,0.00927578
152,0.0113579,0.0349046,0.0271255,0.0109679,0.0199001,0.00607876,0.00564079,0.00209238,0.0101647,0.0112843,0.022379,0.0168469,0.0152132,0.0121597,0.00933916,0.0164811,0.0244686,0.0214538,0.0117156,0.0059136,0.00242163,0.00591063,0.0351624,0.00934627,0.00463813,0.00264222,0.00523289,0.00355773,0.0110951,0.00756877,0.0258512,0.0139502,0.00938653,0.00876251,0.00734215,0.0212883,0.0114812,0.00876668,0.00728244,0.00783931,0.00929917
153,0.011387,0.0353882,0.0291714,0.0125466,0.0215212,0.0066926,0.00760405,0.00217729,0.0115008,0.0116982,0.0214611,0.0182704,0.0161759,0.0114696,0.00962999,0.0170103,0.0258626,0.0218334,0.0124417,0.00792001,0.00509696,0.00856558,0.0365665,0.00946443,0.0047255,0.00232656,0.00483418,0.00358487,0.0106462,0.00813289,0.0257319,0.0157465,0.00788135,0.0102647,0.00816305,0.0236268,0.010057,0.00772699,0.00815597,0.00817544,0.00981129
154,0.0115388,0.0361031,0.0311626,0.0137835,0.0229681,0.00756772,0.00938673,0.00286594,0.0129918,0.0125368,0.0207232,0.0188308,0.0177606,0.0123074,0.00954678,0.0175112,0.0270306,0.0225292,0.0130377,0.00981282,0.00791789,0.0111251,0.0377776,0.00877608,0.00510988,0.00229894,0.00476276,0.00367377,0.0105624,0.0091317,0.0255375,0.0170938,0.00661639,0.0116577,0.00878967,0.0249991,0.00891509,0.0078425,0.0091509,0.00890864,0.0104562
155,0.0116254,0.0368935,0.0329533,0.014487,0.0241696,0.00845011,0.0107045,0.00374001,0.0143965,0.0134765,0.020283,0.0187001,0.0196002,0.0142977,0.00943239,0.0181256,0.0283022,0.0238175,0.0135503,0.0112504,0.0105922,0.0131444,0.0387367,0.00733904,0.0055876,0.00256785,0.00506825,0.00373704,0.0107684,0.0105327,0.0251655,0.0175293,0.00572152,0.0126809,0.00894902,0.0251987,0.00824277,0.00874545,0.00996242,0.00955762,0.0108812
156,0.0114589,0.0376362,0.0343928,0.0144635,0.0250616,0.00906143,0.0113506,0.00451174,0.0154703,0.0144073,0.0201097,0.0181176,0.0212377,0.0165344,0.00952399,0.0190453,0.0296222,0.0255314,0.0140684,0.0119975,0.0127255,0.0142908,0.0394535,0.00583098,0.00603623,0.0030898,0.00564658,0.00374736,0.0110734,0.0119405,0.0246464,0.0169759,0.00519409,0.0132223,0.0088995,0.0242884,0.00814161,0.00979399,0.0105593,0.00985464,0.0109917
157,0.0111044,0.03826,0.0353636,0.0136507,0.0255868,0.00949466,0.0112745,0.00500743,0.0160436,0.015292,0.0200722,0.0172927,0.0222888,0.0182228,0.00973307,0.0202341,0.0307635,0.027314,0.0145741,0.0119026,0.013959,0.0144943,0.0399404,0.00502202,0.00638813,0.00370353,0.00628608,0.003729,0.011267,0.0127824,0.0240496,0.0156678,0.00486878,0.0132935,0.00885375,0.0225817,0.00851242,0.0106456,0.0110372,0.00994962,0.0108701
158,0.0107931,0.0387365,0.0358509,0.0123183,0.0257201,0.00980096,0.0106032,0.00511652,0.0160694,0.015961,0.0200551,0.0164062,0.0226472,0.0190428,0.00977763,0.0213959,0.0316656,0.0287881,0.0149822,0.0109877,0.0141542,0.0139501,0.0401795,0.00478257,0.00660707,0.00424613,0.00677257,0.00370495,0.0112101,0.0128465,0.023401,0.0140569,0.00461406,0.0129978,0.00886691,0.0206094,0.00911957,0.0112562,0.0114659,0.0102136,0.0105982
159,0.0106917,0.0390706,0.0359748,0.0110057,0.025498,0.00971681,0.00957905,0.0048079,0.0156204,0.0161932,0.0200098,0.0155866,0.0224901,0.0190722,0.00946461,0.0222724,0.032521,0.0296907,0.0152251,0.00956779,0.0134803,0.0129504,0.0401526,0.00453099,0.00669459,0.00455035,0.00696191,0.00365107,0.0108738,0.0123924,0.0226949,0.0127108,0.00446634,0.0124687,0.00891981,0.0189068,0.00974327,0.0117273,0.0118204,0.0108041,0.0101844
160,0.0108151,0.0392933,0.0359453,0.0101873,0.0250193,0.00905088,0.00845801,0.00416867,0.0148428,0.0159461,0.0199397,0.0148794,0.0220928,0.0185581,0.00878151,0.0228688,0.0335767,0.0299813,0.0152851,0.00816963,0.0123289,0.011703,0.039887,0.00416565,0.00669458,0.00447441,0.00680994,0.00352622,0.0103261,0.0117897,0.0219471,0.0119973,0.00459026,0.0118054,0.00877944,0.0176272,0.0102396,0.0121719,0.0120012,0.0114922,0.00961169
161,0.0110583,0.039447,0.03596,0.0100133,0.0244068,0.00800589,0.00742907,0.00340531,0.0138939,0.0153936,0.0198669,0.0142945,0.0216293,0.0177305,0.00782784,0.0234126,0.0348538,0.0297994,0.0151807,0.00714413,0.0111067,0.0103142,0.0394576,0.00384391,0.00667376,0.00398975,0.00636752,0.00338796,0.0096903,0.0112609,0.0212106,0.0118398,0.00516012,0.0110496,0.0082383,0.0164442,0.010534,0.0126074,0.0119046,0.0119422,0.00891281
162,0.0112908,0.0395709,0.0361088,0.0102869,0.0237426,0.00699055,0.00656738,0.00276829,0.0128887,0.0147637,0.019807,0.0138937,0.0211146,0.0167253,0.00672131,0.0241327,0.0360361,0.0293219,0.0149434,0.0063914,0.0100514,0.00888939,0.0389305,0.00362535,0.00669221,0.00322276,0.00574594,0.00344899,0.0091004,0.0109068,0.0205527,0.0119672,0.00616771,0.0102176,0.0074619,0.015003,0.010605,0.0129441,0.0114833,0.0119789,0.00818962
163,0.0114575,0.0396928,0.0363538,0.0105464,0.0230127,0.00623354,0.00583013,0.0023964,0.0118904,0.014199,0.0197623,0.0138009,0.0204987,0.0156182,0.00553092,0.0250302,0.036645,0.0286588,0.0146,0.00566592,0.00921067,0.00756768,0.0382989,0.00345849,0.00678414,0.00243195,0.00506773,0.00385811,0.00866577,0.0107248,0.0200299,0.0122626,0.00737666,0.00935534,0.00681679,0.0133701,0.0104736,0.0130877,0.0107596,0.0116131,0.00756147
164,0.011597,0.0398312,0.0365979,0.0103724,0.022102,0.00570066,0.00512406,0.00221495,0.0109462,0.0137518,0.0197381,0.0140688,0.019775,0.0145044,0.00426065,0.0258162,0.036358,0.027842,0.0141771,0.00494374,0.00856242,0.00642806,0.0374813,0.00328448,0.00695146,0.00192328,0.0044236,0.00445767,0.0084507,0.0106275,0.0196781,0.0127755,0.00859566,0.00854952,0.0064013,0.0119999,0.0102054,0.0130224,0.00979648,0.010949,0.00709194
165,0.0117851,0.0399956,0.0367677,0.00974204,0.0208569,0.00530884,0.00440042,0.00206633,0.0101192,0.0134469,0.019767,0.0144893,0.0189957,0.0135262,0.00293738,0.0261002,0.0351954,0.0268773,0.0137442,0.00437741,0.00810688,0.00540896,0.036398,0.00308798,0.00716806,0.00179794,0.00385347,0.00496195,0.00847183,0.0105334,0.0195111,0.0135335,0.0097714,0.00787694,0.00605727,0.0113582,0.00990709,0.0127882,0.00866194,0.010105,0.00675834
