Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RMEL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH3,RTOE,RUA1,RUA2,RUA3
All Timesteps RMSE,0.0103575,0.0349884,0.0301595,0.00812687,0.0119899,0.00595646,0.00521678,0.00415898,0.00964925,0.012041,0.0264553,0.0158056,0.0142536,0.0149434,0.0101192,0.0185773,0.0207003,0.0168026,0.0175335,0.00668135,0.00698127,0.00861976,0.0329732,0.00915599,0.0131364,0.00508823,0.00542238,0.00462966,0.0110189,0.0084733,0.0240798,0.0169518,0.0154158,0.0170996,0.0119529,0.0162491,0.018922,0.0113085,0.00910126,0.00924336,0.00978112
0,0.0124359,0.028043,0.0341213,0.00911506,0.0176621,0.00661009,0.00338551,0.000982579,0.00567364,0.0121012,0.0252703,0.0131556,0.00526297,0.0121896,0.00912639,0.0262289,0.0295142,0.0128345,0.0328605,0.0047154,0.00505202,0.0144292,0.0225656,0.0166102,0.00737271,0.00900963,0.00530489,0.00531583,0.00461446,0.0100272,0.0276146,0.0199733,0.013029,0.0101221,0.00968079,0.00671757,0.0162087,0.0110848,0.00590829,0.00941339,0.00709077
1,0.0120684,0.0283745,0.0337563,0.00879322,0.0129519,0.00727357,0.00360306,0.00192823,0.00646704,0.0116727,0.0230768,0.0132898,0.00601768,0.00924253,0.00521695,0.0278479,0.0299374,0.0129246,0.0280803,0.0041461,0.00489105,0.0123508,0.0230831,0.015651,0.0103759,0.00811465,0.00456554,0.00433333,0.00438821,0.00939769,0.0268612,0.0199586,0.0128363,0.00978866,0.00945944,0.00693998,0.0166256,0.00879251,0.00504883,0.00837996,0.00613542
2,0.0120697,0.0287438,0.0335448,0.00828025,0.0106593,0.00782146,0.00368821,0.00248627,0.00712882,0.011407,0.0226928,0.0133333,0.00731277,0.00795816,0.00376735,0.0284362,0.0293114,0.0123422,0.0258473,0.00390877,0.00507863,0.010436,0.0237564,0.0146554,0.0124007,0.00734208,0.00380656,0.00333847,0.00438803,0.00869658,0.0258625,0.0194532,0.01257,0.00970661,0.00879547,0.00705307,0.0168204,0.0103068,0.00407182,0.00737403,0.00496911
3,0.0124031,0.0291276,0.0334617,0.00776466,0.0101296,0.00822947,0.00364031,0.00263742,0.00759713,0.0114039,0.023171,0.0133091,0.00805264,0.00709157,0.0036796,0.0281346,0.0276326,0.0110681,0.0255733,0.00437012,0.00565832,0.0087464,0.0246382,0.0137976,0.0130426,0.00670202,0.00304607,0.00234608,0.00459393,0.00800777,0.0247394,0.0186147,0.0130383,0.0116306,0.00882646,0.00757879,0.0169713,0.0100423,0.00300561,0.00637484,0.00360182
4,0.0129153,0.0295202,0.0334806,0.00753249,0.0103599,0.00846846,0.00354337,0.0024657,0.00786981,0.0117218,0.0239611,0.0133407,0.00837411,0.00608076,0.00380895,0.0273069,0.0249805,0.00911983,0.026376,0.00545297,0.00655555,0.00728504,0.0258333,0.0132818,0.013071,0.00627571,0.0023436,0.00146872,0.004952,0.00739941,0.0242641,0.0177287,0.0143597,0.0151294,0.0103809,0.00876412,0.0180687,0.00681958,0.00184564,0.00532251,0.00209911
5,0.0133806,0.0299369,0.0336502,0.00764776,0.01067,0.00851658,0.00355756,0.00214169,0.00806872,0.0122205,0.024793,0.0137671,0.00891704,0.00522739,0.00425223,0.0263777,0.0216023,0.00646212,0.0274025,0.00676625,0.00761813,0.00622161,0.0274584,0.0131743,0.0137839,0.00619061,0.00180334,0.00097044,0.00543862,0.00691864,0.0249069,0.0172486,0.0153124,0.017519,0.0123169,0.00971894,0.0204324,0.00442207,0.000928588,0.00420513,0.000661077
6,0.0136698,0.0304088,0.034053,0.00789772,0.0107316,0.00842222,0.00381062,0.0019411,0.00839433,0.0125861,0.0255729,0.0149445,0.0103099,0.00560848,0.00527758,0.0256541,0.0180326,0.00309741,0.0281069,0.00802775,0.00873105,0.00622299,0.0295582,0.0133198,0.0154662,0.00654751,0.00185281,0.00146499,0.00615726,0.00667569,0.0260969,0.0176573,0.014827,0.0171251,0.0132838,0.00900187,0.0224594,0.00696037,0.0023365,0.0034963,0.00199763
7,0.0137583,0.0309916,0.0346583,0.00808729,0.0103222,0.00826975,0.00428033,0.00206456,0.00901685,0.0125697,0.0262683,0.0168048,0.0126257,0.00776668,0.00678773,0.0252629,0.015047,0.00196071,0.0283227,0.0090427,0.00984339,0.00765111,0.0320267,0.0134695,0.0171874,0.00733788,0.00292258,0.00268583,0.00725365,0.00691306,0.0271151,0.0189433,0.0131417,0.0145573,0.0129824,0.00596705,0.0222779,0.00843363,0.00493282,0.00433359,0.00452073
8,0.0136058,0.0317385,0.0352493,0.0082274,0.00933406,0.00816738,0.00487791,0.00247057,0.0100005,0.0121796,0.0268399,0.0187182,0.0155101,0.0109459,0.00862149,0.0251693,0.01319,0.00645877,0.0281749,0.00962766,0.0108278,0.00963128,0.0345607,0.0134044,0.018205,0.00837682,0.00460761,0.00412574,0.00867778,0.00783696,0.027711,0.0203596,0.0114273,0.0119262,0.0119876,0.00294145,0.0197612,0.00725944,0.00778701,0.00637616,0.00722897
9,0.0131964,0.032637,0.035534,0.00836612,0.00786126,0.00823527,0.00546133,0.00299579,0.0111986,0.011618,0.0272275,0.0198927,0.0185817,0.0143793,0.0106053,0.0252158,0.0124086,0.0114864,0.0278183,0.00967114,0.0113168,0.0110973,0.0367701,0.012949,0.0186294,0.00935852,0.006363,0.00536672,0.0101129,0.00936059,0.0277971,0.0209958,0.0100086,0.0100994,0.0109514,0.00647838,0.0168127,0.00500963,0.0101814,0.00828439,0.0095513
10,0.0126657,0.0335989,0.0353553,0.00835868,0.00617743,0.00852193,0.00582583,0.00348314,0.0122623,0.0110645,0.0273769,0.0199295,0.0215248,0.0176597,0.0124662,0.0250882,0.0125195,0.0163356,0.0272563,0.00927195,0.0109178,0.0115545,0.0383628,0.0121042,0.019021,0.0100088,0.00775287,0.00606071,0.0111749,0.0111062,0.0273373,0.0204768,0.00815217,0.00850532,0.0102364,0.0106645,0.0158297,0.00388201,0.0114739,0.00924882,0.010962
11,0.0121212,0.034522,0.0347712,0.00808653,0.00461798,0.0089359,0.00583456,0.00380094,0.0128343,0.0105605,0.0272996,0.0190842,0.0240575,0.0206575,0.013929,0.0243102,0.013562,0.0205184,0.0264307,0.00871225,0.00964066,0.0111153,0.0392838,0.0111817,0.0196916,0.0102108,0.00849065,0.00609421,0.011618,0.0125882,0.0265561,0.0191621,0.00649162,0.00845383,0.0102583,0.0133435,0.0174501,0.00452569,0.0114041,0.00913993,0.0112237
12,0.011489,0.035344,0.0339748,0.00791651,0.00346026,0.00926941,0.00553773,0.00385073,0.0127566,0.0101043,0.0270805,0.0180582,0.0259135,0.0233195,0.0148395,0.0224687,0.0153614,0.0237812,0.0253768,0.00824728,0.00810071,0.0102564,0.0396938,0.0105971,0.0204357,0.0100093,0.00846464,0.00562664,0.0114035,0.0133803,0.0258414,0.017816,0.00700187,0.0109775,0.0110881,0.0147617,0.0203896,0.00606518,0.0102034,0.00838543,0.0104673
13,0.0106525,0.0360343,0.0331184,0.00849601,0.00285168,0.00925095,0.00507707,0.00355205,0.0121165,0.00978011,0.0268212,0.0175093,0.0269079,0.0255086,0.0151762,0.019539,0.0173288,0.0261979,0.0242824,0.00791014,0.0071004,0.00945227,0.0398471,0.0104973,0.0208552,0.00952165,0.00772875,0.00494538,0.0106602,0.0132579,0.0253417,0.0170677,0.00851499,0.0138645,0.0119272,0.0154264,0.0228891,0.00771597,0.0084453,0.00751505,0.00906664
14,0.00959631,0.036557,0.0322483,0.00977612,0.00279788,0.00865171,0.00457422,0.00284451,0.0111659,0.0097346,0.0265609,0.0176692,0.0269782,0.0269846,0.0149669,0.0160686,0.0188237,0.0279317,0.0233667,0.00754013,0.00670853,0.00890619,0.0399397,0.0107118,0.0207117,0.00884478,0.00646964,0.00426689,0.00962638,0.012279,0.0249382,0.0170748,0.00892924,0.0153541,0.0118897,0.0156331,0.0236987,0.00881388,0.00676041,0.00668321,0.00741771
15,0.00842828,0.036873,0.0313591,0.0110629,0.00321096,0.00743197,0.00419348,0.00179398,0.010202,0.0100593,0.0262694,0.0183109,0.0261754,0.0275251,0.0142568,0.0130633,0.0194779,0.0289932,0.0227625,0.00696146,0.00626084,0.00853286,0.0400229,0.0109422,0.0199911,0.00805225,0.00495031,0.00375154,0.0086168,0.0107575,0.0245005,0.0176486,0.00790369,0.0149768,0.0106985,0.015585,0.0226868,0.00907091,0.00565666,0.0057513,0.00581157
16,0.00733314,0.0369705,0.030478,0.0119011,0.00394309,0.00583544,0.00408799,0.00121825,0.00947859,0.0107515,0.0259053,0.0190478,0.0246451,0.0270582,0.0131334,0.0114905,0.0192815,0.0292524,0.022466,0.00612321,0.00534372,0.00818552,0.0400357,0.0110156,0.018784,0.00725086,0.00342942,0.00364796,0.00797036,0.00914028,0.0240566,0.0186386,0.00612436,0.0130494,0.00866011,0.0153918,0.0206657,0.00859138,0.00545467,0.00479572,0.00450188
17,0.0064272,0.0368752,0.0297038,0.0123228,0.00479262,0.00437305,0.00417095,0.00238471,0.0091269,0.0117485,0.0254436,0.0196771,0.0226408,0.0256783,0.0117542,0.0114458,0.0184706,0.0285997,0.022351,0.00511382,0.00409468,0.00784953,0.039902,0.0111865,0.017132,0.00658806,0.00207439,0.00409435,0.00788594,0.00782611,0.0237633,0.0200763,0.00465476,0.0103227,0.00635863,0.01507,0.0186364,0.00766181,0.00607137,0.00445469,0.00382472
18,0.00569603,0.0366454,0.0291547,0.0125859,0.0055533,0.00360108,0.0042856,0.00391259,0.00909573,0.0129108,0.0248649,0.0202511,0.0205202,0.0235516,0.0103167,0.0121231,0.0173136,0.0270881,0.0222886,0.00411132,0.00302986,0.00758892,0.0395957,0.0119516,0.0150162,0.00616708,0.00103594,0.00486025,0.0082946,0.00703012,0.0238122,0.0218673,0.00434652,0.00761475,0.00438576,0.0147245,0.0172006,0.00663936,0.00704958,0.00531374,0.00399353
19,0.00511135,0.0363343,0.028884,0.0128678,0.00610272,0.00354466,0.00449821,0.00515599,0.00920523,0.0140259,0.0241434,0.0209207,0.0186173,0.0208469,0.00893607,0.0127837,0.0159384,0.0249656,0.0222946,0.00339188,0.00274557,0.00737874,0.0391355,0.0131261,0.012469,0.00596565,0.000957461,0.00563883,0.00897322,0.00674429,0.0243309,0.0234065,0.00494283,0.005522,0.0032363,0.0145258,0.0164537,0.00604654,0.00799983,0.00688707,0.0047503
20,0.00472656,0.0359715,0.0288354,0.0131253,0.00646536,0.00369613,0.00492123,0.00594543,0.00927927,0.0148933,0.0232578,0.0217501,0.0170593,0.0177512,0.00765926,0.0131354,0.0142919,0.0225879,0.0225042,0.00336296,0.00313423,0.00708947,0.038533,0.0136761,0.00970073,0.00587618,0.00175765,0.0062684,0.00975167,0.00684049,0.0252658,0.0237283,0.00579067,0.0044934,0.00318405,0.0144215,0.0161146,0.00651005,0.00876503,0.00847225,0.00573697
21,0.00461673,0.0355732,0.028877,0.0131957,0.00682682,0.00375261,0.00545361,0.00629265,0.00921451,0.0154277,0.0221987,0.0226607,0.0157409,0.0144994,0.00662716,0.0131358,0.0122645,0.0202979,0.0229917,0.0041261,0.00356789,0.00660758,0.0377771,0.0129314,0.00718065,0.00578161,0.00269762,0.00669395,0.0105706,0.00721748,0.0263155,0.0222789,0.00676031,0.0048889,0.0039624,0.0140808,0.0157625,0.00798613,0.00935881,0.00976555,0.00679892
22,0.00478905,0.0351571,0.0288924,0.0130149,0.00746622,0.00371663,0.00591849,0.00631263,0.00898122,0.0156812,0.0209595,0.023503,0.0144856,0.0113576,0.00588779,0.0127516,0.0098771,0.0183401,0.0236449,0.00531601,0.00378681,0.00592588,0.0368631,0.0114673,0.0054996,0.00554994,0.00367063,0.0069115,0.0114336,0.00782626,0.0269989,0.0195367,0.00798493,0.00641404,0.00517283,0.013274,0.0151785,0.00965369,0.00986471,0.0107625,0.00790316
23,0.00516106,0.0347398,0.0288424,0.0127058,0.00856542,0.00368062,0.00625712,0.00616049,0.00861151,0.0157612,0.0195508,0.024163,0.013188,0.00856444,0.00513687,0.0118243,0.00742396,0.0167496,0.0242114,0.00661886,0.00397624,0.00518329,0.0358249,0.0105708,0.00471847,0.00505136,0.00465439,0.00695756,0.0123495,0.00861232,0.0268644,0.0167336,0.00945668,0.00843832,0.00659155,0.0122485,0.0144799,0.0107383,0.0103615,0.0115983,0.00904258
24,0.0056123,0.0343188,0.0287505,0.0124373,0.010049,0.00370795,0.00652417,0.0059894,0.00818792,0.0157226,0.0180593,0.0246154,0.0118451,0.00628745,0.0041512,0.0100968,0.00563638,0.0152753,0.024453,0.00788917,0.00459533,0.00471024,0.0347236,0.0108046,0.00424391,0.00424944,0.00563408,0.00688233,0.013301,0.00949003,0.0257793,0.0149143,0.0109206,0.0105487,0.00803728,0.0116187,0.0139184,0.0109639,0.0108874,0.0124146,0.0102106
25,0.00606763,0.033869,0.0286418,0.012249,0.0116274,0.00381467,0.00678999,0.00591215,0.00781876,0.0155345,0.0166889,0.0248778,0.0105214,0.00464772,0.00332105,0.00748848,0.00552479,0.0135113,0.0242603,0.00904782,0.00584849,0.00491319,0.0335991,0.011821,0.00389633,0.0032247,0.00660915,0.00670917,0.0142485,0.0103496,0.0241966,0.014366,0.0121428,0.0125988,0.00938039,0.0116837,0.0136266,0.0106144,0.0114469,0.0132744,0.0114144
26,0.00653259,0.0333645,0.0284922,0.012068,0.0129536,0.00397869,0.00707225,0.00595463,0.00758809,0.0151519,0.015697,0.0249247,0.00930661,0.0037632,0.00343814,0.00465961,0.00677465,0.011231,0.0236709,0.01001,0.00741278,0.00580986,0.0324498,0.0131175,0.00389146,0.0021357,0.0075811,0.00647727,0.0151475,0.0110824,0.023111,0.0147801,0.0132021,0.0147266,0.010643,0.0120523,0.0136328,0.0102471,0.0120327,0.0141402,0.0126754
27,0.00705973,0.0328022,0.0282333,0.0118024,0.0137704,0.0041497,0.00732588,0.00603803,0.00750039,0.0146072,0.0152413,0.0246748,0.0083123,0.00362219,0.00435452,0.00384423,0.00804576,0.00871388,0.0228133,0.0106698,0.00881171,0.00697238,0.031262,0.0141498,0.0042064,0.00130956,0.00853164,0.00627527,0.0159597,0.0116273,0.0233445,0.0155461,0.0143587,0.0171515,0.0119212,0.0121799,0.0140396,0.0103439,0.0126304,0.0149105,0.0140041
28,0.00766515,0.0322225,0.0277976,0.0113745,0.0139704,0.00427388,0.00748856,0.00605203,0.00747395,0.0140321,0.0153536,0.0240524,0.00766865,0.00395706,0.00531436,0.00523905,0.00859547,0.00676909,0.0218072,0.0109465,0.00972828,0.00797407,0.0300776,0.0145508,0.00520697,0.00132863,0.00941277,0.00615782,0.0166454,0.0119882,0.024703,0.0160749,0.0156078,0.0196495,0.0131319,0.0118626,0.015033,0.0113232,0.0132052,0.0154782,0.0153742
29,0.008315,0.0316939,0.0271873,0.0107927,0.0136143,0.00432322,0.00751764,0.00592748,0.00739669,0.0135732,0.0160331,0.0230655,0.00740215,0.0044276,0.00596869,0.00598086,0.00836399,0.00583027,0.020717,0.0108156,0.0100676,0.00856439,0.0290132,0.0143299,0.00725603,0.00182775,0.0101605,0.00611085,0.0171606,0.0121879,0.0262442,0.0161272,0.0166121,0.0213816,0.0139786,0.0112285,0.0165576,0.0133564,0.0137138,0.0157753,0.0167266
30,0.00893014,0.0312893,0.0264727,0.0101923,0.0128434,0.00429461,0.00742195,0.00567228,0.00718241,0.0133155,0.0172814,0.0218246,0.00733574,0.00478035,0.00626358,0.00534429,0.0077834,0.00507171,0.0196167,0.0103209,0.00991945,0.00867934,0.0282491,0.0137342,0.00953485,0.00218063,0.0107063,0.00611125,0.017448,0.0122187,0.0271893,0.0158814,0.0171244,0.021604,0.0142013,0.0106014,0.0181573,0.0159345,0.0141189,0.0157858,0.0179762
31,0.0094225,0.0310627,0.0257614,0.00974614,0.0118207,0.00419632,0.00725616,0.00534533,0.00680631,0.0132527,0.0189856,0.0205178,0.00716954,0.00484495,0.00621125,0.00416449,0.00742026,0.00371157,0.0186078,0.00956031,0.00945409,0.00840574,0.0279414,0.0130369,0.010931,0.00228684,0.0109925,0.00613302,0.0174589,0.0120617,0.0273372,0.0157379,0.0171469,0.02049,0.0138124,0.0104502,0.0192746,0.0182008,0.0143974,0.0155321,0.0190255
32,0.00973195,0.0310366,0.0251468,0.00951916,0.0107503,0.00403466,0.00708816,0.00501975,0.00630293,0.013323,0.0209247,0.0193538,0.00671827,0.00465006,0.00585614,0.00424796,0.00756255,0.0020409,0.0177307,0.0086562,0.00882464,0.00790933,0.0281294,0.012425,0.0110299,0.00224454,0.0109864,0.00613099,0.0171873,0.0117283,0.026912,0.0160045,0.0166986,0.0190542,0.0130793,0.0113167,0.0196398,0.0196091,0.0145252,0.0150472,0.0197773
33,0.00985856,0.0312161,0.024662,0.00944399,0.00978821,0.0038053,0.00696188,0.00476321,0.00573346,0.0134707,0.0229092,0.0184687,0.00610667,0.00449104,0.00543952,0.00591642,0.00828324,0.00110696,0.0169382,0.00772176,0.00813672,0.00735268,0.0287085,0.0119672,0.0102721,0.00214323,0.0107015,0.00608569,0.0166986,0.0112727,0.0262064,0.0166543,0.0157433,0.0180579,0.0123599,0.0134954,0.0194109,0.0201309,0.0144719,0.0143644,0.020158
34,0.0098369,0.0315974,0.0242782,0.00945709,0.00877188,0.0035275,0.00690759,0.00465003,0.00517231,0.0136805,0.0248889,0.0178964,0.00584626,0.00466023,0.00542745,0.00805872,0.00978109,0.00140164,0.0161584,0.0068725,0.00750444,0.00687361,0.0294835,0.0116712,0.00935702,0.00195011,0.010209,0.00604814,0.0161365,0.0108011,0.0252957,0.0173952,0.0144624,0.0172828,0.0119384,0.0166904,0.0190708,0.0200685,0.0142417,0.013569,0.0201603
35,0.00975325,0.0321561,0.0239378,0.00959357,0.00729524,0.00325768,0.00692157,0.00470042,0.00469166,0.013933,0.0268735,0.0176006,0.00639131,0.00517059,0.00592503,0.0103959,0.0122232,0.00304475,0.0153675,0.00617836,0.00706472,0.00655193,0.0302437,0.0115173,0.0085381,0.00160881,0.00960135,0.00607642,0.0156547,0.0104062,0.0240892,0.0179297,0.0134044,0.0162669,0.0119097,0.0200806,0.019157,0.019767,0.0138842,0.0127669,0.0198312
36,0.00971607,0.0328235,0.0235956,0.00997215,0.00528727,0.00305506,0.00696595,0.00485455,0.00435006,0.0141721,0.0287784,0.0175214,0.00747716,0.00606774,0.006508,0.0128804,0.0153079,0.00596817,0.0145892,0.00563797,0.0069208,0.00639922,0.0308074,0.0114534,0.00774285,0.00120043,0.00897455,0.00617415,0.0153628,0.0101385,0.0225635,0.0181335,0.013081,0.0150762,0.0121227,0.0226541,0.0199367,0.0194522,0.0134995,0.0120659,0.019264
37,0.00982232,0.0335006,0.0232576,0.0107012,0.00329851,0.00293081,0.00699001,0.00500917,0.00417791,0.0143305,0.0303429,0.0175951,0.00848394,0.00744616,0.00690874,0.0150894,0.018345,0.00903109,0.0138529,0.00525754,0.00705077,0.00636958,0.0310546,0.0113778,0.00703065,0.000861536,0.00841375,0.00628487,0.0152846,0.00998689,0.0209194,0.0180328,0.0133032,0.0140559,0.0122763,0.0236154,0.021203,0.0191948,0.0132127,0.0115407,0.0185762
38,0.0100934,0.0340699,0.0229703,0.0117097,0.0023962,0.00284426,0.00694493,0.00508157,0.00417914,0.0143709,0.0312102,0.0177442,0.00905572,0.00898128,0.00721865,0.0164481,0.0206921,0.0111177,0.01317,0.00513633,0.00728696,0.00637535,0.030945,0.0111723,0.00648937,0.000619323,0.00797798,0.00632899,0.0153646,0.00990015,0.0194316,0.0176721,0.0133314,0.013275,0.0120958,0.0227669,0.0224221,0.0189059,0.0131121,0.0112243,0.0178757
39,0.0104621,0.0344301,0.0228064,0.0127019,0.00353161,0.00277737,0.00678875,0.00503568,0.00432816,0.0142991,0.0311519,0.0179003,0.0091981,0.00999587,0.00758387,0.0167096,0.021977,0.0117879,0.0125554,0.00533755,0.0073936,0.00632095,0.0305089,0.0107855,0.00605617,0.000621666,0.00769446,0.00628891,0.0155192,0.00981577,0.0182382,0.0170954,0.0126629,0.0125261,0.0114749,0.0207686,0.0230956,0.0183739,0.0132031,0.0111347,0.0172378
40,0.0108515,0.0345516,0.0228299,0.0133251,0.00600383,0.00277617,0.0064709,0.00486698,0.00458565,0.014144,0.0301979,0.0180181,0.00914938,0.0100505,0.00811814,0.0160419,0.0220093,0.0114636,0.012132,0.00570829,0.00719377,0.00612438,0.0298492,0.0102563,0.00562831,0.000859681,0.00754571,0.00621548,0.0156685,0.00966595,0.0173809,0.016383,0.0114344,0.0117528,0.010523,0.0190374,0.0229885,0.0174099,0.0134068,0.011277,0.0166807
41,0.0112015,0.0344859,0.023067,0.0134022,0.00887066,0.00289949,0.0059409,0.00458765,0.00491731,0.0139239,0.028602,0.018083,0.0091047,0.00936908,0.00887419,0.0147494,0.0206481,0.0108944,0.0121999,0.00603355,0.00665363,0.00573938,0.0291294,0.00969794,0.00512727,0.00101435,0.00746871,0.00617314,0.015745,0.00940653,0.0170048,0.0156375,0.0102154,0.01118,0.00945219,0.0188496,0.0221431,0.0160201,0.0135759,0.0116055,0.0161532
42,0.0114863,0.0343473,0.0235096,0.012996,0.0113222,0.00314057,0.0051634,0.00422148,0.00531978,0.0136254,0.0267344,0.0180618,0.00898786,0.00864966,0.0095963,0.0129845,0.0177977,0.0103052,0.0132553,0.00620063,0.00584718,0.00513356,0.0285303,0.00921354,0.00455133,0.00108778,0.00738047,0.00617469,0.0156923,0.00902856,0.0173777,0.01491,0.00955869,0.0110126,0.00849201,0.020065,0.0207533,0.014496,0.0135517,0.0119708,0.0155568
43,0.0116695,0.0342412,0.0241457,0.0122566,0.0127643,0.00342417,0.00415103,0.00380768,0.00581136,0.0132071,0.0249741,0.017902,0.00855925,0.00837743,0.00980258,0.0107788,0.0135925,0.0092134,0.0154629,0.00621933,0.00486024,0.00426537,0.0281868,0.00878567,0.00400635,0.00128773,0.00721245,0.0061955,0.0154686,0.00856055,0.0185881,0.0142075,0.0095271,0.011114,0.00777913,0.0215187,0.0190152,0.0133053,0.0132126,0.0121615,0.0148015
44,0.0116871,0.0342363,0.0249344,0.0112418,0.0129121,0.00366858,0.00304644,0.00342539,0.00640423,0.012674,0.0235654,0.0175933,0.00785186,0.00891034,0.00925717,0.00833187,0.00874957,0.00717671,0.0178784,0.00619481,0.00379904,0.0031449,0.0281565,0.00828002,0.00369776,0.0016369,0.00695472,0.00623905,0.0150612,0.0080844,0.0202939,0.0136369,0.00973309,0.0111574,0.00732217,0.022406,0.017001,0.0127751,0.0125311,0.0120386,0.0138831
45,0.0114635,0.0343356,0.0258253,0.00994175,0.0119581,0.00384465,0.00220674,0.00314944,0.00707456,0.0120894,0.022838,0.0173373,0.00741688,0.0106504,0.00815922,0.00624828,0.00493683,0.00446133,0.0189473,0.00627101,0.00285774,0.00193449,0.0284309,0.00760571,0.00387302,0.00211656,0.00666282,0.00638403,0.0144737,0.00773609,0.0219512,0.0134961,0.00986575,0.0110005,0.00723086,0.0227227,0.0146762,0.0127026,0.0115692,0.0116214,0.0128796
46,0.0110139,0.0345001,0.0267902,0.00852577,0.0110953,0.00398358,0.00220491,0.00298284,0.00779511,0.0115526,0.0233003,0.0175732,0.00790306,0.0128372,0.00729464,0.00532049,0.0039617,0.00275696,0.01809,0.0065449,0.00246458,0.001414,0.0289721,0.00688664,0.00458815,0.00278642,0.00641814,0.00671368,0.0136999,0.00761721,0.0231346,0.0140261,0.010006,0.0108353,0.0076741,0.0229446,0.0119825,0.0124294,0.0104386,0.0110387,0.0118657
47,0.0104942,0.0346804,0.0278687,0.00761856,0.0121381,0.00414283,0.00303449,0.00284278,0.00858511,0.0111357,0.0247765,0.0186728,0.0090187,0.0138744,0.00793871,0.00593693,0.00491265,0.00494413,0.0164673,0.00706211,0.00308545,0.00255948,0.0297496,0.00641432,0.00553251,0.00356241,0.00623651,0.00719449,0.0127113,0.00766488,0.0237066,0.0150208,0.0105794,0.011139,0.00843816,0.0235047,0.00899434,0.01135,0.00924869,0.0103982,0.0108377
48,0.0101891,0.0348626,0.0291749,0.00808363,0.01493,0.00442493,0.0042273,0.00262367,0.00952819,0.0108514,0.0260927,0.0205419,0.00973744,0.013264,0.00984915,0.00789138,0.00850734,0.00875825,0.0154708,0.00790581,0.00462399,0.00451065,0.0307422,0.00606958,0.00629911,0.00422008,0.00596992,0.00759657,0.0114695,0.00767588,0.0238489,0.0159928,0.0120028,0.0124398,0.00922865,0.0244268,0.00644902,0.00936669,0.00808861,0.00964942,0.00973749
49,0.0103251,0.0351096,0.0308379,0.00981708,0.0176555,0.00495501,0.00556487,0.00229274,0.0106975,0.0107495,0.026476,0.0226248,0.00930437,0.0124137,0.0111884,0.0104276,0.0143145,0.0121393,0.0147894,0.0092426,0.00687092,0.00693946,0.0318874,0.00550927,0.00661617,0.00459125,0.0053921,0.0076341,0.0100254,0.00757781,0.0239161,0.0168075,0.0142741,0.0148767,0.0102,0.0253368,0.00677295,0.00716222,0.00713293,0.00867824,0.00864224
50,0.0108909,0.035557,0.0328977,0.0116281,0.0191998,0.00577221,0.00689872,0.00199456,0.0120502,0.0110239,0.0262678,0.0241696,0.00778732,0.0124493,0.0108095,0.0126044,0.0197635,0.0137177,0.0139083,0.0111067,0.00959659,0.00959499,0.0330392,0.0051949,0.00642801,0.00467255,0.00439637,0.00716376,0.00861953,0.00757935,0.0241873,0.0175138,0.0170415,0.0180822,0.0116136,0.0257971,0.010606,0.00613592,0.0066329,0.00747828,0.00782947
51,0.0116635,0.0362861,0.0351781,0.0124354,0.0195135,0.00674193,0.00803776,0.00202337,0.0133811,0.0118774,0.0259179,0.0245858,0.00627801,0.0120402,0.00898812,0.0140923,0.0231329,0.0137223,0.0135687,0.0131229,0.0122944,0.0119587,0.0340218,0.00577422,0.00588228,0.00460201,0.00308522,0.00625778,0.00767572,0.00801891,0.024641,0.0177024,0.0199325,0.0214935,0.0134343,0.0255996,0.0156587,0.00675392,0.00670564,0.00632874,0.00755632
52,0.0124064,0.0372085,0.0373132,0.0118819,0.0191421,0.00765408,0.00881956,0.00240339,0.0144074,0.0131668,0.0253665,0.0238127,0.00615503,0.0103477,0.00695843,0.0154116,0.0245502,0.0142394,0.0140157,0.0146527,0.0142771,0.0134528,0.0347105,0.00671048,0.00526871,0.00458357,0.00168148,0.00512182,0.00747038,0.00893957,0.0250345,0.0170948,0.0227006,0.0246852,0.0154017,0.0247579,0.0206417,0.00774953,0.00719737,0.00573004,0.00772904
53,0.0129289,0.0381066,0.0389153,0.0103494,0.0186875,0.00836665,0.00919036,0.00283681,0.0149047,0.0143657,0.0246158,0.0223803,0.00734242,0.00946766,0.00596289,0.0171459,0.0253548,0.0163684,0.0144312,0.0151814,0.0150037,0.013758,0.035081,0.00727617,0.00491147,0.00483343,0.000478366,0.00402558,0.00776699,0.00997222,0.0252224,0.0162977,0.0251371,0.0274743,0.0170701,0.0232764,0.0249815,0.00833076,0.00787618,0.0059483,0.00801063
54,0.0131638,0.038783,0.039772,0.00859279,0.018455,0.00882295,0.00920161,0.00309712,0.014799,0.0149281,0.0239986,0.0210078,0.00905881,0.0114388,0.00633506,0.01912,0.026364,0.0190499,0.0144766,0.014584,0.0143776,0.0129656,0.0351933,0.00722935,0.00495,0.00542759,0.000746022,0.00334104,0.0080968,0.0107017,0.0253816,0.0159397,0.0269478,0.0297979,0.0179732,0.0210678,0.028467,0.00850223,0.00856687,0.0066794,0.00814408
