Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RMEL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH3,RTOE,RUA1,RUA2,RUA3
110,0.00613129,0.0276024,0.0249301,0.00614913,0.0112669,0.00301209,0.00717279,0.00597072,0.00870682,0.0126612,0.0244112,0.0209542,0.00891764,0.00484315,0.00321711,0.00869074,0.0088455,0.00237399,0.0130147,0.0112387,0.0104699,0.0088815,0.0313085,0.0111321,0.0079603,0.00447432,0.0127021,0.00760036,0.0186264,0.0129312,0.0199067,0.0124765,0.0199922,0.0201427,0.0105776,0.0131427,0.0219263,0.0140501,0.0171702,0.0200764,0.017922
111,0.00659546,0.0274749,0.0249194,0.00623829,0.0106394,0.00307188,0.00762031,0.00582211,0.00834301,0.0130317,0.0258028,0.0200921,0.00887348,0.00498384,0.00352899,0.00865797,0.00972998,0.00268835,0.0123861,0.0111499,0.0104918,0.00951881,0.0313085,0.0107259,0.00852921,0.00467943,0.013051,0.00795391,0.0187244,0.0131039,0.019776,0.0135576,0.0189447,0.0183948,0.0100046,0.0109557,0.0216479,0.0159874,0.0173921,0.0204186,0.0185407
112,0.00679279,0.0277447,0.0249478,0.00614221,0.0102727,0.00326608,0.00804465,0.00563099,0.00779721,0.013423,0.0271754,0.019648,0.0088283,0.00533203,0.00410962,0.0107807,0.011124,0.0036743,0.0119689,0.0108288,0.0102843,0.00995588,0.0314818,0.0106643,0.0101699,0.00464373,0.0129526,0.00802674,0.0186995,0.0131193,0.0195165,0.0149483,0.0168187,0.0167211,0.00926425,0.0129829,0.020589,0.0175618,0.0170635,0.02005,0.0187726
113,0.00668839,0.0283652,0.0249261,0.00592923,0.00948984,0.00343835,0.00832996,0.00542348,0.0071167,0.0136892,0.0286185,0.0195909,0.00871041,0.00578105,0.00483774,0.0140166,0.0135145,0.00415,0.011639,0.0103422,0.00995452,0.0101374,0.031735,0.0107814,0.0116013,0.00436519,0.012426,0.00786549,0.0186145,0.0130059,0.018332,0.016576,0.0141038,0.0151312,0.00883366,0.0172405,0.0195707,0.0187598,0.016321,0.0190764,0.0186283
114,0.00635462,0.0292186,0.0248215,0.00614912,0.00777021,0.00345851,0.00837036,0.00519774,0.00637798,0.0137376,0.0301515,0.0197533,0.008469,0.00618683,0.00538834,0.0176892,0.0170307,0.00550069,0.0113295,0.0097932,0.00962488,0.0100518,0.0319601,0.010802,0.0121274,0.00387117,0.011582,0.00758112,0.0185232,0.0128085,0.0162877,0.0182408,0.0118888,0.0138712,0.00917478,0.0207345,0.0192562,0.0196075,0.0154029,0.0177551,0.0181861
115,0.00593919,0.0301379,0.0246453,0.00708074,0.00543142,0.00328796,0.00814654,0.00497422,0.00566547,0.0135879,0.031498,0.0199477,0.00813638,0.00686099,0.00568416,0.0212632,0.0211519,0.00828415,0.0110979,0.00927293,0.00935912,0.00974611,0.0320651,0.0105422,0.0120602,0.00328288,0.0105946,0.00728357,0.0184447,0.01257,0.0147281,0.0196157,0.011067,0.0131795,0.0100059,0.0221444,0.0197014,0.0201568,0.0145726,0.0164349,0.0175699
116,0.0056322,0.0309298,0.0244653,0.00832199,0.00373299,0.00297117,0.00770448,0.00476988,0.00509209,0.013328,0.0321889,0.0200387,0.00774768,0.00805543,0.00594869,0.0240592,0.0250108,0.0109181,0.0109673,0.00882143,0.00909893,0.00927427,0.0319884,0.0100075,0.0119037,0.00279552,0.00965031,0.00703378,0.0183599,0.0123266,0.0147974,0.0203357,0.01124,0.0126656,0.0105584,0.0216204,0.0204642,0.0204371,0.0140326,0.0154519,0.0169025
117,0.00554167,0.0314599,0.0243593,0.00942314,0.00381967,0.00261007,0.00712948,0.00459414,0.00476926,0.0130687,0.0318733,0.0199462,0.0073473,0.0092284,0.00635965,0.0254406,0.0278053,0.0122602,0.0108035,0.00845526,0.00870952,0.0086636,0.0317513,0.00939572,0.0117628,0.00260933,0.00889262,0.00684357,0.0182405,0.0121326,0.0156766,0.0201868,0.011408,0.0117171,0.0104299,0.0205219,0.0210674,0.0203953,0.0138665,0.0150317,0.0162854
118,0.00566404,0.0317023,0.0244101,0.0101744,0.00534145,0.00235351,0.00648083,0.00443716,0.00476316,0.0128731,0.0306587,0.0196365,0.00713965,0.00953313,0.00690381,0.0250805,0.0289536,0.0123017,0.0105752,0.00821999,0.00808295,0.00791082,0.0314555,0.00900856,0.0114979,0.00279542,0.00837961,0.00669958,0.0180739,0.0119883,0.0159943,0.0192253,0.0111767,0.0103394,0.00980729,0.0203811,0.0212366,0.0198766,0.014011,0.0151767,0.0157727
119,0.0059169,0.031744,0.0246707,0.010444,0.00787201,0.00233817,0.00576706,0.00429224,0.00504736,0.0127397,0.0290686,0.0190933,0.00740519,0.0087254,0.00750112,0.0230806,0.0280864,0.0116974,0.0109514,0.00816709,0.00720746,0.00701204,0.0312323,0.00904915,0.011093,0.0031409,0.00808745,0.00659024,0.0178595,0.011799,0.0155084,0.0177448,0.0107346,0.00927579,0.00914018,0.0214803,0.0208575,0.0187875,0.0143043,0.0156706,0.0153682
120,0.00619649,0.0317134,0.0251484,0.0100418,0.0104962,0.00256892,0.00494968,0.00414822,0.00555797,0.0126103,0.0275755,0.018315,0.00815614,0.00737212,0.00782771,0.0198943,0.0251478,0.0109005,0.012586,0.00827667,0.00618087,0.00599053,0.0311795,0.00936422,0.0105779,0.00331854,0.00794251,0.00651202,0.0175637,0.0114288,0.0150675,0.0161016,0.0103683,0.00914022,0.00873228,0.0230023,0.0199051,0.0172819,0.0145502,0.0161902,0.015013
121,0.00638551,0.0317374,0.0257763,0.00879009,0.0119929,0.00288485,0.00402639,0.00400876,0.00621372,0.0124483,0.0262264,0.0173622,0.00925343,0.00668575,0.00750118,0.0161809,0.0206166,0.010008,0.0144262,0.00844395,0.00518387,0.00492136,0.03134,0.00949762,0.00979439,0.0032405,0.00789231,0.00650929,0.017128,0.0108236,0.0156106,0.0145974,0.0101037,0.00950612,0.00855834,0.0243293,0.0183991,0.0159024,0.0146187,0.0164925,0.014649
122,0.00641891,0.0318746,0.0264686,0.00684675,0.0120255,0.00310264,0.00306477,0.00387364,0.00694641,0.0122457,0.0252102,0.0165222,0.0107481,0.00852379,0.00687369,0.0127737,0.0156928,0.00957221,0.0147993,0.00854948,0.00441851,0.00391566,0.0317285,0.00906134,0.00848639,0.00312651,0.00790059,0.00664934,0.0164757,0.00997704,0.0171276,0.0134831,0.00978116,0.00956937,0.00846229,0.0254651,0.0164464,0.0152248,0.0144361,0.016452,0.0142179
123,0.00633205,0.0321159,0.027183,0.00542657,0.0119545,0.00316487,0.00231524,0.00374274,0.0077276,0.0120201,0.0252995,0.0163657,0.0125617,0.0125059,0.00739508,0.0105747,0.0120633,0.0106091,0.0137607,0.00851821,0.00401749,0.00320609,0.0323719,0.00802511,0.00671613,0.00328455,0.00789909,0.00693048,0.0155334,0.00887887,0.0188578,0.0129866,0.00937277,0.00905797,0.00843586,0.0266783,0.0142231,0.0152241,0.0139693,0.0160328,0.0136777
124,0.00626765,0.0324192,0.0279796,0.00654729,0.0137179,0.00322035,0.00238486,0.00360001,0.00862215,0.0117989,0.0265323,0.0173688,0.0138254,0.015696,0.00937255,0.0101063,0.0110899,0.0129682,0.0131909,0.00835985,0.00405087,0.00340817,0.0333209,0.00671176,0.00499282,0.00374999,0.00771702,0.00716705,0.0142436,0.00751749,0.0201927,0.0132855,0.00923784,0.00838881,0.00870832,0.0280635,0.0118141,0.0152846,0.0132385,0.0152242,0.013039
125,0.0063742,0.0327739,0.0290045,0.00929594,0.016886,0.00351749,0.00349599,0.00341557,0.00977077,0.0116556,0.0275377,0.0193302,0.0132753,0.015941,0.0111683,0.0109944,0.012954,0.0151701,0.0135008,0.00826838,0.0047649,0.00502383,0.0346252,0.00562126,0.00384722,0.00424827,0.0070986,0.00703661,0.0126199,0.00602229,0.0209918,0.014501,0.00994502,0.00852471,0.00952105,0.029454,0.00913315,0.0149626,0.0124102,0.0140531,0.0124494
126,0.00668009,0.0332429,0.0304434,0.0118908,0.019706,0.00415713,0.00510323,0.00318206,0.0112844,0.0117417,0.0275091,0.0215038,0.0104215,0.0137895,0.0116338,0.0123081,0.0164937,0.0157546,0.012984,0.00874763,0.00656837,0.00771217,0.0362232,0.00514452,0.00320962,0.00446922,0.00589432,0.00630894,0.0108959,0.00496398,0.0214317,0.0164474,0.0116515,0.0102743,0.0108328,0.0306727,0.00651931,0.0143924,0.0118281,0.0126755,0.0121859
127,0.00702053,0.0339506,0.0323276,0.0137141,0.0213349,0.00501873,0.00670606,0.00298683,0.013056,0.0122211,0.0269507,0.0231507,0.00623945,0.0121804,0.0109174,0.0132973,0.0199004,0.0144493,0.0115644,0.010168,0.00938088,0.0107968,0.037898,0.00517996,0.00272632,0.00433956,0.00431715,0.00503194,0.00962696,0.00537471,0.0216992,0.0182655,0.0139243,0.0133285,0.012324,0.0316964,0.0062639,0.0139907,0.0117918,0.0114767,0.0124026
128,0.00728119,0.0349455,0.0344324,0.0147143,0.021944,0.00592766,0.00793053,0.00293746,0.0147456,0.0130336,0.0263012,0.02383,0.00268419,0.0119217,0.00982914,0.0139238,0.022094,0.0130255,0.0109765,0.0121199,0.012514,0.013498,0.0393206,0.00535442,0.00245202,0.00408865,0.00310588,0.00348126,0.00934874,0.00712617,0.0218691,0.0188139,0.0163422,0.0168328,0.0137251,0.0325755,0.00991371,0.0139411,0.012221,0.0108546,0.0128762
129,0.0075734,0.0361046,0.036359,0.0148609,0.0220977,0.00671444,0.0085667,0.00297924,0.0159429,0.0138793,0.025312,0.0234136,0.00260565,0.0110879,0.00889914,0.0147988,0.0234696,0.0138644,0.0117395,0.0137601,0.0150716,0.0151338,0.0401879,0.00566827,0.00260491,0.00403235,0.00310088,0.00202181,0.00989476,0.00906027,0.0219841,0.0176235,0.0187908,0.0201863,0.0150113,0.0332283,0.0150949,0.0140561,0.0127879,0.0108128,0.0131969
130,0.00804235,0.0371951,0.0377406,0.0140145,0.0222004,0.00722977,0.00860084,0.00289454,0.0163666,0.0144775,0.0239656,0.0220927,0.00599698,0.0109658,0.00874047,0.016376,0.0249858,0.016584,0.0129172,0.0144688,0.0163494,0.015396,0.0403638,0.00631426,0.00311668,0.00423308,0.00371164,0.00118762,0.010566,0.0104125,0.0222167,0.0154108,0.0212888,0.023208,0.0162812,0.0333248,0.0202762,0.0140643,0.0132513,0.0109894,0.0130886
131,0.00870251,0.0380203,0.0384218,0.0122668,0.0223056,0.00742139,0.0081618,0.00253113,0.0159814,0.0147061,0.0227745,0.0203612,0.0106174,0.0141535,0.0100774,0.01838,0.0266752,0.0196949,0.0141158,0.014068,0.0161264,0.0144543,0.0399341,0.00706832,0.0037578,0.00449789,0.00404003,0.00145924,0.0108777,0.0109469,0.0228598,0.0135486,0.023691,0.0259252,0.0174403,0.0323906,0.0247492,0.013834,0.0134877,0.0111012,0.0125201
132,0.00952878,0.0385323,0.0385009,0.0101938,0.0222714,0.00737606,0.00739961,0.00198059,0.0149741,0.0145476,0.0221472,0.0187828,0.0148429,0.0184592,0.0120081,0.0201011,0.027843,0.0225115,0.0152728,0.0127554,0.0147009,0.0127771,0.0391518,0.00757993,0.00436958,0.00465793,0.00389898,0.00205841,0.0107663,0.0108437,0.0240212,0.0127958,0.0255757,0.028255,0.0181562,0.0301062,0.0281381,0.013337,0.0133772,0.0110629,0.0116459
133,0.0104612,0.0388396,0.0382237,0.0086243,0.0219968,0.00722475,0.0064007,0.00163565,0.01364,0.0140583,0.0220732,0.0176673,0.0173655,0.0212089,0.012979,0.0209483,0.0283089,0.0245327,0.0161606,0.0109498,0.0126462,0.0108164,0.0383221,0.00784443,0.00490148,0.00468183,0.00344968,0.00264164,0.0104091,0.0105503,0.0254055,0.0129261,0.0264666,0.0299346,0.0182421,0.0266074,0.0302952,0.0125501,0.0128135,0.0107961,0.0106725
134,0.011357,0.0391088,0.0378302,0.00810035,0.0214795,0.00699565,0.00523278,0.00177305,0.0122811,0.013392,0.0223826,0.0169817,0.0179177,0.0216361,0.0123848,0.0208861,0.0286409,0.0254579,0.0165293,0.00911368,0.0105022,0.00882616,0.0376677,0.00795756,0.00532955,0.00461995,0.00294301,0.00325252,0.0100257,0.010528,0.0265465,0.013501,0.0261754,0.0307134,0.0179221,0.0225373,0.0312638,0.0114258,0.0118112,0.0102327,0.00978113
135,0.0120527,0.0394386,0.0374434,0.00859815,0.0207315,0.00662467,0.00403332,0.00201198,0.0111312,0.0127295,0.0229554,0.0165386,0.0172256,0.0201584,0.0105759,0.0205066,0.029419,0.0254575,0.0162207,0.00755436,0.00860214,0.00690573,0.0372433,0.0077952,0.00558526,0.00451983,0.00257353,0.00382656,0.00977469,0.0109536,0.0271825,0.0140812,0.0249243,0.0305308,0.0175912,0.0187318,0.0312357,0.00992017,0.0105541,0.00952224,0.00915567
136,0.0124383,0.0398088,0.0370472,0.00971438,0.0197367,0.00610187,0.00300891,0.00206043,0.0102969,0.0121793,0.023686,0.0162056,0.0163218,0.0176601,0.00830487,0.0205272,0.0306561,0.0248872,0.0151485,0.0063429,0.00707898,0.0051377,0.0369564,0.00725881,0.00565297,0.00438475,0.00239233,0.00416909,0.00971597,0.0116291,0.0273583,0.0142866,0.0231694,0.0295218,0.0173177,0.0157465,0.0304853,0.00805868,0.00930204,0.00898376,0.00894231
137,0.0124678,0.0401286,0.0365563,0.0108558,0.0184467,0.00551608,0.00234382,0.002024,0.00974805,0.0118059,0.0243563,0.0159644,0.0156947,0.0149041,0.0061745,0.0212208,0.0317411,0.0238831,0.013421,0.00544591,0.00597308,0.00364393,0.0366825,0.00655381,0.00574508,0.0042406,0.0023263,0.00412509,0.0097921,0.0121568,0.0272455,0.0141422,0.0213887,0.0279122,0.0167381,0.0136674,0.0292822,0.00607495,0.0082295,0.00872033,0.00909359
138,0.0121608,0.0403207,0.0359201,0.0114341,0.0167468,0.00498129,0.0020815,0.00209036,0.00938616,0.0116705,0.0246161,0.0158428,0.0151593,0.0121622,0.00431154,0.0223133,0.031773,0.0223412,0.0116762,0.00486295,0.00533757,0.00252585,0.036358,0.00604523,0.00627256,0.00420713,0.00228368,0.00370109,0.00988427,0.0121984,0.0269632,0.0140774,0.0200018,0.0259217,0.0155594,0.0123519,0.0278059,0.00456455,0.0073361,0.00846251,0.00936935
139,0.0115795,0.040373,0.0351669,0.0111155,0.0145746,0.0045624,0.0020719,0.00223105,0.00913148,0.0117866,0.024094,0.0158019,0.0145198,0.00935802,0.00280751,0.0230919,0.0302631,0.0201827,0.0113004,0.00454973,0.00521525,0.0017664,0.0359854,0.00596686,0.00743108,0.0044103,0.00220057,0.00305785,0.00990269,0.0116416,0.026542,0.0145043,0.019235,0.0237064,0.0139745,0.0116509,0.0261087,0.00420385,0.00650663,0.00790592,0.00949297
140,0.0108,0.0403293,0.034364,0.00996165,0.012225,0.0042652,0.00212716,0.00233403,0.00896361,0.0120797,0.0225829,0.0156872,0.0140014,0.00673805,0.00325159,0.0227452,0.02763,0.0175674,0.0131911,0.00433511,0.00551658,0.00123791,0.0355817,0.00630435,0.0089767,0.00483287,0.00204966,0.00242273,0.00982364,0.0105973,0.0259821,0.0154875,0.0189179,0.0213569,0.0124548,0.0113828,0.0241706,0.00464909,0.00563685,0.00698685,0.00926139
141,0.00990625,0.0402427,0.0335537,0.00836782,0.0103723,0.0040783,0.00217205,0.00239108,0.00890334,0.0124149,0.0202146,0.015317,0.0140773,0.00596794,0.00570766,0.0210359,0.0248916,0.0149471,0.0163148,0.00403701,0.00601257,0.000887883,0.0351363,0.0068819,0.0105148,0.0053384,0.0018462,0.00198275,0.00966062,0.00927765,0.0253086,0.0167935,0.0185968,0.0189612,0.0112472,0.0112046,0.0219918,0.00510406,0.00475748,0.00583571,0.00857746
142,0.00899326,0.0401344,0.0327331,0.00676972,0.0093957,0.00400295,0.00224907,0.002495,0.00896653,0.0126541,0.0176497,0.0146359,0.0150079,0.00855033,0.00848277,0.0186665,0.0228263,0.0129835,0.0190743,0.00358632,0.00645327,0.000949109,0.0346118,0.00752006,0.0117277,0.00580577,0.00164225,0.00178457,0.0094274,0.0078805,0.0245926,0.0181073,0.0179279,0.0166571,0.0102577,0.0105664,0.0196281,0.00541361,0.00418866,0.00461327,0.00744418
143,0.0081559,0.039973,0.0318855,0.00535466,0.00882077,0.00404585,0.00247921,0.00277861,0.00913655,0.0127012,0.0163317,0.0137803,0.0165564,0.0128119,0.0111387,0.0167933,0.021522,0.0121429,0.020437,0.00304135,0.00666708,0.00155484,0.0339697,0.00814719,0.0123973,0.00618272,0.00153788,0.00174192,0.0091385,0.00654658,0.0239515,0.0191923,0.016862,0.0145806,0.00930444,0.00888722,0.0171332,0.00574471,0.00449304,0.00344764,0.00594863
144,0.00747566,0.0396771,0.0310145,0.00425374,0.00780593,0.0042224,0.00298146,0.00332035,0.00937054,0.0125368,0.0178851,0.0129896,0.0181533,0.0174568,0.0138939,0.016012,0.0207303,0.0122258,0.0201318,0.00258,0.00662309,0.00253237,0.0331878,0.00885953,0.0123851,0.00645234,0.00168524,0.00180208,0.00883354,0.00538558,0.0235392,0.0199431,0.0155041,0.0127776,0.0082703,0.00583163,0.014489,0.00611964,0.00571909,0.00258878,0.00425336
145,0.00701039,0.0391506,0.0301365,0.00395793,0.00569764,0.00455175,0.00377159,0.00410319,0.00962394,0.0122387,0.0219324,0.012434,0.0192225,0.0217992,0.0168532,0.016112,0.0203289,0.0129154,0.0188104,0.00250727,0.00645209,0.00378064,0.0322729,0.00984352,0.0116507,0.00661426,0.00214072,0.00200848,0.00857129,0.00451821,0.0234895,0.0203425,0.0139315,0.0112216,0.00714252,0.00219573,0.0116351,0.00647705,0.00730695,0.00263643,0.00263534
146,0.0067984,0.0383389,0.029259,0.00466198,0.00269015,0.00500941,0.0047508,0.00504975,0.00987297,0.0119511,0.0263549,0.0120829,0.0194059,0.0249948,0.0194394,0.0168041,0.0203659,0.0144276,0.0179208,0.0030578,0.00641053,0.00520368,0.0312717,0.0111208,0.0103066,0.00670124,0.00277357,0.00234727,0.00838687,0.00405144,0.0237936,0.0203889,0.0122028,0.00995031,0.00605029,0.00529784,0.00863353,0.00690597,0.00877895,0.00369859,0.00181426
147,0.0068777,0.0372702,0.0283958,0.00572247,0.00318225,0.00549643,0.00574964,0.00603684,0.010104,0.0118043,0.0293227,0.0117162,0.0186618,0.0260579,0.0207193,0.0179382,0.0209108,0.0167282,0.0185183,0.00408942,0.00675395,0.00666777,0.0302611,0.0124149,0.0086437,0.00677961,0.00341484,0.0026681,0.00826366,0.00400254,0.024212,0.0200807,0.0104626,0.00914896,0.00522044,0.0105124,0.00595025,0.00755064,0.00989879,0.00512836,0.00256673
148,0.00723314,0.0360732,0.0275857,0.00665458,0.00624357,0.00587124,0.0065905,0.00692407,0.0102923,0.0118443,0.0300666,0.0110951,0.0172385,0.024505,0.0201964,0.0192335,0.0219282,0.01887,0.0200649,0.00529053,0.00752479,0.00804499,0.0293482,0.0133459,0.00706826,0.00691172,0.00395108,0.00281515,0.00814343,0.00430871,0.0244081,0.0194684,0.00891675,0.00891224,0.00480176,0.0141568,0.00481656,0.00837148,0.0106059,0.00646881,0.00389929
149,0.0077399,0.0349478,0.026929,0.00738088,0.00773225,0.00603449,0.0071427,0.00758844,0.0103892,0.0120165,0.0288658,0.0102023,0.0155401,0.0210259,0.0181538,0.0203451,0.0231241,0.0197325,0.0214259,0.00637275,0.00849654,0.00924016,0.0286247,0.0137089,0.00591484,0.00711854,0.0043501,0.00275439,0.00795559,0.00487557,0.0242237,0.0187158,0.00766772,0.00883633,0.00470997,0.015128,0.00603542,0.0092196,0.0109355,0.00748069,0.005191
150,0.00818933,0.0341035,0.0265722,0.00796923,0.00735794,0.00597618,0.00736115,0.00795505,0.0103357,0.0122154,0.0266172,0.00934598,0.0139463,0.0173195,0.0154077,0.0210858,0.0239476,0.0189292,0.0221289,0.00709529,0.00932706,0.0102092,0.0281235,0.0135751,0.00533389,0.00737951,0.00465507,0.00261759,0.00764309,0.00558407,0.0237883,0.0180686,0.00662732,0.00817515,0.00467231,0.0137077,0.00823714,0.00994917,0.0109643,0.00806912,0.00627538
151,0.00838731,0.0337052,0.026623,0.00842922,0.00648915,0.0057566,0.00729505,0.00802861,0.0101034,0.0123626,0.024182,0.00897165,0.0126521,0.0147446,0.0128513,0.0214236,0.0240249,0.0172147,0.0223223,0.00730263,0.00974283,0.0110106,0.0278067,0.0132119,0.00545905,0.00765119,0.00494706,0.0026162,0.00717029,0.006296,0.0233355,0.0176838,0.00561257,0.0065348,0.00438357,0.0114451,0.0101105,0.0102983,0.0107988,0.00826703,0.00709736
152,0.0082478,0.0338062,0.0270621,0.00866426,0.00686684,0.00544415,0.00703502,0.00787982,0.0097276,0.0124343,0.0220584,0.00932068,0.0116271,0.0132214,0.0110792,0.0213726,0.0237702,0.0163341,0.0222717,0.00694404,0.00962464,0.0118307,0.0276009,0.0129153,0.00638073,0.00788594,0.00527027,0.00282276,0.0065481,0.00687381,0.0229973,0.0175593,0.00433634,0.00439752,0.00362745,0.00983155,0.0108731,0.00990011,0.0105558,0.00819857,0.00764632
153,0.00781166,0.0343231,0.0277196,0.00855448,0.00834528,0.00508482,0.00665797,0.00761161,0.00931792,0.0124637,0.0206013,0.0102237,0.0107611,0.0124458,0.0101042,0.0210873,0.0244019,0.017631,0.0221316,0.00610242,0.00903783,0.0129281,0.0274451,0.0129187,0.00765845,0.00805071,0.00560276,0.00311173,0.00586701,0.0072194,0.0228863,0.0176759,0.00259163,0.00316518,0.00253573,0.00873711,0.0106354,0.00862104,0.0103554,0.00805243,0.00795338
154,0.0071995,0.0350533,0.028342,0.00808038,0.0101266,0.00473004,0.00622362,0.00733403,0.00902436,0.0125299,0.0202251,0.0112101,0.0100085,0.012855,0.00947672,0.0210998,0.0266955,0.020353,0.0219943,0.00505653,0.00819823,0.0144446,0.0273159,0.0133721,0.00850687,0.00812415,0.00587953,0.00334229,0.00529781,0.00730923,0.0231905,0.0180669,0.00254228,0.00348909,0.00246795,0.00724224,0.0109082,0.00683753,0.0102895,0.00802736,0.00808477
155,0.00653155,0.0357737,0.0286956,0.00736593,0.01208,0.00445755,0.00582694,0.00716097,0.00896143,0.012747,0.0209183,0.0118277,0.00947382,0.0143203,0.00881836,0.0222331,0.0299308,0.0228087,0.0219174,0.00443911,0.00739921,0.0162609,0.0272264,0.0143101,0.00855124,0.00807879,0.00603584,0.00345426,0.00500102,0.00720913,0.0239347,0.0186712,0.00584236,0.00446373,0.00434971,0.00543786,0.0129052,0.00542603,0.010383,0.0082394,0.00811926
156,0.00590022,0.0363636,0.0286618,0.00661937,0.0140708,0.0043484,0.00558906,0.00716697,0.00912874,0.0131863,0.0218633,0.0119001,0.00929533,0.0157286,0.00806348,0.0248296,0.0327086,0.0239937,0.0218002,0.00500541,0.00692244,0.0180401,0.027192,0.0155717,0.00825589,0.00786554,0.00602246,0.00341938,0.0049903,0.00701862,0.0248648,0.0192489,0.00944306,0.00614266,0.00668724,0.00496469,0.0154222,0.0052169,0.0105677,0.00866073,0.00809477
157,0.00537056,0.0369071,0.0282555,0.00604272,0.0157795,0.00446504,0.00559394,0.00735315,0.00943594,0.0137852,0.0220486,0.0115278,0.00932998,0.01626,0.00743512,0.0282214,0.0340957,0.0238116,0.0213705,0.00660083,0.00696564,0.0194104,0.0272076,0.0168304,0.00839782,0.00746049,0.00584117,0.00323217,0.00512942,0.00680877,0.0256263,0.0195445,0.0120535,0.00817117,0.00864093,0.00681282,0.0167775,0.00562097,0.0107399,0.00916016,0.00800877
158,0.00502771,0.0375957,0.02761,0.00571343,0.0170434,0.00479902,0.00582213,0.00761569,0.00977777,0.0143536,0.0210568,0.0108994,0.0093251,0.0159193,0.007313,0.0312282,0.0338989,0.0227132,0.0203915,0.00847889,0.00751941,0.0201093,0.0272632,0.0177073,0.00922234,0.00688773,0.00551683,0.0028983,0.00528414,0.00656629,0.025931,0.0194925,0.0131263,0.00957599,0.00982678,0.00938461,0.0165131,0.00562938,0.0107877,0.00958999,0.00780593
159,0.0049734,0.0385324,0.0269321,0.00551515,0.0179892,0.0052301,0.00619811,0.00781179,0.0100911,0.0147393,0.01931,0.01018,0.00947603,0.0151784,0.00780133,0.0329074,0.0324735,0.0212244,0.0189567,0.0100823,0.00833781,0.0200571,0.027377,0.0179006,0.0106463,0.00622503,0.00508249,0.0024681,0.00541277,0.006225,0.0255901,0.0192124,0.0127083,0.00975603,0.0100548,0.0113758,0.015367,0.00613465,0.0106265,0.00984098,0.00741028
160,0.00524652,0.0395774,0.0264281,0.00522629,0.018758,0.00559531,0.00663472,0.00786302,0.0103604,0.0149477,0.0178367,0.00948029,0.0100353,0.0143383,0.00845594,0.0329136,0.030393,0.0196277,0.0176392,0.0110593,0.00910699,0.0193345,0.0276068,0.0173218,0.0122973,0.0055595,0.00458498,0.00206049,0.00555871,0.0057413,0.024551,0.0187999,0.0112493,0.0089559,0.00930555,0.0121218,0.014405,0.00803755,0.0102277,0.00984809,0.00677461
161,0.00577756,0.0403846,0.026241,0.00468726,0.0192426,0.00584216,0.00702657,0.0077943,0.0105733,0.0151018,0.0175917,0.0088592,0.0105216,0.0132794,0.00867459,0.0314773,0.0280772,0.0179074,0.0173077,0.011227,0.00964417,0.0180725,0.0280415,0.0162194,0.0133886,0.00493391,0.00409635,0.00182823,0.00579011,0.00513864,0.0231915,0.0182148,0.00964586,0.00865738,0.00803896,0.0114818,0.0139084,0.00921177,0.00962624,0.00956926,0.00591756
162,0.00642536,0.0406461,0.0264095,0.0039424,0.0192519,0.00602554,0.00725399,0.00767644,0.0106708,0.015293,0.0186984,0.00842238,0.0102583,0.0117863,0.00814905,0.0291628,0.0255742,0.0158663,0.0184368,0.0105859,0.00992514,0.0162756,0.0288004,0.0150733,0.0137085,0.00433434,0.0036634,0.00182412,0.00612548,0.00447781,0.0225973,0.0174353,0.00928707,0.0105168,0.00762218,0.00989165,0.0137232,0.00831197,0.00885828,0.00893625,0.00486863
163,0.00703307,0.0403799,0.0268754,0.00325943,0.0188197,0.00603891,0.00720558,0.00755678,0.0105591,0.0154736,0.0205393,0.0084641,0.00926972,0.00991092,0.00707688,0.0266221,0.0226938,0.0132694,0.0205582,0.00938162,0.0100146,0.0137707,0.0300167,0.0142682,0.0142431,0.0037341,0.00324275,0.00198201,0.00654702,0.00380685,0.0234622,0.0166946,0.0103531,0.0134028,0.00900633,0.00802441,0.0144692,0.00806938,0.00787743,0.00783019,0.00357058
164,0.0074832,0.039936,0.0275495,0.002775,0.0181971,0.00562583,0.00678465,0.00741232,0.0101988,0.0154476,0.0224745,0.00942909,0.00851392,0.0081023,0.00624126,0.0244879,0.0193983,0.00997197,0.0226774,0.00816121,0.0100313,0.0104689,0.0317792,0.0138196,0.0158529,0.00318351,0.00273303,0.00227699,0.00709511,0.00317384,0.0247352,0.0165019,0.0110294,0.0149583,0.0108074,0.00627006,0.0163684,0.0107696,0.00655947,0.00613205,0.00192116
165,0.00771502,0.0397235,0.0283413,0.00213847,0.017566,0.00486055,0.00597888,0.00717269,0.00975662,0.0150407,0.0241557,0.0115395,0.00925012,0.00727395,0.00656056,0.0233414,0.0161426,0.00619601,0.0240177,0.00760072,0.0102084,0.00714372,0.034053,0.0134298,0.0178983,0.00294212,0.00228617,0.00279015,0.00791878,0.0028278,0.0252255,0.0172957,0.00991625,0.0141147,0.0114713,0.00486849,0.0178093,0.0125626,0.00500867,0.00400388,0.00146907
