Timestep,C7,CLAV,LACR,LAJC,LASH,LASI,LCAL,LEJC,LFAradius,LFAsuperior,LFAulna,LHJC,LKJC,LLEL,LLFC,LLMAL,LMEL,LMFC,LMMAL,LMT5,LPSH,LPSI,LSJC,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RAJC,RASH,RASI,RCAL,REJC,RFAradius,RFAsuperior,RFAulna,RHJC,RKJC,RLEL,RLFC,RLMAL,RMEL,RMFC,RMMAL,RMT5,RPSH,RPSI,RSJC,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
33,0.0115312,0.00559277,0.00386315,0.00185664,0.00929662,0.0124175,0.00803812,0.00171382,0.00781906,0.00112436,0.00843769,0.00212674,0.00041781,0.00747315,0.00497391,0.00403629,0.00565709,0.0053434,0.00260223,0.00338961,0.00878277,0.00658565,0.000392108,0.000742249,0.00110883,0.00155824,0.00144781,0.00125692,0.00104977,0.00119756,0.000292396,0.00116778,0.000646775,0.00526736,0.00199413,0.00896314,0.0114689,0.00893083,0.00158396,0.00713027,0.00139552,0.00927285,0.00197554,0.00177046,0.00490897,0.00250923,0.00225208,0.0082782,0.00682196,0.00374401,0.0015623,0.00986756,0.00594112,0.00279455,0.0017099,0.00187433,0.00180151,0.00143201,0.00129497,0.00131761,0.00139975,0.0023559,0.00157878,0.00179723
34,0.0114721,0.0056491,0.00389832,0.00163476,0.00933576,0.012447,0.00769788,0.00166628,0.00782404,0.00108715,0.00842819,0.00205207,0.000426914,0.00744516,0.00503372,0.00411209,0.00568921,0.00537591,0.00280918,0.00360186,0.00877418,0.00651313,0.000376113,0.000616344,0.000982684,0.0013575,0.00145606,0.00127321,0.00116624,0.00124013,0.000293185,0.00114863,0.000631585,0.00523155,0.00205192,0.0090073,0.0114535,0.00898106,0.00150256,0.00716214,0.00133019,0.00924674,0.00199129,0.00184262,0.00497429,0.00251658,0.00219886,0.00821575,0.00681975,0.00373735,0.00151791,0.00978122,0.00586768,0.00271119,0.00177879,0.00193682,0.00186136,0.00147495,0.00136704,0.00138835,0.0014476,0.00227633,0.00149538,0.00171803
35,0.0114242,0.0056949,0.00392746,0.00145636,0.00936534,0.0124794,0.00752545,0.00162034,0.0078241,0.00105738,0.00842401,0.00202835,0.000395305,0.00741697,0.00505112,0.00406888,0.0057221,0.00545739,0.00296392,0.00365249,0.00877244,0.00645663,0.000380256,0.000574189,0.000925375,0.00125647,0.00149207,0.00128729,0.00127372,0.00124771,0.000310672,0.00113202,0.000618854,0.00520121,0.00209581,0.00904564,0.0114469,0.00901954,0.00143418,0.00718936,0.00127538,0.0092246,0.002014,0.00190397,0.0050321,0.00251508,0.00215903,0.00816031,0.00682784,0.00372571,0.00148163,0.00970702,0.00580895,0.00264101,0.00183587,0.00198536,0.00190887,0.00152101,0.00143297,0.00145336,0.00148533,0.00221123,0.00142809,0.00165413
36,0.0113844,0.00573213,0.00395212,0.00133339,0.0093896,0.0124973,0.00755288,0.00157555,0.00781846,0.00103871,0.0084273,0.00200302,0.000367501,0.00738396,0.00506863,0.00392198,0.00576132,0.0055276,0.00303295,0.00353489,0.00877778,0.00640762,0.000405076,0.000586412,0.00090987,0.00124772,0.00153952,0.0013105,0.00137029,0.00118484,0.000341118,0.00111614,0.000608159,0.00517405,0.00212999,0.00907687,0.0114501,0.00905242,0.00136964,0.00721153,0.00122376,0.00920735,0.00200939,0.00193101,0.00508718,0.00250969,0.00213249,0.00810713,0.00683528,0.00370915,0.00145232,0.00964054,0.00577213,0.00258143,0.00187309,0.00201084,0.0019452,0.00155338,0.00148723,0.00150113,0.00150899,0.00215614,0.00136784,0.00159805
37,0.0113494,0.00576333,0.00397497,0.00130011,0.00940892,0.0124977,0.00771513,0.00152869,0.00780687,0.00102722,0.00843858,0.00196218,0.000360322,0.00734256,0.00510255,0.00373421,0.00581037,0.00556235,0.00305057,0.00333079,0.00879081,0.00636653,0.000442397,0.000618823,0.000924816,0.00130554,0.00158647,0.00133869,0.0014522,0.00119019,0.000377615,0.00109801,0.000599387,0.00514747,0.00216023,0.009104,0.0114579,0.00908448,0.00130405,0.00723059,0.0011707,0.00919312,0.00197719,0.0019267,0.00514414,0.00250613,0.00211522,0.00805197,0.00683551,0.00369004,0.00142711,0.00957677,0.00575522,0.00252741,0.00189377,0.00201889,0.00197452,0.00157069,0.00152872,0.00153128,0.00152565,0.00210588,0.0013096,0.00154483
38,0.0113173,0.00579057,0.00399795,0.0013485,0.00942166,0.012489,0.00792147,0.0014759,0.00779013,0.00101571,0.00845634,0.00191643,0.000375171,0.00729161,0.00515209,0.00355827,0.00586947,0.00556595,0.00306287,0.0031157,0.00881144,0.00633505,0.000481242,0.000653438,0.000962759,0.00139067,0.00163332,0.00137098,0.0015263,0.00133971,0.000412502,0.0010747,0.000591072,0.00512012,0.00218967,0.00913134,0.0114642,0.00911684,0.00123597,0.00724938,0.0011143,0.00917897,0.00193524,0.00190803,0.00520569,0.00250805,0.00210277,0.00799239,0.00682804,0.00367116,0.00140389,0.00951243,0.00574884,0.00247416,0.0019064,0.00202053,0.00200059,0.00158036,0.00156071,0.00155086,0.00154315,0.00205633,0.00125165,0.00149196
39,0.011287,0.00581573,0.00402198,0.00143114,0.00942837,0.0124796,0.00811082,0.00141562,0.00776948,0.000999371,0.00847852,0.00187573,0.000408573,0.00723248,0.00521573,0.00341772,0.00593644,0.00554603,0.00309387,0.00292781,0.00883772,0.00631078,0.000515226,0.000682872,0.00101201,0.00147182,0.00168677,0.00141251,0.00160483,0.00154784,0.000441612,0.00104506,0.000581786,0.00509182,0.00222047,0.00916119,0.0114661,0.00915084,0.00116509,0.00726911,0.00105453,0.00916379,0.00189526,0.00188712,0.00527211,0.00251659,0.00209234,0.00792818,0.00681437,0.00365423,0.00138101,0.00944621,0.0057437,0.00241917,0.00191746,0.00202306,0.00202646,0.00158773,0.00158655,0.00156579,0.00156537,0.00200536,0.00119316,0.00143816
40,0.0112581,0.00583977,0.00404715,0.0015037,0.00943037,0.0124721,0.00825117,0.00134866,0.0077457,0.000977212,0.00850378,0.00184494,0.000453475,0.00716777,0.00529032,0.00331705,0.00600837,0.00550911,0.00314734,0.00277916,0.00886782,0.00629014,0.000542694,0.000702614,0.00105914,0.00152911,0.00175043,0.00146512,0.00169342,0.00173804,0.000463835,0.00100947,0.000570774,0.0050631,0.00225402,0.00919385,0.0114636,0.00918778,0.00109143,0.00729007,0.000991873,0.00914747,0.00186043,0.00186861,0.00534231,0.0025312,0.00208317,0.00786051,0.00679606,0.00363952,0.00135742,0.00937813,0.00573556,0.00236208,0.00192991,0.00202929,0.00205388,0.00159423,0.00160747,0.00157855,0.00159384,0.00195253,0.00113356,0.00138292
41,0.0112306,0.00586276,0.00407297,0.00153953,0.00942794,0.0124656,0.00833044,0.0012767,0.00771882,0.000950419,0.00853191,0.00182619,0.000502545,0.0070997,0.00536852,0.0032527,0.00608307,0.00546436,0.00321564,0.00267558,0.00890117,0.00627218,0.000563915,0.000711099,0.00109326,0.00155261,0.00182264,0.00152618,0.00179002,0.00190082,0.000479124,0.000968724,0.000557663,0.00503463,0.00229137,0.00922919,0.0114572,0.00922867,0.00101607,0.00731223,0.000927512,0.00913009,0.00183084,0.0018549,0.00541475,0.00255086,0.00207508,0.00779094,0.00677464,0.00362694,0.00133235,0.00930866,0.00572457,0.0023032,0.00194548,0.00204073,0.00208406,0.00159968,0.00162361,0.00159026,0.00162963,0.00189819,0.0010734,0.00132674
42,0.0112049,0.00588428,0.00409873,0.00153353,0.00942061,0.012459,0.00835521,0.00120131,0.00768811,0.000921162,0.0085638,0.00181916,0.000550165,0.00702934,0.00544289,0.00321601,0.00615957,0.00542103,0.00329171,0.0026133,0.00893793,0.00625782,0.000579964,0.000712343,0.00111264,0.00154594,0.00189993,0.00159228,0.00189052,0.00204257,0.000487921,0.00092338,0.000542394,0.00500694,0.00233294,0.00926705,0.0114473,0.00927382,0.000940766,0.00733532,0.000863356,0.00911177,0.00180539,0.00184695,0.00548787,0.00257405,0.00206803,0.00772089,0.00675171,0.00361651,0.00130559,0.00923843,0.00571276,0.002243,0.00196476,0.00205778,0.00211743,0.0016035,0.00163504,0.00160135,0.00167284,0.00184309,0.00101422,0.00127082
43,0.0111813,0.00590383,0.00412372,0.00149683,0.00940802,0.0124514,0.0083433,0.00112406,0.00765273,0.000892,0.00860053,0.00182155,0.000593524,0.0069572,0.00550935,0.00319726,0.00623754,0.005385,0.0033737,0.00257871,0.00897829,0.00624768,0.0005923,0.000713874,0.00112393,0.00152219,0.00197957,0.00166106,0.00199205,0.00216304,0.000491194,0.0008741,0.000525513,0.00498047,0.00237851,0.00930711,0.0114344,0.00932298,0.000867032,0.00735883,0.000800939,0.00909286,0.00178199,0.00184363,0.00556046,0.00259928,0.00206219,0.00765135,0.00672842,0.00360839,0.00127746,0.00916816,0.00570181,0.00218206,0.00198704,0.00207954,0.00215358,0.00160473,0.00164165,0.00161131,0.00172268,0.00178803,0.00095751,0.00121627
44,0.0111605,0.00592086,0.00414748,0.00144629,0.00938996,0.0124421,0.00831514,0.00104658,0.00761179,0.000865556,0.00864323,0.00182964,0.000631585,0.00688347,0.0055663,0.00318704,0.00631703,0.00535858,0.00346209,0.00255687,0.00902242,0.00624203,0.0006026,0.000722738,0.00113566,0.00149591,0.00205885,0.00173007,0.00209195,0.00226709,0.000490251,0.000821649,0.000508094,0.00495546,0.00242758,0.00934878,0.0114195,0.00937564,0.000795732,0.00738219,0.000741099,0.00907372,0.00175795,0.00184264,0.00563188,0.00262534,0.00205803,0.00758279,0.00670537,0.00360259,0.00124861,0.00909855,0.00569327,0.00212108,0.0020109,0.00210447,0.00219176,0.00160203,0.00164278,0.00161889,0.00177807,0.00173373,0.000904343,0.00116391
45,0.0111428,0.00593484,0.00416962,0.00139753,0.00936609,0.0124299,0.00828745,0.000970592,0.00756458,0.000844286,0.00869284,0.00183893,0.000664014,0.00680799,0.00561347,0.0031786,0.00639834,0.005342,0.00355655,0.0025381,0.00907067,0.00624146,0.000612545,0.000742878,0.00115405,0.00147819,0.00213467,0.00179693,0.00218762,0.00236701,0.000486534,0.000766846,0.000491588,0.00493207,0.00247973,0.00939161,0.0114029,0.00943146,0.000727465,0.00740486,0.000684701,0.00905476,0.00173046,0.00184224,0.00570165,0.00265157,0.00205628,0.0075154,0.00668281,0.00359887,0.00121984,0.00903015,0.00568871,0.00206062,0.0020354,0.0021314,0.00223147,0.00159384,0.00163732,0.00162291,0.00183819,0.00168082,0.000855622,0.00111439
46,0.0111287,0.00594525,0.00418987,0.0013641,0.009336,0.012414,0.00827257,0.000897939,0.00751044,0.000830379,0.00875009,0.00184511,0.000691064,0.00673044,0.00565137,0.00316801,0.00648193,0.00533455,0.00365605,0.0025161,0.00912342,0.00624649,0.00062375,0.000775774,0.0011834,0.00147697,0.00220427,0.00186008,0.00227725,0.00247202,0.000481648,0.000710623,0.00047778,0.00491037,0.00253476,0.00943524,0.0113848,0.0094903,0.000662611,0.00742639,0.000632248,0.00903631,0.00169704,0.0018417,0.00576965,0.0026778,0.00205788,0.00744911,0.00666078,0.00359684,0.00119221,0.00896339,0.00568925,0.00200109,0.00206028,0.0021599,0.00227263,0.00157868,0.001624,0.00162248,0.00190246,0.00162974,0.000812004,0.00106815
47,0.0111184,0.00595176,0.00420815,0.00135652,0.00929934,0.0123937,0.00827822,0.000830792,0.0074489,0.000825626,0.00881541,0.00184489,0.000713981,0.00665035,0.00568137,0.00315389,0.00656835,0.00533491,0.00375951,0.00248716,0.00918096,0.0062572,0.000637846,0.000821189,0.00122618,0.00149687,0.00226587,0.00191899,0.00236013,0.00258426,0.000477565,0.000654211,0.000468892,0.0048904,0.00259269,0.00947946,0.0113654,0.00955229,0.000601459,0.00744638,0.000583997,0.00901875,0.00165575,0.00184126,0.00583609,0.00270407,0.00206392,0.0073836,0.00663937,0.00359591,0.00116707,0.0088985,0.0056953,0.00194274,0.00208591,0.0021901,0.00231553,0.00155543,0.00160184,0.00161729,0.00197045,0.00158068,0.000773873,0.00102539
48,0.0111123,0.00595407,0.00422451,0.00138037,0.009256,0.0123688,0.00830733,0.000771966,0.0073796,0.000831574,0.00888907,0.00183567,0.000734453,0.00656719,0.00570496,0.00313705,0.00665819,0.00534167,0.00386618,0.00245122,0.00924351,0.00627332,0.000656547,0.000877722,0.00128267,0.00153869,0.00231823,0.00197357,0.00243615,0.00270325,0.000476787,0.000599449,0.000467567,0.00487216,0.00265372,0.00952401,0.0113448,0.00961769,0.000544416,0.00746448,0.00054044,0.00900246,0.00160503,0.00184139,0.00590126,0.00273034,0.00207574,0.00731851,0.00661887,0.00359515,0.00114627,0.00883568,0.0057069,0.00188587,0.00211304,0.00222231,0.00236081,0.0015233,0.00156991,0.00160727,0.00204156,0.00153391,0.000741506,0.000986345
49,0.0111105,0.00595203,0.00423912,0.00143618,0.00920597,0.0123389,0.00835929,0.000725322,0.00730227,0.000849491,0.00897116,0.00181537,0.000754393,0.00648062,0.00572358,0.00312005,0.00675186,0.00535368,0.00397546,0.00241167,0.00931114,0.00629469,0.000681583,0.000943558,0.00135168,0.00160053,0.00236047,0.00202401,0.00250552,0.00282902,0.000482331,0.000549488,0.000476719,0.00485561,0.00271837,0.00956857,0.0113232,0.00968708,0.000492374,0.00748031,0.0005022,0.0089879,0.00154401,0.0018428,0.00596551,0.00275648,0.00209469,0.0072535,0.00659971,0.00359358,0.00113206,0.00877511,0.00572414,0.00183078,0.00214275,0.00225711,0.00240953,0.00148191,0.00152746,0.00159269,0.00211524,0.00148967,0.00071521,0.000951289
50,0.0111132,0.00594549,0.00425234,0.00152049,0.00914956,0.0123037,0.00843111,0.000695548,0.00721687,0.000880101,0.00906148,0.00178234,0.000776078,0.0063906,0.00573868,0.00310644,0.00684964,0.00537009,0.00408729,0.00237363,0.00938383,0.00632113,0.000714537,0.00101724,0.00143149,0.00167913,0.00239212,0.00207088,0.0025689,0.00296112,0.000497364,0.000509123,0.000498977,0.00484057,0.00278726,0.0096127,0.0113011,0.00976106,0.000446895,0.00749352,0.000469987,0.00897551,0.00147291,0.00184604,0.00602925,0.00278229,0.00212219,0.00718815,0.00658239,0.00359006,0.00112719,0.00871696,0.00574714,0.00177789,0.00217611,0.00229505,0.00246284,0.00143127,0.00147384,0.00157387,0.00219077,0.00144832,0.000695392,0.000920628
51,0.0111205,0.00593446,0.0042647,0.00162803,0.00908728,0.0122631,0.00851894,0.000687217,0.00712351,0.000923618,0.00915969,0.00173563,0.000802151,0.00629714,0.00575181,0.00309995,0.0069517,0.00539017,0.00420198,0.00234195,0.00946148,0.00635244,0.000756626,0.00109792,0.00152059,0.00177117,0.00241309,0.00211502,0.00262723,0.00309782,0.000524562,0.000484584,0.000535982,0.00482673,0.00286104,0.00965586,0.0112787,0.00984016,0.000410308,0.00750383,0.000444855,0.00896572,0.00139375,0.00185165,0.0060929,0.00280747,0.00215969,0.00712207,0.00656744,0.00358347,0.00113456,0.0086613,0.00577602,0.00172763,0.00221418,0.0023367,0.0025219,0.00137196,0.00140867,0.00155123,0.00226749,0.00141024,0.000682482,0.000894846
52,0.0111323,0.00591895,0.00427677,0.00175281,0.00901974,0.0122174,0.00861848,0.000703576,0.00702253,0.000979656,0.00926521,0.00167518,0.000835183,0.00620049,0.00576441,0.00310392,0.00705808,0.00541339,0.00431994,0.00232088,0.00954393,0.00638831,0.000808496,0.00118505,0.00161748,0.00187339,0.00242378,0.00215737,0.00268159,0.00323714,0.000565457,0.000482365,0.000588056,0.00481377,0.00294014,0.00969752,0.011257,0.00992463,0.000385588,0.00751112,0.000427727,0.00895874,0.00131122,0.00186,0.00615693,0.00283184,0.00220855,0.00705487,0.00655526,0.00357281,0.00115684,0.00860818,0.0058109,0.00168047,0.00225769,0.00238248,0.00258758,0.00130532,0.00133205,0.00152526,0.00234471,0.00137583,0.00067681,0.000874406
53,0.0111484,0.00589917,0.00428907,0.00188946,0.00894765,0.0121673,0.0087259,0.000745293,0.00691452,0.0010472,0.00937718,0.00160205,0.000877025,0.00610115,0.00577759,0.00312052,0.00716859,0.0054393,0.00444128,0.0023135,0.00963088,0.00642828,0.000870156,0.00127806,0.00172066,0.00198292,0.00242487,0.00219865,0.00273275,0.00337785,0.000620182,0.000506588,0.00065433,0.00480141,0.00302466,0.00973733,0.0112369,0.0100143,0.000375619,0.00751556,0.000419173,0.00895453,0.00123343,0.00187119,0.00622182,0.00285522,0.00226992,0.00698618,0.00654612,0.00355726,0.00119593,0.00855754,0.00585183,0.00163662,0.00230695,0.00243258,0.00266031,0.0012337,0.00124476,0.00149656,0.00242178,0.00134521,0.000678385,0.00085948
54,0.0111686,0.00587552,0.00430212,0.00203381,0.0088718,0.0121138,0.00883824,0.000810263,0.00680038,0.00112492,0.00949453,0.00151852,0.000928366,0.00599961,0.00579185,0.00315035,0.00728301,0.00546753,0.00456582,0.00232113,0.00972196,0.00647171,0.000941075,0.00137627,0.0018287,0.0020975,0.0024173,0.00223924,0.00278106,0.00351916,0.000687747,0.000556937,0.000733168,0.0047894,0.00311411,0.00977515,0.0112195,0.0101082,0.000382045,0.00751781,0.000419465,0.00895251,0.00117206,0.00188495,0.00628806,0.00287739,0.00234455,0.00691564,0.00654014,0.00353607,0.0012524,0.0085091,0.00589882,0.00159608,0.00236161,0.00248673,0.00273984,0.00116056,0.00114839,0.00146574,0.00249785,0.00131828,0.000686879,0.000849982
55,0.0111923,0.00584852,0.00431627,0.00218312,0.00879294,0.0120584,0.00895379,0.000894669,0.00668128,0.00121116,0.00961593,0.00142823,0.000988575,0.00589645,0.00580709,0.00319247,0.00740096,0.00549772,0.00469309,0.0023428,0.00981671,0.00651777,0.00102027,0.00147876,0.00194029,0.00221551,0.00240227,0.00227919,0.00282639,0.00365994,0.000766426,0.000629474,0.000822563,0.00477763,0.00320737,0.00981116,0.0112059,0.0102049,0.000404498,0.00751892,0.000428299,0.00895166,0.00114069,0.0019006,0.00635614,0.00289803,0.00243257,0.00684296,0.00653732,0.00350868,0.00132532,0.00846243,0.0059517,0.00155853,0.00242064,0.00254421,0.00282512,0.00109047,0.0010454,0.00143344,0.0025719,0.00129463,0.000701613,0.000845453
56,0.0112189,0.00581894,0.00433181,0.0023356,0.00871183,0.0120029,0.00907181,0.000994133,0.00655869,0.00130408,0.00973983,0.00133627,0.00105569,0.00579224,0.00582248,0.00324457,0.00752196,0.00552944,0.00482229,0.0023759,0.00991461,0.00656535,0.00110645,0.00158423,0.00205399,0.00233564,0.00238122,0.00231818,0.00286823,0.00379906,0.000854187,0.000718931,0.000920428,0.00476603,0.00330264,0.00984579,0.0111974,0.0103021,0.000440816,0.00752046,0.000444932,0.0089504,0.00115051,0.00191696,0.00642649,0.00291673,0.00253328,0.00676788,0.0065375,0.00347462,0.00141227,0.00841691,0.00601006,0.00152339,0.00248221,0.00260368,0.0029142,0.00102872,0.000939201,0.00140026,0.00264258,0.00127357,0.000721642,0.000845152
57,0.0112477,0.00578764,0.00434888,0.00248985,0.00862922,0.0119492,0.00919204,0.00110446,0.00643423,0.00140204,0.00986458,0.00124879,0.00112675,0.00568742,0.00583655,0.00330341,0.00764544,0.0055621,0.00495226,0.00241692,0.010015,0.0066131,0.0011981,0.00169088,0.00216809,0.00245658,0.00235578,0.00235557,0.00290567,0.00393534,0.000948966,0.000820436,0.00102469,0.00475468,0.00339759,0.00987972,0.0111945,0.010397,0.000487947,0.00752426,0.000468275,0.00894684,0.00120486,0.00193236,0.00649927,0.00293286,0.00264516,0.0066904,0.00654039,0.00343352,0.00150965,0.0083718,0.00607307,0.00148983,0.00254382,0.0026633,0.00300444,0.000980672,0.000834015,0.00136668,0.0027083,0.00125423,0.00074577,0.000848171
58,0.0112777,0.00575559,0.00436753,0.00264434,0.0085458,0.011899,0.00931416,0.00122203,0.00630968,0.00150335,0.00998846,0.00117256,0.00119829,0.00558242,0.00584733,0.00336543,0.00777069,0.0055952,0.00508152,0.00246201,0.0101172,0.00665957,0.0012936,0.0017966,0.00228056,0.0025768,0.00232776,0.00239064,0.00293776,0.00406712,0.00104877,0.000930022,0.00113338,0.00474369,0.00348946,0.00991379,0.0111977,0.0104866,0.000543039,0.00753239,0.00049685,0.00893877,0.00129742,0.00194478,0.00657448,0.00294563,0.00276585,0.00661062,0.00654564,0.00338507,0.00161325,0.00832631,0.0061395,0.00145688,0.00260247,0.00272077,0.00309259,0.000950485,0.000734756,0.00133307,0.00276718,0.00123561,0.000772783,0.000853513
59,0.0113082,0.00572376,0.00438765,0.00279726,0.00846218,0.0118541,0.00943744,0.00134373,0.00618681,0.00160625,0.0101098,0.00111377,0.001267,0.00547773,0.00585267,0.00342721,0.00789689,0.00562824,0.00520834,0.00250709,0.0102205,0.00670322,0.00139127,0.00189914,0.0023892,0.00269457,0.00229899,0.00242272,0.00296368,0.00419193,0.00115163,0.00104447,0.0012446,0.00473329,0.00357533,0.00994892,0.0112067,0.0105677,0.000603847,0.00754692,0.000529063,0.00892398,0.00141537,0.00195192,0.00665204,0.0029541,0.00289244,0.00652878,0.0065528,0.00332901,0.00171878,0.00827968,0.00620772,0.00142352,0.00265483,0.00277356,0.00317507,0.000940026,0.000646834,0.00129958,0.00281717,0.00121664,0.000801526,0.000860142
60,0.0113382,0.00569307,0.00440916,0.00294619,0.00837891,0.0118157,0.00956037,0.00146704,0.00606731,0.00170926,0.0102269,0.00107682,0.00133008,0.00537372,0.00585055,0.00348564,0.00802319,0.00566059,0.00533073,0.00254835,0.010324,0.0067426,0.00148952,0.00199625,0.00249169,0.00280773,0.00227129,0.00245122,0.00298283,0.00430687,0.00125581,0.00116125,0.00135663,0.00472365,0.00365233,0.00998602,0.011221,0.0106373,0.000668865,0.00756976,0.000563574,0.00890039,0.00154419,0.00195125,0.00673169,0.00295723,0.00302178,0.00644524,0.00656142,0.00326509,0.00182236,0.00823114,0.0062758,0.00138875,0.00269748,0.00281899,0.0032482,0.000948186,0.000575565,0.0012661,0.00285616,0.00119636,0.000831079,0.000867234
61,0.0113671,0.00566439,0.00443185,0.00308835,0.00829637,0.0117845,0.00968083,0.00158985,0.0059527,0.00181096,0.0103385,0.00106307,0.00138542,0.00527079,0.00583934,0.00353794,0.00814869,0.00569142,0.00544651,0.0025824,0.0104273,0.00677648,0.00158685,0.00208577,0.00258576,0.00291389,0.00224619,0.00247551,0.00299474,0.00440918,0.0013597,0.00127833,0.00146789,0.00471504,0.00371801,0.010026,0.0112395,0.0106927,0.000737251,0.00760251,0.000599422,0.00886623,0.00167092,0.00194035,0.00681316,0.00295413,0.00315088,0.00636046,0.00657097,0.00319321,0.00192092,0.00818005,0.00634169,0.00135162,0.00272719,0.00285456,0.00330861,0.000971392,0.000525339,0.00123236,0.00288218,0.00117385,0.000860795,0.000874108
62,0.011394,0.00563844,0.00445549,0.00322074,0.00821481,0.0117608,0.00979623,0.0017105,0.00584432,0.00191003,0.0104433,0.00107068,0.0014315,0.00516928,0.00581794,0.00358152,0.0082726,0.00571959,0.00555334,0.00260615,0.0105296,0.00680397,0.001682,0.00216568,0.00266932,0.00301046,0.0022248,0.00249488,0.00299898,0.00449634,0.00146193,0.00139401,0.00157703,0.0047077,0.00377025,0.0100698,0.0112612,0.0107319,0.000808858,0.00764645,0.000636333,0.00882005,0.00178555,0.00191703,0.00689628,0.00294409,0.00327725,0.0062749,0.006581,0.00311336,0.00201249,0.00812579,0.0064034,0.00131125,0.00274117,0.00287807,0.00335333,0.00100477,0.000498046,0.00119797,0.00289335,0.00114836,0.000890482,0.00088037
63,0.0114186,0.00561581,0.00447981,0.00334035,0.00813433,0.0117446,0.0099037,0.00182763,0.00574327,0.00200558,0.0105405,0.00109555,0.00146733,0.00506935,0.00578548,0.00361401,0.00839418,0.00574411,0.00564884,0.00261682,0.0106305,0.00682459,0.00177395,0.0022342,0.0027405,0.00309492,0.00220796,0.00250867,0.00299522,0.00456599,0.00156143,0.00150705,0.00168295,0.0047019,0.00380756,0.010118,0.011285,0.0107533,0.000883919,0.00770247,0.000674629,0.00876091,0.00188089,0.00187946,0.00698079,0.0029267,0.00339906,0.00618914,0.00659125,0.00302568,0.00209607,0.00806796,0.00645916,0.00126703,0.00273716,0.00288773,0.00338006,0.0010434,0.00049213,0.00116247,0.0028881,0.00111944,0.000920311,0.000886025
64,0.0114402,0.00559697,0.00450452,0.00344426,0.00805501,0.0117356,0.0100004,0.00194017,0.00565054,0.00209692,0.0106291,0.00113267,0.00149219,0.00497106,0.00574099,0.00363329,0.0085128,0.0057647,0.0057306,0.00261197,0.0107295,0.00683807,0.0018618,0.00228979,0.00279749,0.00316494,0.00219625,0.00251655,0.00298325,0.00461569,0.00165726,0.00161642,0.00178469,0.00469791,0.00382895,0.0101714,0.0113099,0.0107558,0.000963043,0.00777117,0.00071531,0.00868818,0.00195181,0.001826,0.00706655,0.00290166,0.00351518,0.00610376,0.00660177,0.00293041,0.00217158,0.00800629,0.00650733,0.00121856,0.00271325,0.00288217,0.00338687,0.00108298,0.000503107,0.00112534,0.00286521,0.0010869,0.000950871,0.000891451
65,0.0114586,0.00558229,0.0045292,0.00352942,0.00797688,0.0117333,0.010083,0.00204718,0.00556702,0.00218343,0.0107085,0.0011773,0.00150576,0.00487446,0.00568329,0.00363759,0.00862784,0.00578205,0.0057961,0.00258927,0.0108261,0.00684429,0.00194473,0.0023311,0.00283832,0.00321827,0.0021903,0.00251876,0.00296321,0.00464236,0.00174861,0.00172121,0.00188137,0.00469613,0.0038339,0.0102302,0.0113352,0.0107386,0.00104695,0.00785296,0.000759906,0.00860152,0.00199475,0.00175566,0.00715345,0.00286909,0.0036251,0.00601947,0.00661287,0.00282811,0.00223967,0.00794079,0.00654634,0.0011656,0.00266805,0.00286047,0.00337231,0.00112002,0.00052567,0.00108623,0.00282378,0.0010508,0.000982994,0.000897277
66,0.0114735,0.00557202,0.00455343,0.00359232,0.00789979,0.0117372,0.010148,0.00214787,0.00549351,0.00226488,0.0107781,0.00122551,0.00150796,0.00477947,0.00561111,0.00362521,0.00873874,0.00579745,0.00584248,0.00254631,0.0109198,0.00684329,0.00202215,0.0023567,0.00286063,0.00325236,0.00219068,0.00251597,0.00293539,0.00464225,0.00183489,0.00182079,0.00197228,0.004697,0.00382211,0.0102951,0.0113603,0.0107013,0.00113646,0.0079481,0.000810266,0.00850083,0.00200774,0.00166896,0.00724144,0.00282977,0.00372897,0.00593703,0.00662537,0.0027196,0.00230163,0.00787156,0.00657473,0.00110814,0.00260134,0.00282249,0.00333561,0.00115178,0.000555268,0.00104541,0.00276304,0.00101148,0.00101774,0.000904481
67,0.0114849,0.00556634,0.00457677,0.00362922,0.00782351,0.0117472,0.0101913,0.00224151,0.00543084,0.00234095,0.0108373,0.00127476,0.00149915,0.00468606,0.00552357,0.0035946,0.00884495,0.00581227,0.00586685,0.00248073,0.0110102,0.00683535,0.00209363,0.00236517,0.002862,0.00326448,0.00219795,0.00250913,0.00290027,0.0046115,0.00191566,0.00191458,0.0020568,0.00470099,0.00379342,0.0103662,0.0113851,0.0106432,0.0012324,0.00805672,0.000868532,0.00838614,0.00199032,0.00156753,0.00733051,0.00278513,0.00382735,0.00585733,0.00664018,0.0026061,0.00235943,0.00779886,0.00659121,0.00104629,0.00251377,0.00276848,0.00327648,0.00117619,0.000589005,0.00100355,0.00268228,0.00096954,0.00105635,0.000914252
