Timestep,C7,CLAV,LACR,LAJC,LASH,LASI,LCAL,LEJC,LFAradius,LFAsuperior,LFAulna,LHJC,LKJC,LLEL,LLFC,LLMAL,LMEL,LMFC,LMMAL,LMT5,LPSH,LPSI,LSJC,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RAJC,RASH,RASI,RCAL,REJC,RFAradius,RFAsuperior,RFAulna,RHJC,RKJC,RLEL,RLFC,RLMAL,RMEL,RMFC,RMMAL,RMT5,RPSH,RPSI,RSJC,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
68,0.0112023,0.00800511,0.00752749,0.0018468,0.012793,0.0128346,0.0134587,0.00185763,0.00885682,0.00186643,0.00969026,0.0025135,0.00144809,0.00591834,0.00594001,0.0055288,0.00929657,0.00862387,0.00549229,0.00206111,0.0133317,0.0115853,0.00200982,0.00140284,0.00115572,0.00207033,0.0020603,0.00273054,0.00227571,0.00117388,0.0017626,0.00154812,0.00166382,0.00864008,0.00224121,0.0150539,0.015633,0.0149881,0.0016721,0.0119026,0.00173158,0.00658919,0.00433284,0.00129815,0.00779109,0.00504257,0.00690018,0.00765512,0.00693863,0.00646784,0.00193203,0.0118896,0.0134974,0.00156993,0.00042224,0.00151059,0.000340759,0.00210696,0.00314279,0.00158093,0.00266375,0.00130098,0.00127036,0.00126459
69,0.0112057,0.00799478,0.00749817,0.00175883,0.0126979,0.0130133,0.0135098,0.00191263,0.00882207,0.00192114,0.00971815,0.00251808,0.00145732,0.00585875,0.00592055,0.00558311,0.00935584,0.0086728,0.00547556,0.00214804,0.0134029,0.0115959,0.00214424,0.00138246,0.00116269,0.00203804,0.00192846,0.00271748,0.00216097,0.00101989,0.00187846,0.00162067,0.00174932,0.00867423,0.00221854,0.0151317,0.0156551,0.0150406,0.00175589,0.0119347,0.00181228,0.00657196,0.00433988,0.00131928,0.00782232,0.00502263,0.00700559,0.00765611,0.00701951,0.00647327,0.00204075,0.0118499,0.0134581,0.00166248,0.00050967,0.0014549,0.000409828,0.0021041,0.00312754,0.00158419,0.00259226,0.00137952,0.00133888,0.0013358
70,0.0112088,0.00798414,0.00746979,0.00166706,0.0126046,0.0131937,0.0135642,0.00196437,0.00879158,0.00197051,0.00974154,0.0025295,0.00146652,0.00580253,0.00590972,0.00563992,0.00941139,0.00871848,0.00545794,0.00224667,0.0134733,0.0116086,0.00227683,0.00136215,0.00117794,0.00200809,0.0017992,0.0027003,0.00204225,0.000867325,0.00199237,0.0016907,0.00183237,0.00870812,0.00219649,0.0152073,0.0156805,0.0150879,0.00183604,0.0119613,0.00188984,0.00656169,0.0043421,0.00134589,0.0078501,0.00500293,0.00710854,0.00766104,0.00710171,0.00647734,0.00215025,0.0118116,0.01342,0.00175324,0.000601723,0.00140068,0.000494362,0.0021028,0.00311034,0.00159265,0.00251971,0.0014563,0.00140504,0.00140477
71,0.0112117,0.00797319,0.0074423,0.001574,0.0125135,0.013376,0.0136242,0.00201272,0.00876519,0.00201445,0.00976054,0.00254618,0.00147541,0.00575003,0.00590793,0.00570051,0.00946294,0.00876076,0.00544077,0.00235708,0.0135427,0.0116235,0.0024074,0.00134175,0.00120154,0.00198166,0.00167362,0.00267905,0.00192026,0.000724336,0.0021042,0.0017582,0.00191286,0.0087417,0.00217419,0.0152803,0.0157103,0.0151286,0.00191231,0.0119822,0.00196398,0.00655875,0.0043392,0.00137608,0.00787387,0.00498392,0.00720778,0.00767023,0.00718465,0.00647977,0.00225931,0.0117751,0.0133837,0.0018419,0.000693907,0.00134787,0.00058502,0.0021033,0.0030913,0.00160661,0.00244718,0.00153102,0.00146862,0.00147117
72,0.0112144,0.00796193,0.00741591,0.00148023,0.0124251,0.01356,0.013691,0.00205752,0.0087432,0.00205285,0.00977488,0.00256581,0.00148313,0.00570143,0.00591359,0.0057678,0.0095104,0.00879897,0.00542779,0.00248058,0.0136109,0.0116407,0.0025357,0.00132047,0.00123204,0.00195772,0.00155322,0.00265451,0.00179701,0.000606792,0.00221368,0.00182302,0.00199061,0.00877471,0.00215057,0.0153504,0.0157442,0.0151626,0.00198458,0.0119974,0.00203444,0.00656274,0.00433122,0.00140843,0.00789364,0.00496583,0.00730306,0.00768347,0.00726738,0.00648057,0.00236792,0.0117403,0.0133493,0.00192813,0.000783894,0.0012962,0.000677149,0.0021056,0.00307081,0.00162569,0.00237467,0.00160336,0.00152941,0.00153482
73,0.0112172,0.00795032,0.00739096,0.00138418,0.0123398,0.0137456,0.0137645,0.00209888,0.00872634,0.00208632,0.00978401,0.00258581,0.00148835,0.00565627,0.00592371,0.00584531,0.00955424,0.00883174,0.00542409,0.00261858,0.0136779,0.0116608,0.00266162,0.00129741,0.00126738,0.00193351,0.00143942,0.00262759,0.00167501,0.000539834,0.00232075,0.0018852,0.00206559,0.00880682,0.00212497,0.0154171,0.0157809,0.0151904,0.0020531,0.0120079,0.00210104,0.00657228,0.00431846,0.00144222,0.00791003,0.00494857,0.00739534,0.00770001,0.00734893,0.00647994,0.00247763,0.0117073,0.0133171,0.00201171,0.000871005,0.00124528,0.000769299,0.00210956,0.00304941,0.00164893,0.00230092,0.00167308,0.00158737,0.00159577
74,0.0112203,0.00793842,0.00736786,0.00128254,0.0122579,0.0139322,0.0138434,0.00213708,0.0087157,0.00211548,0.00978709,0.0026033,0.00148871,0.00561369,0.00593472,0.00593666,0.00959531,0.00885621,0.00543475,0.00277303,0.0137442,0.0116844,0.00278521,0.00127211,0.00130587,0.00190571,0.0013334,0.00259817,0.00155669,0.000546173,0.00242541,0.00194479,0.00213787,0.00883769,0.00209768,0.0154803,0.015818,0.0152133,0.00211856,0.0120155,0.002164,0.00658509,0.00430202,0.00147714,0.00792453,0.00493202,0.00748661,0.00771838,0.00742878,0.00647816,0.00259158,0.0116758,0.0132874,0.00209287,0.00095595,0.00119483,0.000862311,0.00211509,0.00302771,0.00167501,0.00222344,0.00174039,0.00164286,0.00165461
75,0.0112239,0.00792639,0.00734705,0.00117376,0.0121796,0.0141193,0.013926,0.00217265,0.00871248,0.00214101,0.00978323,0.00261505,0.00148126,0.00557239,0.00594376,0.00604406,0.00963485,0.00886811,0.00546344,0.00294479,0.01381,0.0117123,0.00290667,0.00124497,0.00134644,0.00187197,0.0012357,0.00256437,0.00144312,0.000625213,0.00252775,0.00200191,0.00220758,0.00886708,0.00207088,0.0155401,0.0158519,0.0152335,0.00218219,0.0120224,0.00222401,0.00659815,0.00428368,0.00151276,0.00793935,0.00491678,0.00757972,0.00773658,0.00750727,0.00647569,0.00271425,0.0116453,0.0132601,0.00217229,0.00104095,0.00114512,0.000958985,0.0021221,0.00300596,0.00170231,0.00213868,0.00180601,0.0016967,0.00171243
76,0.0112282,0.00791453,0.00732897,0.00106111,0.0121048,0.0143065,0.0140112,0.00220652,0.00871767,0.00216434,0.00977182,0.00261753,0.00146328,0.00553049,0.00594905,0.00616772,0.00967458,0.00886256,0.00551218,0.00313185,0.013876,0.0117457,0.00302627,0.00121699,0.00138769,0.00183151,0.0011463,0.00252303,0.00133386,0.000756145,0.00262811,0.00205703,0.00227517,0.00889481,0.00204932,0.0155972,0.0158774,0.0152546,0.00224563,0.0120314,0.00228205,0.00660815,0.00426544,0.00154838,0.00795704,0.00490478,0.00767817,0.00775255,0.00758539,0.00647371,0.00285055,0.0116152,0.0132352,0.00225108,0.0011295,0.00109825,0.00106357,0.00213006,0.00298362,0.0017286,0.00204298,0.00187102,0.00175011,0.00177078
77,0.0112329,0.00790321,0.00731402,0.000953211,0.0120336,0.0144932,0.0140981,0.00223962,0.00873183,0.00218668,0.00975262,0.00260758,0.00143347,0.0054863,0.00594967,0.00630579,0.00971602,0.00883591,0.00558114,0.00332954,0.0139426,0.0117857,0.00314413,0.00118944,0.00142741,0.00178464,0.00106506,0.00247098,0.00122764,0.000917884,0.00272662,0.00211054,0.00234097,0.00892079,0.00203979,0.0156519,0.0158893,0.015281,0.0023106,0.012045,0.0023394,0.00661222,0.0042498,0.00158336,0.00798003,0.00489905,0.00778543,0.00776451,0.00766431,0.00647434,0.0030045,0.0115849,0.0132123,0.00233043,0.00122545,0.00105937,0.00118056,0.0021382,0.00295981,0.00175142,0.00193378,0.00193671,0.00180449,0.00183135
78,0.0112378,0.00789283,0.00730223,0.000862888,0.0119662,0.0146775,0.0141861,0.00227236,0.00875498,0.00220832,0.00972579,0.00258397,0.00139341,0.00543925,0.00594535,0.0064559,0.00975968,0.00878766,0.00566868,0.00353355,0.0140096,0.0118327,0.00326005,0.00116432,0.00146437,0.0017329,0.000992597,0.00240636,0.00112368,0.00109685,0.0028231,0.00216242,0.00240493,0.00894516,0.00204833,0.0157047,0.0158852,0.0153153,0.00237838,0.0120645,0.00239737,0.00660895,0.00424002,0.00161758,0.00800965,0.00490249,0.00790354,0.00777181,0.00774478,0.00648007,0.00317725,0.011554,0.013192,0.00241128,0.00133096,0.00103616,0.0013124,0.00214637,0.00293434,0.00176918,0.00181194,0.00200415,0.00186105,0.00189536
79,0.0112427,0.00788348,0.00729322,0.000806946,0.0119027,0.0148573,0.0142751,0.00230478,0.00878651,0.00222907,0.00969197,0.00254803,0.00134722,0.00538984,0.00593601,0.00661637,0.00980512,0.00872001,0.00577229,0.00374121,0.0140762,0.0118859,0.00337367,0.00114488,0.00149918,0.00167971,0.000930678,0.00232909,0.00102247,0.00128533,0.00291727,0.00221256,0.00246684,0.00896819,0.00207871,0.0157556,0.0158659,0.015358,0.0024493,0.0120896,0.00245667,0.00659871,0.00423869,0.00165181,0.00804579,0.00491638,0.0080324,0.00777487,0.00782692,0.00649293,0.00336683,0.0115231,0.0131747,0.00249377,0.00144583,0.00103693,0.00145854,0.00215509,0.00290767,0.00178177,0.00168182,0.00207363,0.00192024,0.00196306
80,0.0112478,0.00787481,0.00728637,0.000802874,0.0118433,0.0150314,0.0143668,0.00233711,0.0088252,0.00224936,0.0096523,0.00250362,0.00130063,0.00533892,0.00592144,0.00678672,0.00985168,0.00863645,0.00588963,0.00395109,0.0141415,0.0119432,0.00348465,0.00113559,0.00153396,0.00163048,0.000882356,0.00224074,0.000925891,0.00147878,0.00300901,0.00226128,0.00252676,0.00898997,0.00213173,0.0158038,0.0158358,0.0154079,0.00252265,0.012119,0.00251698,0.00658314,0.00424604,0.00168742,0.00808712,0.00493976,0.00816968,0.00777483,0.00791026,0.00651397,0.0035688,0.011493,0.0131603,0.00257702,0.00156773,0.00106728,0.00161562,0.00216497,0.00288038,0.00179029,0.00155033,0.00214442,0.00198151,0.00203357
81,0.0112534,0.0078661,0.00728104,0.000859959,0.0117885,0.0151996,0.0144637,0.0023697,0.00886932,0.00226984,0.00960836,0.00245617,0.00126062,0.00528761,0.0059008,0.00696708,0.00989853,0.00854088,0.00601886,0.00416224,0.0142044,0.0120018,0.00359267,0.00114178,0.00157159,0.00159216,0.000851415,0.00214395,0.000836955,0.00167411,0.00309835,0.00230917,0.00258494,0.00901035,0.00220509,0.0158478,0.0158011,0.0154623,0.00259692,0.0121503,0.00257721,0.00656477,0.00425978,0.00172551,0.00813163,0.00496984,0.00831138,0.00777305,0.0079937,0.00654287,0.00377725,0.0114652,0.0131482,0.00265934,0.0016928,0.00112723,0.00177838,0.00217623,0.002853,0.0017966,0.00142576,0.00221495,0.0020435,0.00210518
82,0.0112601,0.00785643,0.00727673,0.000973575,0.0117386,0.015363,0.0145688,0.00240305,0.0089169,0.00229127,0.00956193,0.00241172,0.00123486,0.00523694,0.00587249,0.00715789,0.00994503,0.00843684,0.00615873,0.004374,0.0142639,0.0120586,0.00369731,0.00116862,0.00161519,0.00157206,0.00084126,0.00204169,0.000759301,0.00186922,0.00318529,0.00235691,0.00264175,0.00902888,0.00229416,0.0158861,0.0157685,0.015518,0.00267032,0.0121808,0.00263585,0.00654626,0.00427587,0.00176632,0.00817716,0.00500272,0.00845257,0.00777069,0.00807587,0.00657797,0.00398584,0.0114408,0.0131371,0.00273857,0.00181655,0.00121127,0.00194088,0.00218875,0.00282594,0.00180287,0.00131611,0.00228316,0.00210444,0.00217582
83,0.0112686,0.00784486,0.00727309,0.00113027,0.0116941,0.0155229,0.014684,0.00243775,0.00896603,0.00231494,0.00951478,0.00237609,0.00123147,0.00518756,0.00583432,0.00735897,0.00999085,0.0083277,0.00630803,0.00458514,0.014319,0.0121104,0.00379821,0.00121987,0.00166737,0.00157646,0.00085366,0.00193701,0.000696477,0.00206235,0.00326994,0.00240541,0.00269772,0.00904489,0.00239323,0.0159167,0.0157439,0.0155717,0.00274107,0.0122081,0.00269118,0.00652988,0.00428942,0.00180904,0.00822168,0.00503425,0.00858832,0.00776875,0.00815541,0.00661663,0.00418884,0.0114209,0.0131257,0.00281245,0.00193471,0.00131098,0.00209762,0.00220206,0.00279948,0.00181119,0.00122747,0.00234686,0.00216247,0.0022434
84,0.0112793,0.00783062,0.00727005,0.00131567,0.0116558,0.0156805,0.0148107,0.00247428,0.00901506,0.0023417,0.00946843,0.00235388,0.00125806,0.00513995,0.00578398,0.0075691,0.0100358,0.00821686,0.00646519,0.00479364,0.014369,0.012155,0.00389488,0.00129687,0.00172979,0.00160905,0.000887793,0.00183262,0.000651192,0.00225176,0.00335219,0.00245524,0.0027532,0.00905764,0.00249662,0.0159381,0.015732,0.015621,0.00280785,0.0122307,0.0027419,0.00651721,0.00429628,0.00185209,0.0082636,0.00506097,0.00871437,0.00776788,0.00823118,0.0066558,0.00438166,0.0114064,0.0131124,0.00287899,0.00204387,0.00141785,0.00224429,0.00221569,0.00277393,0.00182325,0.00116296,0.00240419,0.00221609,0.00230624
85,0.0112925,0.00781328,0.00726768,0.00151733,0.011624,0.0158364,0.014948,0.00251268,0.00906268,0.00237149,0.00942409,0.00234768,0.00132019,0.00509465,0.00571956,0.00778553,0.0100796,0.00810831,0.00662787,0.00499628,0.0144136,0.0121905,0.0039868,0.00139817,0.00180277,0.00166973,0.000940248,0.00173101,0.000624772,0.00243532,0.00343172,0.0025065,0.00280825,0.00906649,0.0025994,0.0159492,0.0157351,0.0156636,0.00286988,0.0122478,0.00278739,0.00650921,0.00429401,0.00189356,0.00830192,0.00508077,0.00882774,0.00776849,0.0083023,0.00669269,0.00456103,0.0113973,0.0130965,0.00293694,0.00214181,0.001525,0.00237804,0.00222935,0.00274975,0.00184008,0.00112245,0.00245395,0.00226441,0.00236333
86,0.0113083,0.00779281,0.00726618,0.00172542,0.0115989,0.0159902,0.0150939,0.00255264,0.00910795,0.00240361,0.00938261,0.00235807,0.00141974,0.0050522,0.00563978,0.00800457,0.0101219,0.00800647,0.00679316,0.00518964,0.0144526,0.0122162,0.0040734,0.00152033,0.00188549,0.00175497,0.00100602,0.00163435,0.000617018,0.00261119,0.00350798,0.0025588,0.0028626,0.009071,0.00269799,0.0159497,0.0157538,0.0156987,0.00292688,0.0122592,0.00282759,0.00650611,0.00428226,0.0019319,0.00833616,0.00509272,0.00892684,0.00777071,0.00836826,0.00672521,0.00472511,0.0113937,0.0130776,0.00298581,0.0022276,0.00162779,0.00249761,0.00224318,0.00272762,0.00186202,0.00110287,0.0024957,0.0023071,0.0024143
87,0.0113264,0.0077695,0.00726575,0.00193213,0.0115807,0.0161411,0.0152453,0.00259368,0.00915038,0.00243761,0.00934438,0.00238433,0.00155457,0.00501288,0.00554404,0.0082219,0.0101624,0.00791574,0.0069578,0.00537041,0.0144861,0.0122319,0.00415433,0.00165883,0.00197614,0.001859,0.00107997,0.00154477,0.000626681,0.00277781,0.00358058,0.00261166,0.00291597,0.00907106,0.00279024,0.0159401,0.015787,0.0157263,0.00297873,0.0122654,0.0028625,0.0065076,0.00426216,0.00196619,0.00836597,0.00509688,0.00901132,0.0077747,0.00842895,0.00675216,0.00487324,0.0113949,0.0130557,0.00302579,0.0023014,0.00172372,0.00260295,0.00225754,0.00270809,0.00188881,0.0010993,0.00252958,0.00234411,0.00245915
88,0.0113463,0.0077439,0.00726656,0.00213139,0.0115693,0.0162876,0.0153985,0.00263513,0.00918987,0.00247284,0.00930935,0.00242495,0.00171948,0.00497704,0.00543283,0.00843294,0.0102009,0.00784041,0.00711821,0.00553577,0.0145142,0.012238,0.00422926,0.00180896,0.00207245,0.00197535,0.00115767,0.00146457,0.00065231,0.00293372,0.00364909,0.00266443,0.00296792,0.00906683,0.0028751,0.0159212,0.0158328,0.0157472,0.00302525,0.0122671,0.00289215,0.00651306,0.00423578,0.00199608,0.00839102,0.00509429,0.00908178,0.00778053,0.00848453,0.00677315,0.00500551,0.0114003,0.0130311,0.00305762,0.00236418,0.00181182,0.00269484,0.00227278,0.00269148,0.00191962,0.00110621,0.00255612,0.0023755,0.00249808
89,0.0113675,0.0077168,0.00726869,0.00231807,0.0115641,0.0164285,0.0155495,0.00267612,0.00922661,0.00250833,0.00927716,0.00247796,0.00190744,0.00494522,0.00530774,0.00863301,0.0102367,0.00778396,0.0072708,0.00568302,0.0145374,0.0122353,0.00429796,0.0019661,0.00217178,0.00209773,0.00123567,0.0013961,0.000692651,0.00307692,0.00371308,0.00271628,0.00301792,0.00905871,0.00295201,0.0158943,0.0158885,0.0157626,0.00306601,0.0122649,0.00291647,0.00652186,0.00420576,0.00202152,0.00841091,0.00508672,0.0091393,0.00778822,0.00853521,0.00678846,0.00512229,0.0114091,0.0130043,0.00308245,0.00241721,0.00189188,0.00277443,0.00228909,0.00267794,0.0019532,0.00111875,0.00257616,0.00240129,0.00253132
90,0.011389,0.00768908,0.00727216,0.0024886,0.0115646,0.0165624,0.0156951,0.00271585,0.00926093,0.00254336,0.00924726,0.0025413,0.00211117,0.00491783,0.00517108,0.00881824,0.0102693,0.00774856,0.00741257,0.00581057,0.0145561,0.0122247,0.0043604,0.00212647,0.00227187,0.00222102,0.00131134,0.00134164,0.000746601,0.003206,0.00377229,0.00276649,0.0030655,0.00904735,0.00302057,0.0158613,0.0159516,0.0157738,0.00310047,0.0122594,0.00293521,0.00653337,0.00417482,0.0020426,0.00842512,0.00507604,0.00918529,0.00779783,0.00858111,0.00679868,0.00522426,0.01142,0.0129756,0.0031017,0.00246172,0.00196389,0.00284289,0.00230657,0.00266758,0.00198821,0.00113353,0.0025907,0.00242149,0.00255913
91,0.01141,0.00766166,0.00727692,0.0026416,0.0115699,0.016688,0.0158324,0.00275331,0.00929333,0.00257658,0.00921889,0.00261276,0.00232413,0.00489541,0.00502545,0.00898635,0.0102981,0.00773437,0.00754185,0.0059189,0.014571,0.0122073,0.0044166,0.00228715,0.00237107,0.00234155,0.00138244,0.0013029,0.000812603,0.00332116,0.00382642,0.00281409,0.00311003,0.00903347,0.00308031,0.0158241,0.0160198,0.0157809,0.00312812,0.0122508,0.00294831,0.00654709,0.00414571,0.00205931,0.00843333,0.00506406,0.00922129,0.00780919,0.00862227,0.00680444,0.00531243,0.0114321,0.0129458,0.00311687,0.00249873,0.00202767,0.00290137,0.00232533,0.00266073,0.00202349,0.001149,0.00260083,0.00243613,0.00258179
92,0.0114299,0.0076354,0.0072829,0.0027775,0.0115793,0.0168042,0.0159598,0.00278751,0.00932436,0.00260633,0.00919133,0.00269012,0.00254088,0.00487843,0.00487391,0.00913653,0.0103224,0.00773989,0.0076579,0.00601014,0.0145826,0.0121839,0.00446651,0.00244599,0.00246839,0.00245719,0.00144735,0.00128098,0.000888717,0.00342365,0.003875,0.00285799,0.00315077,0.00901773,0.00313066,0.0157846,0.0160913,0.0157837,0.00314846,0.0122394,0.00295579,0.0065628,0.00412064,0.00207159,0.00843542,0.00505222,0.00924847,0.00782188,0.00865858,0.00680607,0.0053876,0.0114443,0.012915,0.0031292,0.00252891,0.00208281,0.0029506,0.00234543,0.00265773,0.00205815,0.00116445,0.00260746,0.00244526,0.00259948
93,0.0114478,0.00761104,0.00729006,0.00289715,0.0115918,0.0169112,0.0160762,0.0028179,0.00935443,0.00263172,0.00916399,0.0027717,0.00275666,0.00486691,0.00471984,0.00926857,0.0103422,0.00776211,0.00776045,0.00608661,0.0145912,0.0121555,0.00451005,0.00260111,0.00256283,0.00256646,0.00150538,0.00127622,0.000972578,0.00351444,0.00391773,0.00289755,0.00318727,0.00900065,0.00317129,0.0157443,0.0161648,0.0157819,0.00316101,0.0122249,0.00295744,0.00658055,0.00410051,0.00207933,0.00843133,0.00504151,0.00926739,0.00783539,0.00868991,0.00680351,0.00545014,0.0114558,0.0128835,0.00313948,0.00255258,0.0021289,0.00299091,0.00236652,0.00265858,0.00209153,0.00117878,0.00261111,0.00244869,0.00261219
94,0.0114632,0.00758913,0.00729838,0.00300143,0.0116072,0.01701,0.0161805,0.0028444,0.0093837,0.00265238,0.00913663,0.00285621,0.00296705,0.00486053,0.00456691,0.00938261,0.0103574,0.00779739,0.00784937,0.00615063,0.0145974,0.012123,0.00454713,0.00275054,0.00265326,0.00266824,0.00155684,0.00128803,0.00106177,0.00359451,0.0039544,0.0029325,0.00321931,0.0089826,0.00320233,0.0157044,0.016239,0.015776,0.00316553,0.0122069,0.00295317,0.00660047,0.00408514,0.00208253,0.00842128,0.00503289,0.0092783,0.00784911,0.00871615,0.00679667,0.00550009,0.0114657,0.0128512,0.00314815,0.0025701,0.00216583,0.00302249,0.00238773,0.00266263,0.0021228,0.00119004,0.00261206,0.00244637,0.00261996
95,0.0114755,0.00757011,0.00730783,0.00309109,0.011625,0.0171022,0.016272,0.00286723,0.00941206,0.00266829,0.00910939,0.00294246,0.00316817,0.00485869,0.00441836,0.00947914,0.0103687,0.00784148,0.00792478,0.00620418,0.0146012,0.0120877,0.0045776,0.00289219,0.00273822,0.00276134,0.00160235,0.00131446,0.00115368,0.00366477,0.00398487,0.00296283,0.00324687,0.00896387,0.00322457,0.0156657,0.0163122,0.0157671,0.00316218,0.0121853,0.00294313,0.00662273,0.00407372,0.00208135,0.00840596,0.0050271,0.00928141,0.00786225,0.00873718,0.00678558,0.00553749,0.0114736,0.0128179,0.00315553,0.0025819,0.00219389,0.00304564,0.00240785,0.00266878,0.00215096,0.00119579,0.00261063,0.00243849,0.00262303
96,0.0114846,0.00755427,0.0073184,0.00316665,0.011645,0.0171895,0.0163502,0.00288693,0.00943911,0.00267981,0.00908274,0.00302936,0.00335652,0.00486051,0.0042772,0.00955883,0.0103766,0.00789023,0.00798697,0.00624874,0.0146029,0.0120507,0.0046014,0.0030238,0.00281595,0.00284453,0.00164302,0.00135246,0.00124571,0.00372589,0.00400912,0.00298881,0.00327015,0.00894468,0.00323934,0.0156287,0.0163825,0.0157569,0.00315158,0.0121598,0.00292774,0.00664738,0.00406501,0.00207609,0.0083865,0.00502459,0.00927711,0.00787397,0.00875281,0.00677068,0.00556254,0.0114791,0.0127836,0.00316187,0.00258842,0.00221377,0.00306076,0.00242543,0.0026755,0.00217467,0.00119369,0.0026072,0.00242559,0.00262197
97,0.0114903,0.00754182,0.00733005,0.00322876,0.0116672,0.0172734,0.0164146,0.00290423,0.00946444,0.00268792,0.00905724,0.00311547,0.00352918,0.00486476,0.00414594,0.00962277,0.0103822,0.0079397,0.00803651,0.00628542,0.0146028,0.0120132,0.00461857,0.00314314,0.00288464,0.00291659,0.00167986,0.00139809,0.00133524,0.00377846,0.00402733,0.00301092,0.00328951,0.00892528,0.00324833,0.0155941,0.0164475,0.0157473,0.00313474,0.0121308,0.00290755,0.00667423,0.00405781,0.0020671,0.00836433,0.00502558,0.009266,0.00788343,0.00876279,0.00675264,0.00557584,0.0114818,0.0127486,0.00316748,0.00259018,0.00222632,0.00306843,0.00243904,0.00268121,0.00219253,0.00118198,0.00260229,0.00240847,0.00261757
98,0.0114928,0.00753282,0.00734274,0.00327807,0.0116911,0.0173549,0.0164652,0.0029198,0.0094875,0.0026937,0.00903361,0.00319926,0.00368374,0.00487017,0.00402682,0.00967224,0.0103865,0.00798657,0.00807412,0.0063149,0.0146012,0.0119762,0.00462928,0.00324805,0.00294258,0.00297639,0.001714,0.00144708,0.00141968,0.00382271,0.00403981,0.00302964,0.00330537,0.00890583,0.00325343,0.015562,0.0165052,0.01574,0.00311276,0.0120986,0.00288312,0.006703,0.00405096,0.00205475,0.00834094,0.00502987,0.00924882,0.00788984,0.00876678,0.00673231,0.00557826,0.0114816,0.0127127,0.00317265,0.00258759,0.00223251,0.00306931,0.00244745,0.00268443,0.00220324,0.00115952,0.00259645,0.00238804,0.00261073
99,0.0114922,0.00752717,0.0073565,0.00331519,0.0117167,0.0174348,0.0165023,0.00293432,0.00950771,0.00269817,0.00901259,0.0032798,0.00381856,0.00487555,0.00392135,0.00970855,0.0103903,0.00802811,0.00810061,0.00633734,0.0145985,0.0119403,0.00463383,0.00333687,0.00298845,0.00302313,0.00174668,0.00149552,0.00149668,0.00385852,0.00404697,0.00304552,0.00331822,0.00888638,0.00325666,0.0155326,0.016554,0.0157361,0.00308658,0.0120634,0.00285478,0.00673333,0.0040431,0.00203933,0.00831766,0.005037,0.00922626,0.00789247,0.00876458,0.00671049,0.00557093,0.0114784,0.0126761,0.00317752,0.002581,0.00223345,0.00306411,0.00244958,0.00268375,0.00220575,0.00112565,0.00259003,0.00236499,0.00260218
100,0.0114892,0.00752441,0.00737133,0.00333934,0.0117435,0.0175143,0.0165271,0.0029486,0.00952441,0.00270276,0.00899496,0.00335792,0.00393231,0.00487983,0.00383054,0.00973193,0.0103948,0.00806232,0.00811613,0.00635089,0.014595,0.0119058,0.00463285,0.00340872,0.00302165,0.00305646,0.00177982,0.00154057,0.00156419,0.0038839,0.00404957,0.0030594,0.00332888,0.00886685,0.00325988,0.0155058,0.0165927,0.0157368,0.00305663,0.0120257,0.00282229,0.00676486,0.00403218,0.002021,0.00829519,0.00504652,0.00919874,0.00789096,0.0087561,0.00668791,0.00555506,0.0114723,0.012638,0.00318182,0.00257066,0.00223041,0.00305348,0.00244444,0.00267764,0.00219931,0.00108006,0.00258294,0.00233951,0.00259218
101,0.0114846,0.0075238,0.0073872,0.00334837,0.0117712,0.0175943,0.0165413,0.00296338,0.00953698,0.00270856,0.00898142,0.00343613,0.00402381,0.00488239,0.0037551,0.00974137,0.0104004,0.00808791,0.00812006,0.00635179,0.0145915,0.0118719,0.00462723,0.00346374,0.00304271,0.00307692,0.0018159,0.00158069,0.00162045,0.00389475,0.00404858,0.00307215,0.00333822,0.00884706,0.00326458,0.015481,0.016621,0.0157423,0.00302292,0.0119854,0.00278508,0.00679722,0.00401593,0.00199956,0.0082737,0.0050583,0.00916662,0.00788524,0.00874127,0.0066652,0.00553196,0.0114636,0.0125974,0.00318495,0.00255663,0.00222452,0.00303803,0.00243104,0.00266468,0.00218334,0.00102326,0.00257469,0.0023114,0.00258057
102,0.0114794,0.00752434,0.00740399,0.00333868,0.0117991,0.0176751,0.0165477,0.00297916,0.00954488,0.00271626,0.00897242,0.00351807,0.00409123,0.00488305,0.00369628,0.0097346,0.0104074,0.00810406,0.00811094,0.00633412,0.0145887,0.0118375,0.00461814,0.00350291,0.00305348,0.00308613,0.00185781,0.00161523,0.00166353,0.00388425,0.00404513,0.00308455,0.00334711,0.00882684,0.00327165,0.0154576,0.0166391,0.0157518,0.00298518,0.0119429,0.00274245,0.00683011,0.00399248,0.00197457,0.00825299,0.00507252,0.00913045,0.00787556,0.00871987,0.00664296,0.00550324,0.0114527,0.012553,0.00318616,0.00253889,0.00221643,0.00301845,0.00240867,0.00264393,0.00215753,0.000957028,0.00256462,0.00228026,0.00256693
